time;interpolated Pixel forehead
23.431;244.58565851795737,230.62322867753366,233.4118569080649
23.461;244.59790861236124,230.64620076789643,233.40774224936317
23.491;244.61015870676508,230.66917285825923,233.40362759066144
23.521;244.62240880116894,230.69214494862203,233.39951293195975
23.551;244.6346588955728,230.71511703898483,233.39539827325802
23.581;244.63807071045994,230.72411965276322,233.39943338042835
23.611;244.64050049428968,230.73157010247672,233.40437401714
23.641;244.6429302781194,230.7390205521902,233.40931465385165
23.671;244.6628701518032,230.7438420563134,233.44991636810283
23.701;244.69620009419896,230.74665319027935,233.51778831811959
23.731;244.72953003659472,230.74946432424528,233.5856602681363
23.761;244.7421028630146,230.74949619375155,233.62203416591254
23.791;244.67164722553093,230.73841100541912,233.53241585472674
23.821;244.60119158804724,230.72732581708672,233.44279754354093
23.851;244.53073595056358,230.7162406287543,233.35317923235513
23.881;244.5774032056399,230.78322777876323,233.43892862169457
23.911;244.65335118385622,230.8697330133575,233.56851993616536
23.941;244.70755150674208,230.92749690323672,233.63192774999766
23.971;244.74000417429755,230.95651944840088,233.62915206319147
24.001;244.772456841853,230.98554199356508,233.6263763763853
24.031;244.80490950940845,231.01456453872925,233.62360068957912
24.061;244.8094783001986,231.05722769551454,233.63590348652
24.091;244.79272412640356,231.11032190824534,233.65973688867913
24.121;244.74768311063403,231.08702079524113,233.6039184555649
24.151;244.6460684109156,230.91092903076685,233.3887963519038
24.181;244.56396043673809,230.78186871786042,233.22412725857984
24.211;244.65741299242904,231.07609146906435,233.51353525828995
24.241;244.75086554811998,231.37031422026828,233.80294325800003
24.271;244.67667223926617,231.1895249572498,233.7134894091416
24.301;244.58385161212962,230.95595658153994,233.5819397993311
24.331;244.49103098499307,230.72238820583007,233.45039018952062
24.361;244.4599674986651,230.59754837423202,233.38633979508256
24.391;244.49066115314568,230.58143708674578,233.3897886160169
24.421;244.52135480762627,230.56532579925957,233.39323743695124
24.451;244.55444172732112,230.5650425495619,233.40474831687507
24.481;244.60308487090865,230.66764154548986,233.46866258023064
24.511;244.65172801449617,230.7702405414178,233.5325768435862
24.541;244.70037115808373,230.87283953734575,233.59649110694178
24.571;244.6342791125624,230.81720602468107,233.50584674039519
24.601;244.53326766166012,230.71341479200993,233.36816279083487
24.631;244.44723223977064,230.5833740227026,233.20602266235406
24.661;244.37831227961004,230.42333378295396,233.01593261510698
24.691;244.30939231944944,230.26329354320532,232.8258425678599
24.721;244.24047235928887,230.10325330345668,232.6357525206128
24.751;244.17155239912827,229.94321306370804,232.44566247336573
24.781;244.27350183075376,230.13035206523682,232.66245654577833
24.811;244.38134331037188,230.32946276474067,232.89328110507574
24.841;244.48918478998996,230.52857346424452,233.12410566437316
24.871;244.50719996191518,230.5507554550657,233.1583353609049
24.901;244.46533092871178,230.45498497343175,233.0615018155929
24.931;244.42346189550838,230.35921449179781,232.96466827028087
24.961;244.40168743416655,230.31924233412136,232.9034851981546
24.991;244.44593799465568,230.462607526591,232.95943939506736
25.021;244.49018855514478,230.60597271906067,233.01539359198011
25.051;244.5344391156339,230.74933791153032,233.07134778889287
25.081;244.45817311075584,230.63084135485155,232.97827963509843
25.111;244.36851637639253,230.4832490482674,232.86865344233655
25.141;244.27885964202926,230.33565674168327,232.75902724957467
25.171;244.29190086661458,230.29931538617177,232.77876011393556
25.201;244.4076400501485,230.37422498173297,232.92785203541922
25.231;244.52337923368245,230.44913457729416,233.0769439569029
25.261;244.59688046852165,230.50946181422657,233.19437507630496
25.291;244.50142990858205,230.51145961664392,233.18516298738055
25.321;244.40597934864243,230.51345741906124,233.17595089845616
25.351;244.36748152332686,230.44379283341675,233.10834562419595
25.381;244.34037424493607,230.3597957701599,233.02906171286855
25.411;244.3132669665453,230.27579870690306,232.9497778015412
25.441;244.2965735268648,230.2568975610046,232.91811126855268
25.471;244.2934981839592,230.32312184549787,232.94871361493034
25.501;244.2904228410536,230.38934612999117,232.97931596130803
25.531;244.28903238220792,230.4550582684895,233.01603185050604
25.561;244.3112303002009,230.51360036305857,233.13833733918875
25.591;244.33342821819383,230.57214245762765,233.26064282787146
25.621;244.3556261361868,230.63068455219673,233.38294831655418
25.651;244.4368075294859,230.65241447614545,233.42372654419438
25.681;244.52706330360132,230.66848098922952,233.4519621162896
25.711;244.61731907771673,230.68454750231356,233.4801976883848
25.741;244.70757485183216,230.70061401539763,233.50843326048005
25.771;244.7481404914819,230.7233964045827,233.55967224497536
25.801;244.70287771705452,230.7577789433968,233.65064439634364
25.831;244.65761494262713,230.79216148221087,233.74161654771189
25.861;244.61235216819975,230.82654402102497,233.83258869908016
25.891;244.66512402908597,230.84599917828476,233.7021664935178
25.921;244.71789588997217,230.86545433554454,233.57174428795548
25.951;244.74256789012907,230.90609600688074,233.5234730392447
25.981;244.7509715498637,230.95900355478753,233.52276287081642
26.011;244.73243150830146,231.00253620148433,233.54238377207614
26.041;244.67347591479395,231.03200649636614,233.59250127786788
26.071;244.61452032128645,231.06147679124797,233.64261878365963
26.101;244.56772712119428,231.03267440452632,233.62824681706005
26.131;244.5452587079328,230.88732665459773,233.4848959056778
26.161;244.5227902946713,230.74197890466917,233.3415449942956
26.191;244.50032188140983,230.5966311547406,233.19819408291335
26.221;244.5081112628341,230.62442444910684,233.25083282219336
26.251;244.52195220319553,230.68684595233205,233.34266949160582
26.281;244.58029673076746,230.7736794931203,233.4652119644249
26.311;244.68950250086567,230.88841250540924,233.62284678399442
26.341;244.79870827096389,231.00314551769816,233.7804816035639
26.371;244.88448830161704,231.09294768973075,233.90618330584886
26.401;244.75943667726472,230.95837229945656,233.74448695257254
26.431;244.63438505291236,230.82379690918236,233.58279059929623
26.461;244.50933342856,230.68922151890814,233.42109424601992
26.491;244.51022893103098,230.6418979803487,233.3870366509179
26.521;244.5651017735691,230.63196809252412,233.40768138074773
26.551;244.6199746161072,230.62203820469958,233.42832611057753
26.581;244.64533278151924,230.63515933631814,233.46788818239963
26.611;244.61971105007714,230.6880958651567,233.5401256631175
26.641;244.59515236754552,230.73807739810334,233.60771955867193
26.671;244.60142210341846,230.702364050184,233.54064948448658
26.701;244.60769183929136,230.66665070226466,233.47357941030126
26.731;244.6010063172678,230.6509306751724,233.39277629297519
26.761;244.58784316629595,230.64520730849364,233.30510665407877
26.791;244.57468001532413,230.63948394181492,233.21743701518233
26.821;244.57216471293833,230.65171846111875,233.17760770773418
26.851;244.60463519876382,230.72295746293676,233.2949680607589
26.881;244.63710568458933,230.7941964647548,233.41232841378363
26.911;244.6695761704148,230.86543546657282,233.52968876680833
26.941;244.69124131059755,230.93794380642035,233.5579892621331
26.971;244.71170585681998,231.0105931838267,233.57639421771344
27.001;244.73217040304237,231.08324256123305,233.59479917329378
27.031;244.69932376982,231.05539789921534,233.53199341483432
27.061;244.51987139312453,230.75119462878138,233.2458581927654
27.091;244.34041901642902,230.44699135834745,232.9597229706965
27.121;244.16096663973354,230.14278808791352,232.67358774862763
27.151;244.2160476322305,230.18857303062336,232.8261477527131
27.181;244.28788100824121,230.2593571314149,233.01004313009528
27.211;244.3214829981038,230.30665069042936,233.058371432006
27.241;244.3387001081886,230.34387687439653,233.0485995587146
27.271;244.3386343786051,230.31773602519905,232.97668085136513
27.301;244.3188168322578,230.2191757095277,232.8337371908064
27.331;244.29797540371098,230.14522474617254,232.7297498117466
27.361;244.2737697907944,230.15213308328484,232.75376164332607
27.391;244.24956417787783,230.15904142039713,232.7777734749056
27.421;244.22535856496123,230.16594975750942,232.8017853064851
27.451;244.26957311155093,230.24127742647275,232.86835730534983
27.481;244.3274716900419,230.33028896180625,232.94344133767157
27.511;244.38537026853288,230.41930049713977,233.01852536999337
27.541;244.3680142253791,230.33175948161764,232.92762394188313
27.571;244.27540356058066,230.0676659152399,232.6707370533409
27.601;244.1827928957822,229.80357234886213,232.41385016479865
27.631;244.09889602677973,229.57200836734197,232.18645584188405
27.661;244.13699229892092,229.79585857382787,232.37195743775624
27.691;244.17508857106213,230.01970878031375,232.55745903362842
27.721;244.17315006968784,230.06183557641066,232.56652798914715
27.751;244.15405380823546,230.0260809109123,232.49998295594293
27.781;244.13495754678308,229.9903262454139,232.43343792273873
27.811;244.11570314973093,229.94424264007597,232.39190210509653
27.841;244.09617560937005,229.88031813865146,232.3935640234251
27.871;244.0766480690092,229.81639363722695,232.39522594175372
27.901;244.0571205286483,229.75246913580247,232.3968878600823
27.931;244.03759298828743,229.68854463437796,232.39854977841088
27.961;244.11780039636025,229.8296783368427,232.51111936227886
27.991;244.21335164265363,230.0023594552904,232.64075166392215
28.021;244.39251347030228,230.29208053130924,232.9343337056051
28.051;244.68101221203094,230.73485385953657,233.44231156118616
28.081;244.94031388748573,231.1327269714443,233.90065073571728
28.111;244.79085663510625,230.901997054878,233.6640483755498
28.141;244.64139938272677,230.6712671383117,233.42744601538234
28.171;244.6033318492359,230.6160212860537,233.3665864613386
28.201;244.6395241283374,230.6777648100012,233.42288877804398
28.231;244.64577618152833,230.67543698624755,233.42429214284078
28.261;244.60711789585332,230.57700214094208,233.34334707977465
28.291;244.56845961017834,230.4785672956366,233.26240201670853
28.321;244.52980132450332,230.38013245033113,233.1814569536424
28.351;244.60001153415627,230.59682947981335,233.42083857110154
28.381;244.67022174380924,230.81352650929557,233.6602201885607
28.411;244.74043195346218,231.0302235387778,233.89960180601983
28.441;244.74873487638087,231.14491057338242,233.96838506049448
28.471;244.72119673855866,231.20053918990004,233.9384008416623
28.501;244.69365860073646,231.25616780641766,233.9084166228301
28.531;244.67640179133022,231.25550110192447,233.8370122273742
28.561;244.68313474822799,231.123478648406,233.66896075312965
28.591;244.68986770512572,230.99145619488755,233.5009092788851
28.621;244.69660066202346,230.85943374136912,233.33285780464055
28.651;244.69087509421294,230.9194789819428,233.40633590223598
28.681;244.68425963178038,230.99324334352312,233.49706611210567
28.711;244.6514717186231,230.94093315884518,233.46819138799546
28.741;244.598669578441,230.79221302702862,233.3478540673124
28.771;244.5458674382589,230.64349289521206,233.2275167466293
28.801;244.49306529807683,230.4947727633955,233.10717942594624
28.831;244.44026315789475,230.34605263157894,232.98684210526315
28.861;244.4933297747411,230.4754478325321,233.2228939178226
28.891;244.54639639158748,230.60484303348528,233.45894573038203
28.921;244.59946300843387,230.73423823443844,233.69499754294148
28.951;244.6011293217328,230.7235552872671,233.7136162426113
28.981;244.56852876600007,230.61948690801273,233.58727953368802
29.011;244.53592821026737,230.51541852875837,233.46094282476477
29.041;244.49545229546524,230.4256803269372,233.33096013894817
29.071;244.43331914322212,230.37535011305735,233.19095101667494
29.101;244.37118599097903,230.3250198991775,233.0509418944017
29.131;244.37792109721002,230.31205992203604,233.0151233749005
29.161;244.384656203441,230.2990999448946,232.9793048553993
29.191;244.39217568412067,230.2757918747686,232.9341733860925
29.221;244.40087172647335,230.23696166516578,232.8750724920773
29.251;244.409567768826,230.19813145556296,232.81597159806208
29.281;244.4213595019674,230.16775987018022,232.7661396755373
29.311;244.52292626798214,230.3826883871801,232.98510792623412
29.341;244.62449303399688,230.59761690417997,233.20407617693093
29.371;244.72605980001165,230.81254542117983,233.42304442762776
29.401;244.7156715969825,230.83985262374188,233.42065140871588
29.431;244.64930590943143,230.773349169085,233.30757775499967
29.461;244.58294022188036,230.70684571442814,233.19450410128348
29.491;244.54246511076164,230.6779782234099,233.13498025160266
29.521;244.57318908483194,230.7526096323978,233.22271836301908
29.551;244.60391305890224,230.82724104138566,233.3104564744355
29.581;244.63463703297253,230.90187245037356,233.39819458585197
29.611;244.59963444611182,230.8167138791237,233.30521104748505
29.641;244.54820021901836,230.69160781281445,233.1670470966723
29.671;244.4967659919249,230.56650174650517,233.02888314585957
29.701;244.46038122937787,230.48877594706826,232.9530806924708
29.731;244.44999099650204,230.49288879041092,232.98499355281433
29.761;244.4396007636262,230.49700163375357,233.0169064131579
29.791;244.42921053075037,230.50111447709622,233.04881927350146
29.821;244.4188202978745,230.50522732043888,233.080732133845
29.851;244.47741472670893,230.48876907175142,233.13244936054676
29.881;244.5436741179556,230.47002514617176,233.18636707239938
29.911;244.60993350920228,230.45128122059208,233.24028478425203
29.941;244.60664955818095,230.42686088600638,233.24067214596377
29.971;244.53382226489163,230.3967641424146,233.1875291575346
30.001;244.4609949716023,230.36666739882284,233.13438616910545
30.031;244.4109665597309,230.35919805636127,233.10678905236603
30.061;244.50913087707593,230.49880682124592,233.2452401016099
30.091;244.607295194421,230.63841558613055,233.3836911508538
30.121;244.56820428687092,230.6086802224608,233.30798095301446
30.151;244.50166233434183,230.5450760330802,233.1894385057585
30.181;244.43512038181274,230.48147184369955,233.0708960585025
30.211;244.43727753710638,230.50027894915988,233.0769773112203
30.241;244.50813380022277,230.6014973494611,233.20768226391192
30.271;244.57899006333915,230.70271574976235,233.33838721660354
30.301;244.64984632645553,230.80393415006358,233.46909216929515
30.331;244.62210728592135,230.74373736181474,233.4273069648693
30.361;244.59096840733025,230.67797453258143,233.37957382399114
30.391;244.55982952873916,230.61221170334812,233.33184068311294
30.421;244.59647374489313,230.68850021458383,233.41244588950272
30.451;244.67830669087718,230.85948961946556,233.57860999407114
30.481;244.7601396368612,231.0304790243473,233.74477409863954
30.511;244.83467187613053,231.16444695959564,233.8756214662987
30.541;244.88521607905156,231.1767729231914,233.89042812697033
30.571;244.93576028197256,231.18909888678718,233.905234787642
30.601;244.9863044848936,231.20142485038295,233.92004144831364
30.631;244.9261480737127,231.1518776305364,233.84710057010037
30.661;244.84385153971147,231.08995577400137,233.75661018411012
30.691;244.7615550057102,231.02803391746636,233.66611979811987
30.721;244.71036639978738,230.9897741390536,233.60899565403128
30.751;244.69985739212092,230.98245707818535,233.5955042878141
30.781;244.68934838445446,230.9751400173171,233.5820129215969
30.811;244.678839376788,230.96782295644883,233.56852155537973
30.841;244.66833036912155,230.96050589558058,233.55503018916255
30.871;244.6578213614551,230.9531888347123,233.54153882294537
30.901;244.64731235378864,230.94587177384406,233.5280474567282
30.931;244.63680334612218,230.93855471297582,233.514556090511
30.961;244.62629433845572,230.93123765210754,233.50106472429383
30.991;244.6157853307893,230.9239205912393,233.48757335807665
31.021;244.60527632312284,230.91660353037102,233.47408199185946
31.051;244.59476731545638,230.90928646950277,233.46059062564228
31.081;244.58425830778992,230.9019694086345,233.4470992594251
31.111;244.57374930012347,230.89465234776625,233.43360789320792
31.141;244.563240292457,230.887335286898,233.42011652699074
31.171;244.55273128479055,230.88001822602973,233.40662516077356
31.201;244.5422222771241,230.8727011651615,233.39313379455638
31.231;244.53171326945764,230.8653841042932,233.3796424283392
31.261;244.5212042617912,230.85806704342497,233.36615106212201
31.291;244.51069525412476,230.85074998255672,233.35265969590483
31.321;244.5001862464583,230.84343292168845,233.33916832968765
31.351;244.48967723879184,230.8361158608202,233.32567696347047
31.381;244.47916823112539,230.82879879995193,233.3121855972533
31.411;244.46865922345893,230.82148173908368,233.2986942310361
31.441;244.48205463530047,230.862549214728,233.30301483857457
31.471;244.4991276501432,230.9110604652204,233.31007574976778
31.501;244.51620066498597,230.9595717157128,233.31713666096098
31.531;244.53327367982874,231.00808296620522,233.3241975721542
31.561;244.5763528450645,231.04810403067393,233.3740451382711
31.591;244.66435172461541,231.07346022837444,233.497796926529
31.621;244.7523506041663,231.09881642607496,233.62154871478685
31.651;244.84034948371723,231.12417262377548,233.74530050304475
31.681;244.75448750089666,230.9977728269019,233.5862685158971
31.711;244.66862551807608,230.8713730300283,233.4272365287495
31.741;244.58276353525548,230.74497323315472,233.26820454160185
31.771;244.4969015524349,230.6185734362811,233.1091725544542
31.801;244.46235302673705,230.58164327724563,233.07107104776037
31.831;244.47270377602155,230.6229990513185,233.13878371146362
31.861;244.48305452530602,230.66435482539137,233.20649637516684
31.891;244.49340527459051,230.70571059946423,233.27420903887008
31.921;244.50148688308698,230.73555521641697,233.32407443031374
31.951;244.49481907646114,230.69057731208895,233.2579325520701
31.981;244.4881512698353,230.64559940776093,233.19179067382646
32.011;244.48148346320946,230.6006215034329,233.12564879558283
32.041;244.5242167105582,230.66877302630476,233.20883016348202
32.071;244.60472723447575,230.8234352876236,233.4061998960787
32.101;244.68523775839327,230.9780975489424,233.60356962867536
32.131;244.74204679815767,231.09977949874957,233.75713562144244
32.161;244.72097953284742,231.11309756787563,233.7667750404837
32.191;244.69991226753717,231.12641563700163,233.77641445952497
32.221;244.67884500222695,231.13973370612769,233.78605387856624
32.251;244.6577777369167,231.1530517752537,233.7956932976075
32.281;244.71827782155736,231.1598265478892,233.73622539366917
32.311;244.80360275183523,231.16460988246234,233.6557248262153
32.341;244.83185763676664,231.21410802498556,233.6357243053745
32.371;244.8101762320199,231.30273162446505,233.66866132532016
32.401;244.78849482727313,231.39135522394457,233.7015983452658
32.431;244.77822542147126,231.47279094717163,233.74725658029712
32.461;244.82501601039377,231.51828728913654,233.85652089075663
32.491;244.87180659931627,231.56378363110142,233.96578520121614
32.521;244.91859718823878,231.60927997306632,234.07504951167564
32.551;244.96538777716128,231.65477631503123,234.18431382213515
32.581;244.93896801128895,231.51519966462365,234.08712857194817
32.611;244.88117237907593,231.29630601748502,233.901464938627
32.641;244.82337674686292,231.07741237034637,233.7158013053058
32.671;244.7655811146499,230.85851872320774,233.53013767198465
32.701;244.72280090700306,230.71341169633823,233.40921743668574
32.731;244.74008239762097,230.86345115054525,233.54727079347592
32.761;244.7573638882389,231.0134906047523,233.6853241502661
32.791;244.7746453788568,231.1635300589593,233.82337750705628
32.821;244.79192686947474,231.31356951316633,233.96143086384646
32.851;244.7524328780125,231.24368496982177,233.87315098200227
32.881;244.6695223414302,231.00562325187892,233.6117927412024
32.911;244.5866118048479,230.76756153393606,233.35043450040254
32.941;244.5037012682656,230.52949981599323,233.08907625960268
32.971;244.50714553696307,230.5626178300645,233.11550765719127
33.001;244.51356755756674,230.6050868693777,233.15186283541397
33.031;244.51998957817042,230.64755590869086,233.18821801363663
33.061;244.5274867175705,230.6826091411825,233.21221464483227
33.091;244.5357006028348,230.7127185024598,233.22797224467658
33.121;244.5439144880991,230.7428278637371,233.24372984452089
33.151;244.55325990812418,230.77452369760158,233.2721515708313
33.181;244.5682630019531,230.81415189440213,233.36389392947228
33.211;244.58326609578205,230.85378009120265,233.45563628811325
33.241;244.598269189611,230.89340828800317,233.54737864675423
33.271;244.55104085628383,230.84960015997066,233.47309094544786
33.301;244.48487252338745,230.7803983678585,233.34827235633148
33.331;244.43940473479702,230.7453204153537,233.26984278554343
33.361;244.450863443048,230.80408302176912,233.3189830151583
33.391;244.46232215129902,230.86284562818452,233.3681232447732
33.421;244.47378085955,230.92160823459992,233.41726347438805
33.451;244.50509136819045,230.9073315264334,233.40176545752473
33.481;244.5478950244248,230.8507688992985,233.34884529796352
33.511;244.59069868065913,230.79420627216354,233.29592513840228
33.541;244.63350233689346,230.73764364502858,233.24300497884104
33.571;244.54315808511595,230.6960820294945,233.25465206955627
33.601;244.44822252616564,230.6550376902225,233.2685256171776
33.631;244.3532869672153,230.61399335095052,233.28239916479893
33.661;244.25835140826499,230.57294901167853,233.29627271242023
33.691;244.2219048173643,230.56092789268024,233.2962878868091
33.721;244.25230276137754,230.58207616828045,233.28046492036083
33.751;244.28270070539077,230.60322444388063,233.2646419539126
33.781;244.30732311203647,230.60641804515626,233.23367357773438
33.811;244.27996568237467,230.4480195775107,233.06639651398658
33.841;244.25260825271286,230.28962110986515,232.89911945023874
33.871;244.22525082305106,230.1312226422196,232.73184238649094
33.901;244.19110459046624,230.0254906624564,232.658619692795
33.931;244.15448970227305,229.93891013283223,232.61959858820885
33.961;244.1178748140799,229.8523296032081,232.5805774836227
33.991;244.0812599258867,229.76574907358392,232.54155637903654
34.021;244.15741664829153,229.79010880851004,232.6005671932488
34.051;244.23357337069635,229.8144685434362,232.65957800746108
34.081;244.30973009310117,229.8388282783623,232.71858882167334
34.111;244.38588681550598,229.86318801328846,232.7775996358856
34.141;244.26912573467465,229.71427072657787,232.5949039492877
34.171;243.98356157601168,229.41373604593508,232.2007150744809
34.201;243.69799741734872,229.11320136529233,231.80652619967415
34.231;243.47541514336484,228.88798319497133,231.49922611457373
34.261;243.56774229277636,229.03934757625913,231.6263699780052
34.291;243.66006944218788,229.1907119575469,231.75351384143664
34.321;243.7523965915994,229.34207633883472,231.8806577048681
34.351;243.7537031508129,229.25176196446162,231.7671686613413
34.381;243.73225456247692,229.1010279011733,231.59352139107492
34.411;243.73639125671906,229.07434963979242,231.5732037041629
34.441;243.7739856281788,229.20989819629048,231.75339393394498
34.471;243.81157999963852,229.34544675278855,231.93358416372706
34.501;243.84313188887646,229.46867458778738,232.10178296800484
34.531;243.6994517936826,229.2346014993077,231.92223043265815
34.561;243.55577169848877,229.00052841082805,231.74267789731147
34.591;243.41209160329495,228.76645532234838,231.56312536196478
34.621;243.37635727498161,228.69586910591605,231.51647738843138
34.651;243.41258679125528,228.73427413751529,231.55843245610683
34.681;243.44881630752897,228.7726791691145,231.6003875237823
34.711;243.4647858449835,228.77500833687998,231.60408064397814
34.741;243.4141868806038,228.65880252347745,231.48205593674084
34.771;243.3635879162241,228.54259671007492,231.36003122950356
34.801;243.3129889518444,228.42639089667236,231.23800652226626
34.831;243.2623899874647,228.31018508326983,231.115981815029
34.861;243.23556666000422,228.23245939821197,231.04974042937414
34.891;243.232518969463,228.19321384149876,231.03928236530174
34.921;243.22947127892178,228.15396828478555,231.02882430122938
34.951;243.27428355901074,228.20644844427798,231.11428340413153
34.981;243.63018564819572,228.85514575910702,231.82320409236823
35.011;243.9860877373807,229.50384307393608,232.53212478060496
35.041;244.34198982656568,230.15254038876512,233.24104546884166
35.071;244.31400349396387,230.1058012171787,233.16269602135927
35.101;244.1691815547313,229.8474074627702,232.84474261952758
35.131;244.02435961549875,229.58901370836168,232.52678921769592
35.161;243.97059816602348,229.48946777401937,232.39424032976135
35.191;244.0534274511841,229.62819356977636,232.53979821267242
35.221;244.13625673634473,229.76691936553334,232.68535609558353
35.251;244.21908602150538,229.90564516129032,232.83091397849464
35.281;244.19294494900726,229.97700375264336,232.8323297762675
35.311;244.1668038765091,230.04836234399636,232.83374557404034
35.341;244.1800167416036,230.0201465426776,232.7786695963029
35.371;244.2129065754944,229.9421435450229,232.6953477308103
35.401;244.24579640938518,229.8641405473682,232.61202586531772
35.431;244.26128315237338,229.7911331813876,232.52989503713653
35.461;244.1636498044946,229.75059742128877,232.4555059514792
35.491;244.06601645661587,229.71006166118994,232.3811168658219
35.521;243.9683831087371,229.66952590109108,232.30672778016458
35.551;243.91939829776337,229.57274744114213,232.2591967973724
35.581;243.8912628597489,229.4518649669717,232.22317643009387
35.611;243.86312742173445,229.33098249280124,232.1871560628153
35.641;243.8519925667864,229.2599202487089,232.18078947130644
35.671;243.8702223553167,229.27491112929687,232.22564303794528
35.701;243.88757585435962,229.28345310337485,232.25389119557116
35.731;243.89923347173428,229.25007718513785,232.174204194613
35.761;243.9108910891089,229.21670126690088,232.09451719365484
35.791;243.92254870648355,229.1833253486639,232.01483019269668
35.821;243.9077641638593,229.16438383558693,232.03513060018875
35.851;243.8849320073223,229.1498354023413,232.0858619580787
35.881;243.8620998507853,229.13528696909563,232.13659331596867
35.911;243.85715660829075,229.15076806220503,232.1947554683364
35.941;243.8831123991422,229.21811833720045,232.26575262934753
35.971;243.90906818999363,229.28546861219587,232.33674979035868
36.001;243.93502398084507,229.3528188871913,232.40774695136983
36.031;243.96097977169651,229.4201691621867,232.47874411238095
36.061;243.98693556254796,229.48751943718213,232.5497412733921
36.091;243.98856411656453,229.50255219519102,232.51506517826448
36.121;243.98278872893573,229.50166223063877,232.4482276573555
36.151;243.97701334130693,229.50077226608656,232.3813901364465
36.181;244.005722198468,229.55016655744546,232.392989955719
36.211;244.07952583727734,229.6653171834574,232.5071616813827
36.241;244.13888325784484,229.76785061699843,232.6064576006429
36.271;244.14045580544487,229.8199152806558,232.64625029428888
36.301;244.14202835304488,229.87197994431318,232.68604298793488
36.331;244.14360090064488,229.92404460797056,232.7258356815809
36.361;244.12112006777465,229.91064672594302,232.7139073230384
36.391;244.09131864084827,229.87732546044617,232.6862377746994
36.421;244.0615172139219,229.84400419494932,232.65856822636042
36.451;244.0317157869955,229.81068292945247,232.63089867802145
36.481;243.99829719703192,229.7487411076851,232.57477359888705
36.511;243.95493140871605,229.6080927561738,232.44039581006533
36.541;243.9115656204002,229.46744440466244,232.30601802124357
36.571;243.86819983208437,229.32679605315113,232.17164023242185
36.601;243.8248340437685,229.1861477016398,232.0372624436001
36.631;244.0037117793246,229.42293303892268,232.33138695938862
36.661;244.25022884823298,229.77458949888208,232.75592522005854
36.691;244.34513467626522,229.92189395489257,232.95774855836854
36.721;244.24177965084405,229.80196886727754,232.86832930590015
36.751;244.13842462542289,229.6820437796625,232.7789100534318
36.781;244.04618523036734,229.57769532885214,232.70271093251927
36.811;244.10956466043086,229.69141979330723,232.81159365338888
36.841;244.17294409049438,229.80514425776232,232.9204763742585
36.871;244.23632352055793,229.9188687222174,233.02935909512811
36.901;244.26302012921795,229.92673624742318,233.0302872665298
36.931;244.25761926914996,229.84197895078577,232.93675520714697
36.961;244.25221840908196,229.75722165414837,232.84322314776418
36.991;244.24681754901394,229.67246435751093,232.74969108838138
37.021;244.24141668894595,229.58770706087353,232.65615902899856
37.051;244.19172689860198,229.61371398601042,232.61914054692187
37.081;244.13317932220284,229.66187375550217,232.59342478030638
37.111;244.07463174580369,229.7100335249939,232.5677090136909
37.141;244.01608416940454,229.75819329448564,232.54199324707542
37.171;244.04620517980047,229.84679482362634,232.59804915348371
37.201;244.22948102193342,230.00525030125164,232.79534704056948
37.231;244.41275686406638,230.1637057788769,232.99264492765528
37.261;244.5960327061993,230.32216125650217,233.18994281474104
37.291;244.50318643410142,230.33324270848908,233.12344788171347
37.321;244.4008187097887,230.33924229752296,233.04785664454405
37.351;244.29845098547597,230.34524188655683,232.97226540737466
37.381;244.10529104330905,230.06281411756729,232.70138606971747
37.411;243.8595671855424,229.61340208866937,232.31744520019896
37.441;243.76416365142097,229.42049896456652,232.1810110996281
37.471;243.92840431268678,229.67065667601864,232.47208869087595
37.501;244.0926449739526,229.92081438747078,232.76316628212382
37.531;244.25688563521842,230.17097209892293,233.05424387337166
37.561;244.42112629648423,230.42112981037508,233.3453214646195
37.591;244.36982623916307,230.23631216322775,233.22863553675248
37.621;244.29457721311005,230.0031639206805,233.06664255120603
37.651;244.21981978414948,229.82691577751817,232.9001829469442
37.681;244.14530815373513,229.67911768404832,232.7314900333247
37.711;244.07079652332078,229.53131959057848,232.56279711970515
37.741;244.0578242229453,229.51224589565356,232.51108100625837
37.771;244.2140850801766,229.8471642967273,232.78105109328658
37.801;244.37034593740793,230.18208269780104,233.0510211803148
37.831;244.52660679463924,230.5170010988748,233.320991267343
37.861;244.55868235218435,230.54829029785773,233.40985525119342
37.891;244.57695954309764,230.5458429188306,233.47859633469076
37.921;244.59523673401094,230.54339553980347,233.54733741818808
37.951;244.58517652699825,230.51124981525547,233.55069843832067
37.981;244.54677892205956,230.4494057451866,233.48867939508852
38.011;244.5083813171209,230.3875616751177,233.42666035185638
38.041;244.46998371218223,230.3257176050488,233.36464130862424
38.071;244.43158610724353,230.26387353497992,233.3026222653921
38.101;244.44656046868784,230.37264290753325,233.3930927785844
38.131;244.46534711344518,230.4935989545596,233.49445540294982
38.161;244.48413375820255,230.61455500158593,233.5958180273153
38.191;244.4881534282339,230.68675746061535,233.61032342459006
38.221;244.4774061235392,230.71020633164792,233.53797159477418
38.251;244.4666588188445,230.73365520268047,233.46561976495832
38.281;244.45209230602092,230.7494982727616,233.390893856319
38.311;244.32676875745958,230.54477311525127,233.2473196618001
38.341;244.2014452088982,230.34004795774098,233.10374546728124
38.371;244.19026382345277,230.2873135453245,233.08832566223023
38.401;244.2551772134179,230.33590629630393,233.15834211682449
