time;Pixel rightCheek
53.684;194.86254056560037,170.83147890588782,170.87737598516458
53.859;193.2851498954218,169.70230072042762,169.84871020218452
54.027;194.33612662942272,170.48673184357543,170.24650837988827
54.16;193.71928604543348,169.99907278627722,169.7737598516458
54.268;194.73181604880338,170.58939465039887,170.32167996245894
54.44;193.36003704561242,169.3787913868951,169.51122945126187
54.548;194.1457461645746,169.91097164109718,170.09623430962344
54.649;194.38061961332403,170.05730258560448,170.6014442115071
54.749;194.13057620817844,170.03531598513013,170.19284386617102
54.857;193.81238361266296,169.65735567970205,169.4969739292365
54.991;193.54400185270958,169.49305233904585,169.54099119962945
55.093;193.98780201735866,170.2420830401126,170.54257565095003
55.163;194.18213701192425,170.25882628010288,170.08066401683422
55.298;193.45452414439757,169.61673699015472,169.67440225035162
55.398;192.563834726091,168.90436397400185,168.95914577530178
55.508;194.58851113716295,170.42438452520517,170.77209847596717
55.609;194.36576787807738,170.23305978898006,170.6677608440797
55.679;193.35178696566223,169.13267928054194,169.20766176127074
55.791;193.7134189031505,169.77222870478414,169.7899649941657
55.925;193.43034418169046,169.24607820182626,169.12643409037696
56.05;193.46894626657362,169.5894394045127,169.67131891137473
56.19;193.27166821994408,169.5836439888164,169.61113699906804
56.44;193.9438621010948,169.97041695783835,169.95550896808757
56.606;195.03927068723704,170.9927536231884,171.41561477325854
56.71;194.1245634458673,169.8209545983702,169.83655413271245
56.812;192.7920815003473,169.16786293123408,168.76175040518638
56.918;194.38792700046795,170.48291998128218,170.0004679457183
57.053;193.99768250289688,170.06373117033604,170.35411355735806
57.154;193.8123098525626,169.91855838989,170.09197285279663
57.265;194.37160898035546,170.31665107577174,170.67843779232928
57.366;192.91496282527882,169.14149628252787,169.24093866171003
57.483;194.24502225345515,170.09674396814242,170.04802061372686
57.62;193.48455056179776,169.92298689138576,169.82420411985018
57.756;193.5200093611046,169.56938918792417,169.55324128247133
57.856;193.93401725343904,170.1079505712287,169.6577290743763
57.956;194.38959832830275,170.36800557232414,170.40538657998607
58.057;194.45754826703885,170.6945801349151,170.6813212374971
58.191;193.076194874163,169.25860078503808,169.1036712075733
58.327;194.6785212915302,170.6268132896584,170.44501637810015
58.494;193.17262041945148,169.56326342475225,169.68379811016362
58.638;193.63685193834658,169.81807566557683,169.8633815973844
58.805;193.86367880485528,170.0298786181139,170.1640989729225
58.948;194.31736805394095,170.3006277609858,170.97302952801675
59.081;193.93431167016072,170.02469135802468,170.07127882599582
59.181;193.7458217270195,169.4018105849582,169.47609099350046
59.287;193.31225388000928,170.0101922631457,169.59230947417188
59.394;194.37464920486437,170.53531337698783,170.65481758652948
59.529;193.20346420323327,169.29699769053119,168.8233256351039
59.629;194.35996262555477,170.89558514365802,170.68068208362533
59.737;192.19245803633018,168.87146470452979,168.63876753276617
59.844;193.7623831775701,169.90490654205607,169.8035046728972
59.979;193.5818139317438,169.61874707807385,169.51028517999066
60.114;193.6886524822695,169.79148936170213,170.01843971631206
60.216;193.7520583392143,170.27475888026348,170.2787579393084
60.318;194.28177316670596,170.47583117189342,170.5359585003537
60.386;192.90449569065922,169.63754949918473,169.45446075005825
60.487;194.20135958743555,170.1840131270511,170.05438349742147
60.562;193.53644107903455,169.88263132986276,169.56341694273544
60.663;194.22686496694996,170.62110481586402,170.43909348441926
60.771;193.54725430120197,169.51496582606646,169.53028517558332
60.872;194.83211161030977,170.85292031213052,170.86781745093404
60.971;192.417038253931,169.28584839239616,169.29852147383244
61.072;193.0007063809748,169.45585118907465,169.51989639745702
61.143;193.9301289566237,170.2023446658851,169.93153575615474
61.219;195.10442813165994,171.16291735732892,171.2228273739048
61.359;192.9887535145267,169.47914714151827,169.14620431115276
61.46;193.94507575757575,170.22182765151516,170.03314393939394
61.562;193.22464277348325,169.8877957367065,170.03794799718904
61.629;193.83553563001416,170.42048135913166,170.58895705521473
61.739;193.62305882352942,169.69082352941177,169.65482352941177
61.873;195.65885971137922,171.6238466997871,171.8017506505796
61.975;194.42182254196643,170.4388489208633,170.21390887290167
62.04;194.81148925899106,170.5493603668839,170.62104755008448
62.174;194.78242178170527,170.26725579173632,170.22999761165514
62.275;195.0823192555476,171.03769983297542,171.12550703889286
62.386;194.2409494126109,170.41668664588826,170.12491009350276
62.488;194.32286462050916,170.62384011420414,170.75565072567213
62.589;194.57686746987952,170.3534939759036,170.37132530120482
62.69;194.33820009573958,170.31689803733843,170.69722355193872
62.798;195.38716603053436,170.9802003816794,171.11593511450383
62.934;195.49650518197157,171.09906001446132,171.16606411183417
63.034;195.30305927342258,171.12715105162525,171.52748565965584
63.134;195.52031760859413,170.89257356375526,170.5929472209248
63.242;193.252536900369,169.8424815498155,169.69580258302582
63.349;194.34342258440046,170.20791618160652,170.3720605355064
63.45;194.0993933737751,170.44820345310313,170.55296313579095
63.552;193.39460953697304,169.94448283805573,169.91730016125317
63.618;194.1235745869211,170.1186874563649,170.1363742145683
63.72;194.19455342718672,169.91507039003,170.04523424878838
63.821;194.19842007434943,170.01835501858736,170.23838289962825
63.99;194.0459796672828,170.10951940850276,170.44870609981515
64.092;193.71754835702635,169.86180377534373,169.91400605919367
64.16;193.72033699976598,169.8993681254388,169.47016147905452
64.253;192.85294803076206,169.07457469121417,169.4800745746912
64.387;193.91459990641084,169.82639213851192,170.2110435189518
64.488;192.58760980120203,169.01225150254277,169.3548312528895
64.555;193.2510588235294,169.5209411764706,169.3795294117647
64.627;191.91336748952025,168.5239869585468,168.46017699115043
64.761;193.53445456669002,169.69493109086662,169.69282877832282
64.862;192.6447184737087,168.9818520241973,169.49046067938576
64.938;193.25244755244756,169.13682983682983,169.16829836829837
65.073;193.77855641205326,169.7206260219575,169.86334968465312
65.179;193.03656264555192,169.0069864927806,168.9289706567303
65.278;193.33496732026143,169.7859477124183,170.0859010270775
65.379;193.55477855477855,169.6160839160839,169.64079254079255
65.479;194.21204933586338,170.259724857685,170.63567362428842
65.545;193.81501403180542,169.6592609915809,170.0444340505145
65.646;193.76288179062718,169.78386570296107,169.55444159477733
65.747;194.68593083846517,170.35741354808147,170.73235433443867
65.881;193.94903256252948,169.98796602170836,170.3949976403964
65.954;193.7284894837476,169.50167304015295,169.6668260038241
66.088;194.1166902404526,169.97289014615748,169.94035832154643
66.192;193.13121414913957,169.39196940726578,169.42088910133845
66.358;193.46060037523452,169.57856472795498,169.66017823639774
66.459;192.90473922362466,169.15765658490116,169.10978804477256
66.561;193.44069794859703,169.50058948361234,169.68474416411223
66.692;192.34415738326618,168.4873192699692,168.70419530694477
66.826;192.8734925514306,169.04138094112082,169.1269803736108
66.927;192.04916864608077,168.39073634204274,168.57149643705463
66.995;191.8748218527316,168.60878859857482,168.57957244655583
67.061;192.3168200047181,169.00212314225053,168.94786506251475
67.13;192.95224518888097,169.7263007840342,169.95628415300547
67.209;193.0255017709563,169.52727272727273,169.8684769775679
67.343;192.38349056603772,168.6382075471698,168.79551886792453
67.443;193.74565931487564,169.5581886438292,170.1213045518536
67.51;192.76770538243625,169.06562795089707,169.2639282341832
67.61;192.4780578898226,168.75583566760037,168.94514472455649
67.745;192.99763872491144,169.12750885478158,169.4177095631641
67.859;194.01367279585102,169.87859500235737,169.94884488448844
67.96;192.24563884959923,168.75789721829327,168.72984441301273
68.065;193.39178664149162,169.50601840925182,169.76752419164504
68.165;192.3481656804734,168.6056804733728,168.4596449704142
68.267;192.53065539112052,168.62273901808786,168.61404745125677
68.34;192.7483870967742,169.04778972520907,169.43010752688173
68.474;192.43286762964718,168.85460573052333,169.00497276817427
68.576;191.6645977560277,168.1881117211745,168.432561470518
68.678;192.5625148844963,168.66539652298167,168.86639676113361
68.812;191.03106332138591,167.67550776583036,167.79139784946236
68.912;192.3644336175396,168.68915956151037,168.91084043848966
69.015;192.75789218067024,169.11024769305487,169.42787761049053
69.148;193.5152468538238,169.5024201355276,169.69143272023234
69.256;192.79684466019418,168.7254854368932,168.91771844660195
69.329;193.6153846153846,169.28561028876487,169.28512496966755
69.431;193.7473863360078,169.3530269876003,169.71237539508874
69.498;193.72404570872843,169.64843180160466,169.91295891077073
69.565;193.97749273959343,169.70159728944822,170.20087124878992
69.637;193.35895610913406,169.44626334519572,169.74163701067616
69.743;191.60642857142858,168.35166666666666,168.33285714285714
69.844;192.58200807025872,168.86826489437456,168.8606693567529
69.946;192.65705506972347,169.21153391633183,169.33041834081777
70.058;191.74742884477396,168.4027744558718,168.30040660129157
70.261;192.8967988533206,169.14070711896798,169.37768752986145
70.429;191.33964945523448,167.95049739459972,168.3882046423496
70.531;190.91227251516565,167.60545963602428,167.79398040130658
70.639;190.0587134502924,166.9375438596491,167.15906432748537
70.802;187.30268903700298,164.6986899563319,164.48747414387498
70.904;189.66449359720605,166.6896391152503,166.5571594877765
71.037;188.317587709241,165.84338454482918,165.61706030726899
71.171;189.41372044017794,166.46733785998595,166.8044954343245
71.272;187.9118871415356,165.277289546716,165.33024976873264
71.339;188.54507531865585,165.78076477404403,165.8454229432213
71.472;188.7967045718264,165.90740310977026,165.97818519378046
71.573;189.77658079625292,166.93887587822013,167.11428571428573
71.674;189.30584672723037,166.2464477055672,166.46401118099232
71.775;190.67957992998834,167.32228704784131,167.2534422403734
71.878;188.81628343500705,166.27146879399342,166.0992491787893
71.98;189.432712703276,167.0740042422814,167.07918925288712
72.081;191.40750353940538,167.94100991033505,168.2701746106654
72.249;188.8556991774383,165.85311398354875,165.80470035252645
72.349;190.7339514978602,167.11293390394675,167.5385164051355
72.45;188.78505106778087,165.8347260909935,166.02274837511607
72.55;189.8651978204217,166.97512437810946,166.8990760483298
72.621;188.3606519208382,165.80046565774157,165.46612339930152
72.755;189.37782536283606,166.46895074946468,166.28812752795622
72.856;189.1306189691692,166.70181219110378,166.7138150152977
72.957;189.47140503647918,166.4490468345493,166.27606495646035
73.058;190.32248939179632,166.84181989627535,166.82932578972182
73.162;189.0979610967893,166.03327865010547,166.1605343332552
73.265;189.24060865430337,166.01069900142653,166.15335235378032
73.399;188.12897940074907,165.49906367041197,165.54026217228466
73.501;190.49964429689354,166.91581693146787,167.26843727768556
73.568;189.36781877627277,166.16184026156003,166.24684726763195
73.668;190.2049822064057,166.99857651245551,167.01043890865955
73.769;191.35041518386714,168.03036773428232,168.54994068801898
73.939;190.95169194865812,167.7414235705951,168.33815635939322
74.04;189.7245088868101,166.81431244153416,166.8044901777362
74.145;188.4437343072358,165.42090846838622,166.0102716274823
74.259;188.8159868729489,166.04992967651197,165.76324425691513
74.391;187.52498273083123,165.27008979967763,165.4826157034308
74.493;189.2504107017132,166.0873034498944,166.11382304623328
74.627;187.61153054221003,165.52322123083962,165.48318462594372
74.727;188.269623780771,165.73269856014863,165.92870413376684
74.834;189.34575329784772,166.27192779449203,166.373061791252
75.037;189.55278489862502,166.599860172454,167.02120717781403
75.173;188.48433179723503,165.78571428571428,166.32096774193548
75.31;189.11336599020294,166.15931887100535,166.91135992535573
75.526;188.41354600092464,166.04854368932038,165.86893203883494
75.662;188.77777777777777,165.72608187134503,165.92888888888888
75.763;189.6545832371277,166.24543985222812,166.56938351419996
75.865;189.42313934616277,166.43658706236957,166.5543705077672
75.966;186.85162180814353,164.3726708074534,164.14952841039798
76.067;189.14460668864814,166.36811116344796,166.43853038153557
76.178;187.09540150995196,164.3228094257607,164.27041866849692
76.336;188.78563097737344,166.01959412176348,166.2407277816655
76.407;188.35360777058278,165.6662812210916,165.92206290471785
76.508;189.03088165959454,166.46369636963698,166.44365865157945
76.608;188.1529438822447,165.06577736890523,165.33072677092918
76.71;188.9936560150376,166.23825187969925,166.3780545112782
76.776;188.61681374825824,165.82535996284255,165.9558755225267
76.944;188.7150652431791,165.9131672597865,166.04341637010677
77.045;188.0201668984701,165.51159017153455,165.83031988873435
77.147;188.3275781614559,165.8432104526365,165.80494633691086
77.218;188.1833877741484,165.6644890340644,165.7167522165189
77.319;188.450479981269,166.08265043315382,165.90072582533364
77.454;188.89604891815617,166.13334901222953,166.09078080903103
77.554;188.14477717519452,165.37774109879746,165.179674605046
77.625;189.64228409627182,166.87612081170363,167.07810287871638
77.726;188.04973274459678,165.17894492214734,165.20799442249594
77.893;188.7600938967136,165.91971830985915,166.1112676056338
78.066;189.5532212885154,166.68790849673204,166.93253968253967
78.2;189.33855872718766,166.51146467009826,166.41085634066448
78.42;189.8719739292365,166.92271880819368,167.12872439478585
78.554;191.25147999052805,168.03859815297182,168.55813402794223
78.657;188.61886096379988,165.94189531934518,165.9536545999539
78.764;188.96755231601222,166.39336938631556,166.25346814013636
78.897;190.02914218566391,167.00305522914218,167.07873090481786
78.997;188.77272727272728,166.0082430522845,165.5313235986811
79.097;189.42131147540982,166.97728337236535,166.95690866510537
79.199;189.70671712393568,166.7426679280984,166.87630085146643
79.306;189.21669417590192,166.38104220702664,166.6984201839189
79.375;190.57786691835773,167.39641340254838,168.0608777725342
79.476;190.58754129306277,167.55615856536102,168.02288815479
79.611;188.8123526638378,166.01037246581802,166.38354549740689
79.684;189.95238095238096,167.3141435678749,167.50414593698176
79.785;190.06521223618685,167.15935499170027,167.57457908465733
79.885;189.54530438886266,166.71991505427087,166.70198206701275
80.032;189.4496453900709,166.6952718676123,166.7598108747045
80.141;190.03922495274102,167.04158790170132,167.09782608695653
80.275;188.29828226555247,165.76555246053854,165.85886722376972
80.375;189.9116048215552,166.77924840463248,166.9704561569369
80.443;189.20667912190567,166.5056048575432,166.56655768332556
80.514;190.25904180366368,167.21465476749648,167.4593705965242
80.616;187.69356343283582,165.28847947761193,165.21711753731344
80.761;189.52482937161685,166.39020946104966,166.3998587903036
80.899;187.65875232774675,165.15270018621973,164.76326815642457
81;190.3494916055805,167.1241428233625,167.1912981792386
81.071;189.2397743300423,165.87799717912552,166.11871180065822
81.17;189.93137022085014,166.97364046544763,167.44478746141058
81.272;187.7422056770591,164.9060027919963,165.08469055374593
81.372;189.6087880935507,166.50673281360736,166.38577840774863
81.507;189.43873239436618,166.92511737089202,166.68826291079813
81.607;189.1355892096545,166.66635115948887,166.65641268338854
81.708;188.69001629043518,165.9127298114964,165.89178496625553
81.81;189.74319526627218,167.1155029585799,167.25325443786983
81.911;188.7646783625731,166.380350877193,166.33520467836257
82.011;189.44449692961737,166.7243741143127,166.73830892772793
82.112;189.5725674091442,166.60117233294255,166.57631887456037
82.213;190.28578121339893,167.28531271960645,167.71070508315765
82.372;188.43093023255813,165.8060465116279,165.84232558139536
82.578;190.5091124260355,167.26579881656804,167.48923076923077
82.746;188.3775053053525,165.93869370431503,165.84178259844376
82.913;190.4807828342372,167.1412402735204,167.46074039141712
83.046;188.34469078179697,165.77782963827303,165.71295215869313
83.18;190.49089602299952,167.37541926209872,167.48706276952564
83.291;190.77831441680755,167.66867906302826,168.16300410528856
83.458;191.24585436193223,167.93342946407114,167.85051670271568
83.525;190.86874546773024,167.66980904036743,167.66739182982838
83.626;190.51253012048193,167.42530120481928,167.61253012048192
83.693;190.6865060240964,167.68024096385543,167.75012048192772
83.795;191.68809582009288,168.36836959178686,168.59985333659253
83.93;190.13181390977442,167.07401315789474,167.11019736842104
84.032;189.76010338345864,167.25352443609023,167.33787593984962
84.133;189.6789141118652,166.75707933536157,167.04376316405336
84.202;190.4839849269901,167.69524258125296,167.69076778144137
84.304;187.27926885701063,164.70453493752893,164.88223044886627
84.404;187.09763998149006,164.57751041184636,164.4423877834336
84.506;190.3412455934195,167.28272620446535,167.6629847238543
84.606;189.41482171987883,166.8920997436495,166.78140293637847
84.676;190.17924748773078,167.37508763729844,167.58775414816546
84.816;189.0051341890315,166.189731621937,166.1796966161027
84.916;189.88503050211168,167.23650868137025,167.45213514781793
85.049;190.48035671246083,167.30971318389973,167.75753193540612
85.149;190.36508704061896,167.25459381044487,167.41876208897486
85.218;191.13208919049927,167.50945225399903,167.96485700436259
85.469;190.43759106362313,167.74817872753763,167.62991743564837
85.637;190.42030407062285,167.4389406571849,167.44384502206964
85.771;188.9262158956109,166.2491103202847,166.59833926453143
85.938;189.95684135641451,166.98766895897558,167.25918899691723
86.076;190.07692307692307,167.32522796352583,167.71031096563013
86.185;190.5388042203986,167.56975381008206,167.80773739742088
86.288;189.65919701213818,167.0578898225957,167.54131652661064
86.39;189.98796886058034,167.1932059447983,167.2974758197688
86.49;190.44486156733927,167.70506804317222,168.1494603472548
86.56;189.3860894251242,166.3269458244618,166.63709486633547
86.633;188.85166784953867,166.26851194700734,166.35628105039035
86.7;190.384466489233,167.3803532542947,167.57948221630775
86.821;191.2155046318869,167.94661140906874,168.45392491467578
86.99;190.747411509752,167.6299060919817,167.79918131471226
87.058;190.86213545432634,167.52759701132803,167.87298144131117
87.158;190.23630634997576,167.44304411051866,167.72249151720794
87.291;189.43078787878787,166.49236363636365,166.8618181818182
87.426;190.38736591179975,167.73039332538735,168.0300357568534
87.527;190.11173576950105,167.28343874443664,167.93745607870696
87.593;189.43689776733254,166.607285546416,167.1433607520564
87.693;189.9543942992874,167.01163895486937,167.38456057007127
87.759;189.82639545884578,166.5558183538316,166.7755439924314
87.862;189.640243902439,166.48499061913697,167.02274859287056
88.008;190.2511263931705,167.37538534503202,167.67986720417358
88.141;188.72421838544096,165.93607092860475,166.01329911339243
88.242;190.11446212301115,167.14913322251246,167.07290429826645
88.344;188.76722532588454,166.2334729981378,166.50977653631284
88.446;189.1710002342469,166.085031623331,166.55610213164675
88.546;188.56015917602997,165.63951310861424,165.5510299625468
88.647;189.45283904270295,166.23885499765368,166.84138901923978
88.715;188.66799344415827,166.16670568953407,166.43924139545774
88.817;189.96511079679397,166.7781706742103,167.26567656765675
88.951;188.61284274666042,165.48839934380126,165.9817201781111
89.023;188.59817671809256,165.8714352501169,166.12879850397383
89.123;189.26820645769502,166.23945321706339,166.51685128446854
89.222;189.99693613009663,167.18995993400895,167.54277633749706
89.458;188.14040047114253,165.1957597173145,165.7135453474676
89.571;189.0280287236507,166.21264767199443,166.55547834144082
89.678;187.53139427516157,164.98014773776546,165.1265004616805
89.77;188.7805497805498,165.8985908985909,166.57103257103256
89.935;187.16224324948072,164.379183014078,164.35887375951995
90.037;188.3895804518211,165.51728907330568,165.96980175195944
90.137;189.05266805266805,166.26357126357127,166.5948255948256
90.272;189.8979063749706,166.74147259468361,167.34274288402727
90.412;189.2150837988827,166.32495344506518,166.59054934823092
90.514;190.62211764705881,167.68941176470588,168.39082352941176
90.618;187.89625693160812,165.3782347504621,165.6256931608133
90.72;189.5701898289196,166.4677759550035,167.2301382704476
90.822;188.84014869888475,165.81993494423793,165.96956319702602
90.922;190.54308093994777,167.49204842155234,168.0163778779967
91.022;190.08823529411765,167.2111429937829,167.39526542324248
91.123;189.8514733840304,166.8754752851711,167.03208174904944
91.224;191.40721899224806,167.77713178294573,168.1293604651163
91.358;190.4308100289296,167.0691899710704,167.40573770491804
91.497;190.04962838647808,166.92999280748023,167.6214337089427
91.666;189.8670149608169,166.80123486107811,167.1681310852529
91.801;190.20052518500836,167.1594652661733,167.53425638577227
91.906;188.61733271375465,165.76510223048328,166.55483271375465
92.036;189.65847378277152,166.96488764044943,167.03511235955057
92.169;189.03470105509965,165.97092614302463,166.50035169988277
92.279;189.2804705882353,166.53270588235293,166.53764705882352
92.414;187.8607044830741,165.33554437328453,165.53796889295518
92.516;188.90873108265424,166.27217694994178,166.24726426076833
92.588;187.1849816849817,165.05425824175825,164.98992673992674
92.756;188.63047039550668,166.04282705359233,166.58857945237537
92.857;188.23465211459754,165.53819918144612,165.73829013187813
92.96;189.11507293354944,166.43227598981247,167.08520490854363
93.061;185.7082087836284,164.12669579213613,164.0991032421246
93.204;188.18620527306967,165.37099811676083,165.5129472693032
93.371;186.75579809004094,164.67644383810824,164.62914961346067
93.438;188.38220986796387,165.78827889738244,165.3724808895066
93.539;188.7711177968063,166.48137005322843,166.27447350150427
93.64;188.52162670427833,165.93864598025388,165.92501175364362
93.74;188.55746336996336,166.0315934065934,166.25824175824175
93.812;188.59781598513013,166.28020446096653,166.66194237918216
93.948;189.33609005283714,166.65747760165402,167.14656558695154
94.052;190.013258897418,167.0311700395441,167.18027448243777
94.186;188.67313915857605,166.2057327785483,166.53536754507627
94.288;190.47990654205609,167.56822429906543,167.8714953271028
94.456;188.9492268636049,166.54211862450958,167.07131317793676
94.589;190.268147086915,167.3144699140401,167.43075453677173
94.742;187.3330236878774,165.01881096144913,165.21202972596376
94.843;189.06966345022357,166.42998352553542,166.52341727465287
94.945;188.4391485423415,165.84914391485424,166.10226746876447
95.08;189.3904963537991,166.74311926605503,167.16490237591154
95.181;188.55822077317185,166.13460642757335,166.32580344666977
95.255;189.43052606746875,166.9160179287568,167.61901391837696
95.364;188.63313336409783,166.0353022611906,166.32718043377943
95.497;189.1096819457437,166.5586997193639,166.83231992516372
95.599;188.9197301070265,166.08375988832015,166.37785016286645
95.667;190.40943575154103,167.19843527738266,167.8963963963964
95.768;187.56950568577395,165.52262705964262,165.943838477605
95.869;189.31650622211788,166.92134303827189,167.03615872270487
95.988;188.8271921641791,166.03264925373134,166.2178171641791
96.122;189.66706021251477,166.59952774498228,167.13506493506495
96.224;188.79141248240262,166.48991083998123,166.90427029563585
96.324;189.79552487502974,166.70959295405856,167.55796238990717
96.46;188.5875260839323,165.75376767910967,166.08949686992813
96.627;189.7846008502598,166.53519130845535,167.2064241851677
96.728;187.29900023250406,164.93513136479888,165.5777726110207
96.863;188.54244840525328,165.46153846153845,165.52251407129455
96.935;188.53799249530957,165.55276735459663,166.16322701688554
97.069;187.74604673117773,165.1803162615058,165.5390606561246
97.135;188.74108818011257,166.24343339587242,166.60858348968105
97.236;188.3818732525629,165.45596458527493,166.11556383970176
97.312;189.2906647807638,166.3062234794908,166.6859971711457
97.447;187.40839517625233,164.78733766233765,165.4308905380334
97.552;188.01362141850635,165.0789102865195,165.86261155472053
97.658;188.44574917801785,165.17402536402068,165.86261155472053
97.748;189.20855740004677,166.2962356792144,166.91863455693243
97.855;190.28820439350525,166.80993314231137,167.54011461318052
97.924;190.23005032350827,166.93553798226696,167.39755571531273
98.058;190.2574304889741,167.06639501438158,168.03906999041226
98.159;190.0835734870317,166.40345821325647,167.34245917387128
98.224;190.7249332362224,166.86914299587278,167.72590434571498
98.325;189.3299311654403,166.11749347258487,166.5198196059815
98.461;189.59681697612731,166.0245960935616,166.73571256329876
98.595;189.54425300920462,166.5501534104319,166.98701911729998
98.696;189.63657678780774,166.54771395076202,167.16811254396248
98.763;189.23625730994152,166.07087719298246,166.71929824561403
98.834;189.03464419475657,166.2052902621723,166.3328651685393
98.936;188.8562734082397,165.8000936329588,166.05173220973782
99.04;188.66814780168383,165.77642656688494,166.36412535079515
99.141;189.2818998109641,166.39343100189035,167.00448960302458
99.208;188.91218934911242,165.73041420118344,166.65940828402367
99.278;188.33598875351453,165.49203373945642,166.1412839737582
99.446;189.40548780487805,166.03939962476548,166.79151031894935
99.615;188.60936768149884,165.4606557377049,166.06814988290398
99.748;188.96465355805245,166.01966292134833,166.37406367041197
99.821;187.49907578558225,164.93853974121996,165.29967652495378
99.963;187.91276102088167,164.83294663573085,165.25034802784222
100.067;187.59341923607914,164.69236079153245,165.05476300046018
100.168;187.049953746531,164.7354301572618,165.32608695652175
100.235;187.92784926470588,165.40050551470588,165.74356617647058
100.39;188.0710508162796,165.32812140722004,165.7916762474132
100.49;187.84212962962962,165.44074074074075,165.7060185185185
100.625;187.7615970459266,164.96976690514654,165.39856912070158
100.725;186.49664894846313,164.4636006470996,164.55743009013173
100.826;186.3109145915755,163.94461252036305,164.4121480102397
100.927;188.06152774553053,164.93406083120502,165.69630833526816
100.999;187.5676805200836,165.2493615045275,165.40143951706526
101.1;188.3508813160987,165.28954171562867,165.86016451233843
101.204;187.22505161734344,164.805918788713,165.05712319339298
101.27;188.26875884851344,165.68050967437472,165.8482774893818
101.393;187.26196005573618,165.03274500696702,165.55457501161172
101.595;189.41956882255388,166.72234067756455,166.9647003079839
101.7;187.39814814814815,165.40972222222223,165.61828703703705
101.801;187.72569444444446,165.4814814814815,165.64097222222222
101.869;189.72062293534685,166.89145823501653,167.59910335063708
101.939;188.34335664335666,165.6955710955711,166.12377622377622
102.107;189.17259241817754,166.91311514009888,167.10501530492112
102.174;188.5826436509813,166.19318987940412,166.18444076613858
102.275;190.14866180048662,167.21216545012166,167.72749391727493
102.385;190.547739908146,167.67270969301427,167.8010635726372
102.485;190.2,167.0701923076923,167.18269230769232
102.626;190.55228205747403,167.41463414634146,167.5503501569669
102.73;190.72878454389826,167.5886524822695,167.80435314257764
102.864;189.47387173396675,166.6836104513064,167.12969121140142
102.931;190.11350710900473,167.35331753554502,168.07938388625593
102.999;188.8805164319249,166.37652582159623,166.47089201877935
103.104;190.11461046649302,167.6253847975373,167.95027231825716
103.243;188.3549671977507,166.386832239925,166.2792877225867
103.344;189.75211069418387,167.3159005628518,167.80558161350845
103.48;188.21150234741785,166.08356807511737,166.37793427230048
103.582;189.9742973816959,167.35214989190487,167.7609896709104
103.685;188.27743902439025,166.14329268292684,166.3623358348968
103.785;189.65621315727424,167.19240745107285,167.36265031832116
103.855;188.74229230407155,166.1979289244528,166.3137208755001
103.956;189.7592766557069,167.41052137153594,167.40746829497417
104.062;187.81440895313594,165.7027279086034,165.91816274189787
104.196;189.73345803133037,167.3226560673369,167.60042085574
104.303;189.17407668783815,166.86144436603152,167.1145612796989
104.37;188.9489531874853,166.79087273582687,166.7405316396142
104.437;189.96161092793218,167.62458784738578,167.70113047574188
104.51;187.5794546309356,165.41560883874,165.49647390691115
104.577;189.62996008452689,167.16318384597324,167.73867104954215
104.68;188.23233982633184,166.2208401783619,166.48251584135178
104.814;189.2995760715968,167.2991050400377,167.21950070654734
104.918;187.86506080449018,165.40434985968196,165.53063610851262
105.02;188.78814359943317,166.16745394426076,166.5297590930562
105.121;188.1540089348695,166.10557253703269,166.62026804608513
105.256;189.21127092666825,166.87927375618958,167.1726008016977
105.358;188.45105882352942,166.224,166.55882352941177
105.459;189.8490291262136,167.2126213592233,167.53398058252426
105.56;188.73917205072985,166.10576692988752,166.48600143575018
105.729;190.5609521519596,167.63260399134407,168.24861745611926
105.831;190.3034332688588,167.20913926499034,167.8404255319149
105.904;189.5708403971906,166.70065391135867,167.4923710341487
106.004;189.41304347826087,166.6623188405797,167.2975845410628
106.104;189.9956395348837,167.05983527131784,167.57485465116278
106.242;190.79098457888495,167.74495848161328,168.14258600237247
106.343;190.57319098457887,167.555871886121,168.4602609727165
106.41;189.28839752734189,166.2546362339515,167.0435092724679
106.511;188.2612485276796,165.72391048292107,166.1919905771496
106.613;189.87977235001185,166.77638131373013,167.58928147972492
106.68;187.17178056717805,164.4788470478847,165.32078103207812
106.783;189.03838907206782,165.8770607630711,166.6877060763071
106.916;187.75880695162047,165.2625645843119,165.67590418036636
107.018;188.90302178496134,165.83321620988522,166.62825017568517
107.119;188.7055373064289,165.82308775222901,166.39558892538713
107.187;188.62169126259076,165.98617943312252,166.6432419770438
107.286;188.44200848656294,165.9097123998114,166.42032060348893
107.456;189.3289162328443,165.98722195929957,166.80170373876007
107.558;189.02255460588793,165.45346628679962,166.53846153846155
107.658;189.34437086092714,165.85217596972564,166.8841059602649
107.759;189.00258337247533,166.1620479098168,167.01737905119774
107.877;187.76191594270955,164.7994834468185,165.5893402207091
107.983;189.37968418571765,166.2712703275984,166.9137402781051
108.085;187.89462567472424,164.9134006101854,165.30227646092467
108.186;188.73632538569424,165.80294530154276,166.6365123889668
108.287;187.37000700770847,164.5232422331231,165.14599392665266
108.39;189.30812720848056,165.94464075382803,166.86313309776207
108.494;186.72928821470245,164.05484247374562,164.71481913652275
108.628;188.65379180405088,165.3970796043335,165.97268016957136
108.738;187.58655660377357,164.82971698113207,165.4382075471698
108.873;188.34061239022074,165.54640398765724,166.29717540944694
108.957;187.3066378066378,164.56036556036557,165.24074074074073
