Count;Frequencies leftCheek
45.623;64.453125
46.028;64.453125
46.54;64.453125
46.981;64.453125
47.529;64.453125
48.026;64.453125
48.501;64.453125
48.957;64.453125
49.436;64.453125
49.911;64.453125
50.348;64.453125
50.894;64.453125
51.399;64.453125
51.844;64.453125
52.292;64.453125
52.765;64.453125
53.306;64.453125
53.859;64.453125
54.268;64.453125
54.749;64.453125
55.163;64.453125
55.679;64.453125
56.19;64.453125
56.606;64.453125
57.154;64.453125
57.62;64.453125
58.057;64.453125
58.638;64.453125
59.081;64.453125
59.529;64.453125
59.979;64.453125
60.487;64.453125
60.971;62.50000000000001
61.46;62.50000000000001
61.873;62.50000000000001
62.386;62.50000000000001
62.934;62.50000000000001
63.349;62.50000000000001
63.821;62.50000000000001
64.387;62.50000000000001
64.761;62.50000000000001
65.278;62.50000000000001
65.747;62.50000000000001
66.192;62.50000000000001
66.692;62.50000000000001
67.209;62.50000000000001
67.745;62.50000000000001
68.165;62.50000000000001
68.678;62.50000000000001
69.148;64.453125
69.565;64.453125
70.058;64.453125
70.531;64.453125
71.037;64.453125
71.472;64.453125
71.98;64.453125
72.45;64.453125
72.957;64.453125
73.399;64.453125
73.939;64.453125
74.391;64.453125
74.834;64.453125
75.31;64.453125
75.865;64.453125
76.336;64.453125
76.776;64.453125
77.319;64.453125
77.726;64.453125
78.2;64.453125
78.764;64.453125
79.199;64.453125
79.684;64.453125
80.141;64.453125
80.616;64.453125
81.071;64.453125
81.607;64.453125
82.112;64.453125
82.578;64.453125
83.046;62.50000000000001
83.525;62.50000000000001
84.032;62.50000000000001
84.506;62.50000000000001
84.916;62.50000000000001
85.469;63.10000000000001
85.938;63.7
86.39;64.30000000000001
86.821;64.9
87.426;65.5
87.862;66.10000000000001
88.344;66.7
88.817;67.30000000000001
89.222;67.9
89.77;68.50000000000001
90.272;69.10000000000001
90.72;69.70000000000002
91.224;70.30000000000001
91.666;70.9
92.169;71.50000000000001
92.588;72.10000000000001
93.061;72.70000000000002
93.64;73.30000000000001
94.052;72.70000000000002
94.589;72.10000000000001
95.08;71.50000000000001
95.497;70.9
95.988;70.30000000000001
96.46;66.40625000000001
