Count;Frequencies leftCheek;Frequencies rightCheek;Frequencies forehead
45.636;56.640625;52.734375;64.453125
46.099;56.640625;52.734375;64.453125
46.549;56.640625;52.734375;64.453125
47.041;56.640625;52.734375;64.453125
47.502;56.640625;52.734375;64.453125
47.998;56.640625;52.734375;64.453125
48.48;56.640625;52.734375;64.453125
48.949;56.640625;52.734375;64.453125
49.428;56.640625;52.734375;64.453125
49.918;56.640625;52.734375;64.453125
50.383;56.640625;52.734375;78.125
50.867;56.640625;52.734375;78.125
51.348;56.640625;52.734375;78.125
51.878;56.640625;52.734375;64.453125
52.312;56.640625;52.734375;64.453125
52.816;56.640625;46.875;64.453125
53.291;56.640625;46.875;64.453125
53.754;56.640625;93.75;64.453125
54.217;56.640625;93.75;64.453125
54.734;56.640625;93.75;64.453125
55.234;56.640625;156.25;64.453125
55.677;56.640625;156.25;64.453125
56.178;56.640625;156.25;64.453125
56.622;56.640625;156.25;64.453125
57.113;56.640625;156.25;64.453125
57.6;56.640625;156.25;64.453125
58.076;56.640625;156.25;64.453125
58.566;56.640625;156.25;156.25
59.04;56.640625;156.25;156.25
59.525;56.640625;156.25;156.25
59.973;56.640625;156.25;156.25
60.513;54.6875;76.171875;156.25
60.987;54.6875;76.171875;156.25
61.414;54.6875;76.171875;156.25
61.899;54.6875;76.171875;156.25
62.399;54.6875;76.171875;70.3125
62.874;54.6875;134.765625;70.3125
63.431;54.6875;134.765625;70.3125
63.823;54.6875;134.765625;70.3125
64.302;54.6875;134.765625;70.3125
64.796;54.6875;134.765625;70.3125
65.256;54.6875;134.765625;70.3125
65.779;54.6875;134.765625;70.3125
66.246;80.078125;134.765625;70.3125
66.735;80.078125;134.765625;70.3125
67.191;80.078125;156.25;72.265625
67.676;80.078125;54.6875;76.171875
68.139;80.078125;54.6875;76.171875
68.625;80.078125;54.6875;76.171875
69.16;80.078125;54.6875;76.171875
69.587;80.078125;76.171875;76.171875
70.076;80.078125;76.171875;76.171875
70.561;80.078125;76.171875;76.171875
71.078;80.078125;76.171875;76.171875
71.523;54.6875;76.171875;76.171875
72.022;54.6875;76.171875;76.171875
72.491;54.6875;76.171875;76.171875
72.963;54.6875;76.171875;76.171875
73.469;54.6875;76.171875;76.171875
73.936;54.6875;76.171875;76.171875
74.39;54.6875;76.171875;76.171875
74.869;54.6875;76.171875;76.171875
75.359;54.6875;76.171875;76.171875
75.824;54.6875;76.171875;76.171875
76.302;52.734375;50.78125;76.171875
76.786;52.734375;70.3125;76.171875
77.303;52.734375;70.3125;76.171875
77.763;52.734375;70.3125;76.171875
78.32;52.734375;70.3125;76.171875
78.709;52.734375;70.3125;70.3125
79.178;52.734375;70.3125;76.171875
79.672;52.734375;70.3125;76.171875
80.143;52.734375;70.3125;76.171875
80.623;52.734375;70.3125;76.171875
81.157;52.734375;70.3125;76.171875
81.609;52.734375;70.3125;76.171875
82.112;52.734375;70.3125;76.171875
82.582;52.734375;70.3125;76.171875
83.096;52.734375;70.3125;76.171875
83.556;52.734375;70.3125;76.171875
83.981;52.734375;70.3125;76.171875
84.46;52.734375;70.3125;76.171875
84.952;52.734375;70.3125;76.171875
85.468;52.734375;68.359375;76.171875
85.912;52.734375;68.359375;76.171875
86.439;52.734375;68.359375;76.171875
86.876;52.734375;68.359375;76.171875
87.364;52.734375;68.359375;76.171875
87.84;52.734375;68.359375;76.171875
88.31;52.734375;68.359375;76.171875
88.791;52.734375;68.359375;76.171875
89.301;52.734375;68.359375;76.171875
89.782;52.734375;68.359375;76.171875
90.257;52.734375;68.359375;76.171875
90.717;52.734375;68.359375;76.171875
91.217;52.734375;68.359375;76.171875
91.68;52.734375;68.359375;74.21875
92.132;52.734375;68.359375;74.21875
92.678;52.734375;68.359375;74.21875
93.145;48.828125;68.359375;74.21875
93.596;48.828125;68.359375;74.21875
94.066;48.828125;68.359375;74.21875
94.659;48.828125;68.359375;74.21875
95.037;48.828125;44.921875;74.21875
95.492;48.828125;44.921875;97.65625
96.014;48.828125;44.921875;97.65625
96.455;48.828125;44.921875;97.65625
96.957;48.828125;44.921875;97.65625
97.502;48.828125;44.921875;97.65625
97.952;48.828125;44.921875;54.6875
98.433;48.828125;44.921875;54.6875
98.911;48.828125;44.921875;83.984375
99.337;48.828125;44.921875;83.984375
99.842;48.828125;44.921875;83.984375
100.316;48.828125;44.921875;83.984375
100.795;48.828125;44.921875;83.984375
101.284;48.828125;44.921875;83.984375
101.738;48.828125;44.921875;83.984375
102.219;48.828125;44.921875;83.984375
102.718;48.828125;44.921875;44.921875
103.21;48.828125;44.921875;97.65625
103.702;48.828125;72.265625;83.984375
104.184;48.828125;72.265625;72.265625
104.662;48.828125;72.265625;72.265625
105.148;48.828125;72.265625;72.265625
105.579;48.828125;72.265625;72.265625
106.077;48.828125;72.265625;72.265625
106.588;48.828125;72.265625;72.265625
107.043;68.359375;72.265625;72.265625
107.521;68.359375;85.9375;72.265625
107.991;68.359375;85.9375;72.265625
108.542;68.359375;85.9375;72.265625
108.976;68.359375;85.9375;44.921875
109.435;68.359375;85.9375;44.921875
109.894;68.359375;85.9375;44.921875
110.46;68.359375;87.890625;44.921875
110.907;68.359375;87.890625;44.921875
111.362;68.359375;46.875;60.546875
111.878;68.359375;60.546875;60.546875
112.346;68.359375;60.546875;60.546875
112.825;68.359375;60.546875;60.546875
