Count;Frequencies leftCheek;Frequencies rightCheek;Frequencies forehead
168.492;70.3125;82.03125;83.984375
168.994;70.3125;82.03125;83.984375
169.484;70.3125;82.03125;70.3125
169.925;70.3125;82.03125;70.3125
170.482;70.3125;82.03125;70.3125
170.912;70.3125;50.78125;70.3125
171.372;70.3125;50.78125;70.3125
171.863;70.3125;50.78125;70.3125
172.328;70.3125;50.78125;70.3125
172.814;70.3125;50.78125;70.3125
173.331;70.3125;50.78125;70.3125
173.781;70.3125;70.3125;70.3125
174.251;70.3125;70.3125;70.3125
174.732;70.3125;70.3125;70.3125
175.212;70.3125;70.3125;70.3125
175.687;70.3125;70.3125;70.3125
176.222;70.3125;70.3125;70.3125
176.677;70.3125;70.3125;70.3125
177.134;70.3125;70.3125;72.265625
177.629;72.265625;70.3125;72.265625
178.108;72.265625;70.3125;72.265625
178.588;72.265625;70.3125;72.265625
179.105;72.265625;72.265625;72.265625
179.55;72.265625;72.265625;72.265625
180.017;72.265625;72.265625;72.265625
