time;Pixel rightCheek
9.087;228.54566003616637
9.124;228.62333559016022
9.194;228.60686075378018
9.228;228.48044565711686
9.262;228.75648021828104
9.31;228.33393379869398
9.347;228.46993920288224
9.381;228.3850484125197
9.419;228.7648131267092
9.453;228.42274384685507
9.487;228.71422060164085
9.521;229.17756163763855
9.572;229.31508708437005
9.639;228.825520237823
9.71;228.78595929567803
9.754;228.55064581917063
9.82;228.78382053025152
9.855;229.27299771167048
9.889;229.2903890160183
9.923;229.20705244122965
9.956;229.26740506329114
9.991;229.01218136702008
10.024;229.45274080757952
10.059;229.30002255808708
10.124;229.2472366343334
10.158;229.12122587968219
10.196;228.78524404086266
10.23;228.99482681061627
10.264;228.98020692757535
10.331;228.80428954423593
10.403;229.16666666666666
10.438;229.41037842737367
10.477;229.36551099025607
10.545;229.0625850340136
10.613;228.82607709750567
10.647;229.0209365150833
10.68;228.80684376407024
10.714;228.5425484016209
10.748;228.73075191355247
10.781;229.3039707895938
10.814;229.17959835691465
10.85;228.91111611161116
10.885;229.05130513051304
10.922;229.07403240324032
11.014;229.1436884512086
11.109;229.10449108553374
11.198;229.56814525396462
11.233;229.51459434612732
11.3;229.1666294393567
11.335;229.46169309805674
11.401;229.07241145950823
11.437;228.88269794721407
11.474;228.56034288292352
11.509;228.9542468856172
11.543;228.84258210645527
11.577;229.13402527075812
11.611;228.9433664259928
11.648;229.41293874741913
11.685;229.41293874741913
11.753;228.7957207207207
11.789;228.98513513513512
11.86;229.0481981981982
11.897;229.0984455958549
11.979;229.31471052038748
12.014;229.2564674397859
12.052;229.13514719000892
12.118;228.97220977140296
12.153;228.90452711788436
12.22;228.76147195743738
12.254;229.16666666666666
12.289;229.24932975871315
12.329;228.86016949152543
12.363;228.86173059768063
12.407;228.95138269402318
12.454;228.9702568724651
12.524;228.81748535376295
12.596;228.973690028742
12.628;229.07207605571523
12.667;229.01927386822052
12.706;229.13693411026446
12.771;229.1461248056851
12.805;229.00022207417277
12.839;229.63106796116506
12.907;229.34146887595165
12.973;228.63905060456784
13.04;229.03415300546447
13.107;228.67326958105647
13.173;229.13661202185793
13.212;228.71367998214683
13.25;228.85784423119838
13.285;229.30917327293318
13.319;229.32004530011326
13.357;229.42468480424685
13.392;228.93917274939173
13.459;228.66498740554155
13.494;228.78200137394091
13.531;229.055530268548
13.566;228.54893035958125
13.598;229.01115157032316
13.632;229.3858632676709
13.666;229.5367323290846
13.7;229.71100811123986
13.769;229.20575473852477
13.849;229.3987211692167
13.916;228.64275668073137
13.951;228.65846225972808
13.986;229.1864833906071
14.02;229.0639175257732
14.059;229.03140877598153
14.093;228.93856812933026
14.16;228.79760809567617
14.197;228.8921343146274
14.263;229.41208147974714
14.329;229.55701240927183
14.409;229.58393818777805
14.452;229.71783192894557
14.485;229.6246868594853
14.552;228.607656612529
14.586;228.7169373549884
14.62;228.72475989693137
14.654;228.87655188568752
14.722;228.84123711340206
14.755;228.75899198167238
14.789;228.88371009088792
14.824;228.96457702167328
14.861;229.45688282138795
14.898;229.45688282138795
14.942;229.76496018202502
15.009;229.43833749716103
15.08;229.4551442198501
15.133;228.86874154262517
15.172;228.86310329273795
15.238;229.3969202482188
15.273;229.5056308894507
15.31;229.09233487961123
15.375;228.8941904130771
15.413;229.48137931034483
15.48;229.4903448275862
15.549;229.95168972556135
15.587;229.72352007257882
15.621;229.8861419823089
15.688;229.35918367346937
15.723;229.4108843537415
15.757;229.30433810375672
15.79;229.1690518783542
15.825;229.32356887298747
15.86;229.4740640505187
15.896;229.22913847541724
15.964;229.54965409506806
15.998;229.55233206873467
16.033;229.59184597961496
16.068;229.61789354473387
16.135;228.89059674502712
16.201;228.85895117540687
16.243;229.18105786618446
16.283;229.49810901001112
16.358;229.58442714126807
16.393;228.7760497667185
16.425;228.65341035325483
16.492;229.0292215034575
16.528;229.02230649118894
16.563;229.08274021352312
16.63;229.2927046263345
16.664;229.3219959722533
16.731;229.45088386663684
16.767;229.0985254691689
16.835;229.17292225201072
16.87;229.05049151027703
16.905;229.6833220796759
16.982;229.3774476704929
17.052;228.68727758007117
17.118;229.26303906073605
17.154;229.20659291036353
17.221;229.22835179742256
17.289;229.17250734795388
17.324;229.25421443020903
17.358;229.42099348168128
17.394;229.20508166969148
17.428;229.48548094373865
17.462;229.30943738656987
17.53;228.91858367162834
17.605;229.21041948579162
17.641;229.9539055404178
17.677;229.67529518619438
17.744;229.86671207992734
17.779;229.45007817735092
17.815;229.44650435559527
17.851;229.3526714056409
17.885;229.2946571887182
17.92;229.31965201873746
17.954;229.49788088333705
17.992;229.12990251643618
18.026;229.14985264112445
18.093;229.05282248923146
18.129;229.05826343232826
18.197;229.48320644872368
18.263;229.3616211374832
18.352;229.68515165233137
18.386;229.61588954277954
18.42;229.40098345999107
18.454;229.42199374161825
18.489;229.7282435810043
18.523;229.63417405135198
18.591;229.65754972875226
18.624;229.373417721519
18.672;229.70441988950276
18.74;229.51726519337018
18.808;229.48319521178638
18.841;230.09965870307167
18.878;230.03139931740614
18.916;229.62904696762425
18.95;229.6174190606475
19.017;229.29965947786607
19.084;229.82018854909174
19.117;229.85789836744078
19.156;229.54032623470775
19.189;229.33846850928862
19.257;229.67014046216585
19.327;229.2871490527277
19.36;229.2871490527277
19.397;229.24218215019403
19.464;229.470802090434
19.497;229.1756418995683
19.531;229.1756418995683
19.566;229.14949267192785
19.601;228.99210822998873
19.635;229.10854451670778
19.671;229.13747477012782
19.737;229.2425955234004
19.804;229.16730294183697
19.871;228.96496743768247
19.94;229.30514133095926
19.975;229.5087914533719
20.008;229.34987758735812
20.042;229.94690063810393
20.076;230.1517775752051
20.112;230.10779398359162
20.145;229.93973214285714
20.18;230.19174107142857
20.247;229.15190156599553
20.315;229.56168685509198
20.38;229.61776581426648
20.446;229.25649059982095
20.527;229.2338854073411
20.56;229.1214349376114
20.596;229.04300356506238
20.635;229.27696078431373
20.669;228.52729754322112
20.706;228.66810737033666
20.774;229.24595764062855
20.811;229.43748576634025
20.879;228.66333484779645
20.913;228.96728759654704
20.985;228.9681962744207
21.019;228.66477787851315
21.056;228.50317316409792
21.092;229.70496261046907
21.146;229.46272377067754
21.185;229.3521064301552
21.223;229.28447893569844
21.264;229.36917960088692
21.33;229.46346460277715
21.367;229.6239471887093
21.401;229.34984451354953
21.435;229.41648156374944
21.472;229.42661886623347
21.507;229.42661886623347
21.573;229.5198749441715
21.648;229.50379633765073
21.733;229.58191088450454
21.805;229.52006207049433
21.868;229.30378905384444
21.902;229.35231553290495
21.938;229.091734987813
21.97;228.91601866251943
22.004;228.89624527882694
22.038;229.54256526674234
22.072;229.49738933030648
22.106;229.67468785471056
22.15;229.2638326585695
22.234;229.15249662618083
22.274;228.8156044454525
22.342;228.91766840553413
22.409;229.73849372384936
22.444;229.73849372384936
22.476;229.47546913859372
22.51;229.41306805335745
22.544;229.57178385711055
22.61;230.496273870517
22.647;230.18700512342804
22.687;230.22915696320447
22.731;229.05236564079007
22.812;229.23357831878732
22.87;229.64078578110383
22.938;229.56170018281534
22.971;229.507084095064
23.037;229.43391345249293
23.071;229.4095658230787
23.106;229.48061295565358
23.14;229.3013698630137
23.175;229.21199344108692
23.209;229.25462637620052
23.288;229.4532156953796
23.347;229.74088692825632
23.39;229.6062224286046
23.482;229.5595818815331
23.55;229.02360916316036
23.584;228.9165497896213
23.618;229.12293198529412
23.652;229.21139705882354
23.691;229.61529574861368
23.726;229.74075785582255
23.762;229.63747689463955
23.805;229.79459334565618
23.874;230.05782077862244
23.951;230.0398525685326
23.979;229.09875690607734
24.012;229.2707182320442
24.047;229.14364640883977
24.083;229.5321828358209
24.168;229.55608974358975
24.205;229.45215201465203
24.239;229.22645429362882
24.306;228.9353647276085
24.341;229.66697374481805
24.415;229.75656379548596
24.45;229.61285122063566
24.487;229.0753377604763
24.526;228.980535836959
24.597;228.88664987405542
24.631;228.99539276664362
24.665;229.16563003916147
24.708;229.01842893342547
24.742;229.40973952434882
24.807;229.5934314835787
24.843;229.6599638499774
24.882;229.70560325350203
24.917;229.92906654343807
24.951;230.01432532347505
24.985;229.80406654343807
25.019;228.665316227774
25.058;228.5651586765699
25.125;228.68354715282467
25.163;229.10427193385394
25.239;229.55420303169498
25.331;228.78221415607985
25.365;229.0480943738657
25.406;228.84803810387842
25.445;228.9226581991381
25.481;229.2844454566158
25.514;229.2844454566158
25.548;229.19448872694147
25.615;229.38643135457255
25.652;229.38024295209718
25.685;229.62924701561064
25.72;229.47015610651974
25.755;229.1864095500459
25.789;229.05727376861398
25.822;229.0098510882016
25.856;228.96380297823598
25.901;229.15885234429672
25.982;229.3174714252391
26.04;229.3837446230473
26.078;229.23092596785148
26.112;228.98396840148698
26.148;228.89312267657994
26.188;228.77834572490707
26.221;229
26.257;228.95607646791078
26.297;228.99003476245656
26.33;229.02549246813442
26.365;228.99953650057938
26.432;229.06998841251448
26.504;229.62485798682118
26.575;228.9837775202781
26.641;228.59953650057938
26.715;228.93676707289032
26.749;228.93676707289032
26.817;228.87731910946198
26.857;228.93599257884972
26.903;228.70471180237877
26.97;228.93504117108876
27.002;228.91301322199027
27.037;228.77569009510555
27.073;228.8752029691487
27.116;228.9190443052656
27.15;229.48870447210697
27.218;229.26970954356847
27.285;229.11185578923042
27.362;229.1139357522533
27.429;228.85048905449463
27.497;228.80344666977177
27.532;229.31826568265683
27.6;229.2149446494465
27.633;228.70657864784886
27.669;228.81106305486
27.71;228.59566120470805
27.748;228.59243018693746
27.816;228.535887375952
27.883;228.9650172612198
27.951;228.7795166858458
28.017;228.78976359880653
28.083;228.93412898783566
28.117;228.95378631892015
28.15;228.6421871425303
28.188;229.2104539202201
28.222;228.93259972489685
28.275;228.71013498055365
28.311;228.64081445893387
28.379;228.60804020100502
28.454;228.55824577432617
28.527;228.68930702156953
28.594;228.59264336303403
28.629;228.91523874800092
28.695;228.59584190084533
28.729;228.77473155129084
28.768;228.6881425633996
28.802;228.71229433272396
28.835;228.97874771480804
28.902;229.26971894832275
28.937;229.09791477787851
28.973;229.10108972872712
29.042;228.79109668444238
29.129;228.9158358451194
29.195;228.2156553124295
29.23;228.4473268666817
29.267;229.2093130474873
29.3;228.95274319963116
29.366;228.65001125365742
29.4;229.16835471528248
29.439;229.11524418073938
29.475;229.04678229119125
29.53;229.20333633904417
29.602;229.00315599639313
29.687;230.22399814686125
29.723;230.59902710215428
29.79;229.331943479268
29.825;228.88524219103667
29.859;228.6260751471254
29.893;228.95589906797
29.927;228.74130484200955
29.96;228.85793103448276
29.994;228.57977011494253
30.029;228.6374712643678
30.068;228.7650397275823
30.135;228.8027241770715
30.216;228.64498958574404
30.251;228.80814626243924
30.286;228.95615243342516
30.32;229.09297520661158
30.353;229.05945821854914
30.388;229.1225097320815
30.423;228.81245706434623
30.489;228.822609877662
30.522;228.91798821930223
30.558;229.00182648401827
30.591;229.09634703196346
30.672;228.51820471719716
30.742;228.53190509099286
30.844;228.8857803468208
30.877;228.7791907514451
30.911;228.81803468208093
30.978;228.61279307989983
31.012;228.74687002048714
31.048;230.05939902166318
31.082;230.39669228977405
31.117;230.66783135336595
31.152;229.51083521444696
31.184;229.36749435665914
31.274;229.9880101452617
31.312;229.7818768734148
31.383;230.11963677639048
31.45;229.96708286038591
31.518;229.76055045871558
31.552;229.5387614678899
31.586;229.57201834862386
31.622;230.50363082689154
31.656;230.77442023893184
31.724;229.7998194538479
31.757;229.9550891446626
31.795;230.31156242787907
31.831;228.88852988691437
31.868;229.06762058619893
31.908;228.93190529875986
31.975;228.9217587373168
32.013;229.02773393461104
32.048;229.28986517898653
32.118;229.20037192003718
32.153;228.7777273758222
