Count;Frequencies leftCheek
45.636;56.64062500000001
46.099;56.64062500000001
46.549;56.64062500000001
47.041;56.64062500000001
47.502;56.64062500000001
47.998;56.64062500000001
48.48;56.64062500000001
48.949;56.64062500000001
49.428;56.64062500000001
49.918;56.64062500000001
50.383;56.64062500000001
50.867;56.64062500000001
51.348;56.64062500000001
51.878;56.64062500000001
52.312;56.64062500000001
52.816;56.64062500000001
53.291;56.64062500000001
53.754;56.64062500000001
54.217;56.64062500000001
54.734;56.64062500000001
55.234;56.64062500000001
55.677;56.64062500000001
56.178;56.64062500000001
56.622;56.64062500000001
57.113;56.64062500000001
57.6;56.64062500000001
58.076;56.64062500000001
58.566;56.64062500000001
59.04;56.64062500000001
59.525;56.64062500000001
59.973;56.64062500000001
60.513;54.6875
60.987;54.6875
61.414;54.6875
61.899;54.6875
62.399;54.6875
62.874;54.6875
63.431;54.6875
63.823;54.6875
64.302;54.6875
64.796;54.6875
65.256;54.6875
65.779;54.6875
66.246;80.078125
66.735;80.078125
67.191;80.078125
67.676;80.078125
68.139;80.078125
68.625;80.078125
69.16;80.078125
69.587;80.078125
70.076;80.078125
70.561;80.078125
71.078;80.078125
71.523;54.6875
72.022;54.6875
72.491;54.6875
72.963;54.6875
73.469;54.6875
73.936;54.6875
74.39;54.6875
74.869;54.6875
75.359;54.6875
75.824;54.6875
76.302;52.73437500000001
76.786;52.73437500000001
77.303;52.73437500000001
77.763;52.73437500000001
78.32;52.73437500000001
78.709;52.73437500000001
79.178;52.73437500000001
79.672;52.73437500000001
80.143;52.73437500000001
80.623;52.73437500000001
81.157;52.73437500000001
81.609;52.73437500000001
82.112;52.73437500000001
82.582;52.73437500000001
83.096;52.73437500000001
83.556;52.73437500000001
83.981;52.73437500000001
84.46;52.73437500000001
84.952;52.73437500000001
85.468;52.73437500000001
85.912;52.73437500000001
86.439;52.73437500000001
86.876;52.73437500000001
87.364;52.73437500000001
87.84;52.73437500000001
88.31;52.73437500000001
88.791;52.73437500000001
89.301;52.73437500000001
89.782;52.73437500000001
90.257;52.73437500000001
90.717;52.73437500000001
91.217;52.73437500000001
91.68;52.73437500000001
92.132;52.73437500000001
92.678;52.73437500000001
93.145;48.828125
93.596;48.828125
94.066;48.828125
94.659;48.828125
95.037;48.828125
95.492;48.828125
96.014;48.828125
96.455;48.828125
96.957;48.828125
97.502;48.828125
97.952;48.828125
98.433;48.828125
98.911;48.828125
99.337;48.828125
99.842;48.828125
100.316;48.828125
100.795;48.828125
101.284;48.828125
101.738;48.828125
102.219;48.828125
102.718;48.828125
103.21;48.828125
103.702;48.828125
104.184;48.828125
104.662;48.828125
105.148;48.828125
105.579;48.828125
106.077;48.828125
106.588;48.828125
107.043;68.359375
107.521;68.359375
107.991;68.359375
108.542;68.359375
108.976;68.359375
109.435;68.359375
109.894;68.359375
110.46;68.359375
110.907;68.359375
111.362;68.359375
111.878;68.359375
112.346;68.359375
112.825;68.359375
113.3;68.359375
113.82;68.359375
114.293;66.40625000000001
114.763;72.26562500000001
115.227;72.26562500000001
116.127;72.26562500000001
116.53;72.26562500000001
116.726;72.26562500000001
117.131;72.26562500000001
