time;interpolated Pixel leftCheek
8.822;211.4796476306197
8.852;211.1621284599661
8.882;210.4497585177873
8.912;210.01038602259524
8.942;210.04255457219847
8.972;210.07472312180167
9.002;210.73894506100294
9.032;211.126454917157
9.062;210.986804239739
9.092;210.8056269561069
9.122;210.41681664140407
9.152;210.35515414258188
9.182;210.31685934489403
9.212;210.24803964635143
9.242;210.26972255729797
9.272;210.4639880267922
9.302;210.75004137134255
9.332;210.8114025464579
9.362;210.83151002098256
9.392;210.5532399154062
9.422;209.78368547702834
9.452;209.85984031825075
9.482;209.8412015077963
9.512;211.02168436196683
9.542;211.403718497658
9.572;211.34049829018076
9.602;210.86504530732174
9.632;210.3895923244627
9.662;210.3347323674617
9.692;210.4078789835479
9.722;210.62428217121922
9.752;211.0555702162682
9.782;211.27141294211805
9.812;211.47186671659654
9.842;211.0718173914847
9.872;210.46955697701966
9.902;210.39211513526098
9.932;210.7971893684808
9.962;210.81167086204692
9.992;211.0052302252738
10.022;210.91522340324084
10.052;210.69987896393127
10.082;210.73388451296947
10.112;210.84650391970652
10.142;210.76446967916795
10.172;210.7627925726235
10.202;210.96446955323245
10.232;211.02549631030152
10.262;211.1776699166114
10.292;211.01443184795332
10.322;210.8286643739404
10.352;210.7542115768463
10.382;210.72746506986027
10.412;210.79592586418767
10.442;211.0535193923211
10.472;211.09649828694052
10.502;211.22360040708
10.532;211.36752717232352
10.562;211.37606939163499
10.592;211.28108225229255
10.622;211.25432599215537
10.652;211.3608644360973
10.682;211.3452984728642
10.712;211.434018460501
10.742;211.2027283327948
10.772;211.05410383989326
10.802;210.883107580099
10.832;211.10739940231716
10.862;211.38582056292637
10.892;211.3031800699187
10.922;211.13486921046317
10.952;211.01238484000234
10.982;210.88990046954152
11.012;210.7674160990807
11.042;210.95154993584097
11.072;211.15758507311705
11.102;211.36362021039315
11.132;211.38721960512873
11.162;211.3552950782216
11.192;211.32337055131444
11.222;211.22971291866028
11.252;211.16992465099872
11.282;211.1386800178489
11.312;211.16088970638327
11.342;211.20595312916197
11.372;211.06265395044264
11.402;210.91969326925602
11.432;210.78654901651828
11.462;210.68562795837673
11.492;210.4315910991966
11.522;210.25639567147613
11.552;210.45506467870703
11.582;210.91315763814407
11.612;211.11956349180033
11.642;210.95558025149325
11.672;210.92278360343184
11.702;210.85167609181966
11.732;210.72619224779817
11.762;210.70455626933142
11.792;210.90036962196686
11.822;210.8724217778716
11.852;210.84447393377636
11.882;211.06870980540478
11.912;211.23514615041714
11.942;211.2520797994593
11.972;211.26901344850145
12.002;211.78738854353224
12.032;211.89643996492075
12.062;211.61161088684983
12.092;211.28826919337857
12.122;210.94750532040672
12.152;210.493497280681
12.182;210.95152569745426
12.212;211.4410036472102
12.242;211.1372571236004
12.272;210.96200665715645
12.302;211.212391830392
12.332;211.61396881302014
12.362;211.63825375635525
12.392;211.8429008823142
12.422;211.56378491680644
12.452;210.79468647422422
12.482;210.61979586992643
12.512;210.48734868264896
12.542;210.83334944206467
12.572;211.49831549927586
12.602;211.95936818512237
12.632;211.59281038462683
12.662;211.14853207839028
12.692;211.27426620829317
12.722;211.4810404654726
12.752;211.6589726576946
12.782;211.78892107168718
12.812;211.76924703536076
12.842;211.58534919835267
12.872;211.89707507209428
12.902;212.20880094583592
12.932;212.14840445564633
12.962;212.01358349267048
12.992;211.87778153579526
13.022;211.74141163508352
13.052;211.64314045231856
13.082;211.60201734647373
13.112;211.57633226347443
13.142;211.62783729470274
13.172;211.6793423259311
13.202;211.93619171749566
13.232;211.95162529439176
13.262;211.70130572440064
13.292;211.35436095877066
13.322;211.47297590561382
13.352;212.36222384012407
13.382;212.73934289873154
13.412;212.49653189963087
13.442;211.99496875926638
13.472;211.73010035697445
13.502;211.81174904092904
13.532;211.99300533491405
13.562;212.11267477945535
13.592;212.39358066878202
13.622;211.93106966360236
13.652;211.73094126112906
13.682;211.86910389005686
13.712;212.05272476814199
13.742;212.15875112841053
13.772;212.26058447937132
13.802;212.32468074656188
13.832;212.38877701375247
13.862;212.22127098279046
13.892;211.75090040809047
13.922;211.37468751088056
13.952;211.3904076440305
13.982;211.84989506877167
14.012;211.8306844029829
14.042;211.61253480281474
14.072;211.33228393996896
14.102;211.2337495271339
14.132;211.6096888111287
14.162;211.95537725225225
14.192;211.8775538931789
14.222;211.63875845547133
14.252;211.36776860203693
14.282;211.20622608335918
14.312;211.10804781111946
14.342;211.0436585811799
14.372;211.02345502194052
14.402;211.00325146270112
14.432;211.57875500480094
14.462;212.05348342545574
14.492;212.00192861029706
14.522;212.07480816392524
14.552;212.14768771755345
14.582;212.08955158393542
14.612;211.61302039642797
14.642;211.67552367288377
14.672;211.89741768053798
14.702;212.07929267655658
14.732;212.25652927897625
14.762;212.2286964824274
14.792;211.64378552013838
14.822;211.83503829997528
14.852;212.37008802295594
14.882;212.53797001720324
14.912;212.56291472106167
14.942;212.6163676579012
14.972;212.43831632882086
15.002;212.26026499974049
15.032;212.25304640646985
15.062;212.29782038496742
15.092;212.41299804464248
15.122;212.6337812260838
15.152;212.6263284259897
15.182;212.51983464170732
15.212;212.47953213082639
15.242;212.42420776745294
15.272;212.27124136287827
15.302;212.9642745802608
15.332;213.14815233785822
15.362;213.1362745098039
15.392;212.34465528341195
15.422;211.37328776677361
15.452;211.37381085228066
15.482;211.43668998277897
15.512;212.37255374315512
15.542;213.30841750353127
15.572;213.56052504572241
15.602;213.52440097660687
15.632;213.27603107115584
15.662;212.79946435402027
15.692;212.42460811828326
15.722;212.71087001163667
15.752;212.87615462558705
15.782;212.75898656790994
15.812;212.83971179160315
15.842;212.71086497946578
15.872;212.54827393765447
15.902;212.68030044069542
15.932;212.80866224713833
15.962;212.93702405358124
15.992;212.89144629679467
16.022;213.0168370955659
16.052;212.81975325612564
16.082;212.64142184331246
16.112;212.7282241059245
16.142;212.76692261433305
16.172;212.64756593035878
16.202;212.53119093716867
16.232;212.5012849767206
16.262;212.3936863362474
16.292;212.28483421432003
16.322;212.27801057184047
16.352;212.27118692936088
16.382;212.4306732709453
16.412;212.63042714948705
16.442;212.61232992960376
16.472;212.4282206441923
16.502;212.2566923805657
16.532;212.22657317282798
16.562;212.95205954516453
16.592;213.04811940298507
16.622;213.12247489823608
16.652;212.43703907636498
16.682;212.10775559746918
16.712;212.2000988483441
16.742;212.54239559341033
16.772;213.18088057472082
16.802;213.1416174692368
16.832;213.10235436375274
16.862;212.94582138538607
16.892;212.5900731804975
16.922;212.3340240758024
16.952;212.20598889539207
16.982;212.07795371498173
17.012;212.2891878371324
17.042;212.5004219592831
17.072;212.46772130930293
17.102;212.31305327325734
17.132;212.18237771298996
17.162;212.14694451500907
17.192;212.2980228894417
17.222;212.44765666442058
17.252;212.55539705523935
17.282;212.66313744605813
17.312;212.3936249336274
17.342;212.2734703176841
17.372;212.31681941313155
17.402;212.28667344280132
17.432;212.17219017078722
17.462;212.56558773424192
17.492;212.59129211256555
17.522;212.61699649088922
17.552;212.70112239961296
17.582;212.80649250120948
17.612;212.88510678945124
17.642;212.88261150092748
17.672;213.0773852730059
17.702;213.0439419163558
17.732;212.96485513396001
17.762;213.07562423783838
17.792;213.15742542153046
17.822;212.81339422588226
17.852;211.78362848001794
17.882;212.06252104849574
17.912;212.44025980724453
17.942;212.42353225073813
17.972;212.29511932006065
18.002;212.1742892988509
18.032;212.05299122419893
18.062;212.05982810137388
18.092;212.06666497854886
18.122;211.94096380675393
18.152;211.9810669784152
18.182;212.07302329560036
18.212;212.1228572687613
18.242;212.13056889789803
18.272;212.12295087357364
18.302;212.07956365783994
18.332;212.03617644210627
18.362;212.00767819818284
18.392;212.10669832204795
18.422;212.55416516667867
18.452;212.4064223486212
18.482;212.3215517882414
18.512;212.41173634352486
18.542;212.5489178004332
18.572;212.68325433656864
18.602;212.72268091306458
18.632;212.5249736608435
18.662;212.12597068793815
18.692;211.9679429590018
18.722;211.93040285204992
18.752;211.925632798574
18.782;211.97001782531194
18.812;212.02542891096203
18.842;212.1526201400628
18.872;212.28302342429365
18.902;212.03127528939373
18.932;211.97777083806494
18.962;212.19700777216107
18.992;212.43976851530513
19.022;212.6035176951782
19.052;212.3722090586964
19.082;212.1409004222146
19.112;212.14156197289594
19.142;212.47570923876287
19.172;212.53407336834098
19.202;212.4517211222778
19.232;212.5734398073146
19.262;212.66500108550616
19.292;212.6057753294716
19.322;212.54654957343706
19.352;212.53667861409798
19.382;212.02434692757274
19.412;211.76690202793662
19.442;211.95064634665337
19.472;212.0467229260705
19.502;211.92588150635643
19.532;211.92468142868563
19.562;211.88867909856194
19.592;211.8300329004329
19.622;211.93370714451254
19.652;211.9896823478868
19.682;211.91996224532934
19.712;211.78999416973699
19.742;211.70544210872768
19.772;211.84797012063365
19.802;211.9904981325396
19.832;212.0310650139135
19.862;212.0643489573922
19.892;212.0144782325108
19.922;211.9289697926179
19.952;211.94419296788482
19.982;212.06065744655862
20.012;212.02863399242193
20.042;212.09622323791194
20.072;212.08497360936195
20.102;212.1029321358886
20.132;212.29598563791623
20.162;212.45929945389403
20.192;212.3580609479727
20.222;211.99195205664319
20.252;211.68176206437366
20.282;211.65116656740398
20.312;211.6205710704343
20.342;211.60652997257412
20.372;211.59432825239276
20.402;211.71734817547278
20.432;211.8895396051933
20.462;211.9450064291045
20.492;211.89833922293258
20.522;211.85167201676063
20.552;211.5581892686661
20.582;211.6291039948245
20.612;211.66313962602172
20.642;211.51164964709082
20.672;211.2944048843703
20.702;211.12426687686204
20.732;211.29520244629006
20.762;211.5186108737083
20.792;211.75387199978582
20.822;211.85459063207065
20.852;211.70926912207557
20.882;211.62298937343942
20.912;212.06808547703386
20.942;212.016819540419
20.972;211.94843767138312
21.002;211.64589594870156
21.032;211.3804748986905
21.062;211.4048325236845
21.092;211.45749576168564
21.122;211.47727456204083
21.152;211.58826914018658
21.182;212.0641268294944
21.212;212.10262121840032
21.242;212.1019961110044
21.272;212.01478291950426
21.302;211.67436502906259
21.332;211.36002903459956
21.362;211.4108395838374
21.392;211.60697339937897
21.422;211.95147203424142
21.452;212.04187229394424
21.482;211.946533203125
21.512;211.93931157633284
21.542;211.89598181557994
21.572;211.85265205482702
21.602;211.9434847020934
21.632;212.03894363929146
21.662;212.14913692320673
21.692;212.2761694605131
21.722;212.40320199781945
21.752;212.47088141286093
21.782;212.5041984939596
21.812;212.55807906269757
21.842;212.67952537653625
21.872;212.78544746289919
21.902;212.79046207066963
21.932;212.79746314142162
21.962;212.47908494694232
21.992;212.38015612336307
22.022;212.4845389140772
22.052;212.63063666144424
22.082;212.619740777667
22.112;212.4244325087298
22.142;212.55628028240307
22.172;212.618063275894
22.202;212.65436816750048
22.232;212.69067305910693
22.262;212.8598008593296
22.292;212.9500985707245
22.322;212.98151798915723
22.352;212.88701629048424
22.382;212.54067235759985
22.412;212.2289628180039
22.442;212.2289628180039
22.472;212.85486348068625
22.502;213.07937207866655
22.532;213.20210482993798
22.562;213.18245773417672
22.592;213.07592593848094
22.622;213.03060325701836
22.652;213.0363575104141
22.682;212.83842808135262
22.712;212.9279574876056
22.742;213.03823977671277
22.772;213.08506399309573
22.802;213.1318882094787
22.832;213.13667229462746
22.862;213.12043631415915
22.892;213.18611529532538
22.922;213.28158153526783
22.952;213.34122656933198
22.982;213.2340111796334
23.012;212.90929432153308
23.042;212.78123211213892
23.072;213.61564405148135
23.102;213.84688224179115
23.132;213.66358871974046
23.162;213.26452397862133
23.192;213.14188012932107
23.222;213.28005451083695
23.252;213.4276063185056
23.282;213.57515812617424
23.312;213.6792161385226
23.342;213.77240070204087
23.372;213.91613585045133
23.402;213.93592090916627
23.432;213.75461565787035
23.462;213.57331040657445
23.492;213.44961704312738
23.522;213.44114745537803
23.552;213.4240772851127
23.582;213.2865989596235
23.612;213.48719933996747
23.642;213.45197133143975
23.672;213.5067665297468
23.702;213.66075598935225
23.732;213.77648033126295
23.762;213.58931677018634
23.792;213.73699841109345
23.822;213.84529809273627
23.852;213.9234821584711
23.882;213.98128304182117
23.912;213.98303017361314
23.942;213.98477730540512
24.002;213.60215223808663
24.032;213.51246094859414
24.062;213.35068708711498
24.092;213.25371441947436
24.122;213.5333294057594
24.152;213.81294439204444
24.182;213.94593924613756
24.212;213.80045693330428
24.242;213.32954629835893
24.272;213.20958639637632
24.302;213.0896264943937
24.332;213.27856615085815
24.362;213.4114597270538
24.392;213.49996655070913
24.422;213.59673267326733
24.452;213.68991126226834
24.482;213.35293663193693
24.512;213.1914741999109
24.542;213.1311641561528
24.572;213.12864781742564
24.602;213.10436787235517
24.632;212.97943217941614
24.662;213.09120271807285
24.692;213.16775432083108
24.722;213.5001612060137
24.752;213.85047472852352
24.782;213.64284495991814
24.812;213.54304492313025
24.842;213.98239354542977
24.872;213.9021629078391
24.902;214.10783494674402
24.932;214.5145218332732
24.962;214.62630097437747
24.992;214.17234832126005
25.022;213.85509572394818
25.052;213.92617218846726
25.082;213.92899882109572
25.112;213.9147629957515
25.142;213.66811763304887
25.172;213.34674317178917
25.202;213.2656923413398
25.232;213.1846415108904
25.262;213.2157486523533
25.292;213.28099082874604
25.322;213.34623300513877
25.352;213.5567976267998
25.382;213.51574781840762
25.412;213.31788693234478
25.442;213.4529326095591
25.472;212.94889246704068
25.502;212.7763775636274
25.532;212.66073634791204
25.562;212.66543104153615
25.592;212.89576008161703
25.622;213.06711378044713
25.652;213.0446913580247
25.682;213.2219404455756
25.712;213.0777488751406
25.742;213.01245078740158
25.772;213.108680001619
25.802;213.15627184584054
25.832;212.9555135996224
25.862;212.66778879696363
25.892;212.5513666834868
25.922;212.55092249233164
25.952;212.60018312502862
25.982;212.64944375772558
26.012;212.62549505290772
26.042;212.61495844875347
26.072;212.79219125388929
26.102;212.55458449848734
26.132;212.3468438721039
26.162;212.39093610698365
26.192;212.599900254778
26.222;212.51767864518794
26.252;212.77666253614208
26.282;212.51654738502575
26.312;212.34477913011946
26.342;212.37522527335543
26.372;212.39681175275453
26.402;212.33976713292176
26.432;212.282722513089
26.462;212.63298823354341
26.492;212.98325395399786
26.522;212.95383571631675
26.552;212.6712948398786
26.582;212.40847347268686
26.612;212.21044477873326
26.642;212.0249889922025
26.672;212.20414752093498
26.702;212.38330604966745
26.732;212.4609414121182
26.762;212.38796295054112
26.792;212.21955111613255
26.822;212.125525990099
26.852;212.4034344059406
26.882;212.130171481577
26.912;211.91684114497653
26.942;212.1005668052523
26.972;212.259486611904
27.002;212.0711244678187
27.032;211.90626453436371
27.062;212.03531179564237
27.092;212.02340141759706
27.122;212.03621356898284
27.152;212.57266086646672
27.182;212.5797873919886
27.212;212.5869139175105
27.242;212.54675005083365
27.272;212.49476358610715
27.302;212.45583506038733
27.332;212.42689201743727
27.362;212.39794897448724
27.392;212.104367447118
27.422;211.81078591974875
27.452;211.784043102812
27.482;211.83851206731123
27.512;212.2043194568919
27.542;212.65909558823532
27.572;212.66913235294118
27.602;212.67541536443483
27.632;212.629145830957
27.662;212.446075561132
27.692;212.2766522796972
27.722;212.25145335663882
27.752;212.41723464293466
27.782;212.47269372693728
27.812;212.5281528109399
27.842;212.5951954050925
27.872;212.66402007772973
27.902;212.68973777288144
27.932;212.69049879685736
27.962;212.71118795869322
27.992;212.76629844956
28.022;212.82315794171467
28.052;212.88876244030885
28.082;212.95436693890304
28.112;213.63475211966366
28.142;213.51785619848448
28.172;213.0491429801041
28.202;212.76886204998985
28.232;212.79181346100907
28.262;212.83416669484868
28.292;212.8456370772947
28.322;212.75890438238534
28.352;212.54333997789544
28.382;212.35509153884217
28.412;212.41268678871845
28.442;212.47028203859475
28.472;212.39904966382787
28.502;212.24193220596555
28.532;212.14563468416546
28.562;212.35343684267656
28.592;212.56123900118763
28.622;212.75028360049322
28.652;212.70839189897873
28.682;212.5966230093713
28.712;212.50489236790605
28.742;212.49763535551207
28.772;212.5619592035366
28.802;212.50378141010003
28.832;212.81516556144516
28.862;213.03326784563535
28.892;213.24100547791943
28.922;213.1985848060269
28.952;212.75443603441082
28.982;212.2324160973845
29.012;212.1742109855498
29.042;212.11600587371512
29.072;212.13988893952435
29.102;212.1637720053336
29.132;212.2389992837198
29.162;212.77632447529848
29.192;213.31364966687715
29.222;213.26041380282683
29.252;212.7702047053629
29.282;212.51199604254268
29.312;212.63821579168652
29.342;212.79052004953252
29.372;213.00278929844032
29.402;213.40540805973015
29.432;213.11488049490816
29.462;213.187753396888
29.492;213.28938642210295
29.522;213.32843590350288
29.552;213.33703795175762
29.582;213.33456820614143
29.612;213.33414679893247
29.642;213.33782206853803
29.672;213.3414973381436
29.702;213.78469831119855
29.732;214.18958454163027
29.762;213.47950973122582
29.792;212.80189532032156
29.822;212.57872650241995
29.852;212.445749041
29.882;212.6204771559008
29.912;212.7287321885276
29.942;212.38000510447185
29.972;211.99932121142098
30.002;212.09870576268807
30.032;212.15163988879655
30.062;212.30786200288512
30.092;212.36760849367622
30.122;212.40323607864292
30.152;212.35951863605575
30.182;212.25512558416267
30.212;212.1507325322696
30.242;212.10189439457127
30.272;212.53579883330167
30.302;212.62939572059918
30.332;212.40876406014021
30.362;212.33182016387087
30.392;212.09602599350163
30.422;212.3194701324669
30.452;212.84263497325063
30.482;213.37613501064882
30.512;213.49096455527322
30.542;213.44900485742397
30.572;213.50810359984672
30.602;213.62123760422693
30.632;213.59922686860082
30.662;213.5772161329747
30.692;213.55087537055766
30.722;213.52236959474513
30.752;213.49111077206607
30.782;213.45434585565388
30.812;213.41758093924173
30.842;213.38081602282955
30.872;213.17153505916164
30.902;213.2858730550753
30.932;213.42743990316384
30.962;213.5518812706657
30.992;213.6248382352941
31.022;213.8849155452036
31.052;214.51460723419805
31.082;214.34931677018633
31.112;215.15449866903282
31.142;215.19472172268314
31.172;215.00427804146892
31.202;214.85666694206353
31.232;214.76350255247246
31.262;214.67033816288142
31.292;214.73897929755896
31.322;215.05240341076208
31.352;215.63965278199157
31.382;216.22690215322106
31.412;216.08693245761305
31.442;215.9218862424589
31.472;215.52982569907536
31.502;215.05521449088113
31.532;214.75898733436685
31.562;214.76761634539446
31.592;214.92315165901604
31.622;214.85840274375306
31.652;214.8566734876214
31.682;214.86176457073907
31.712;214.86790493681812
31.742;214.77940640102125
31.772;214.7766602924313
31.802;214.6104665514688
31.832;213.45809843415373
31.862;213.46370265600086
31.892;213.49140547316242
31.922;213.43315244203256
31.952;213.27035027133695
31.982;213.23314205592916
32.012;213.60859969360996
32.042;213.20254606952355
32.072;213.13781387956914
32.102;213.1651492141974
32.132;213.45819672639126
32.162;213.8714933172853
32.192;213.85680528497164
32.222;213.84211725265794
32.252;213.6667889146968
32.282;213.4667466835591
32.312;213.28186180494444
32.342;213.10575223568523
32.372;213.24279424733666
32.402;213.61319493314568
32.432;213.49445896276077
32.462;213.33313726031918
32.492;213.17181555787755
32.522;213.32568290828144
32.552;213.5280408822
32.582;213.44397299218195
32.612;213.28165360891097
32.642;213.21941880497823
32.672;213.21502026031433
32.702;213.23953984528487
32.732;213.3868340006466
32.762;213.6415559051006
32.792;213.8962778095546
32.822;213.94261363636363
32.852;213.96579545454546
32.882;213.97275
32.912;213.81918302296395
32.942;213.6117844881945
32.972;213.72731731240805
33.002;213.71260421775378
33.032;213.7550420186716
33.062;213.8656898656899
33.092;213.4083976880606
33.122;213.15966591915358
33.152;213.38620117225082
33.182;213.6704968692513
33.212;213.77433128763317
33.242;213.66129779711085
33.272;213.44743388940844
33.302;213.3825648544436
33.332;213.32833831038857
33.362;213.40351396833023
33.392;213.5118134877171
33.422;213.52098952711572
33.452;213.4412239063483
33.482;213.4391347575685
33.512;213.5712140604036
33.542;213.70329336323869
33.572;213.7874988378863
33.602;213.84398788568848
33.632;213.9521391685659
33.662;214.1377838040562
33.692;214.30118436884877
33.722;214.31999847410626
33.752;214.26434650106376
33.782;214.0207382370407
33.812;213.8213538057685
33.842;213.71488541082354
33.872;213.6763561908702
33.902;213.85037776488554
33.932;213.92829802415295
33.962;214.00621828342037
33.992;213.74996609976114
34.022;213.32440689916308
34.052;213.0558957552651
34.082;212.78738461136714
34.112;212.83393302000223
34.142;213.09052113032595
34.172;213.19598758702887
34.202;213.04042573293216
34.232;212.9466682135903
34.262;213.4091497070421
34.292;213.50527798269735
34.322;213.4176818761481
34.352;213.26787067409876
34.382;213.0714108779504
34.412;212.9652723460049
34.442;213.1677532698294
34.472;213.48418190805734
34.502;213.87418336605208
34.532;214.26418482404682
34.562;214.20546012779025
34.592;213.98356228453318
34.622;213.93904243445326
34.652;214.04972832840332
34.682;214.1073283108813
34.712;213.9525846474707
34.742;213.79784098406012
34.772;213.70175020835813
34.802;213.98690320276222
34.832;214.10678727613447
34.862;214.00312328931483
34.892;213.63114065675313
34.922;213.35135089522606
34.952;213.37448056709852
34.982;213.39077650126293
