10.323105869442362;24.51103055387109;13.079477958923725;11.733848066427297;35.097409803274566;43.72977587608029;39.68667217930932;20.364474230761928;16.056858530327904
10.670981089739945;25.052931007091793;13.393435887562744;12.18441886916675;35.337336058555266;44.357503505483685;40.384927988934585;20.41635462970576;16.303904828659913
10.98981634920763;25.64961764502107;13.756037297616242;12.648731057399225;35.42282194698393;44.91551531658537;40.91796422029653;20.401994687520784;16.544580048433335
11.280594453183216;26.06507750714208;14.115362810274789;13.184523925788394;35.43254930067211;45.227658952218;41.272573324033296;20.40300697729173;16.61152266959447
11.679633989613695;26.452337393719137;14.48769864327687;13.643251030239822;35.28035626362672;45.56743586924772;41.486431686060115;20.222329544223765;16.61626467545455
12.083084276671542;26.89459727063993;14.938158836933203;14.279655486472576;35.128208694405856;45.87802583120609;41.58760616042356;20.169940720883247;16.66630028066248
12.553902507991719;27.349213728796624;15.37953959592595;14.936982609396384;35.014734892031925;46.251392218027185;41.6737309290828;20.157486091373077;16.764041653723293
13.062363106044735;27.80219185703681;15.736925203836083;15.551212927360828;34.96219835499474;46.66763368977877;41.613183505881175;20.15720644433435;16.908016417354577
13.49198605787544;28.106764695221358;16.040660781321996;16.181632856035968;34.83139400175666;46.97089340968384;41.532997290538376;20.20742044196498;17.029787987645808
13.7905016300853;28.418826803795067;16.238945044137733;16.743239695461384;34.73226673537666;47.16442356640953;41.295898019837665;20.20414576521711;17.156098604087664
14.020902997451008;28.65638069102782;16.27516332851035;17.34242866106014;34.52220730320624;47.10711136874277;41.05700944942225;20.241863865670133;17.31962592735933
13.94197238789609;28.671263767833025;16.22844860844572;17.800181781328337;34.16925929661332;46.704048154593245;40.50066500351018;20.175062107585873;17.34089060543421
13.549866342043137;28.542829443376185;15.892804392901143;18.282370197547074;33.41837228608971;45.769049600655535;39.716632670793054;20.018565926007945;17.321620111260387
13.093620011270033;28.318852854566817;15.526625246833687;18.822964085773943;32.588657079997354;44.58154359941755;38.83076873553733;19.909379263601956;17.246242005201967
12.689925855989676;27.935573056084444;15.161457507749336;19.351681069655434;31.666003340657017;43.09184309269088;37.81513917500915;19.73412379840368;17.123824341749494
12.298773547799534;27.504135791933557;14.69773394782505;19.788022728256568;30.663833664574078;41.37051917044987;36.62756275153064;19.563587667936755;16.916528104047007
11.965958566672915;27.061680971695754;14.15016985038213;20.16559582681347;29.56352595010731;39.43916523714731;35.32272269252839;19.321898412068695;16.66745698385441
11.742286832953;26.636824436124932;13.525826427989369;20.479528704415184;28.454803306838052;37.36129792859419;33.92686084786136;19.03461130755594;16.355333658230496
11.68076179859196;26.211202754715604;12.86304960939939;20.740896065312004;27.33601942283769;35.2167655851321;32.461005122718575;18.70263494203346;16.082445469379426
11.702094115133347;25.86903846821647;12.195875423145662;20.958768539355486;26.263938023976387;32.98112468200011;30.97227254244082;18.323043397637484;15.83491614436751
