time;Pixel forehead
0;233.90201729106627
0.267;233.0061993323796
0.335;233.0061993323796
0.402;233.309489747258
0.469;233.3922311700616
0.535;233.5004737091426
0.612;233.09639126305794
0.678;233.2890476190476
0.716;233.2890476190476
0.783;233.3625478927203
0.849;233.3625478927203
0.884;233.0079250720461
0.951;233.0079250720461
0.987;233.25556886227545
1.052;233.81868263473055
1.091;233.81868263473055
1.179;232.40885167464114
1.245;232.11626794258373
1.278;232.0761311946373
1.344;232.0761311946373
1.411;232.2795361198357
1.449;232.2795361198357
1.515;231.939111747851
1.55;231.939111747851
1.628;232.45102781136637
1.694;232.45102781136637
1.728;232.2607661194385
1.763;232.2607661194385
1.797;232.2607661194385
1.863;232.3988563259471
1.9;232.3988563259471
1.967;231.80166468489892
2.033;231.80166468489892
2.068;231.89997601343248
2.134;231.43510715145678
2.203;231.2468095352757
2.272;231.235478428537
2.338;231.37406604000964
2.371;232.50663821716452
2.407;232.50663821716452
2.444;232.50663821716452
2.479;232.26837363679468
2.512;232.4805256869773
2.546;232.4805256869773
2.58;232.8634181469035
2.614;232.8634181469035
2.648;233.03863080684596
2.716;233.68508557457213
2.783;233.8513779527559
2.826;233.26279527559055
2.892;233.22365805168985
2.959;231.10920770877945
3.026;231.10920770877945
3.06;230.4071361058601
3.127;230.4071361058601
3.161;231.51031539008773
3.233;231.51031539008773
3.269;231.69644956501293
3.335;232.90070754716982
3.369;232.90070754716982
3.435;232.9711009174312
3.472;232.9711009174312
3.538;233.55306358381503
3.573;233.55306358381503
3.64;233.55306358381503
3.675;233.37423866456123
3.715;233.37423866456123
3.75;232.77703604806408
3.817;232.57587894971073
3.851;232.69371786273194
3.886;232.30024591996423
3.954;232.23646288209608
3.992;232.23646288209608
4.058;234.24745912505523
4.092;234.24745912505523
4.127;235.90706657577823
4.16;236.00977050670303
4.195;236.00977050670303
4.231;236.18057455540355
4.27;236.4783401732786
4.345;236.4783401732786
4.381;236.01766630316249
4.448;236.01766630316249
4.482;235.94714587737843
4.517;235.68985200845665
4.554;235.82553461782766
4.59;235.82553461782766
4.656;236.1176593521421
4.728;236.74361657597322
4.766;236.8034742570113
4.802;236.8034742570113
4.836;236.8034742570113
4.871;236.62952992337958
4.907;236.62952992337958
4.979;237.73206751054852
5.046;237.73206751054852
5.08;237.5433298862461
5.115;237.070734229576
5.148;237.2523206751055
5.183;237.30464135021097
5.284;237.31195397400384
5.363;238.14888447095205
5.396;238.14888447095205
5.431;238.14888447095205
5.483;238.48155511376189
5.516;238.01896551724138
5.583;237.28015234870927
5.616;237.28015234870927
5.683;237.44477611940297
5.75;237.31727078891257
5.785;237.16509532788604
5.82;236.70542635658916
5.854;236.85266323024055
5.893;236.85266323024055
5.936;236.85266323024055
5.969;236.4845652173913
6.002;236.4845652173913
6.069;236.02673913043478
6.104;235.9074433656958
6.138;235.9074433656958
6.173;235.8504366812227
6.208;235.8296943231441
6.275;235.85368512865242
6.31;236.59310946358482
6.348;235.69703574542285
6.382;235.69703574542285
6.454;234.6240174672489
6.52;234.6240174672489
6.556;232.92649945474372
6.59;232.92649945474372
6.624;232.92649945474372
6.691;233.10123511248347
6.726;233.10123511248347
6.76;233.0891861761427
6.795;233.0648829431438
6.838;233.157660662664
6.872;233.157660662664
6.907;233.07716255281298
6.963;233.50593505039194
7.029;234.06211180124222
7.061;234.06211180124222
7.095;234.10678753040017
7.129;234.10678753040017
7.167;234.42339155427814
7.242;234.46966993755575
7.307;233.97011596788582
7.349;233.97011596788582
7.382;233.40752281326508
7.437;233.40752281326508
7.502;233.41516164994425
7.535;233.30903010033444
7.57;233.20825892857144
7.603;233.20825892857144
7.64;232.44308309200267
7.69;232.44308309200267
7.76;232.88430311231394
7.795;232.88430311231394
7.83;232.88430311231394
7.867;232.76026161479476
7.901;233.27959183673468
7.935;233.27959183673468
8.002;233.56886363636363
8.069;233.43883099229723
8.137;233.0328500226552
8.205;232.9505018248175
8.239;232.60059306569343
8.273;232.43690637720488
8.341;232.4106739032112
8.374;232.390607360578
8.409;232.390607360578
8.444;232.390607360578
8.511;232.94791431792558
8.565;232.94791431792558
8.615;232.72948602344454
8.649;232.72948602344454
8.683;232.72948602344454
8.717;233.06213417379558
8.751;233.06213417379558
8.784;233.1438263229308
8.819;233.03844414292175
8.853;233.03844414292175
8.89;233.40355677154582
8.926;233.40355677154582
8.963;232.7610579115367
8.996;233.11837294332724
9.03;233.11837294332724
9.065;232.95178244972578
9.133;233.68923933209646
9.168;233.68923933209646
9.205;233.36595547309832
9.239;234.14229340761375
9.273;234.14229340761375
9.34;234.67184241019697
9.374;234.67184241019697
9.429;234.1611672278339
9.482;234.1611672278339
9.523;234.5132823052679
9.559;234.56528590724898
9.599;234.7799010791367
9.636;234.7799010791367
9.672;234.7799010791367
9.738;234.34122376060742
9.805;234.3378740509156
9.873;234.1593625498008
9.909;234.33968957871397
9.947;234.33968957871397
9.982;234.3252932064616
10.018;234.3252932064616
10.072;234.47057531840142
10.107;234.47057531840142
10.144;234.47057531840142
10.178;234.80477651183173
10.212;234.80477651183173
10.246;234.80477651183173
10.282;235.36765994741455
10.317;235.36765994741455
10.397;235.1180981595092
10.431;235.1180981595092
10.467;235.1180981595092
10.533;234.75064102564102
10.571;234.75064102564102
10.606;234.48090128755365
10.639;234.69463519313305
10.677;234.69463519313305
10.71;235.90085624155026
10.753;235.90085624155026
10.79;236.44772420009014
10.824;235.70295284266197
10.858;235.70295284266197
10.925;236.17254297047157
10.958;235.53729752770673
10.992;235.87297527706735
