time;interpolated Pixel leftCheek
32.235;227.39918594232552,199.96789470750522,202.14458119622225
32.265;227.27901129684798,199.79280627363448,201.96649187426146
32.295;227.15883665137042,199.61771783976377,201.78840255230068
32.325;227.14368694179717,199.5852500292535,201.7414876538923
32.355;227.2658775330219,199.73928611083002,201.8661085401294
32.385;227.3880681242466,199.89332219240652,201.9907294263665
32.415;227.50098859522782,200.0386888646601,202.11075602402252
32.445;227.4841273828003,200.06268380639227,202.1664625815438
32.475;227.46726617037274,200.08667874812446,202.2221691390651
32.505;227.4504049579452,200.11067368985664,202.2778756965864
32.535;227.4818986961093,200.11377629404097,202.21447638053186
32.565;227.53756990956924,200.10643272945143,202.09152412768944
32.595;227.59324112302917,200.09908916486185,201.96857187484702
32.625;227.62121071726932,200.12569787041014,201.93063922110355
32.655;227.58454319999663,200.23152853961332,202.09108563192441
32.685;227.5478756827239,200.3373592088165,202.25153204274525
32.715;227.52277863327558,200.34684754664985,202.27446004938452
32.745;227.49999567739212,200.33706741820922,202.26988437518744
32.775;227.47721272150864,200.32728728976855,202.2653087009904
32.805;227.48028698086793,200.34428138124125,202.2783061129258
32.835;227.51717452169854,200.39628791413907,202.31428371441905
32.865;227.55406206252917,200.44829444703686,202.35026131591226
32.895;227.61162476595646,200.50956976889256,202.40851039699402
32.925;227.85526393275404,200.65426419136935,202.66720279437232
32.955;228.09890309955162,200.79895861384614,202.92589519175058
32.985;228.27817572000328,200.91823817686466,203.13574318514986
33.015;228.19998215507135,200.9358583020502,203.15021356263316
33.045;228.1217885901394,200.95347842723575,203.16468394011642
33.075;228.04359502520748,200.9710985524213,203.1791543175997
33.105;227.96540146027553,200.98871867760687,203.19362469508297
33.135;227.90951884918385,200.90338412181984,203.1543535508221
33.165;227.86479171501233,200.76657222554653,203.0882116456891
33.195;227.8200645808408,200.6297603292732,203.02206974055616
33.225;227.79764595648192,200.5285554967588,202.95952595928986
33.255;227.8272805216859,200.51043381301517,202.90537780037914
33.285;227.85691508688987,200.49231212927154,202.85122964146845
33.315;227.88654965209383,200.4741904455279,202.79708148255773
33.345;227.7403776194519,200.29749159110722,202.5996998182166
33.375;227.57467152038262,200.10317305105576,202.38640331993875
33.405;227.40896542131335,199.90885451100428,202.17310682166092
33.435;227.34083351347581,199.84438271107916,202.07362125896657
33.465;227.4002986249413,199.9497104943962,202.12296538126597
33.495;227.45976373640679,200.05503827771324,202.17230950356537
33.525;227.51439693025466,200.15264737846425,202.2188116504496
33.555;227.50138327745617,200.142194923291,202.22552614152116
33.585;227.48836962465765,200.13174246811772,202.23224063259275
33.615;227.47535597185913,200.12129001294443,202.2389551236643
33.645;227.64263958337872,200.2415931559835,202.30234765722042
33.675;227.88719345103465,200.41793441254217,202.39003078041273
33.705;227.9363579771304,200.48044118714466,202.4356344358879
33.735;227.76222039858598,200.41285141094016,202.43314727111485
33.765;227.58808282004156,200.3452616347357,202.4306601063418
33.795;227.44617556681834,200.29651696131415,202.44095478534032
33.825;227.51376542818278,200.37026545598178,202.5343314488541
33.855;227.58135528954725,200.44401395064943,202.62770811236786
33.885;227.6489451509117,200.5177624453171,202.72108477588162
33.915;227.7422858520521,200.5854180604452,202.78095630888933
33.945;227.84850197308052,200.65002723580358,202.82407527664398
33.975;227.9547180941089,200.71463641116193,202.86719424439866
34.005;228.03385689167115,200.7365864275857,202.89195858362854
34.035;228.06622576688272,200.68485244221336,202.88501947358833
34.065;228.09859464209433,200.633118456841,202.87808036354815
34.095;228.1309635173059,200.58138447146865,202.87114125350794
34.125;227.93099608559945,200.367507159401,202.64863639783619
34.155;227.731028653893,200.15362984733332,202.42613154216446
34.185;227.53106122218654,199.93975253526568,202.2036266864927
34.215;227.33109379048008,199.72587522319802,201.98112183082094
34.245;227.2429552423526,199.6267640756613,201.84444731786613
34.275;227.26664557780404,199.64241909265553,201.7936031476282
34.305;227.29033591325552,199.65807410964976,201.74275897739028
34.335;227.33421148097642,199.7010472518735,201.7366184766636
34.365;227.50929105844875,199.92158820808876,202.02105182776006
34.395;227.68437063592108,200.14212916430404,202.3054851788565
34.425;227.85945021339342,200.36267012051934,202.58991852995294
34.455;227.81920094607534,200.2979581362381,202.54329396783064
34.485;227.71341681295152,200.1464300396318,202.39591264951133
34.515;227.6076326798277,199.99490194302552,202.24853133119203
34.545;227.5912163435576,199.97840066390353,202.21079682271474
34.575;227.708851702568,200.16443961100794,202.33753252900047
34.605;227.82648706157846,200.35047855811237,202.46426823528623
34.635;227.9441224205889,200.53651750521678,202.59100394157198
34.665;228.10369116249123,200.63901268679595,202.66174981079155
34.695;228.26325990439355,200.74150786837512,202.73249568001108
34.725;228.08690721732157,200.6067597472028,202.54410444113492
34.755;227.80831757360522,200.3998071425844,202.27684538675132
34.785;227.52972792988888,200.19285453796596,202.00958633236775
34.815;227.52408393423127,200.23857073302457,202.1015426902116
34.845;227.87536886295817,200.6146999738147,202.66324227942982
34.875;228.22665379168507,200.99082921460484,203.22494186864802
34.905;228.52621447655977,201.2985789693206,203.70393934341976
34.935;228.36025696676467,200.990913349367,203.4386177881732
34.965;228.19429945696956,200.68324772941338,203.17329623292665
34.995;228.02834194717443,200.3755821094598,202.90797467768007
35.025;227.86238443737932,200.0679164895062,202.64265312243353
35.055;227.76654134907062,199.93354442465937,202.5157348351507
35.085;227.72431517131037,199.93169096077662,202.49465434101663
35.115;227.6820889935501,199.92983749689387,202.47357384688252
35.145;227.6727631000784,199.95314650304232,202.47356289200428
35.175;227.79503834376106,200.07710538931568,202.5578300941494
35.205;227.9173135874437,200.20106427558906,202.64209729629454
35.235;228.0395888311263,200.32502316186245,202.72636449843964
35.265;228.16186407480893,200.4489820481358,202.81063170058476
35.295;228.19678177476706,200.4115933452724,202.77275299125333
35.325;228.19426052741466,200.30505567563608,202.68252603414624
35.355;228.19173928006228,200.19851800599977,202.59229907703912
35.385;228.17130818006086,200.14968928429968,202.5156719205562
35.415;228.1199418800294,200.2005396544895,202.46253532878777
35.445;228.05352074371365,200.23260215133772,202.39938345388705
35.475;227.7763318994182,200.00163442140362,202.19601761513425
35.505;227.4991430551228,199.77066669146953,201.99265177638148
35.535;227.22195421082736,199.5396989615354,201.78928593762868
35.565;227.19464966188167,199.53077253699905,201.74841179494072
35.595;227.27443838237156,199.61700667191886,201.77717695056631
35.625;227.35422710286144,199.70324080683866,201.80594210619188
35.655;227.43401582335133,199.7894749417585,201.83470726181744
35.685;227.51380454384122,199.8757090766783,201.86347241744303
35.715;227.59359326433113,199.9619432115981,201.8922375730686
35.745;227.58605513100636,199.92897924051204,201.86722175930822
35.775;227.54109120318958,199.844930366852,201.81915695866812
35.805;227.4961272753728,199.76088149319196,201.77109215802804
35.835;227.55323576031705,199.8356863862473,201.83210426141264
35.865;227.81448907078337,200.22819881273338,202.11127017284662
35.895;228.05584307628263,200.59604839793553,202.3771952434729
35.925;228.01860681224343,200.61861820516208,202.45774854279142
35.955;227.98137054820427,200.64118801238865,202.53830184210995
35.985;227.9441342841651,200.66375781961523,202.61885514142847
36.015;227.77466760674466,200.39596154641592,202.4275148382047
36.045;227.53908572263362,199.98298223300364,202.1002277337098
36.075;227.42659488496125,199.71763263306457,201.89906269512255
36.105;227.6013164889792,199.796752364563,201.99218247698644
36.135;227.7760380929971,199.87587209606144,202.0853022588503
36.165;227.95075969701503,199.95499182755987,202.1784220407142
36.195;227.92696645253392,199.9487413752082,202.22813228646206
36.225;227.88899357601713,199.9363930525815,202.27474185105876
36.255;227.85102069950037,199.9240447299548,202.32135141565547
36.285;227.68919934561896,199.80185415038108,202.20828425043075
36.315;227.44481234016115,199.60643539950928,201.98876593199174
36.345;227.20042533470334,199.4110166486375,201.76924761355272
36.375;227.05683781391798,199.31889961313527,201.63419609183308
36.405;227.3164482318226,199.63998943911128,201.837011756991
36.435;227.57605864972717,199.96107926508725,202.03982742214887
36.465;227.83566906763178,200.28216909106325,202.2426430873068
36.495;227.9459906934755,200.44065772532588,202.33390439787624
36.525;228.026454560907,200.56662612124586,202.40285483752803
36.555;228.10691842833853,200.69259451716582,202.47180527717978
36.585;228.10600844461902,200.70911008865448,202.5018370553249
36.615;227.99868650170202,200.5824950435791,202.48097519919202
36.645;227.92159825732637,200.49482606224424,202.46077822555586
36.675;227.96544480711617,200.56294133587156,202.44324078190658
36.705;228.00929135690598,200.63105660949884,202.4257033382573
36.735;228.05313790669575,200.69917188312613,202.40816589460803
36.765;228.10599759499323,200.69296136452107,202.51537390799703
36.795;228.16272005693685,200.65489693495925,202.67604426011675
36.825;228.2194425188805,200.61683250539744,202.83671461223648
36.855;228.24767594644197,200.51846737518449,202.8482240672963
36.885;228.2189313052392,200.2995008436693,202.56141172823632
36.915;228.1560084418975,200.08966052353748,202.29126224210884
36.945;227.7854815793052,199.9619561058557,202.17107843237355
36.975;227.4149547167129,199.83425168817394,202.05089462263825
37.005;227.68914717256433,200.06099566262586,202.24844079873975
37.035;228.06252721586864,200.34227015894447,202.49486851112383
37.065;228.43590725917295,200.6235446552631,202.7412962235079
37.095;228.55537083673275,200.69852812622798,202.79829376733426
37.125;228.42091794854798,200.56722057183913,202.66586114260286
37.155;228.2864650603632,200.43591301745025,202.53342851787147
37.185;228.1727453220432,200.33642262708128,202.43572164411034
37.215;228.19379105784424,200.4437438028416,202.563732151656
37.245;228.21483679364525,200.55106497860191,202.69174265920168
37.275;228.23588252944626,200.65838615436226,202.81975316674738
37.305;228.15804740992945,200.6380708813125,202.7854931375809
37.335;228.05011811705504,200.57890973253797,202.70184642332808
37.365;227.9421888241806,200.51974858376346,202.6181997090753
37.395;227.83425953130617,200.46058743498892,202.5345529948225
37.425;227.81651723609124,200.4623326278464,202.52309428755947
37.455;228.0951036474717,200.66419865749478,202.74882474611994
37.485;228.37369005885213,200.86606468714314,202.9745552046804
37.515;228.6522764702326,201.06793071679152,203.20028566324086
37.545;228.71440796929434,201.13997332375726,203.1984581877877
37.575;228.69782859114926,201.1648074133838,203.11388237269324
37.605;228.68124921300418,201.1896415030104,203.02930655759877
37.635;228.5075654584787,201.0534635385803,202.82793464275963
37.665;228.06251959929614,200.63917384441592,202.4248240101797
37.695;227.70105567303008,200.28882442737162,202.0939142652185
37.725;228.09182914301272,200.5139375044081,202.4128125088263
37.755;228.48260261299535,200.73905058144453,202.73171075243408
37.785;228.87337608297798,200.96416365848097,203.0506089960419
37.815;228.75691556697947,200.77211859296432,203.00482011813435
37.845;228.42306905698905,200.40129146635346,202.80273675957739
37.875;228.28718874579502,200.2409277760729,202.68371460850784
37.905;228.37755551893974,200.32109372731267,202.6596195517096
37.935;228.47369997117028,200.41626719585756,202.67468428155308
37.965;228.59873281882972,200.58647825092797,202.885547944605
37.995;228.72376566648916,200.75668930599838,203.09641160765693
38.025;228.84879851414863,200.92690036106882,203.30727527070886
38.055;228.97383136180807,201.09711141613923,203.51813893376078
38.085;228.96758052173664,201.15212988270326,203.54145427824753
38.115;228.88532333613676,201.14045790328996,203.45618901724916
38.145;228.80306615053692,201.12878592387662,203.37092375625076
38.175;228.73688546975316,201.1151157892788,203.2931993760386
38.205;228.7350108082337,201.09345303394295,203.2456385189711
38.235;228.73313614671426,201.07179027860712,203.19807766190365
38.265;228.7312614851948,201.05012752327127,203.15051680483617
38.295;228.93969534745935,201.08249066530865,203.21197702334518
38.325;229.19019091448072,201.1256589868207,203.2952414569695
38.355;229.27970865991452,201.23098250430255,203.37404275703045
38.385;229.27602871916605,201.37229060892477,203.45026013766
38.415;229.2475744457202,201.46177179152167,203.47154967512327
38.445;229.18195867322822,201.4735125910806,203.41044744783716
38.475;229.11634290073627,201.4852533906395,203.34934522055104
38.505;229.05072712824432,201.49699419019842,203.2882429932649
38.535;228.98511135575234,201.50873498975733,203.2271407659788
38.565;229.04086470279327,201.61024997603084,203.2993803339558
38.595;229.1101035075601,201.72173987193932,203.38643565696208
38.625;229.17934231232692,201.83322976784777,203.47349097996832
38.655;229.19297542044393,201.81518642256657,203.54185090046528
38.685;229.16408652524055,201.69808824578737,203.59591433669044
38.715;229.13519763003714,201.58099006900815,203.6499777729156
38.745;229.10630873483373,201.46389189222896,203.70404120914077
38.775;229.07741983963032,201.34679371544976,203.7581046453659
38.805;229.01603175831937,201.34922628864865,203.64596717523528
38.835;228.95352301541848,201.3557806118468,203.52809863936824
38.865;228.8910142725176,201.36233493504494,203.4102301035012
38.895;229.07034226476475,201.4720609945656,203.58171887932772
38.925;229.41089474711063,201.65056821163458,203.9461125296166
38.955;229.62739750005682,201.75564539278108,204.1799545924841
38.985;229.43630828497558,201.6194524558965,203.98484143953837
39.015;229.24521906989432,201.4832595190119,203.78972828659263
39.045;229.05412985481308,201.34706658212735,203.5946151336469
39.075;228.98376837776593,201.2572030142636,203.5111116984666
39.105;228.93198039887787,201.17446704163382,203.44477898909636
39.135;228.8801924199898,201.09173106900406,203.37844627972612
39.165;228.80506185599498,201.02169523034473,203.23919572934128
39.195;228.70658870689337,200.96435952565585,203.0270273379419
39.225;228.60811555779173,200.90702382096697,202.81485894654247
39.255;228.5188585342105,200.86242726900446,202.63936569343775
39.285;228.5125466403127,200.9324830915792,202.7939486849851
39.315;228.5062347464149,201.00253891415392,202.9485316765325
39.345;228.7460443090264,201.14112669446996,203.20426917204776
39.375;229.00343397567426,201.28460961462466,203.46723198927504
39.405;229.1473486625997,201.38579305490381,203.6000703894885
39.435;229.2044883650316,201.45462983410164,203.63340188257376
39.465;229.17796999277203,201.4657663392774,203.58394269942764
39.495;228.95624944623242,201.34226887173503,203.34130527174162
39.525;228.7345288996928,201.2187714041927,203.0986678440556
39.555;228.5128083531532,201.09527393665033,202.85603041636955
39.585;228.64393144130236,201.19118634054993,203.00386502230953
39.615;228.86326543812373,201.34195121231002,203.249317636656
39.645;229.08259943494514,201.4927160840701,203.49477025100248
39.675;229.3019334317665,201.6434809558302,203.74022286534895
39.705;229.40141056805433,201.7043215574706,203.85710215588202
39.735;229.10707230544617,201.46969670014624,203.55152623959953
39.765;228.812734042838,201.23507184282192,203.24595032331703
39.795;228.51839578022984,201.00044698549758,202.94037440703454
39.825;228.58661424149884,201.0549353530683,202.97181846967794
39.855;228.69511678319864,201.141547412294,203.04070919664642
39.885;228.80361932489848,201.22815947151972,203.10959992361492
39.915;228.80277820449254,201.1730554481353,203.02484988734818
39.945;228.71832134247637,201.0095803027549,202.82260985566626
39.975;228.63386448046018,200.8461051573745,202.62036982398436
40.005;228.61978689819324,200.76744358659568,202.53455978649384
40.035;228.88722643492332,201.02803631422316,202.91446972576887
40.065;229.15466597165343,201.28862904185067,203.29437966504392
40.095;229.17898051619906,201.33829708585225,203.4027049916712
40.125;229.1859289898744,201.37289908102343,203.49163141739504
40.155;229.19287746354976,201.4075010761946,203.5805578431189
40.185;229.17788926765937,201.43739707908588,203.58786973808384
40.215;229.14612597151284,201.4636943819985,203.53277052129195
40.245;229.11436267536632,201.48999168491108,203.47767130450006
40.275;229.08259937921977,201.51628898782366,203.4225720877082
40.305;229.04175133834605,201.52870168828727,203.35535472467387
40.335;228.87371687129132,201.34672995446496,203.1184833142452
40.365;228.7056824042366,201.16475822064265,202.88161190381655
40.395;228.53764793718187,200.98278648682034,202.64474049338787
40.425;228.73191792865845,201.25069351507864,202.95867174124072
40.455;229.10734014940064,201.74353992437722,203.54800431823432
40.485;229.48276237014284,202.2363863336758,204.13733689522792
40.515;229.68885995793144,202.47488761981043,204.42621426821444
40.545;229.4998667354949,202.11991695189585,204.01402949851774
40.575;229.31087351305837,201.7649462839813,203.60184472882108
40.605;229.12188029062182,201.4099756160667,203.1896599591244
40.635;229.23387099049737,201.54547258436907,203.55362226687396
40.665;229.36736054196663,201.71600295525835,203.97302365158396
40.695;229.16579111080392,201.52246086965326,203.75096910649717
40.725;228.8206249727989,201.1728877312649,203.25400487721174
40.755;228.47545883479387,200.82331459287656,202.75704064792635
40.785;228.30695605168637,200.64786164764163,202.4797129742692
40.815;228.55066776333965,200.87868915309807,202.71487059707803
40.845;228.79437947499292,201.1095166585545,202.95002821988686
40.875;229.0380911866462,201.34034416401096,203.18518584269566
40.905;229.07974527859756,201.38456397309704,203.22041979733572
40.935;228.5657409163686,200.91561261716467,202.70586366451164
40.965;228.05173655413964,200.44666126123226,202.19130753168753
40.995;228.07656751402277,200.52166325115846,202.29523020826304
41.025;228.2653918328096,200.7622162593894,202.58738556596012
41.055;228.4542161515964,201.00276926762035,202.87954092365723
41.085;228.6430404703832,201.2433222758513,203.17169628135434
41.115;228.8074617673714,201.43307572348232,203.41440756180708
41.145;228.91494268016274,201.5042968630468,203.54174932868966
41.175;229.02242359295408,201.57551800261123,203.66909109557227
41.205;229.12990450574546,201.6467391421757,203.79643286245485
41.235;229.02306503608594,201.5581030169226,203.57342739342616
41.265;228.8832531998955,201.4448734663129,203.2965223496419
41.295;228.74344136370507,201.3316439157032,203.01961730585762
41.325;228.72434838410638,201.34094336321994,203.02162048568107
41.355;228.8108844040254,201.4574556840972,203.26766836116133
41.385;228.89742042394442,201.5739680049745,203.51371623664159
41.415;228.96191688615744,201.6226992488538,203.61270607745584
41.445;228.953997658765,201.44872123973968,203.22850523293894
41.475;228.94607843137254,201.27474323062557,202.84430438842205
41.505;229.15259569103907,201.51546309824784,203.11590529561275
41.535;229.3591129507056,201.7561829658701,203.38750620280342
41.565;229.5656302103721,201.99690283349236,203.65910710999412
41.595;229.41198656771695,201.88424965034923,203.5961514476915
41.625;229.04982871845453,201.56701206939454,203.33950513989276
41.655;228.6876708691921,201.24977448843984,203.08285883209402
41.685;228.50645161520578,201.07300601956834,202.94549869270696
41.715;228.82281349822878,201.28252760892553,203.13617551645206
41.745;229.1391753812518,201.49204919828273,203.32685234019715
41.775;229.4555372642748,201.70157078763992,203.51752916394227
41.805;229.14409456266335,201.38716224857708,203.24169209623858
41.835;228.76289579609252,201.01453925080088,202.91402015170726
41.865;228.38169702952172,200.64191625302468,202.58634820717594
41.895;228.47066535853108,200.7173068065186,202.69431002547557
41.925;229.02980078312063,201.2407109112826,203.2379056066062
41.955;229.5889362077102,201.76411501604662,203.78150118773684
41.985;230.04945185486883,202.20922852391135,204.22986457590878
42.015;230.0168686148729,202.26288904727963,204.20206699928724
42.045;229.98428537487695,202.3165495706479,204.17426942266573
42.075;230.03634236487954,202.372377539347,204.23084836268995
42.105;230.1053274008818,202.42863899711224,204.30430260604336
42.135;230.1743124368841,202.48490045487748,204.37775684939675
42.165;230.24329747288635,202.5411619126427,204.45121109275013
42.195;230.2066815455035,202.5428974173373,204.430407655129
42.225;229.92366337022202,202.41740569820033,204.1896696285673
42.255;229.6406451949405,202.29191397906337,203.94893160200556
42.285;229.35762701965902,202.1664222599264,203.70819357544383
42.315;229.0332843658179,201.8609078738825,203.3929624252535
42.345;228.70598996350824,201.54253472591662,203.07241033766115
42.375;228.6180344195959,201.42055703749102,202.99992687054694
42.405;228.71310270857563,201.44876411224328,203.11714293673953
42.435;229.00336872459172,201.67959654711927,203.42329900047696
42.465;229.6840301946805,202.31567970224287,204.107335059304
42.495;230.2393931786115,202.82822832717437,204.67030485148808
42.525;229.9803160025169,202.5378025058573,204.4463439104927
42.555;229.72123882642234,202.24737668454023,204.22238296949732
42.585;229.46216165032777,201.95695086322317,203.99842202850192
42.615;229.56737242914213,202.04945433207575,204.00516602734717
42.645;229.8050515551961,202.28120481553552,204.09580273158903
42.675;230.04273068125002,202.51295529899528,204.1864394358309
42.705;230.10956226974392,202.55958917799188,204.1390972368131
42.735;229.83469878311763,202.23598984806225,203.81579723127592
42.765;229.55983529649134,201.9123905181326,203.4924972257388
42.795;229.28497180986506,201.58879118820298,203.16919722020165
42.825;229.01010832323877,201.26519185827334,202.8458972146645
42.855;229.03413016150597,201.25931209942087,202.91336605299566
42.885;229.35703732466666,201.5711519116455,203.37160373519515
42.915;229.67994448782736,201.88299172387013,203.82984141739462
42.945;230.00285165098802,202.19483153609477,204.28807909959409
42.975;230.07311821498112,202.2688933410554,204.44452501136095
43.005;229.31327995313794,201.56168455071983,203.60936939170637
43.035;228.55344169129475,200.85447576038428,202.77421377205178
43.065;227.79360342945154,200.14726697004872,201.9390581523972
43.095;228.05282045354133,200.40145409328537,202.1551209846177
43.125;228.42526584273477,200.7624629846967,202.48798586704655
43.155;228.79771123192822,201.12347187610803,202.8208507494754
43.185;228.87448054908447,201.21326960341472,202.89719126436523
43.215;228.56459654126894,200.94840657766156,202.6380768370887
43.245;228.25471253345341,200.68354355190837,202.37896240981217
43.275;227.97174309987244,200.44426172803347,202.14390412313884
43.305;228.4692963190939,200.94683475862897,202.60647391395824
43.335;228.9668495383154,201.44940778922444,203.06904370477767
43.365;229.46440275753685,201.95198081981994,203.53161349559707
43.395;229.44641923985233,201.95243648748985,203.52515162514933
43.425;229.207491406351,201.73769899962022,203.31767618558712
43.455;228.9685635728497,201.52296151175062,203.1102007460249
43.485;228.84473966865136,201.44891135500887,203.0794527816147
43.515;228.95112362305903,201.65623586052288,203.4021597675084
43.545;229.05750757746674,201.8635603660369,203.72486675340215
43.575;229.1638915318744,202.0708848715509,204.0475737392959
43.605;228.89652956323812,201.6231419787222,203.51385071010833
43.635;228.6291675946018,201.1753990858935,202.9801276809208
43.665;228.36180562596547,200.72765619306483,202.44640465173322
43.695;228.48275811924685,200.7610676733922,202.51903811246373
43.725;228.7978678434871,201.03505634029764,202.89484981815326
43.755;229.1129775677273,201.30904500720308,203.27066152384282
43.785;229.3780598746681,201.54343506144556,203.58164283619854
43.815;229.1928954259141,201.4214376017213,203.30915060855003
43.845;229.00773097716007,201.299440141997,203.03665838090154
43.875;228.82256652840607,201.17744268227273,202.76416615325303
43.905;228.8193381773095,201.19951699531407,202.79344305506322
43.935;228.92144125117255,201.3050012820618,202.9974284002442
43.965;229.0235443250356,201.41048556880952,203.20141374542519
43.995;229.08828028566626,201.47766991735114,203.33392756223927
44.025;229.03023858853336,201.41901161178686,203.2316063572763
44.055;228.9721968914005,201.3603533062226,203.12928515231334
44.085;228.91415519426764,201.30169500065833,203.0269639473504
44.115;228.93553142478004,201.3708549240955,203.075813362365
44.145;229.0476710011728,201.58609282353436,203.2974292002112
44.175;229.15981057756554,201.8013307229732,203.51904503805738
44.205;229.27563219201969,202.00610854894722,203.73041467971478
44.235;229.42459214902632,202.116745713738,203.84956855567336
44.265;229.573552106033,202.22738287852874,203.9687224316319
44.295;229.72251206303966,202.33802004331952,204.08787630759048
44.325;229.8714720200463,202.4486572081103,204.20703018354902
44.355;229.7873932212676,202.3133199844881,204.0624719147555
44.385;229.64505473354257,202.11648916376265,203.85198560977395
44.415;229.50271624581754,201.9196583430372,203.64149930479238
44.445;229.36037775809248,201.72282752231177,203.43101299981083
44.475;229.1927271488047,201.52571801655932,203.2373205743821
44.505;228.95546820521926,201.32784212698266,203.0898113177236
44.535;228.71820926163386,201.129966237406,202.94230206106508
44.565;228.48095031804843,200.93209034782933,202.79479280440657
44.595;228.24369137446303,200.73421445825267,202.64728354774806
44.625;228.5964626912548,200.99444545300653,202.97445751751331
44.655;229.06724006012197,201.3462978246265,203.39656813256335
44.685;229.53801742898918,201.69815019624647,203.81867874761335
44.715;229.77334576436772,201.9150877374265,204.10195953181656
44.745;229.70077920979955,201.9555981926466,204.2036936141432
44.775;229.62821265523138,201.9961086478667,204.30542769646985
44.805;229.5247642976288,201.9983922249288,204.34540221811113
44.835;228.98897069754432,201.46549950777924,203.52074289015763
44.865;228.45317709745984,200.9326067906297,202.6960835622041
44.895;227.9173834973754,200.39971407348014,201.8714242342506
44.925;228.301441419524,200.65511034331013,202.2245456314702
44.955;228.965454152787,201.15042065265564,202.93612203200334
44.985;229.33343108491167,201.41869953001842,203.33956299243422
45.015;229.10933641475958,201.2329155434157,203.1267330726606
45.045;228.8852417446075,201.04713155681296,202.913903152887
45.075;228.6718919109039,200.873233607831,202.70943025189604
45.105;228.7701423342059,201.04403074985123,202.74731089560186
45.135;228.8683927575079,201.2148278918715,202.78519153930765
45.165;228.96664318080994,201.38562503389173,202.82307218301347
45.195;229.06489360411194,201.556422175912,202.86095282671928
45.225;229.0083504033491,201.528643548531,202.84877643245716
45.255;228.81636278152953,201.32711112292395,202.7928001299731
45.285;228.62437515970998,201.12557869731688,202.73682382748905
45.315;228.51533374985078,201.00037106240816,202.72965892542288
45.345;228.82102339979343,201.25678738099126,202.96655102544608
45.375;229.12671304973605,201.51320369957432,203.20344312546928
45.405;228.9130585547756,201.23191437680535,203.0780117997199
45.435;228.64169915482591,200.89087998277506,202.91232231555136
45.465;228.3703397548762,200.54984558874474,202.7466328313828
45.495;228.21152304261932,200.34662014626198,202.59479880310084
45.525;228.19987753734534,200.32360640964913,202.4610834479014
45.555;228.18823203207134,200.30059267303625,202.32736809270193
45.585;228.19552329913705,200.29868702399628,202.21794337798022
45.615;228.4679293789583,200.59229460097654,202.44858762994716
45.645;228.74033545877955,200.8859021779568,202.6792318819141
45.675;229.0127415386008,201.1795097549371,202.90987613388103
45.705;228.89292230486228,201.02518314327895,202.76017741576277
45.735;228.63047568437477,200.7079713721159,202.47217216306808
45.765;228.54467038702637,200.61760665529175,202.42021489977844
45.795;228.72382707438666,200.86751251997592,202.72232962059635
45.825;228.90298376174695,201.11741838466006,203.02444434141427
45.855;229.08214044910724,201.3673242493442,203.32655906223218
45.885;229.08259333315385,201.42367387211766,203.37344465467197
45.915;228.99369431554356,201.3832453739358,203.2927156829227
45.945;228.9047952979333,201.34281687575395,203.2119867111734
45.975;228.81589628032305,201.30238837757207,203.13125773942414
46.005;228.74484989962772,201.24997705099796,203.04842465288252
46.035;228.78984565887959,201.11967733987424,202.9519148201907
46.065;228.83484141813145,200.98937762875053,202.85540498749887
46.095;228.8798371773833,200.85907791762682,202.75889515480705
46.125;228.92197983350428,200.9694733267632,202.81683515658648
46.155;228.96340921384254,201.14004251596455,202.91338761698375
46.185;229.00483859418082,201.31061170516594,203.009940077381
46.215;229.09593615279877,201.47194783128634,203.1705522480074
46.245;229.25198440609012,201.62120995183932,203.41493480893345
46.275;229.40803265938146,201.77047207239227,203.65931736985948
46.305;229.56750619633826,201.9161075452083,203.89781536214218
46.335;229.77493370461133,202.01096994970712,204.05392939341792
46.365;229.9823612128844,202.10583235420594,204.21004342469365
46.395;230.18978872115744,202.20069475870477,204.3661574559694
46.425;230.0398025378435,202.03274691326249,204.17648171331845
46.455;229.75984773940704,201.76923170420525,203.86106423469417
46.485;229.47989294097056,201.50571649514802,203.54564675606989
46.515;229.2346659564685,201.25394956682464,203.24969338559663
46.545;229.04942337785315,201.0224751234052,202.98735983829334
46.575;228.9524559483035,200.8984306020218,202.84028484594774
46.605;229.29686426408236,201.3115356908185,203.26950262839057
46.635;229.6412725798612,201.72464077961519,203.6987204108334
46.665;229.9856808956401,202.13774586841186,204.12793819327626
46.695;229.88754871502292,202.04993550128484,204.04880267085824
46.725;229.67878141030675,201.8368962701769,203.84257882222502
46.755;229.4700141055906,201.62385703906895,203.6363549735918
46.785;229.26124680087443,201.410817807961,203.4301311249586
46.815;229.13846274118634,201.28319339094827,203.30664328253337
46.845;229.29819505801916,201.4362176488198,203.45500231764865
46.875;229.45792737485195,201.58924190669134,203.60336135276393
46.905;229.61765969168474,201.7422661645629,203.7517203878792
46.935;229.2941626772061,201.4586119496884,203.30211282579566
46.965;228.91697351480394,201.12643790450875,202.78606453069003
46.995;228.5397843524018,200.7942638593291,202.27001623558436
47.025;228.50667883621705,200.79553334983345,202.2674343169495
47.055;228.7746465104725,201.08856593406128,202.71413547772656
47.085;228.96365849432243,201.30055497665302,203.0538730621493
47.115;228.9355423295572,201.2896742797455,203.0994608115978
47.145;228.90742616479196,201.27879358283798,203.14504856104625
47.175;229.03424441673945,201.42424183498107,203.21776343034884
47.205;229.1848987327966,201.59374069467043,203.29465170270592
