time;Pixel forehead
5.443;249.32339869281046,238.16522875816995,238.70849673202613
5.544;248.9367320261438,237.89098039215688,238.35555555555555
5.644;248.20053404539385,235.79919893190922,236.0913217623498
5.75;249.28774560496382,238.6874353671148,238.89788004136506
5.881;249.3071354705274,239.02998965873837,239.42735263702173
5.986;248.35723771580345,236.43930942895085,236.75750332005313
6.087;248.0175298804781,236.12138114209827,236.5152722443559
6.157;248.30238657225283,236.58353002884868,237.10883818515603
6.258;248.56359821662733,237.2268554943614,237.6362444269604
6.363;248.0891379770483,235.94635708566852,236.34160661862825
6.486;247.81395973154363,235.166711409396,235.5669798657718
6.587;247.62120805369128,235.20295302013423,235.47677852348994
6.687;247.93395973154364,235.84590604026846,236.19087248322148
6.789;247.95872420262666,235.462074510855,235.75073706781023
6.901;248.19005613472333,235.82330927559477,236.07992515370222
7.004;248.0021384656509,235.5541299117883,235.8714247527399
7.105;247.5987554112554,234.66423160173161,234.8181818181818
7.206;248.5010593220339,236.98199152542372,237.19120762711864
7.307;249.13355635615028,238.09083890890375,238.71307256819352
7.445;249.43978383942357,238.5005146680391,239.1201749871333
7.546;248.76989079563182,237.30265210608425,237.6463858554342
7.648;249.25814795654424,238.54526642524573,238.58561821003622
7.75;249.1424156579964,238.09065155807366,238.26680401751224
7.851;248.90023382696805,237.82462977396727,238.23564562223953
7.921;249.44169058178971,238.43021132272372,238.93060266110098
8.026;249.08119434258774,237.92168674698794,238.11524358302776
8.142;249.2561550550026,238.4049240440021,238.67784180199058
8.276;249.22266454352442,238.40923566878982,238.66480891719746
8.377;248.98955613577024,237.57310704960835,237.61462140992168
8.479;249.25,237.95986358866736,238.18520461699896
8.581;249.53889602053914,239.13607188703466,239.56585365853658
8.682;248.91912340203496,237.8001565353509,238.07957213670753
8.782;249.60323574730356,239.1638418079096,239.41833590138674
8.885;249.68952234206472,239.2683615819209,239.6386748844376
8.987;249.27122100433343,238.42492990058628,238.65001274534794
9.088;249.15091897488998,238.28216412114938,238.43101216670982
9.189;249.89085318985397,239.56699974378682,239.76505252369972
9.324;249.3343534812548,238.52384595766387,238.9048712063249
9.424;249.4655661594016,238.66881609491875,238.85375290172814
9.525;249.4911877394636,238.8125159642401,239.04546615581097
9.626;249.49144316730525,239.1330779054917,239.5632183908046
9.728;249.165991902834,238.36816801619435,238.62373481781376
9.828;248.74133537206933,237.5282874617737,237.93832823649336
9.964;248.52089627391743,237.0161127895267,237.34491440080564
10.066;248.48002010555416,236.81452626288012,237.00854486051773
10.167;248.01481481481483,235.95777777777778,236.13703703703703
10.267;247.9366708385482,235.9349186483104,235.9767209011264
10.367;247.75744680851065,235.62002503128912,235.64355444305383
10.489;248.36110414052698,236.39322459222083,236.60803011292347
10.625;248.7,236.93880597014925,237.55323383084578
10.726;248.4819965234666,236.63595728830396,237.3061832629749
10.826;248.44570582428432,236.30626850937807,236.74629812438303
10.927;248.34688279301744,236.4154613466334,236.73940149625935
11.029;248.57617866004964,236.74466501240695,236.90421836228288
11.129;248.17774495322502,236.19940915805023,236.6201378631216
11.262;248.04327398615231,235.88674579624134,236.41592482690405
11.398;247.9759745035548,235.62662417259133,236.23191958813436
11.5;247.96701388888889,235.6453373015873,235.93229166666666
11.6;248.19128508124078,235.89931068439193,236.22821270310192
11.701;248.09827160493828,236.04222222222222,236.43358024691358
11.803;248.04320834368016,235.61807797367769,236.0451949341942
11.875;248.1578947368421,235.8679245283019,236.27457795431977
11.946;247.9082065352956,235.48091793464704,235.70316787228737
12.049;247.82232120762188,235.3850532046523,235.72061370947785
12.151;248.07834331337327,235.69585828343313,236.01521956087825
12.286;248.11100172286487,235.97883337435394,236.17770120600542
12.385;247.8006966907191,235.46230405573525,235.74297088828067
12.487;248.2793392504931,236.23717948717947,236.69206114398423
12.587;248.0864878415643,235.74128854349462,236.03033341689647
12.689;248.22883466135457,235.93600597609563,236.31100597609563
12.79;248.03667664670658,235.74775449101796,236.03967065868264
12.896;248.41749256689792,236.3151635282458,236.5458374628345
13.032;248.4893988525817,236.58393614367674,236.84933898727863
13.133;248.453303527074,236.42175856929956,236.85221063089915
13.234;248.30873642645608,236.0014807502468,236.31712734452123
13.336;248.348623853211,236.31440614926854,236.39846268286635
13.437;248.05293099183774,235.81721493940142,236.14370516942864
13.545;248.59429987608425,236.75861214374225,237.09913258983892
13.68;248.05994005994006,235.87362637362637,235.87737262737264
13.782;248.50560119492158,236.61239731142643,236.84341548419218
13.893;248.09613947696138,235.89887920298878,235.9013698630137
13.995;248.38935852809547,236.31626056688214,236.61810044753855
14.096;248.1991472284926,236.0451467268623,236.26385753699523
14.196;248.56286072772897,236.76963613550816,236.865495608532
14.262;248.63513174404014,236.72020075282308,236.8685069008783
14.33;248.41237113402062,236.33693738999244,236.47548403319084
14.431;248.47655860349127,236.60324189526185,236.6725685785536
14.532;248.2367764471058,236.15494011976048,236.48877245508982
14.599;248.70629196717235,236.87714498880877,237.1604078587416
14.701;248.42738693467336,236.35954773869346,236.6143216080402
14.769;248.62073231073725,236.6843146956952,237.02003958436418
14.84;248.5257298367145,236.4992577931717,236.69619000494805
14.941;248.39128256513027,236.375,236.5696392785571
15.041;248.61605584642234,237.10720518573922,237.3006731488407
15.141;248.6110833749376,236.73939091362956,236.93035446829757
15.209;248.65031133250312,237.09016189290162,237.0508094645081
15.309;248.7050198807157,236.68638170974154,237.00372763419483
15.376;248.28180234005475,235.9810804082649,236.21782424695047
15.478;248.12048792631316,235.82101070450585,235.8132935026139
15.578;247.86126126126126,235.1989703989704,235.52097812097813
15.68;248.75889524757403,236.83204777307787,236.9691465538691
15.747;248.0067737079779,235.54064224786754,235.64826894129453
15.815;248.2483035938678,236.03694395576778,236.39808997235485
15.916;248.00025018764072,235.52239179384537,235.84288216162122
16.051;248.6074697007173,236.63096710363592,236.76626267623053
16.117;248.46425921345536,236.51051199604254,236.5439030422953
16.185;248.1356102461075,235.65996986438975,235.697388247112
16.252;248.79327521793275,237.30211706102116,237.50311332503114
16.353;248.42543640897756,236.43192019950123,236.5481296758105
16.454;248.6363862618218,236.48407167745148,236.5181682429069
16.554;248.5334008097166,236.58957489878543,236.82641700404858
16.655;248.617410938284,236.5817862518816,236.70672353236327
16.727;248.61465127947818,236.70346211741094,236.63146011038634
16.837;248.7126321087066,236.8205837946653,236.9685455460493
16.938;248.9090457256461,237.37350894632206,237.31833996023857
17.04;248.07667169431875,235.85545500251382,236.11714429361487
17.108;248.95248756218905,237.57388059701492,237.6771144278607
17.176;248.35386168601715,236.23876829883898,236.26678445229683
17.242;248.76451532519312,237.16147520558187,237.44978818838774
17.309;248.78046349364564,237.04734612509344,237.17592823324196
17.376;248.46040100250627,236.36340852130326,236.50100250626568
17.447;248.94359870227103,237.06313950586474,237.44571999001747
17.549;248.57309796121334,236.52187966185977,236.87170561909497
17.65;248.48735286751815,236.62609566741799,236.76208364638117
17.752;248.59625468164793,236.74606741573032,236.67440699126092
17.822;248.56631892697467,236.67039244908096,236.82290114257327
17.889;248.56780923994037,236.63984103328366,236.6251862891207
17.957;248.9059059059059,236.96146146146145,237.0815815815816
18.058;248.79066866267465,236.95459081836327,237.07734530938123
18.125;248.59579789894948,236.66758379189594,236.6895947973987
18.261;248.68460019743335,236.94225074037513,237.15646594274432
18.328;248.38447971781306,236.0856638951877,236.0710506424792
18.428;249.01147991015722,237.43399051659597,237.66783129523336
18.529;248.9198901921637,237.28225605190917,237.38332917394558
18.596;248.5636727545659,236.569176882662,236.49086815111335
18.663;248.83444857496903,237.01387856257745,237.02081784386618
18.732;248.56862251322084,236.7257617728532,236.6270460841098
18.868;248.75049850448653,237.11964107676968,236.97956131605184
18.969;248.66086298258895,236.75927327781983,236.7236941710825
19.07;248.86294542736107,237.39596311986045,237.32942935459755
19.136;249.01569897832047,237.38549713431348,237.37478195863443
19.203;248.77518211504648,236.94875659382066,237.00125596583774
19.27;248.93800200803213,237.12248995983936,237.25552208835342
19.369;248.80045408678103,236.97149344096871,237.15968718466195
19.444;248.9545227386307,237.37006496751624,237.51349325337333
19.58;248.67405541561712,236.82997481108313,236.74080604534004
19.647;249.0229797979798,237.55328282828282,237.4848484848485
19.714;249.16439393939393,237.6080808080808,237.49722222222223
19.781;248.73160282258064,237.0461189516129,236.99445564516128
19.882;249.0944542922259,237.61813117244873,237.40389972144845
19.983;248.92247671784546,237.43518751573117,237.0302038761641
20.084;249.01666666666668,237.30883838383838,237.11060606060607
20.153;248.93137503165357,237.40136743479363,237.20435553304634
20.232;249.14325628651258,237.48107696215394,237.49301498602998
20.333;249.1760223520447,237.36906273812548,237.32054864109728
20.401;248.8702579666161,236.9645928174001,236.8907435508346
20.494;249.19419191919192,237.8060606060606,237.75429292929292
20.596;248.94614412136536,237.34007585335019,237.30796460176992
20.699;249.03487205218264,237.53788258906172,237.4475664826894
20.765;248.98992443324937,237.43400503778338,237.1307304785894
20.835;249.15155342258146,237.77039656478908,237.7287193735792
20.937;249.2147006819904,237.75675675675674,237.48193988380905
21.038;249.2514531210513,237.53727571392469,237.48951225676018
21.21;249.17193426042982,237.69254108723135,237.76283185840708
21.382;248.84309252217997,237.1726235741445,237.2575411913815
21.516;249.24267676767676,237.99368686868686,237.6699494949495
21.65;249.0215026562105,237.50872754869718,237.3086263597268
21.755;249.1529262086514,237.7180661577608,237.48371501272266
21.855;249.1180661577608,237.5272264631043,237.4587786259542
21.955;249.16176470588235,237.67368154158214,237.60674442190668
22.056;249.23424104891578,237.75138678769542,237.71507816439737
22.157;249.13937719738826,237.74811652435963,237.6481667503767
22.427;249.28850545546817,237.58919056077139,237.48312611012435
22.561;249.37192804661768,238.1466936914112,237.96453002280214
22.695;248.90906781813564,237.3505207010414,237.2974345948692
22.796;248.82654639175257,236.9085051546392,237.01829896907216
22.904;248.87711213517665,236.88837685611878,236.74295954941115
23.005;248.88765782014946,236.69904663746456,236.59520742076785
23.139;248.9744832865527,236.95687675427405,236.78642510844602
23.24;249.02373660030628,236.84711587544666,236.65518121490555
23.307;248.87102518443143,236.834647672348,236.81226151106588
23.373;248.97354362757568,236.89570083948104,236.58560162808445
23.44;249.09025641025642,237.0797435897436,236.83589743589744
23.508;249.03665726736733,237.15406306075366,236.99615483209433
23.574;249.07913486005089,237.0493638676845,236.8913486005089
23.643;249.10966921119592,237.09262086513993,236.9770992366412
23.778;249.0267447784004,236.7664289353031,236.59449821701477
23.879;248.99464695386183,236.80346673464186,236.67422890644914
23.981;248.95834391668782,236.73279146558292,236.5994411988824
24.081;249.06553213106426,236.69265938531876,236.45389890779782
24.182;248.80123108489357,236.50961785073096,236.3570146191331
24.252;249.06703769289146,236.56235770301038,236.33265874019733
24.32;248.95445240532243,236.72748208802457,236.3510747185261
24.386;249.08948717948718,236.95333333333335,236.58564102564102
24.467;249.0573623559539,236.95032010243278,236.60076824583868
24.571;248.98586844809867,236.80832476875642,236.49588900308325
24.643;249.02029804727647,236.6025179856115,236.50256937307296
24.708;248.88794654330508,236.43356463634026,236.11282446671808
24.774;249.19984548029873,236.8498583569405,236.81560648982745
24.875;249.01690067602703,236.73920956838273,236.71398855954237
24.977;248.98022598870057,236.71391884951208,236.43862352336927
25.079;249.15842349304484,236.8621844410098,236.5517774343122
25.179;249.19754350051178,236.93372569089047,236.7151995905834
25.246;249.22389969293755,237.02302968270214,236.746417604913
25.348;248.8040699191234,236.53456822332376,236.14479519958257
25.415;248.5397771443379,235.45348535890128,235.02487691111688
25.483;248.86624539231175,236.27962085308056,235.97051079515535
25.55;248.55871607515658,235.65187891440502,235.33533402922757
25.651;249.20666142145294,236.84657749803304,236.82192499344347
25.721;249.19852191641183,237.18323139653415,236.90035677879715
25.793;249.28720693170234,237.07798165137615,236.98114169215086
25.861;248.912,236.64283870967742,236.54167741935484
25.962;249.55648008068582,238.005799293999,237.7352496217852
26.061;249.40368852459017,237.43826844262296,237.05840163934425
26.164;249.68705402650357,237.97706422018348,237.69418960244647
26.298;249.36154623547247,237.5389085396665,237.03713996968165
26.367;249.81070063694267,238.41732484076434,238.14420382165605
26.483;249.45823870804946,237.65859197577592,237.3017915720414
26.55;249.49682176455633,238.07144673277395,237.67531146707347
26.617;249.64930114358322,237.86810673443455,237.83659466327828
26.683;249.49580686149937,237.892249047014,237.7468869123253
26.767;249.64597060314242,238.05397871262036,237.8322351748606
26.868;249.43327424664471,237.4302355026589,236.94049126361105
27.004;249.89122718052738,238.34508113590263,238.26800202839758
27.106;249.51263902932254,237.99140546006066,237.42719919110212
27.208;249.49380217556288,237.90564128509993,237.49203136858083
27.309;249.80608365019012,238.60076045627378,238.36070975918884
27.411;249.48961499493416,237.53495440729483,236.93439716312056
27.512;249.7665655032878,238.41603439554882,238.16363176530095
27.612;249.8348507840162,238.46509863429438,238.28426909458776
27.679;249.5396865520728,237.6617795753286,237.25707785642064
27.746;249.55682684973303,238.0607678616832,237.85227561657769
27.813;249.51649746192894,237.89644670050762,237.6286802030457
27.886;249.8049898167006,238.35692464358453,238.04327902240325
27.985;249.60596863935257,237.87481031866466,237.3482549317147
28.087;249.81625441696113,238.47097425542654,237.92655224634024
28.187;249.49069589599796,238.13459087433088,237.60591384144786
28.288;250.21073961499494,239.08611955420466,238.96099290780143
28.389;249.6565682281059,238.09954175152748,237.84877800407332
28.493;249.9560467479675,238.6885162601626,238.6618394308943
28.602;249.47225050916498,237.68228105906314,237.52902240325867
28.668;249.95087363889593,238.98860471005318,238.64092175234236
28.734;250.04583438845276,238.78019751835907,238.5226639655609
28.801;249.63991822131356,237.9764886276514,237.55788397648863
28.901;250.33223266446532,239.43637287274575,239.23495046990095
29.002;249.7330933401903,238.06556955515558,237.74569298020057
29.102;249.9169638308711,238.36296484971982,237.9100866021396
29.171;249.95414959016392,238.80302254098362,238.33632172131146
29.271;249.9304458598726,238.40382165605095,238.23694267515924
29.373;249.95337579617834,238.41019108280256,238.272101910828
29.474;250.01959287531807,238.6259541984733,238.4765903307888
29.607;249.87041751527494,238.53996945010184,238.32433808553972
29.742;249.68947906026557,237.5697139938713,237.20684371807968
29.842;250.11565836298934,239.19217081850533,238.92221657346212
29.909;249.85326224930185,238.24498603706525,237.83295252602184
30.01;249.81400102197242,238.6190597853858,238.2864077669903
30.112;249.90214614205416,238.6934082779765,238.2248339294839
30.179;249.7024081115336,238.1596958174905,237.5619771863118
30.282;250.00838414634146,238.98653455284554,238.6321138211382
30.382;249.79391041771515,238.22496225465525,237.94338198288878
30.485;249.91954022988506,238.4176245210728,238.03575989782885
30.586;249.8169121381412,238.55231081767394,238.1221432199086
30.722;249.76585987261146,238.34140127388534,238.14267515923567
30.924;250.14589665653494,239.07041540020262,238.77532928064844
31.026;249.60263558033452,237.87100861632032,237.30663963507348
31.16;250.18561661180047,239.4522663965561,238.95517852620915
31.261;249.66041561074505,237.98935631018753,237.69158641662443
31.391;250.1699115044248,238.62882427307207,238.44829329962073
31.527;249.8100050530571,238.11369378473978,237.68847902981304
31.634;249.9893346876587,238.6223971559167,238.20213306246825
31.701;250.02898550724638,238.26849733028223,238.10983981693363
31.802;250.2205697000252,238.98336274262667,238.66271741870432
31.87;249.90867463749683,238.16051895192064,237.9755787331468
31.972;250.22583901085036,238.79964673227354,238.71461014383044
32.077;249.89213197969542,237.95710659898478,237.53629441624366
32.176;249.7994923857868,237.91116751269035,237.5489847715736
32.312;250.20367573011077,238.87814702920443,238.63620342396777
32.413;249.84439416792358,238.23931623931625,237.82905982905982
32.515;249.96506884242734,238.4362570117287,237.97501274859766
32.616;250.09190427698573,238.39791242362526,238.06186354378818
32.69;250.2143761073146,238.87674006580613,238.58238420652998
32.792;250.06422949987305,238.46179233307947,237.991114496065
32.892;249.86265549631887,238.37522213759837,237.8012185833968
32.979;250.0244088482075,238.5723366386982,238.06153063818968
33.115;250.1419893697798,238.863072639838,238.45608706656543
33.216;249.8892284186402,238.23020117137764,237.84160937102115
33.318;250.16670882873765,238.9003288641538,238.53023020490767
33.422;250.03934010152284,238.30634517766498,238.0515228426396
33.523;250.1800863601727,238.92430784861568,238.53187706375414
33.624;250.20904241808483,238.89179578359156,238.44450088900177
33.691;250.0258469259724,238.56888331242158,237.87653701380177
33.791;250.16864428174702,238.88134309517798,238.42211562736682
33.895;250.25715733468456,238.90955155814544,238.42082594375475
33.994;250.29262086513995,239.30508905852417,238.78982188295166
34.095;250.0867139959432,238.58823529411765,238.02814401622717
34.23;250.29417721518988,239.02582278481012,238.58962025316455
34.331;250.286582278481,239.1118987341772,238.61113924050633
34.432;250.23527931555108,238.8515349773528,238.37795671867136
34.533;249.8159292035398,238.19013906447535,237.52616940581544
34.635;250.57498741821843,239.27981882234525,239.02994464016103
34.702;249.8622950819672,238.49155107187894,237.71828499369482
34.802;250.3636823469904,239.2311583206879,238.6411229135053
34.902;250.19859048577902,238.882456581928,238.22099169393405
35.038;250.25840707964602,239.15018963337548,238.57977243994944
35.139;250.12632375189108,238.75315179021683,238.14120020171458
35.274;250.3134025842412,239.03952368887764,238.71218647073727
35.374;250.1489630753667,238.74329792615075,238.5311077389985
35.443;249.91510864072765,238.29307731177363,237.75164224355734
35.544;250.385101010101,239.11540404040403,238.85757575757575
35.724;250.17697121401753,238.77346683354193,238.1619524405507
35.825;250.19349923819198,238.64220416455052,238.43880142204165
35.893;250.4033443121358,239.08740815809475,238.66734228527997
35.995;249.88687326782565,238.28949357520787,237.68757873519777
36.066;250.06397562833206,238.42955064737242,237.989337395278
36.167;250.2745541321276,238.7764380808842,238.38156242150214
36.267;250.14318010550113,238.78045717156493,238.2110022607385
36.369;250.05074476142389,238.3375410249937,238.07801060338298
36.47;250.26523388116308,238.7653603034134,238.44702907711758
36.572;249.91578416540594,238.08018154311648,237.47907211296015
36.639;250.1904761904762,238.64953388762913,238.07281431090954
36.744;250.28166877370418,239.0093552465234,238.4905183312263
36.845;250.34325346784362,238.90844892812106,238.36469104665827
36.912;250.25548549810844,238.89079445145018,238.48549810844892
36.979;250.20505689001266,239.01946902654868,238.6457648546144
37.08;250.1334167709637,238.7389236545682,238.28060075093867
37.181;250.1402703391992,238.57867890844173,238.12726345320073
37.282;250.1500501002004,238.49198396793588,237.99574148296594
37.418;250.2569250317662,238.74968233799237,238.22490470139772
37.523;250.28378715963026,238.9030726954784,238.707219585311
37.624;250.43767174619035,239.0382213339995,238.68823382463154
37.692;250.3323201621074,239.04483282674772,238.29457953394123
37.794;250.2457114026236,238.87462159434915,238.51816347124117
37.861;250.28571428571428,238.91150442477877,238.48040455120102
37.93;250.1921232012118,238.75334511486997,238.30093410754858
38.066;250.21966632962588,238.64054600606673,238.28008088978765
38.169;250.09359233097882,238.45787083753785,237.8912714429869
38.27;250.12537840565085,238.4207870837538,237.99268415741676
38.336;250.13887493721748,238.59593169261677,238.34530386740332
38.403;250.2889733840304,238.66083650190114,238.31609632446134
38.538;250.25622775800713,238.6423487544484,238.31901372648704
38.638;250.35699949824385,239.05017561465127,238.4505770195685
38.776;250.15314632297193,238.53550669699268,238.06494819307557
38.877;250.28025316455697,238.56911392405064,237.94632911392404
38.948;250.33848101265824,238.56481012658227,238.00683544303797
39.049;250.141809908999,238.47623862487362,238.0417087967644
39.15;250.1255684689237,238.02956038403235,237.7801920161698
39.252;250.14379414732593,238.52043390514632,238.11730575176588
39.317;250.28549695740364,238.71247464503043,238.03524340770792
39.388;250.11060834590248,238.27727501256913,237.61261940673705
39.456;250.10633484162895,238.29864253393666,237.67722473604826
39.561;250.08052671562422,238.28640162066347,237.7110660926817
39.698;250.2777358490566,238.5046540880503,237.8148427672956
39.798;250.02471337579618,238.09503184713375,237.65630573248407
39.898;250.07775541016608,238.3135379969804,237.88122798188223
39.999;250.0516717325228,238.05724417426546,237.6517223910841
40.067;250.319514661274,238.8392315470172,238.29600606673407
40.168;250.2459555106168,238.75126390293227,238.335187057634
40.303;250.08379327646765,238.47616658304065,237.87907676869042
40.405;250.07696202531645,238.51746835443038,237.96151898734178
40.506;250.33408691283597,238.90429540316504,238.34262748053254
40.607;250.24930467762326,238.7281921618205,238.13603034134007
40.674;250.38511651215234,238.76497118516662,238.15409671761464
40.776;250.05061697305464,238.41500881390078,238.0410475950642
40.897;250.3394334419654,238.84206568062172,238.09726748558535
40.972;250.08272198330383,238.4356185175816,237.80394636984568
41.106;250.2907065079767,238.60952139782222,237.96454798683212
41.209;250.3855995985951,238.8015554440542,238.1944305067737
41.309;250.2228672387683,238.52624936900554,238.00555275113578
41.408;250.19242348218765,238.4573507275464,237.92599096838936
41.475;250.2250188774226,238.57714573370248,237.98917694437452
41.576;250.496883570182,239.20393916728995,238.40987284966343
41.677;250.10222110045433,238.41696113074204,237.65926299848562
41.778;250.38694347173586,238.92671335667833,238.3544272136068
41.88;250.21356530509328,238.72592032274332,238.06555723651033
41.98;250.03318135764945,238.24138804457954,237.6306990881459
42.05;250.02304964539007,238.11550151975683,237.70871327254306
42.186;249.8263130525221,237.5598023920957,236.81019240769632
42.287;250.60544904137234,238.99142280524723,238.32971745711401
42.358;250.08956743002545,238.17557251908397,237.3269720101781
42.425;250.14198473282443,238.06895674300253,237.570737913486
42.491;250.50610066090493,239.03787493645146,238.4560244026436
42.593;250.49797057331304,239.38660578386606,238.84271943176051
42.695;250.60798778936658,238.98524548460952,238.6486899007886
42.84;250.755143510287,239.7269494538989,239.09702819405638
42.968;250.7183560262229,239.42914775592536,239.083459404942
43.068;250.6885577165951,239.31548370800706,238.73478151048243
43.172;250.75701402805612,239.2547595190381,238.5050100200401
43.274;250.4343204252088,238.92027334851937,238.32751202227286
43.374;250.54520202020203,239.01767676767676,238.08560606060607
43.475;250.71668789808916,239.38420382165606,238.62191082802548
43.575;250.7064475347661,239.47939317319847,238.73830594184577
43.675;250.3802096650473,238.617489133214,238.07261569930964
43.782;250.92896448224113,240.28914457228615,239.74762381190595
43.886;250.4062341611759,238.73365433350227,237.96477445514444
43.988;250.7178517397882,239.56782652546647,238.8852748361069
44.101;250.3419452887538,238.56686930091186,237.87537993920972
44.202;250.67438310862377,239.00686848130246,238.2398880691936
44.331;250.11406943356826,238.33542156095015,237.54502740798748
44.467;250.70944064793724,239.34978486459124,238.79524171095926
44.6;250.39157088122604,238.93180076628352,238.41941251596424
44.702;250.70416141235813,239.25271122320302,238.71904161412357
44.803;250.7029003783102,239.27137452711224,238.7578814627995
44.902;250.47461087011993,239.1316662413881,238.5886705792294
44.975;250.94342928660825,239.77271589486858,239.2613266583229
45.074;250.5263825469305,238.7562151192288,238.09893455098936
45.209;250.8710322419395,239.6883279180205,239.14821294676332
45.31;250.46204453441297,238.7543016194332,238.1837044534413
45.378;250.90366281986954,239.99648770697442,239.53687907676868
45.482;250.58083228247162,238.97427490542245,238.35989911727617
45.583;250.5687263556116,238.98865069356873,238.15586380832283
45.683;250.71108343711083,239.71556662515567,239.2645080946451
45.753;250.25947745901638,238.06890368852459,237.5517418032787
45.865;250.4629917184265,238.55797101449275,237.91666666666666
46.001;250.48537711646998,238.86942021549513,238.3083632632119
46.101;250.52026680348897,238.9679322729605,238.41149307337096
46.202;250.4162162162162,238.67644787644787,237.93513513513514
46.303;250.13658789924696,238.21007530511557,237.52635679044403
46.403;250.14009287925697,237.93808049535605,237.27089783281733
46.504;250.50415512465375,239.11155880130949,238.63711911357342
46.57;250.46827411167513,238.35888324873096,237.9274111675127
46.671;250.41649899396378,238.59079476861166,238.1810865191147
46.808;250.44148260979944,238.5935516628586,238.04442751967505
46.908;250.81616915422885,239.41666666666666,239.00746268656715
47.009;250.25505870597053,237.99775168623532,237.39695228578566
47.077;250.43086978381095,238.74585218702865,237.81950729009552
47.149;250.27171152869477,238.4588623666836,237.6018283392585
47.257;250.66767523953607,239.17246596066565,238.5627836611195
47.359;250.5201714573878,238.7145738779627,238.29828542612205
47.428;250.1485301701908,237.7284682826199,237.12738525012892
47.529;249.77691711851278,237.16886134779242,236.54660469919958
47.596;249.90007847240386,237.22521579911066,236.7012817159299
47.698;249.78444211629125,236.72682032477738,236.05631220534312
47.798;250.1743455497382,237.94554973821988,237.41465968586388
47.899;250.08200157191513,237.58187057898874,236.728058684831
48;249.9979008134348,237.30438205195486,236.5321437942797
48.1;249.95174752217005,237.6413667188315,236.85706833594156
48.237;250.9412512716175,239.58087487283825,239.028992878942
48.339;250.47931562819204,238.5268130745659,238.07277834525024
48.439;250.9445281124498,239.8652108433735,239.45682730923696
48.539;250.7353165522502,239.2275616577676,238.75057208237988
48.607;251.1324120603015,239.97964824120604,239.7678391959799
48.71;250.60599194360523,239.11379657603223,238.4149043303122
48.812;251.00352289884248,240.06567689984902,239.6982888777051
48.879;250.9665324609965,240.09436336185203,239.58253648716658
49.015;250.9377822378324,240.06698444555946,239.4568489713999
49.116;251.21998006975585,240.6910812157449,240.18883906327852
49.19;251.21793275217934,240.57808219178082,239.97957658779578
49.292;251.053300124533,240.32503113325032,239.86301369863014
49.357;251.14296407185628,240.27195608782435,239.72854291417167
49.424;250.90270135067533,239.8896948474237,239.47973986993497
49.491;250.81499242806663,239.40989399293287,238.91544674406865
49.592;250.75069252077563,239.34827499370436,238.99043062200957
49.693;250.69295844737496,238.9728788255785,238.28589201293855
49.793;250.48782306163022,238.89239562624255,238.12102385685884
49.862;250.5685884691849,238.9952783300199,238.34965208747514
49.928;250.73763494853125,238.88250062766758,238.4471503891539
50.067;250.5537106918239,238.98238993710692,238.24226415094338
50.135;250.78877139979858,239.40961732124873,238.72482376636455
50.207;250.33687136719738,238.67980793530452,237.94061157442508
