time;interpolated Pixel leftCheek
27.394;222.12536923566287,197.0751369789448,196.48474980529335
27.424;222.04444085507063,197.0250665359347,196.3515140872321
27.454;221.96351247447836,196.9749960929246,196.21827836917083
27.484;221.88353031466232,196.92744692293707,196.09117776186886
27.514;221.81679524571325,196.91519557526516,196.049968705197
27.544;221.75006017676418,196.90294422759328,196.0087596485251
27.574;221.72656283575944,196.91805474092232,195.98650949594025
27.604;221.71622480325945,196.94149277716468,195.97002944459928
27.634;221.70588677075946,196.96493081340702,195.95354939325833
27.664;221.69554873825948,196.9883688496494,195.93706934191735
27.694;221.68534594901934,196.97985948045726,195.92600566751898
27.724;221.67551507874373,196.88349474632037,195.9298370297128
27.754;221.66568420846812,196.78713001218344,195.9336683919066
27.784;221.65585333819251,196.6907652780465,195.9374997541004
27.814;221.6460224679169,196.5944005439096,195.9413311162942
27.844;221.5711162628863,196.4598826412004,195.88371349387572
27.874;221.4585348640502,196.3032760619494,195.7905201435238
27.904;221.34595346521408,196.1466694826984,195.69732679317184
27.934;221.23622960423137,196.02297229766336,195.60659078708997
27.964;221.13317333157326,195.9760636991323,195.52158858430494
27.994;221.03011705891515,195.92915510060124,195.4365863815199
28.024;220.92706078625704,195.8822465020702,195.35158417873487
28.054;220.82400451359894,195.8353379035391,195.26658197594983
28.084;220.72094824094083,195.78842930500807,195.1815797731648
28.114;220.71046495113612,195.78154158442817,195.19726962079702
28.144;220.78098302132813,195.80967213205557,195.3010650125443
28.174;220.85150109152013,195.83780267968297,195.4048604042916
28.204;220.92201916171217,195.86593322731034,195.50865579603888
28.234;220.99253723190418,195.89406377493773,195.61245118778618
28.264;221.0630553020962,195.92219432256513,195.71624657953348
28.294;221.13956551488377,195.9915238871258,195.75243027260933
28.324;221.21650373785678,196.06379623861022,195.78378455863722
28.354;221.29344196082977,196.13606859009468,195.8151388446651
28.384;221.34982314767154,196.18421587443802,195.8603043788946
28.414;221.39048424806,196.21391457802636,195.9160314558665
28.444;221.43114534844847,196.2436132816147,195.9717585328384
28.474;221.38985479855128,196.19555957197056,195.9381178250521
28.504;220.9388059972259,195.75874379616408,195.45763819347482
28.534;220.48775719590049,195.32192802035757,194.97715856189757
28.564;220.2816117850602,195.1128500470428,194.71270056509243
28.594;220.15000218871535,194.97308357883418,194.51398828321797
28.624;220.01839259237053,194.83331711062556,194.3152760013435
28.654;219.97813960782634,194.7854967613523,194.21563007551325
28.684;220.0749215409831,194.87559559048205,194.2645836837493
28.714;220.17170347413986,194.96569441961182,194.31353729198534
28.744;220.26848540729662,195.05579324874157,194.3624909002214
28.774;220.36526734045339,195.14589207787134,194.41144450845744
28.804;220.22150074868065,195.0008095560993,194.34860588810056
28.834;220.05100654302692,194.82959577311598,194.27334590901117
28.864;219.88051233737315,194.65838199013263,194.19808592992175
28.894;219.85418209230505,194.58727016589478,194.2251710267292
28.924;219.97201580782266,194.61626030040244,194.35460119943355
28.954;220.08984952334023,194.6452504349101,194.4840313721379
28.984;220.2080318827484,194.67863414453777,194.5977720438954
29.014;220.32848042744513,194.7405760924452,194.60953095949833
29.044;220.44892897214189,194.80251804035262,194.62128987510124
29.074;220.5693775168386,194.86445998826005,194.63304879070418
29.104;220.49009745337807,194.85184483792472,194.59531487396617
29.134;220.36088523787822,194.8205904130287,194.54520774914295
29.164;220.23167302237835,194.78933598813268,194.49510062431972
29.194;220.28092125551032,194.84095527004013,194.5253732861537
29.224;220.53412428707873,194.98728735972296,194.6475085613102
29.254;220.7235342248698,195.11482464381112,194.73613017182785
29.284;220.70333828310683,195.1806075666596,194.714635455675
29.314;220.68314234134388,195.24639048950806,194.69314073952214
29.344;220.66294639958093,195.31217341235654,194.67164602336928
29.374;220.79199145140413,195.46309364836986,194.8819342090732
29.404;220.9439966560867,195.62711193256237,195.1278813027551
29.434;221.09600186076932,195.7911302167549,195.37382839643698
29.464;221.18410754375904,195.8813714085942,195.45538478732422
29.494;221.1886523137658,195.87513486427932,195.32196872071074
29.524;221.19319708377256,195.86889831996442,195.1885526540973
29.554;221.18799118902245,195.86058581435432,195.05741037384203
29.584;220.90001601632258,195.79207043118302,194.9922078979749
29.614;220.61204084362274,195.72355504801172,194.92700542210775
29.644;220.32406567092286,195.65503966484042,194.86180294624063
29.674;220.5638048941189,195.87762189961427,195.18623526755255
29.704;221.06740131526283,196.24575294336069,195.70548498745399
29.734;221.57099773640678,196.61388398710707,196.22473470735542
29.764;221.89695159284753,196.80358736328856,196.5310151641411
29.794;221.8084061316475,196.57695951515188,196.3403673403233
29.824;221.71986067044747,196.35033166701518,196.1497195165055
29.854;221.63131520924745,196.12370381887848,195.95907169268773
29.884;221.2444062033314,195.81894028270085,195.5699125614868
29.914;220.83618551564993,195.50859562594886,195.1665740511871
29.944;220.42796482796848,195.19825096919686,194.76323554088737
29.974;220.28134946316763,195.06301560256958,194.59639156117555
30.004;220.3636387558873,195.0810008648014,194.63648029572818
30.034;220.44592804860702,195.09898612703327,194.6765690302808
30.064;220.5282173413267,195.1169713892651,194.71665776483343
30.094;220.59621940268116,195.1357688265761,194.76227479884568
30.124;220.53563638174847,195.16187583959965,194.85764652799446
30.154;220.4750533608158,195.18798285262318,194.95301825714327
30.184;220.39640370225288,195.03224802342697,194.70664588585487
30.214;220.3164635695735,194.8635244912151,194.43586322167806
30.244;220.32376801220272,194.93993624262097,194.42762873904994
30.274;220.36846298710708,195.1214059727202,194.53191490565695
30.304;220.4131579620114,195.30287570281942,194.636201072264
30.334;220.54761042285494,195.46517121389542,194.78117906131519
30.364;220.8914970175566,195.5827268805839,195.02110463606945
30.394;221.2353836122582,195.70028254727234,195.26103021082375
30.424;221.03838124023113,195.58542789159546,195.08383708892208
30.454;220.84137886820406,195.47057323591858,194.90664396702044
30.484;220.64437649617696,195.3557185802417,194.72945084511878
30.514;220.5965944082102,195.36095702888062,194.71522997181216
30.544;220.6482925096169,195.4462575470634,194.8096572642356
30.574;220.69999061102365,195.53155806524617,194.90408455665903
30.604;220.7516887124304,195.61685858342892,194.99851184908246
30.634;220.7936742587686,195.68640234907548,195.0816970905745
30.664;220.74824680948987,195.61413534189592,195.063703873684
30.694;220.70281936021115,195.54186833471636,195.04571065679352
30.724;220.65739191093243,195.46960132753682,195.02771743990303
30.754;220.6713634113986,195.48156404463094,195.0557013114566
30.784;220.71079160461258,195.52962521498523,195.10338964948625
30.814;220.7502197978266,195.57768638533952,195.15107798751586
30.844;220.78964799104057,195.6257475556938,195.19876632554548
30.874;220.82907618425455,195.67380872604812,195.2464546635751
30.904;220.86850437746855,195.7218698964024,195.2941430016047
30.934;220.90793257068253,195.7699310667567,195.34183133963433
30.964;220.9473607638965,195.81799223711099,195.38951967766394
30.994;220.9867889571105,195.86605340746527,195.43720801569356
31.024;221.0262171503245,195.91411457781956,195.48489635372317
31.054;221.06564534353848,195.96217574817385,195.5325846917528
31.084;221.10507353675246,196.01023691852814,195.58027302978243
31.114;221.14450172996646,196.05829808888245,195.62796136781205
31.144;221.18392992318044,196.10635925923674,195.67564970584166
31.174;221.22335811639442,196.15442042959103,195.72333804387128
31.204;221.26278630960843,196.20248159994532,195.7710263819009
31.234;221.3022145028224,196.2505427702996,195.8187147199305
31.264;221.27730975450112,196.1897432352834,195.76204942753452
31.294;221.25240500617983,196.12894370026717,195.70538413513853
31.324;221.22750025785854,196.06814416525097,195.64871884274257
31.354;221.20259550953725,196.00734463023474,195.59205355034658
31.384;221.16704372731735,195.9489118769405,195.53315365306432
31.414;221.11932390635616,195.89318401704278,195.47169992162637
31.444;221.07160408539494,195.83745615714508,195.41024619018842
31.474;221.02388426443375,195.78172829724735,195.34879245875044
31.504;220.97616444347256,195.72600043734965,195.2873387273125
31.534;221.11747452866285,195.86381237218356,195.47582800694403
31.564;221.25878461385315,196.00162430701744,195.66431728657557
31.594;221.40009469904348,196.13943624185134,195.85280656620708
31.624;221.3149776523344,196.0960634561152,195.8306519584157
31.654;221.09877121347304,195.94779425320692,195.68654562632685
31.684;220.88256477461172,195.79952505029863,195.54243929423797
31.714;220.6848843568782,195.65079620141844,195.3951847428116
31.744;220.65393812929506,195.49793053879102,195.21959621734783
31.774;220.6229919017119,195.34506487616358,195.04400769188402
31.804;220.59204567412877,195.19219921353616,194.86841916642024
31.834;220.56109944654563,195.0393335509087,194.69283064095643
31.864;220.53015321896248,194.8864678882813,194.51724211549265
31.894;220.41953886799058,194.79689517183039,194.39973597408084
31.924;220.22925639362995,194.770615401556,194.340312216721
31.954;220.03897391926935,194.74433563128164,194.28088845936117
31.984;219.84869144490872,194.71805586100726,194.22146470200133
32.014;220.0507125678127,194.90050649774614,194.30995029462957
32.044;220.2527336907167,195.082957134485,194.39843588725782
32.074;220.45475481362067,195.2654077712239,194.4869214798861
32.104;220.51994637766853,195.2892082084502,194.49823588820442
32.134;220.50592082869443,195.22115853016916,194.46487224244856
32.164;220.49189527972035,195.15310885188813,194.43150859669274
32.194;220.48506202330051,195.10893818569113,194.41470597538705
32.224;220.5018605852733,195.1432271306273,194.4523181487032
32.254;220.5186591472461,195.1775160755635,194.48993032201935
32.284;220.5354577092189,195.21180502049967,194.52754249533552
32.314;220.55225627119168,195.24609396543588,194.56515466865167
32.344;220.56905483316447,195.28038291037205,194.60276684196782
32.374;220.57419934263538,195.30560309059618,194.62916965767238
32.404;220.57434925817697,195.3269366573723,194.65076846297194
32.434;220.57449917371852,195.34827022414842,194.6723672682715
32.464;220.58229923738327,195.38989859437817,194.6995074706069
32.494;220.60331319326085,195.46658162511878,194.73621917691324
32.524;220.62432714913842,195.5432646558594,194.7729308832196
32.554;220.64534110501597,195.6199476866,194.80964258952594
32.584;220.66635506089355,195.6966307173406,194.8463542958323
32.614;220.5747559558385,195.63357755178353,194.9447537982289
32.644;220.47511306071684,195.56054322934807,195.0475595717748
32.674;220.37547016559517,195.4875089069126,195.1503653453207
32.704;220.33340315326288,195.42842970107327,195.19736470359004
32.734;220.39078539302125,195.3934547875363,195.1479711627454
32.764;220.44816763277964,195.35847987399939,195.09857762190072
32.794;220.50554987253804,195.32350496046243,195.04918408105607
32.824;220.56293211229644,195.28853004692547,194.9997905402114
32.854;220.54710688099675,195.2361127726983,194.8905007611874
32.884;220.52001896184203,195.18101205836496,194.7719961762897
32.914;220.49293104268727,195.12591134403158,194.65349159139197
32.944;220.43921369636593,195.06601927146374,194.5390881152084
32.974;220.34555220929474,194.99894016154417,194.43083630209597
33.004;220.25189072222352,194.9318610516246,194.32258448898355
33.034;220.1582292351523,194.86478194170502,194.21433267587113
33.064;220.36809150379457,195.1141237693673,194.49082732424247
33.094;220.5779537724368,195.36346559702955,194.76732197261384
33.124;220.78781604107908,195.61280742469182,195.04381662098518
33.154;220.99767830972132,195.8621492523541,195.32031126935652
33.184;220.98053805641118,195.8594678110333,195.31681444916248
33.214;220.76477059639262,195.63626600935237,195.0683250939737
33.244;220.5490031363741,195.41306420767143,194.81983573878492
33.274;220.35475283408363,195.22078866901774,194.57992161978973
33.304;220.2680883204336,195.1831444455004,194.38288368176248
33.334;220.18142380678356,195.14550022198307,194.18584574373523
33.364;220.0947592931335,195.10785599846574,193.98880780570795
33.394;220.12880696309986,195.2047059792115,194.10801590915742
33.424;220.1930326789703,195.33517951102303,194.30628552297608
33.454;220.25725839484073,195.46565304283456,194.50455513679472
33.484;220.37043282878332,195.69070342054974,194.77065478586067
33.514;220.53954865480839,196.0238416221548,195.1142744752092
33.544;220.70866448083345,196.35697982375987,195.45789416455776
33.574;220.86089586058347,196.65268943632788,195.76899478019965
33.604;220.77674499248334,196.4243988023768,195.62482836394852
33.634;220.6925941243832,196.19610816842575,195.4806619476974
33.664;220.60844325628307,195.9678175344747,195.33649553144625
33.694;220.5360676911946,195.77225359386063,195.1661155518369
33.724;220.49116783313343,195.65305193769947,194.93457059105833
33.754;220.44626797507226,195.53385028153835,194.70302563027974
33.784;220.4013681170111,195.41464862537723,194.47148066950118
33.814;220.3564682589499,195.2954469692161,194.2399357087226
33.844;220.35853398295083,195.2657358983819,194.28614602613015
33.874;220.36782518111517,195.2497926099057,194.3750879247971
33.904;220.3771163792795,195.23384932142952,194.46402982346405
33.934;220.38615400486685,195.25144809210778,194.52168864203324
33.964;220.39493805787717,195.3025889219405,194.54806438050463
33.994;220.4037221108875,195.3537297517732,194.57444011897604
34.024;220.43053142593058,195.43297853848912,194.6306308244696
34.054;220.57450494418669,195.69492904494604,194.8806188156071
34.084;220.7184784624428,195.95687955140292,195.13060680674462
34.114;220.86245198069892,196.21883005785983,195.38059479788214
34.144;220.99637719476806,196.3641461131803,195.56093137796873
34.174;221.12779033279045,196.48030355571672,195.72385510529264
34.204;221.25920347081285,196.59646099825312,195.88677883261653
34.234;221.39061660883524,196.71261844078953,196.0497025599404
34.264;221.4096193269072,196.74229787485854,196.04470190118772
34.294;221.16633106509477,196.57019528917021,195.64787767492297
34.324;220.92304280328233,196.39809270348192,195.25105344865824
34.354;220.96830748900516,196.43926782744603,195.47893258795486
34.384;221.01357217472798,196.48044295141014,195.70681172725148
34.414;221.0588368604508,196.52161807537428,195.93469086654807
34.444;221.02418659003112,196.46754396680998,195.97389318485435
34.474;220.94326976605527,196.35832556572925,195.90386155416624
34.504;220.8623529420794,196.24910716464854,195.8338299234781
34.534;220.78143611810356,196.1398887635678,195.76379829279
34.564;220.7185311601852,196.04951430006156,195.69468824161856
34.594;220.77270333164074,196.08162543078933,195.63156845730555
34.624;220.82687550309626,196.1137365615171,195.56844867299253
34.654;220.88104767455178,196.14584769224487,195.50532888867951
34.684;220.9352198460073,196.17795882297264,195.4422091043665
34.714;220.86078307127494,196.14194413411687,195.26770124411178
34.744;220.72204182344862,196.07186653546935,195.03749934588623
34.774;220.63388802059782,196.02669470070362,194.9174297526292
34.804;220.68484969142975,196.0500137166128,195.1002239980357
34.834;220.73581136226167,196.07333273252198,195.28301824344217
34.864;220.78677303309357,196.09665174843119,195.46581248884866
34.894;220.91053824515205,196.16229116977618,195.57664349365342
34.924;221.04239273956904,196.2326328583918,195.67947858283574
34.954;221.17424723398602,196.30297454700744,195.78231367201806
34.984;221.306101728403,196.3733162356231,195.8851487612004
35.014;221.43795622282,196.44365792423872,195.98798385038273
35.044;221.41226248766284,196.44902226889565,195.9482725474302
35.074;221.33861929133096,196.43461090017382,195.86517755991486
35.104;221.26497609499904,196.420199531452,195.7820825723995
35.134;221.19133289866716,196.40578816273015,195.69898758488418
35.164;221.11768970233527,196.39137679400832,195.61589259736883
35.194;221.04404650600335,196.3769654252865,195.53279760985347
35.224;220.97040330967147,196.36255405656468,195.44970262233815
35.254;220.89676011333958,196.34814268784285,195.3666076348228
35.284;220.8252612172624,196.3382402818861,195.34324054322016
35.314;220.75383626257332,196.328493357404,195.32193303423523
35.344;220.68241130788425,196.3187464329219,195.3006255252503
35.374;220.61098635319516,196.30899950843983,195.27931801626534
35.404;220.47763499827175,196.15144639251798,195.11645633597814
35.434;220.25139404299688,195.77218398943654,194.74126339873754
35.464;220.025153087722,195.3929215863551,194.36607046149695
35.494;219.79891213244713,195.0136591832737,193.99087752425635
35.524;219.57267117717225,194.63439678019225,193.61568458701575
35.554;219.46494604154188,194.50927888191336,193.43399056946868
35.584;219.36130765831305,194.39292458724836,193.25896892846276
35.614;219.25766927508423,194.27657029258336,193.08394728745685
35.644;219.1540308918554,194.16021599791836,192.90892564645094
35.674;219.05039250862657,194.04386170325333,192.733904005445
35.704;219.02315610120885,194.00832418793544,192.7023095431381
35.734;219.08323623757525,194.06514870615712,192.83463185648725
35.764;219.14331637394167,194.1219732243788,192.96695416983638
35.794;219.20339651030807,194.17879774260047,193.09927648318552
35.824;219.2634766466745,194.23562226082214,193.23159879653466
35.854;219.32355678304089,194.2924467790438,193.3639211098838
35.884;219.3836369194073,194.34927129726546,193.49624342323293
35.914;219.44371705577373,194.40609581548713,193.62856573658206
35.944;219.39957053348823,194.36804686488858,193.61679156653156
35.974;219.2859395721015,194.26674893507658,193.50895307421465
36.004;219.17230861071477,194.16545100526454,193.40111458189773
36.034;219.07480110932494,194.08459371831543,193.31199220707157
36.064;219.20302204789192,194.28990543144693,193.48489547711605
36.094;219.33124298645888,194.49521714457845,193.6577987471605
36.124;219.45946392502583,194.70052885770997,193.83070201720497
36.154;219.5876848635928,194.9058405708415,194.00360528724943
36.184;219.63852487714075,194.9957838505538,194.05936491066757
36.214;219.6009295478098,194.95387749207276,193.98124608079848
36.244;219.56333421847887,194.91197113359172,193.9031272509294
36.274;219.52573888914796,194.87006477511068,193.82500842106032
36.304;219.48814355981702,194.82815841662963,193.74688959119123
36.334;219.5728107283417,194.95118963155602,193.90715738539262
36.364;219.6946882223007,195.124419238389,194.1399776303981
36.394;219.81656571625967,195.297648845222,194.37279787540356
36.424;219.93844321021868,195.470878452055,194.60561812040902
36.454;219.9995244845022,195.53243760366965,194.7167638595755
36.484;219.89341615467816,195.28690300343388,194.4933047076848
36.514;219.78730782485414,195.0413684031981,194.2698455557941
36.544;219.6811994950301,194.79583380296233,194.04638640390337
36.574;219.5750911652061,194.55029920272656,193.82292725201268
36.604;219.6828842356852,194.59316043842526,193.93667802888328
36.634;219.8441526562401,194.70812063310757,194.13473128794425
36.664;220.00542107679502,194.82308082778988,194.3327845470052
36.694;220.1279174773874,194.93230930463895,194.52330995565822
36.724;220.12302009810296,195.02270499432163,194.68910099868523
36.754;220.11812271881848,195.1131006840043,194.85489204171222
36.784;220.113225339534,195.203496373687,195.02068308473923
36.814;220.10832796024957,195.29389206336964,195.18647412776622
36.844;220.0993774944193,195.3341953361006,195.20847590616782
36.874;220.08772497089183,195.3411036641971,195.1346181748191
36.904;220.07607244736437,195.34801199229358,195.06076044347043
36.934;220.0644199238369,195.35492032039008,194.98690271212175
36.964;220.05276740030942,195.36182864848658,194.91304498077307
36.994;220.04111487678196,195.36873697658305,194.83918724942438
37.024;220.0294623532545,195.37564530467955,194.7653295180757
37.054;220.017809829727,195.38255363277602,194.69147178672702
37.084;220.00615730619955,195.38946196087252,194.6176140553783
37.114;219.9945047826721,195.39637028896902,194.54375632402963
37.144;219.8958352839157,195.29384759947416,194.4127024152195
37.174;219.79416519980657,195.18755142661408,194.27967622442793
37.204;219.69249511569745,195.081255253754,194.14665003363638
37.234;219.59082503158834,194.9749590808939,194.01362384284482
37.264;219.4891549474792,194.86866290803383,193.88059765205324
37.294;219.38748486337008,194.76236673517377,193.74757146126169
37.324;219.527971350319,194.89742835796028,193.94424177973545
37.354;219.67680806385613,195.0408126633553,194.1522809433563
37.384;219.82564477739328,195.1841969687503,194.36032010697713
37.414;219.9744814909304,195.32758127414533,194.56835927059797
37.444;220.12331820446752,195.47096557954035,194.7763984342188
37.474;220.1951067823812,195.52936079475987,194.8773849953506
37.504;220.1338122169453,195.44095667240347,194.79346251581956
37.534;220.0725176515094,195.35255255004708,194.7095400362885
37.564;220.0112230860735,195.26414842769069,194.62561755675745
37.594;219.9499285206376,195.1757443053343,194.5416950772264
37.624;219.8886339552017,195.0873401829779,194.45777259769534
37.654;219.8273393897658,194.9989360606215,194.37385011816428
37.684;219.7660448243299,194.9105319382651,194.28992763863323
37.714;219.704750258894,194.82212781590871,194.20600515910218
37.744;219.6434556934581,194.73372369355232,194.12208267957112
37.774;219.5940071868741,194.63108910241408,194.02615861833507
37.804;219.54540482735098,194.52743804922,193.929377301263
37.834;219.49680246782785,194.42378699602594,193.8325959841909
37.864;219.44820010830475,194.32013594283185,193.7358146671188
37.894;219.39959774878162,194.21648488963777,193.6390333500467
37.924;219.37541251322062,194.177492875001,193.6081705959567
37.954;219.39340230995782,194.25018465423602,193.69116717792667
37.984;219.41139210669505,194.322876433471,193.77416375989662
38.014;219.42938190343227,194.39556821270602,193.8571603418666
38.044;219.44737170016947,194.46825999194104,193.94015692383658
38.074;219.4653614969067,194.54095177117603,194.02315350580653
38.104;219.4833512936439,194.61364355041104,194.1061500877765
38.134;219.5126928734289,194.6423152153826,194.1471977388696
38.164;219.5486065381363,194.6455015510438,194.1639591668235
38.194;219.58452020284375,194.64868788670498,194.1807205947774
38.224;219.62043386755116,194.65187422236613,194.1974820227313
38.254;219.67215287600908,194.67694589544138,194.23414891624546
38.284;219.8028986032195,194.81144425558688,194.37034313756104
38.314;219.9336443304299,194.9459426157324,194.5065373588766
38.344;220.06439005764034,195.0804409758779,194.64273158019222
38.374;220.1155158076627,195.14971760578297,194.73791291722566
38.404;220.12683156909105,195.18638337056782,194.81258781211807
38.434;220.1381473305194,195.22304913535268,194.88726270701048
38.464;220.14946309194772,195.2597149001375,194.9619376019029
38.494;220.1527602100815,195.26917607594,194.99347143835092
38.524;220.1297103573903,195.18925074508613,194.8832560827675
38.554;220.1066605046991,195.10932541423227,194.77304072718408
38.584;220.08361065200788,195.02940008337842,194.66282537160066
38.614;220.06056079931668,194.94947475252454,194.55261001601724
38.644;220.03751094662547,194.86954942167068,194.44239466043382
38.674;219.97427949955724,194.78201562236657,194.33968758591024
38.704;219.8909572553005,194.69067758883736,194.2407346519166
38.734;219.80763501104371,194.59933955530812,194.14178171792292
38.764;219.74230048873932,194.5315495392994,194.06243432429682
38.794;219.838855464006,194.6756916809751,194.1595367939788
38.824;219.9354104392727,194.81983382265076,194.25663926366073
38.854;220.03196541453937,194.96397596432647,194.35374173334267
38.884;220.03441866778252,195.02052190909106,194.43431101767004
38.914;220.00265311301712,195.04521469134252,194.50886823459578
38.944;219.97088755825172,195.069907473594,194.5834254515215
38.974;219.93912200348632,195.09460025584545,194.6579826684472
39.004;219.91337063697614,195.12405419420094,194.73472365305128
39.034;220.0620307298675,195.29158165957338,194.8747939003275
39.064;220.21069082275886,195.45910912494583,195.01486414760367
39.094;220.3593509156502,195.62663659031827,195.1549343948799
39.124;220.50801100854156,195.79416405569071,195.29500464215607
39.154;220.56723475339624,195.87428990912,195.3765713648145
39.184;220.47197753346023,195.8034493419202,195.35708654495133
39.214;220.3767203135243,195.73260877472043,195.33760172508818
39.244;220.2814630935883,195.66176820752065,195.318116905225
39.274;220.18620587365234,195.59092764032087,195.29863208536182
39.304;220.22685693381942,195.48125762165353,195.154543326875
39.334;220.29468965000711,195.36382171269267,194.98553378066345
39.364;220.36252236619484,195.2463858037318,194.81652423445192
39.394;220.3774224527863,195.127825856907,194.67855348089776
39.424;220.30089345189333,195.00732439013547,194.59419518738824
39.454;220.22436445100038,194.8868229233639,194.5098368938787
39.484;220.1478354501074,194.76632145659235,194.4254786003692
39.514;220.07130644921443,194.64581998982078,194.34112030685966
39.544;220.1327577048566,194.70212183274853,194.51968814828612
39.574;220.2533433561567,194.83419652269023,194.81093861897082
39.604;220.37392900745678,194.96627121263194,195.10218908965552
39.634;220.49259918970392,195.10014019945254,195.38916060795458
39.664;220.5557207694165,195.2860437957603,195.55204250706961
39.694;220.61884234912904,195.47194739206805,195.71492440618465
39.724;220.6819639288416,195.6578509883758,195.87780630529969
39.754;220.74508550855418,195.84375458468355,196.04068820441472
39.784;220.83717400715554,195.99614025135637,196.12999573719208
39.814;220.95460855978465,196.11919772959862,196.15492569942393
39.844;221.07204311241372,196.2422552078409,196.17985566165578
39.874;221.1894776650428,196.36531268608317,196.20478562388763
39.904;221.2870817399531,196.4678304841144,196.22348082107575
39.934;221.2062115153942,196.38549116024637,196.18606313287017
39.964;221.12534129083528,196.30315183637833,196.14864544466457
39.994;221.04447106627637,196.22081251251032,196.11122775645896
40.024;220.96360084171747,196.13847318864228,196.07381006825338
40.054;220.8587101640773,196.05898469117258,195.90796325657848
40.084;220.74781437316688,195.98020890030247,195.71000916403625
40.114;220.63691858225644,195.9014331094324,195.51205507149405
40.144;220.526022791346,195.82265731856228,195.3141009789518
40.174;220.38511567340956,195.69483594481966,195.12228773289462
40.204;220.1241632473692,195.37083223958697,194.95503787277755
40.234;219.86321082132883,195.04682853435432,194.78778801266046
40.264;219.60225839528846,194.72282482912166,194.6205381525434
40.294;219.6300147354424,194.70587804076814,194.61601751044472
40.324;219.76275608148512,194.80058831309796,194.6706711294437
40.354;219.89549742752783,194.8952985854278,194.72532474844263
40.384;220.02823877357056,194.99000885775763,194.7799783674416
40.414;220.1037738715016,195.01401037785385,194.7600672251869
40.444;220.02199178712542,194.84356282930776,194.5351029894847
40.474;219.94020970274926,194.67311528076164,194.31013875378247
40.504;219.85842761837307,194.5026677322155,194.08517451808027
40.534;219.9948860491984,194.7019082021995,194.2939157985054
40.564;220.2248761293958,195.05958639441067,194.68853087155657
40.594;220.45486620959318,195.41726458662183,195.08314594460774
40.624;220.65629524599765,195.7362235760127,195.4405741913932
40.654;220.67207749774823,195.80350774707145,195.55628806745176
40.684;220.6878597494988,195.87079191813024,195.67200194351034
40.714;220.7036420012494,195.93807608918902,195.7877158195689
40.744;220.71942425299997,196.00536026024778,195.90342969562747
40.774;220.71916576749697,196.01480622635188,195.9320556657874
40.804;220.69793093327777,195.94861761674596,195.8467974513107
40.834;220.67669609905855,195.88242900714005,195.76153923683398
40.864;220.65546126483935,195.81624039753416,195.67628102235724
40.894;220.63422643062012,195.75005178792824,195.59102280788053
40.924;220.52341388695015,195.7135254185737,195.50068813587177
40.954;220.4062029354623,195.6791177806657,195.40999085975358
40.984;220.28899198397443,195.64471014275767,195.31929358363539
41.014;220.25857734580995,195.61749333201138,195.2341244090432
41.044;220.28602691652776,195.59507040603953,195.1526406354684
41.074;220.31347648724554,195.57264748006767,195.07115686189363
41.104;220.34729153963897,195.5608056615103,195.01925820563258
41.134;220.40202174610957,195.58373033874338,195.06456779197393
41.164;220.45675195258016,195.60665501597646,195.10987737831525
41.194;220.51148215905076,195.62957969320954,195.15518696465656
41.224;220.56621236552135,195.6525043704426,195.2004965509979
41.254;220.58024946478704,195.65293302600173,195.21146528966995
41.284;220.5819017053382,195.64651506626873,195.21198246600784
41.314;220.58355394588935,195.64009710653576,195.21249964234573
41.344;220.58520618644053,195.6336791468028,195.21301681868363
41.374;220.58685842699168,195.62726118706982,195.21353399502152
41.404;220.5772914242218,195.60559418377775,195.19971469934265
41.434;220.5116282048467,195.50768196269027,195.11421304358004
41.464;220.4459649854716,195.40976974160276,195.02871138781742
41.494;220.3803017660965,195.31185752051528,194.94320973205478
41.524;220.46226142576177,195.44048325033685,195.07137934862294
41.554;220.6571091693991,195.74234388379477,195.3629446440323
41.584;220.85195691303642,196.04420451725267,195.65450993944162
41.614;220.97085651168675,196.25110727033223,195.84638451875702
41.644;220.84021220537988,196.1460055593114,195.7107038880494
41.674;220.70956789907302,196.04090384829058,195.57502325734177
41.704;220.57892359276613,195.93580213726977,195.43934262663416
41.734;220.52514668769803,195.85153989440516,195.3540390670887
41.764;220.51587196229445,195.77934260678884,195.29790118032133
41.794;220.50659723689088,195.70714531917255,195.24176329355396
41.824;220.49732251148728,195.63494803155623,195.18562540678658
41.854;220.4880477860837,195.56275074393994,195.1294875200192
41.884;220.47877306068014,195.49055345632362,195.07334963325184
41.914;220.42479552575563,195.50051047138595,195.14598536067547
41.944;220.37081799083114,195.51046748644828,195.21862108809907
41.974;220.31684045590663,195.5204245015106,195.2912568155227
42.004;220.27568843342866,195.53084618361535,195.3575302773827
42.034;220.28583846073667,195.5431265338899,195.3983546769882
42.064;220.2959884880447,195.55540688416446,195.43917907659372
42.094;220.30613851535276,195.567687234439,195.48000347619924
42.124;220.3162885426608,195.57996758471356,195.52082787580474
42.154;220.20299157951212,195.4544485819535,195.31375260856083
42.184;220.05212379318095,195.2869906456612,195.0312296166236
42.214;219.9012560068498,195.11953270936888,194.74870662468635
42.244;219.75038822051863,194.95207477307656,194.46618363274914
42.274;219.66209379113332,194.8646646536533,194.29619754715384
42.304;219.7198038612884,194.96403277359119,194.38879757635638
42.334;219.77751393144345,195.0634008935291,194.48139760555893
42.364;219.8352240015985,195.16276901346697,194.5739976347615
