Count;Frequencies leftCheek
45.603;62.50000000000001
46.122;62.50000000000001
46.6;62.50000000000001
47.073;62.50000000000001
47.514;62.50000000000001
48.064;62.50000000000001
48.503;62.50000000000001
48.944;62.50000000000001
49.451;62.50000000000001
49.92;62.50000000000001
50.377;62.50000000000001
50.958;62.50000000000001
51.307;62.50000000000001
51.814;62.50000000000001
52.288;62.50000000000001
52.838;62.50000000000001
53.279;62.50000000000001
53.79;62.50000000000001
54.268;62.50000000000001
54.706;62.50000000000001
55.252;62.50000000000001
55.663;62.50000000000001
56.134;62.50000000000001
56.612;62.50000000000001
57.104;62.50000000000001
57.609;62.50000000000001
58.064;64.453125
58.587;64.453125
59;64.453125
59.519;64.453125
59.954;64.453125
60.562;64.453125
61.003;64.453125
61.44;64.453125
61.915;64.453125
62.393;64.453125
62.869;64.453125
63.434;64.453125
63.885;64.453125
64.331;64.453125
64.852;64.453125
65.33;64.453125
65.805;64.453125
66.218;64.453125
66.735;64.453125
67.238;64.453125
67.641;64.453125
68.146;64.453125
68.633;64.453125
69.21;64.453125
69.618;64.453125
70.037;64.453125
70.593;64.453125
71.014;64.453125
71.559;64.453125
72.066;64.453125
72.469;66.40625000000001
72.949;66.40625000000001
73.488;65.80625
73.937;65.20625000000001
74.381;64.60625
74.843;64.00625000000001
75.43;60.54687500000001
75.818;60.54687500000001
76.332;60.54687500000001
76.775;60.54687500000001
77.249;60.54687500000001
77.752;60.54687500000001
78.22;60.54687500000001
78.773;60.54687500000001
79.179;60.54687500000001
79.704;60.54687500000001
80.185;60.54687500000001
80.643;60.54687500000001
81.087;60.54687500000001
81.624;60.54687500000001
82.074;60.54687500000001
82.528;60.54687500000001
83.017;60.54687500000001
83.517;60.54687500000001
84.067;60.54687500000001
84.509;60.54687500000001
84.916;60.54687500000001
85.418;60.54687500000001
85.901;60.54687500000001
86.418;60.54687500000001
86.956;60.54687500000001
87.391;60.54687500000001
87.873;60.54687500000001
88.376;60.54687500000001
88.815;60.54687500000001
89.317;60.54687500000001
89.725;60.54687500000001
90.194;60.54687500000001
90.705;60.54687500000001
91.206;60.54687500000001
91.683;60.54687500000001
92.188;60.54687500000001
92.67;60.54687500000001
93.115;60.54687500000001
93.554;60.54687500000001
94.127;60.54687500000001
94.571;60.54687500000001
95.082;60.54687500000001
95.554;60.54687500000001
95.991;60.54687500000001
96.441;60.54687500000001
96.949;60.54687500000001
97.422;60.54687500000001
97.883;60.54687500000001
98.422;60.54687500000001
98.828;60.54687500000001
99.366;60.54687500000001
99.795;60.54687500000001
100.344;60.54687500000001
100.753;60.54687500000001
101.283;60.54687500000001
101.776;60.54687500000001
102.198;60.54687500000001
102.769;60.54687500000001
103.286;60.54687500000001
103.656;60.54687500000001
104.2;60.54687500000001
104.61;60.54687500000001
105.19;60.54687500000001
105.628;60.54687500000001
106.064;62.50000000000001
106.58;62.50000000000001
107.026;62.50000000000001
107.504;62.50000000000001
107.976;62.50000000000001
108.426;62.50000000000001
108.969;62.50000000000001
109.406;62.50000000000001
109.882;62.50000000000001
110.387;62.50000000000001
110.893;62.50000000000001
111.364;62.50000000000001
111.817;62.50000000000001
112.278;62.50000000000001
112.854;62.50000000000001
113.231;62.50000000000001
113.795;62.50000000000001
114.231;62.50000000000001
114.788;62.50000000000001
115.242;62.50000000000001
115.71;62.50000000000001
116.134;62.50000000000001
116.643;62.50000000000001
117.104;62.50000000000001
117.553;62.50000000000001
118.069;62.50000000000001
118.613;62.50000000000001
119.015;62.50000000000001
119.504;62.50000000000001
119.974;62.50000000000001
120.498;62.50000000000001
120.975;62.50000000000001
121.451;62.50000000000001
121.939;62.50000000000001
122.382;62.50000000000001
122.889;62.50000000000001
123.357;62.50000000000001
123.868;62.50000000000001
124.31;62.50000000000001
124.747;62.50000000000001
125.297;62.50000000000001
125.812;62.50000000000001
126.248;62.50000000000001
126.725;62.50000000000001
127.236;62.50000000000001
127.739;62.50000000000001
128.11;62.50000000000001
128.669;62.50000000000001
129.074;62.50000000000001
129.623;62.50000000000001
130.025;62.50000000000001
130.565;62.50000000000001
131.047;62.50000000000001
131.506;62.50000000000001
132.076;62.50000000000001
132.514;62.50000000000001
132.918;62.50000000000001
133.491;62.50000000000001
133.964;62.50000000000001
134.397;62.50000000000001
134.837;62.50000000000001
135.32;62.50000000000001
135.792;62.50000000000001
136.33;62.50000000000001
136.866;62.50000000000001
137.317;62.50000000000001
137.716;62.50000000000001
138.287;62.50000000000001
138.732;62.50000000000001
139.309;62.50000000000001
139.646;62.50000000000001
140.192;62.50000000000001
140.606;62.50000000000001
141.152;62.50000000000001
141.558;62.50000000000001
142.042;62.50000000000001
142.615;62.50000000000001
143.051;62.50000000000001
143.535;62.50000000000001
144.067;62.50000000000001
144.502;62.50000000000001
144.98;62.50000000000001
145.503;62.50000000000001
145.939;62.50000000000001
146.451;62.50000000000001
146.853;62.50000000000001
147.399;62.50000000000001
147.836;62.50000000000001
148.317;62.50000000000001
148.836;62.50000000000001
149.28;62.50000000000001
149.816;62.50000000000001
150.195;62.50000000000001
150.76;62.50000000000001
151.175;62.50000000000001
151.693;62.50000000000001
152.152;62.50000000000001
152.598;62.50000000000001
153.101;62.50000000000001
153.571;62.50000000000001
154.084;62.50000000000001
154.552;62.50000000000001
155.094;62.50000000000001
155.464;62.50000000000001
156.042;62.50000000000001
156.448;62.50000000000001
156.931;62.50000000000001
157.412;62.50000000000001
157.866;62.50000000000001
158.347;62.50000000000001
158.907;64.453125
159.352;64.453125
159.857;64.453125
160.296;64.453125
160.811;64.453125
161.266;64.453125
161.738;64.453125
162.34;64.453125
162.809;64.453125
163.285;64.453125
163.721;64.453125
164.214;64.453125
164.718;64.453125
165.064;64.453125
165.582;64.453125
166.051;64.453125
166.587;64.453125
167.026;64.453125
167.639;64.453125
167.974;64.453125
168.446;64.453125
168.92;64.453125
169.428;64.453125
169.911;64.453125
170.399;64.453125
170.872;64.453125
171.313;63.853125
171.852;63.253125
172.297;62.653124999999996
172.782;62.053124999999994
173.252;58.59375000000001
173.724;59.19375000000001
174.346;58.59375000000001
174.823;57.993750000000006
175.272;57.393750000000004
175.685;56.79375
176.186;56.19375
176.627;55.59375000000001
177.111;54.993750000000006
177.654;54.393750000000004
178.069;53.79375
178.582;53.19375
178.996;52.59375
179.509;51.99375
179.953;48.828125
