time;Pixel rightCheek
23.514;193.281798880525,173.40745029917005,172.01042269832078
23.581;191.84533693763274,172.35528094226686,170.65070476926047
23.679;193.71247113163972,174.23710546574287,172.78137028483448
23.779;192.52233346168657,173.25163650365806,171.79822872545245
23.881;192.53419379695626,173.02639183201694,171.52302061259874
23.98;194.2806408029338,175.04439297432927,173.54352441613588
24.081;193.11953578336556,173.65299806576402,172.08317214700193
24.183;195.25244045294806,175.56501366653652,173.79929714955097
24.252;192.25787476280834,172.88918406072105,171.28387096774193
24.367;195.2943352151061,175.85653104925055,174.95016546622543
24.503;192.18315585672798,172.81432720232334,171.22826718296224
24.605;190.59765395894428,171.31964809384164,169.9980449657869
24.678;192.35969236836917,172.78169986196016,171.55038453953856
24.744;190.59063414634147,171.6329756097561,170.09190243902438
24.814;189.31834180680485,170.2719984356668,168.909464215878
24.916;189.60688298918387,170.6023598820059,168.99665683382497
25.068;190.87091696182605,171.41578118850845,170.16214088941362
25.271;189.86397345823576,170.63251366120218,169.06674473067915
25.373;191.57484447900467,172.1512441679627,170.60167185069986
25.507;190.18012059910524,171.37774751993774,169.69363936977243
25.612;190.11560132115795,170.94113075578008,169.680979211191
25.747;192.25568292209053,173.03788614727026,171.3652613172722
25.848;189.86629472874182,170.7841477491343,169.43747595228933
25.917;189.92266256252404,170.96036937283571,169.57983839938439
25.984;193.7164669501353,174.5371086200232,173.3652879783533
26.085;192.30606758832565,173.0255376344086,171.47331029185867
26.162;190.52395672333847,171.44590417310664,169.70170015455952
26.298;191.9806290755658,172.9071729957806,171.57805907172997
26.399;192.4392649903288,173.2458413926499,171.71141199226307
26.5;190.8133775351014,171.51014040561623,170.22172386895477
26.61;189.88845553822154,170.87441497659907,169.43096723868956
26.71;191.08154506437768,171.9629340616465,170.2329301599688
26.812;192.4111606277853,173.01007556675063,171.827552799845
26.878;190.2871686515559,171.1162120630042,169.8044563964656
26.955;191.95513190833816,172.4671673406509,170.90930098209128
27.09;190.69467252243652,171.14206606835975,169.7676150467825
27.191;191.4446579554189,172.0382398155265,170.54515757109917
27.257;191.74730976172177,172.30399692544196,170.86318216756342
27.347;191.78117827084927,172.38580719204285,171.16411629686306
27.482;191.03158896289247,171.64624167459561,170.34405328258802
27.551;191.97470295132234,172.86604062859334,171.3907627443465
27.686;192.39980970504283,173.01807802093245,171.60190294957184
27.825;192.15056266977106,173.11486224291812,171.72060535506404
27.925;191.0275,171.72442307692307,170.44153846153847
28.098;191.45946470131886,171.94647013188518,170.7121799844841
28.266;192.85007788161994,173.53971962616822,172.55432242990653
28.367;191.34024247164646,171.7671098944075,170.30660930778257
28.469;190.54149336502277,170.60388195682313,169.6007130124777
28.541;191.1690927218345,171.77008973080757,170.76869391824528
28.642;189.91745655608216,170.88645339652447,169.64395734597156
28.777;190.87723836052527,171.79645841623557,170.1241543971349
28.879;190.71275540567348,171.08609402896252,169.70303511208093
28.98;188.10563798219584,169.0215628090999,167.75885262116716
29.08;189.63634554140128,170.36226114649682,169.10589171974522
29.18;190.65830346475508,171.0752688172043,169.78255675029868
29.247;189.512281391236,169.98329730791903,169.15169974454707
29.348;188.77441540577718,168.8714875221065,168.05678915307527
29.451;187.81110668789808,168.31966560509554,167.1936703821656
29.553;188.57594433399603,169.24115308151093,168.16322067594433
29.654;189.88902267710213,170.5414408990568,169.27433273128636
29.755;187.10713579758846,167.97548922712,166.99150029650127
29.856;189.7540330611432,170.0250946026688,168.6430989842661
29.958;191.19000396667988,171.40241967473224,170.29611265370883
30.091;189.77162698412698,170.35615079365078,168.99146825396826
30.156;188.81328864353313,169.4191640378549,168.2058359621451
30.223;190.54450571090982,171.14001575423396,170.09826703426546
30.325;191.63799640790262,171.87307922570346,170.79305527838756
30.394;189.52808096844612,170.07580869220084,168.8325064496924
30.496;190.78108268887567,171.2409280190363,170.0097164386278
30.631;189.11712944857254,169.7266327727806,168.5166210402816
30.733;190.66168559474,171.1916716477386,170.0255030882646
31.234;188.38676298320968,168.599765716517,167.3859820382663
31.37;189.56050703109526,170.0495147553971,169.0766488413547
31.504;189.61787974683546,170.0862341772152,168.8728243670886
31.605;189.81748526522594,170.14066797642437,169.2654223968566
31.711;191.39544103072348,171.790485629336,170.6846382556987
31.879;191.3729211504598,171.33770299354333,170.09645861866562
31.984;192.29345461736207,172.85327269131898,171.69290092940477
32.085;192.9850599567525,173.06742677413013,171.90367603695694
32.187;192.7899093417422,173.1054394954671,172.24359479700433
32.353;192.19984264358771,172.7173485444532,171.3412667191188
32.453;191.59309397684913,171.94408475573866,170.77182656464586
32.586;190.69102008664828,171.14159117762898,170.1094919259551
32.693;190.94197482297403,171.11526357199057,169.8212037765539
32.828;193.46704927765683,173.50860874727886,172.43399960419552
32.932;192.01301261829653,172.36947949526814,171.37776025236593
33.034;194.27050159235668,174.30075636942675,173.32384554140128
33.168;193.3014458308576,173.34798970093087,172.595761536938
33.269;193.62258191867352,173.87011448874853,172.55941571259376
33.37;191.592824936287,172.2134875514605,170.64771613409135
33.47;192.0065385377452,172.65583514959383,171.32752129978203
33.572;191.45198185762177,172.22106093472686,170.68645237625714
33.685;192.33226964499403,172.7544874351815,171.4862385321101
33.818;191.74105723370428,172.16693163751987,170.6430842607313
33.919;193.84719418651594,174.30641905530885,172.99636657246668
34.02;193.97628537265842,174.32801913112795,172.95416500597847
34.12;193.23818073010173,173.3905844803511,171.95691202872533
34.255;194.16653144016226,174.4634888438134,173.11541582150102
34.324;193.9217788366091,174.284891800675,172.98808814770697
34.425;192.99156965074266,173.34704937775993,172.03954235246889
34.56;194.4931754315536,175.02669610598153,173.4371738257728
34.694;193.99002195170624,174.4444222710038,172.9125922969467
34.766;194.7019694533762,175.08701768488746,173.780345659164
34.867;194.81312725812927,175.17523083099158,173.70493777599359
35.021;193.94764810076757,174.50147608738436,173.14190120055108
35.255;195.17505514337276,175.72448365750952,174.2626829757369
35.392;195.43474795776052,175.91173540545927,174.49452082088067
35.525;197.54684007315586,177.57366388945337,176.8526722210933
35.69;196.34336141195348,176.99799438427598,175.73886883273164
35.926;195.9476461038961,176.29261363636363,174.88007305194805
36.032;196.27678031067177,176.59874924349404,175.5912850514424
36.17;193.142207278481,174.00395569620252,172.5185917721519
36.311;193.73131986664052,174.2002353402628,172.70562855461856
36.446;193.059651867788,173.69098376686875,172.27518091140232
36.58;192.97174040148118,173.35197817189632,172.23426232703176
36.687;191.9198606271777,172.3555942702284,171.07588075880759
36.826;194.6154452324665,175.1903073286052,173.52482269503545
37.115;192.74485036921882,173.3630003886514,172.06218422075398
37.295;195.5709219858156,176.15327029156816,174.96867612293144
37.463;191.97242323489147,172.8333659299824,171.42362605124194
37.746;192.200706991359,172.52906520031422,171.37686567164178
37.913;191.54118340868882,172.03892274425004,170.90544525260466
38.115;192.64521912350597,173.20836653386453,171.77888446215138
38.249;193.32251082251082,173.70031483667847,172.26072412436048
38.354;195.74576608886233,175.83960948396094,174.91432556286114
38.487;191.91668292682928,172.48253658536586,171.42321951219512
38.654;193.83136094674558,173.84891518737672,172.87376725838266
38.761;192.4394565859421,172.80429218350068,171.95077771214807
38.862;193.93229063551772,173.9752524252623,173.1573945753316
39.003;192.58450704225353,172.8241392801252,171.627151799687
39.143;192.83339866718933,173.48627989023913,172.40239121912975
39.279;191.8329099081493,171.9233926128591,170.97400820793433
39.383;194.67398615232443,174.93254203758656,174.12067260138477
39.523;192.7789082371356,173.0258266484054,171.95617296028175
39.633;196.98852848101265,177.24090189873417,176.56586234177215
39.768;193.82502463054186,174.10679802955664,173.16512315270936
39.901;195.5893280632411,175.93715415019764,175.0501976284585
40.03;193.32661927330173,173.43957345971563,172.36117693522908
40.168;195.18990862137466,175.43802145411203,174.5566150178784
40.272;193.17416829745596,173.68454011741682,172.81996086105676
40.406;192.9678242103198,173.175004904846,172.19756719639003
40.513;191.5672663277278,171.89655846695345,171.03402424716464
40.62;193.21761252446183,173.25557729941292,172.43385518590998
40.761;192.3958742632613,172.38094302554026,171.39528487229862
40.896;190.32828183428458,170.8445187955127,169.30190907301713
40.996;192.4915949960907,172.6282251759187,171.55473025801408
41.097;192.3008161678974,172.34706568208318,171.5767586474932
41.231;192.53376648946644,172.80626107501476,171.4343374680055
41.399;194.45860501877098,174.36218138707764,173.49397352301918
41.507;193.5126495391253,173.4773484997058,172.6609139046872
41.607;192.19310754604874,172.7120221826104,171.5634779164191
41.715;194.45205753096283,174.5601278465841,173.35357570914903
41.884;193.28549080954244,173.53030895580758,172.53441533046538
41.998;193.63674115087997,173.89479928811548,172.61874629226816
42.131;192.6582104228122,172.61435594886922,171.29341199606685
42.265;195.2384600274995,175.5782753879395,174.79355725790612
42.411;194.15605033881897,174.3490803484995,173.45750242013554
42.545;194.1391440297049,174.30564784053155,173.27731092436974
42.647;192.94314840227406,173.4105077435797,172.21897667124094
42.749;191.63079632165918,172.13128546272745,170.97065153590296
42.85;192.14322250639387,172.6740114105843,171.35628565807593
42.959;192.466744913928,172.6703834115806,171.36365414710485
43.099;192.84152575697993,173.21510027526543,171.91977978765237
43.201;192.92453575661793,173.2986961675227,172.3380086922165
43.303;192.91860916860918,173.22707847707846,172.28477078477079
43.408;191.17462482946794,171.7392321184954,170.38023777041514
43.545;192.79253849190684,173.15712593762336,171.88945913936044
43.677;194.08120831698704,174.81816398587682,173.10631620243234
43.778;193.13300970873786,173.50699029126213,172.24233009708738
43.878;193.09224441833138,173.68448883666275,172.60399529964747
44.012;192.9430243902439,173.48839024390244,172.27648780487806
44.135;194.61250246499705,175.06290672451192,173.93669887596135
44.27;194.52228548988808,175.13116041625761,174.04830159041822
44.338;192.5054531033115,173.20285544318858,171.93991671624033
44.44;192.6948245092207,173.69541939321832,172.12770176482252
44.54;193.6559714795009,174.39433551198258,173.02099425628836
44.688;192.67887379405394,173.3477062413861,171.817483756645
44.823;193.69323815189372,174.362086059885,173.13424548879635
44.957;192.99085958770905,173.49649941656943,172.34422403733956
45.058;195.60685284214696,175.9193899782135,175.0376312141018
45.159;193.37158469945356,173.85733801717407,172.9168618266979
45.261;194.00671936758894,174.61778656126484,173.3703557312253
45.361;192.6906207166634,173.36303113373802,171.99432151948307
45.462;192.63222897471084,173.2675945892962,172.1601646735934
45.603;193.056,173.87180487804878,172.6581463414634
45.77;192.97970335675254,173.64285714285714,172.4192037470726
45.871;192.2039704165045,172.65453483845855,171.6300116776956
46.005;193.4100098135427,173.73032384690873,172.7018645731109
46.122;194.18792599805258,174.49717624148005,173.4475170399221
46.296;190.84181675802662,171.47709475332812,170.42188723570868
46.398;196.39501779359432,176.67180703835507,175.94741004349547
46.466;191.7607397418609,172.22384896937007,171.19148526295513
46.6;194.8289837880585,175.15262949782522,174.1753657572163
46.735;192.32269844320584,172.71285796655775,171.8385546799923
46.836;193.43917727717923,173.72928501469147,172.53026444662095
46.938;192.27308217841107,172.64434901424946,171.360530938903
47.073;193.35125097732603,173.78557466770914,173.04202501954651
47.175;192.10602830005814,172.34405892614848,171.5733669315759
47.279;194.1330573625074,174.33333333333334,173.19810762862213
47.415;191.61170523041028,172.03577678397824,171.11024693758506
47.514;194.4477028347996,174.96324535679375,173.95874877810363
47.681;192.28762088974855,172.7872340425532,171.55493230174082
47.802;195.34449286846277,175.9215530903328,175.11430269413628
47.93;191.9275446775447,172.26825951825953,171.24009324009324
48.064;195.70806100217865,175.58249158249157,174.67676767676767
48.166;192.77511303322194,173.172203656379,172.20267348142323
48.266;193.3883514313919,173.65824284304048,172.7279368213228
48.37;192.2606745954377,172.68317410801325,171.73367128095146
48.503;193.29827653740696,173.76282804543675,172.77869173521347
48.638;193.0653748287336,173.32883147386966,172.66470933646505
48.772;193.86247313928502,174.12775932799374,173.3172494627857
48.84;192.30264427716656,172.23663385446824,171.62516888631538
48.944;193.33671083398286,173.396336710834,172.70810600155886
49.115;191.17406542056074,171.46631619937693,170.54205607476635
49.249;193.43184993015367,173.76551586509677,172.89203751746157
49.35;192.98640126133228,173.2678360268033,172.4404808829326
49.451;193.78142941991686,173.79291229459514,173.06513561670957
49.551;194.0449172576832,174.04215918045705,173.44582348305752
49.652;192.6770956316411,172.94549390003937,172.32388823297913
49.785;194.36219536358232,173.92490588468397,173.51040221914008
49.92;192.70839064649243,172.6604440951071,171.98427981921793
50.027;193.28756735182597,173.1720215525843,172.59050089802435
50.128;193.69571258435886,173.57602223104408,173.00932909884875
50.242;193.26359666534339,173.5998412068281,172.66554188169908
50.377;194.09394778481013,173.9256329113924,173.62737341772151
50.478;194.46510713583643,174.37074896795752,173.97011991350502
50.578;193.81313031441567,173.73284556060906,172.8242040735614
50.712;195.0763779527559,174.64842519685038,174.001968503937
50.822;194.55955896830085,174.3734987202205,173.67355778696594
50.958;193.2345141500099,173.0083118939244,172.34118345537306
51.092;195.41235888294713,175.56545850663497,174.64012675777383
51.206;193.28529526789205,172.88834571763786,171.95913179507235
51.307;195.45001952362358,175.46407653260445,174.5361187036314
51.438;192.69294525828835,172.67617579028527,171.4635697764071
51.573;192.3488055933191,172.43367644202758,171.57681103126822
51.68;192.99864314789687,173.04535762744717,172.35568908703237
51.814;193.1512702078522,173.39973056197076,172.3398768283295
51.949;191.57137330754352,171.82166344294004,170.71876208897484
52.052;193.04735918924186,173.4909374390957,172.22958487624246
52.188;194.0930501930502,174.4291505791506,173.0938223938224
52.288;194.18975845410628,174.92328502415458,173.50685990338164
52.388;194.55689554561368,175.00038902937172,174.0622446994748
52.523;194.98028604561267,175.39195979899498,174.51874758407422
52.629;195.1731778425656,175.02390670553936,174.31273080660836
52.735;193.94117647058823,174.3072324011572,173.37724204435872
52.838;194.40211538461537,175.17211538461538,174.0698076923077
52.939;193.63433125972006,174.21986780715397,173.02177293934682
53.078;193.5378053509112,174.2735556417216,173.02694842962387
53.179;193.16705291618385,173.75395905755119,172.4094244882194
53.279;192.4129007338741,173.0102356122055,171.94669756662805
53.38;192.18331716779826,172.99534432589718,171.69582929194956
53.454;192.66660163870463,173.09442060085837,172.19235271166602
53.588;193.73024256651019,174.11658841940533,173.06690140845072
53.689;193.3988764044944,174.04552499031382,172.82061216582719
53.79;194.76685447833688,175.4773654556052,174.58500097143968
53.923;192.3583703417648,172.8696659586793,171.6368024715196
54.028;195.35787837575288,175.75811152127451,174.770934524966
54.166;192.18521356062058,173.04769201302432,171.4516376173147
54.268;194.17133411124075,175.21022948269157,173.93348891481912
54.37;193.0001924927815,173.809239653513,172.42463907603465
54.472;193.41179895206676,173.8602755676305,172.95167863380556
54.604;194.6070250339608,175.3873471764021,174.11488453328158
54.706;195.23022709475333,175.91327329678936,175.13312451057166
54.839;191.91600695114886,172.3467850936474,171.09306815987642
54.947;193.65743269605932,174.35992976980103,172.8620756925478
55.084;194.26439024390243,174.62868292682927,173.2688780487805
55.252;194.05213641709133,174.57271658173266,173.39729517836142
55.353;193.50438511011498,174.22997466380824,173.03098811147925
55.454;194.69649500685333,175.53064421382416,174.6267867632661
55.528;191.1637159718256,171.8648391395393,171.09689701123168
55.663;194.47078496950618,174.96025968915995,174.4314381270903
55.765;192.28620492272466,172.811867964129,172.0043884754818
55.9;195.47778874629813,175.8766041461007,175.14392892398814
56.033;190.2390009606148,170.8837656099904,169.70028818443805
56.134;194.69869771112866,175.2123125493291,174.25217048145225
56.267;189.57134735645252,170.39530036005306,169.29922304339587
56.374;192.2550881953867,172.9090909090909,171.33901918976545
56.51;193.13210116731517,173.55077821011673,172.80583657587547
56.612;193.22105672105673,173.75874125874125,172.9438616938617
