time;Pixel forehead
56.51;236.8781875658588,223.3645943097998,223.59430979978924
56.612;236.80981067125646,222.7476333907057,223.2538726333907
56.713;236.85950235950236,223.03217503217502,223.50300300300302
56.858;236.91952535059332,223.0099244875944,223.33527508090614
56.998;236.8900490091626,223.1146388237801,223.64670786277435
57.104;236.77191084180913,223.01082016879462,223.08742696386062
57.239;237.3282817502668,223.5803628601921,224.14002134471718
57.373;236.8275936755469,222.9740090968161,223.20251245397444
57.508;237.2210121716848,223.40743113388854,224.19645526371983
57.609;236.8824036183502,222.87701916864097,223.67197932371312
57.71;236.84460034013605,222.92091836734693,223.70429421768708
57.862;236.94214162348877,222.82469775474956,223.53864421416236
57.997;236.89472569370895,223.15187460283838,223.51535691590766
58.064;236.85035629453682,222.93521917512416,223.34247462751026
58.198;237.08343949044587,223.58853503184713,224.0203821656051
58.332;236.9598633646456,223.31853116994023,223.4128949615713
58.453;237.11296101159115,223.41643835616438,224.063645943098
58.587;236.92453235863255,222.83014405504193,223.24940872930551
58.722;236.75257510729614,223.0431330472103,223.50815450643776
58.823;236.97003664582886,223.3306747143781,223.93619314507436
58.896;236.53297644539614,222.83533190578157,223.08179871520343
59;236.90067230535675,223.08306224246368,223.70895684233355
59.101;236.84009393680614,223.04526046114432,223.30849701110162
59.235;236.9291729648024,223.2042755344418,223.63873893327576
59.383;236.65725288831837,223.25545571245186,223.5900727428327
59.519;236.9032747777055,223.52613315983518,223.8555627846454
59.619;236.72413793103448,222.91853448275862,223.55086206896553
59.72;237.1495670995671,223.15865800865802,224.04675324675324
59.85;236.99547413793104,223.6021551724138,224.1032327586207
59.954;236.93639879673398,223.29630425440482,224.06746884400516
60.056;236.8173969350313,223.47873947766027,223.859486293978
60.128;237.13840532989468,223.4822695035461,223.60992907801418
60.26;237.11762162162162,223.6624864864865,223.79221621621622
60.394;236.84043010752688,223.39032258064515,223.36301075268818
60.562;236.7303953337654,223.37200259235257,223.47137610715058
60.662;236.85328185328186,223.2940797940798,223.76619476619476
60.735;236.53005464480876,222.76153005464482,223.35956284153005
60.868;236.57117750439366,222.52789982425307,222.8585237258348
61.003;236.4217238346526,222.41204925241865,222.9514072119613
61.105;236.3999558303887,222.58524734982333,222.78953180212014
61.206;236.40612604671662,222.75782282944027,223.16042309387396
61.339;236.2544890268233,222.43648858346265,222.69585457769895
61.44;236.56583314892674,222.83292763885817,223.22173047134322
61.542;237.31888412017167,224.25901287553648,224.6128755364807
61.612;237.2447972538082,223.96760351855826,224.32482299935637
61.781;237.06663827975302,224.05982542048116,224.42814562486694
61.915;237.32900340715503,224.2646933560477,224.6462947189097
62.016;237.30217805032777,224.3933178261789,224.83421442165363
62.117;237.2171052631579,223.95670628183362,224.2315365025467
62.258;237.48760683760685,224.34978632478632,224.90918803418805
62.393;237.27730915225644,224.09384226064952,224.70012652889076
62.527;237.39518534299106,224.04814657008947,224.7053685556029
62.629;237.20449247721976,223.85505403687222,224.50964187327824
62.735;237.35443307757885,223.69820971867009,224.385336743393
62.869;237.27637444279347,223.9499044788792,224.57907026109106
62.97;237.07490396927017,223.5151515151515,223.99295774647888
63.041;236.92232804232805,223.9557671957672,224.46539682539682
63.142;237.1025256849315,223.8259845890411,224.1853595890411
63.293;237.03649019194262,224.00970259438938,224.1879350348028
63.434;236.953125,223.35124143835617,223.9330051369863
63.617;237.0952481968604,223.74077216801018,224.43572337717438
63.75;236.91348817387598,223.570424035798,224.14276582143617
63.885;237.19991438356163,223.9867294520548,224.30415239726028
64.063;236.85566137566138,223.7610582010582,224.22560846560847
64.196;237.0884974533107,223.51103565365025,223.99405772495754
64.331;237.08939974457215,223.51724137931035,223.95083014048532
64.532;236.71746502755406,223.27681220856294,223.71004662992794
64.702;236.6564417177914,222.91601438544532,223.5358578379522
64.852;236.37333895802573,222.9295507276946,223.15439780636996
64.987;236.45551525496052,222.74951994879453,223.10646468956688
65.086;236.72093517534537,223.34197662061638,223.77428267800212
65.221;236.5681091451716,222.9650394372202,223.54487316137283
65.33;236.62630569175016,223.2280963547218,223.49541675548923
65.479;236.60668654173764,222.91439522998297,223.4848807495741
65.587;236.4968193384224,223.0080576759966,223.39970313825276
65.7;236.82179487179488,223.19850427350428,223.88226495726497
65.805;236.78664700926706,223.2379949452401,223.81887110362257
65.94;236.61775898520085,223.092600422833,223.47758985200846
66.008;236.69962137147664,223.23012200252418,223.7498948254102
66.109;236.4691671964399,223.02225047679593,223.22992159355795
66.218;236.7055719712959,223.19375263824398,223.79231743351625
66.363;236.5021159542954,222.7295810410495,223.58506136267457
66.532;236.62806943268416,223.3101185436071,223.77603725656223
66.633;236.77101018675722,223.2037351443124,223.76421901528013
66.735;236.592348565356,223.20871413390012,223.6788522848034
66.869;236.73032752020416,223.34240748617609,223.904721395151
67.003;236.54039763113366,223.24027072758037,223.59327411167513
67.138;236.5728878484784,223.11108746541817,223.80229836135348
67.238;236.33228114478115,223.06670875420875,223.7828282828283
67.405;236.19398848859518,222.6625452995097,223.1189511831166
67.506;236.28529349884283,222.86640016831475,223.44477172312224
67.641;235.92127339212735,222.75779737577975,222.93891159389116
67.743;236.37006544226304,223.14545070719865,223.60185771585392
67.877;236.40830301733362,223.03145730793923,223.5818531992296
67.978;236.43406593406593,223.19082840236686,223.64814032121726
68.079;236.64811643835617,223.0380993150685,223.37756849315068
68.146;236.44973656480505,223.16332982086408,223.51738672286618
68.287;236.1506996770721,222.98062432723358,223.14574811625403
68.459;236.09058277027026,222.66321790540542,222.96727195945945
68.56;235.84395040615647,222.35014963659683,222.70286447199658
68.633;236.03684210526316,222.68315789473684,223.244
68.801;235.74766355140187,222.1624893797791,222.71537807986405
68.87;235.99177908937605,222.71838111298482,223.1595699831366
68.971;236.2924791086351,222.73130490679236,223.0979215770302
69.042;236.21360457724094,223.2670057215512,223.58826022462387
69.21;236.1880378657487,222.8222891566265,222.99031841652322
69.345;236.2998939554613,222.92492046659598,223.4084835630965
69.416;236.26689478186483,222.8836612489307,223.22861420017108
69.517;235.92222694432638,222.6534211644709,223.01848703782406
69.618;236.19256251335756,222.74481726864715,223.17674716819835
69.72;236.06313131313132,222.9189814814815,223.17655723905725
69.82;235.97327829676297,222.28981099283075,222.84792526613077
69.922;235.55636208368915,222.19214346712212,222.29291204099061
70.037;235.99826426556737,222.51204165762638,222.52072032978955
70.172;235.7284003421728,222.30945252352439,222.71321642429427
70.241;235.69995657837603,222.3871037776813,222.85106382978722
70.351;235.8572343149808,222.22407170294494,222.949423815621
70.484;235.52773547966063,221.95518816619534,222.24124428975418
70.593;235.597909556314,222.07935153583617,222.61177474402731
70.693;235.60439087387,222.0942746448558,222.63861386138615
70.797;235.638520735357,221.9809747755451,222.45382642154766
70.899;235.45462384134512,222.11791334339298,222.3906014227204
71.014;235.7960442364951,222.65014887282007,222.8864313058273
71.147;235.80246113989637,222.3305267702936,222.63860103626942
71.248;235.7569695679932,222.3362417535646,222.70929985103214
71.358;235.59527934170637,222.093546990039,222.69315721091382
71.459;235.60838119549032,221.77068708785364,222.5734950010636
71.559;235.67638169257341,222.11873920552677,222.73942141623488
71.66;235.79757085020242,221.9865757511187,222.7607074366077
71.761;235.60930030421557,221.95110821382008,222.88222511951327
71.829;235.06076388888889,221.29535590277777,221.54774305555554
71.93;234.85245901639345,221.06535519125683,221.57748633879783
72.066;234.81657579062158,221.0091603053435,221.45321701199563
72.166;234.91672102631006,221.2580995868667,221.63600782778866
72.267;235.33288829550511,221.6041388518024,221.97863818424565
72.401;235.6038181038181,222.011583011583,222.53689403689404
72.469;235.87348615916954,222.19117647058823,223.09948096885813
72.605;235.65047089041096,221.99229452054794,222.75171232876713
72.675;235.76266436732055,221.96378529855573,222.98210821297693
72.777;235.63482181193646,221.93065693430657,222.93065693430657
72.877;235.46736796908544,221.5427221983684,222.388364104766
72.949;235.3223880597015,221.72601279317698,222.42515991471214
73.049;235.8204081632653,222.28399570354458,222.66917293233084
73.15;235.79633620689654,221.87650862068966,222.55
73.252;235.62937513420658,222.35022546703885,222.82091475198627
73.354;235.48447606727038,221.94976282880552,222.43251401466148
73.488;235.62494623655914,222.00602150537634,222.6236559139785
73.589;235.4679569892473,221.8774193548387,222.6610752688172
73.656;235.33805537669028,221.6840523717536,222.4106031337197
73.729;235.60689064840574,222.2876096725872,222.73400385191525
73.83;235.8385552654482,222.03394255874673,222.49564838990426
73.937;235.45854700854701,221.97393162393163,222.47692307692307
74.105;235.54569190600523,222.0689730200174,222.63577023498695
74.173;235.69085848854635,222.29972168700493,222.92528366516805
74.274;235.24853483828957,222.06533535923595,222.5372259604949
74.381;235.72704027274665,222.41402088216492,223.2137225655231
74.515;235.2269580268282,221.68347035915187,222.4883167459974
74.635;235.35323169422375,221.85441271204638,222.67683057762508
74.742;235.4655172413793,221.83189655172413,222.80452586206897
74.843;235.48208955223882,221.71876332622602,222.7226012793177
74.945;235.17254054054055,221.74313513513513,222.71372972972972
75.046;235.5966638152267,222.21792130025662,222.74957228400342
75.179;235.47993094518773,222.02352179542513,222.47626240828657
75.261;235.58044501497648,221.933675652546,222.4602053915276
75.43;235.2396283491789,221.6700518582541,222.3133102852204
75.531;235.2298997654084,221.78502879078695,222.39368735338024
75.603;235.390243902439,221.81372760630262,222.64493848478307
75.714;235.59735269000853,222.21199829205807,223.32600341588386
75.818;235.4328618063112,221.6221980413493,222.49270946681176
75.918;235.3435700575816,222.0172744721689,222.73320537428023
75.992;235.3350638113779,221.91239454899417,222.24551157257193
76.094;235.41969468931413,222.38529348527197,223.0492367232853
76.227;235.26440017323517,222.10610653962755,222.5799047206583
76.332;235.26573875802998,221.94989293361886,222.38372591006424
76.505;235.37619254119687,221.6218560277537,222.60797918473548
76.607;235.3808510638298,221.948085106383,222.79425531914893
76.707;235.38664361357252,221.83898854549383,222.94467257402204
76.775;235.0992513368984,221.76748663101606,222.3272727272727
76.876;235.2468655425854,221.4785992217899,222.4504971897968
76.977;235.45423291792008,222.21744735711215,222.93639879673398
77.116;235.5259067357513,221.89788428324698,222.63903281519862
77.249;235.62907695587296,222.0844169686634,222.9428693242379
77.383;235.01386481802427,221.64601386481803,222.4220103986135
77.517;235.20174877372574,221.73768394113884,222.65195137555983
77.65;234.91914618369987,221.27037516170762,222.22121604139716
77.752;235.08635875402794,221.7484425349087,222.35875402792695
77.851;235.0722917565818,221.52416918429003,222.53495899870524
77.951;234.96578272027375,221.304747647562,222.15055603079554
78.052;234.98774457105998,221.48290690174156,222.01634057192
78.22;235.29095984539404,221.96542838737383,222.44878677260039
78.326;235.10170221934928,221.95862960568843,222.6918767507003
78.468;235.54228644283893,222.46770080747982,223.0590735231619
78.602;235.33014861995753,222.07346072186837,222.89808917197453
78.773;235.59655751469353,222.53757346767424,223.51448362720404
78.911;235.18827029324268,222.20973225669357,222.99596260093497
79.044;235.41000841042893,222.2417998317914,223.15159798149705
79.179;235.42357706246003,221.78533361756556,222.56661692602856
79.314;235.45684743616798,222.5805022156573,223.3456425406204
79.45;235.22373748135522,221.96974216918815,222.6055827828681
79.704;235.55909471919531,222.2759849119866,223.1971919530595
79.87;235.21928694158075,221.77212199312714,222.62929553264604
79.978;235.30753094189217,222.05496119152508,222.82399832179567
80.084;235.1911639762107,222.02421410365335,222.51338147833474
80.185;235.4444211409396,222.2525167785235,223.26090604026845
80.352;235.017130620985,222.01413276231264,222.49207708779443
80.453;235.177398989899,222.2750420875421,223.00757575757575
80.519;235.15935828877005,221.59272727272727,222.4331550802139
80.643;235.27176669484362,222.0526204564666,222.90743871513104
80.811;235.34698229899766,221.73363190445724,222.80592876946045
80.918;235.3850695908899,221.97532686630115,223.06178827498945
81.02;235.05220713073004,221.7160441426146,222.30623938879458
81.087;235.52316764953665,222.51853411962932,223.36625947767482
81.22;235.30612677549288,222.27687089251643,222.86644053423785
81.354;235.11291341900147,221.97661681061723,222.76427217189803
81.456;235.16935652902956,221.9725424439321,223.03143994969608
81.523;235.16701992369647,221.47965239508267,222.66490038151758
81.624;235.1085401766933,221.48317206562893,222.55363904080775
81.724;235.20110192837467,221.55626191989828,222.638270820089
81.836;235.18589879313996,221.8289222951514,222.90599195426637
81.973;235.063175747297,221.36824252702988,222.55374178503286
82.074;235.02329521389242,221.43498517577297,222.03769589157136
82.174;235.3052874527906,221.81640788921527,222.86109945446916
82.327;235.15381373788455,221.66182048040454,222.79624947324064
82.428;234.87783375314862,221.59089000839631,222.18094038623005
82.528;234.49515177065769,220.92495784148397,221.97702360876897
82.629;234.64294710327457,221.2489504617968,222.20151133501258
82.779;234.76255515864676,221.3250682916579,222.07375499054424
82.882;234.53522893581433,221.2099100982647,221.90173531256534
83.017;234.60973063269995,220.91835456253915,221.75527249947797
83.118;234.22102649006624,220.98033940397352,221.55153145695365
83.22;234.23817427385893,220.6051867219917,221.34004149377594
83.377;234.31211115719617,220.72563251762753,221.66756532559103
83.517;234.37314356435644,220.38696369636963,221.43213696369637
83.619;234.17191977077363,220.41342611543183,221.17253376995498
83.718;233.960977613473,220.32244814130212,220.96919285274183
83.819;233.77268072906,220.16280974810567,220.8171206225681
83.92;233.70208882579598,219.72845264652202,220.2853376597039
84.067;233.45165915608356,219.2920934043425,219.89143793527242
84.202;232.56816275167785,217.63695469798657,218.0270553691275
84.337;232.39654826409793,218.26048565121414,218.38470800722456
84.407;232.32173209227034,217.50526102792392,217.82942128692838
84.509;232.0852775543041,217.21198712791633,217.5458567980692
84.609;232.2099859069861,217.8671230118784,218.10046305617072
84.744;232.36504736948197,217.57246522878452,217.93428744204797
84.814;232.51774613996392,218.0150391016643,218.40385001002608
84.916;232.4331093463653,218.1038485033598,218.23864793321115
85.049;232.45838383838384,217.90828282828284,218.34949494949495
85.184;232.7310873512205,218.4391769215251,219.20334879967723
85.317;232.3229953070802,217.88104468475822,218.3501326259947
85.418;232.59431472081218,218.07187817258884,218.5920812182741
85.519;232.32262051915944,217.82488669138854,218.39204779563246
85.632;232.19910057236305,217.4869174161897,217.9415372035977
85.8;232.31064356435644,218.01464521452147,218.0802392739274
85.901;232.6136082474227,218.05505154639175,217.98680412371135
86.035;232.27299028724943,218.04711717296962,218.06178962595578
86.134;232.395285773884,217.76345431789738,218.11681268251982
86.249;232.12687813021702,217.6291736227045,218.03380634390652
86.418;231.79476261443475,216.71151799020652,217.1556312539919
86.585;231.6465940636344,216.68823403800982,216.94811018577835
86.687;231.9553879310345,216.66293103448277,217.15043103448275
86.819;231.79764201500535,216.86430868167201,217.04951768488746
86.956;231.70249562171628,216.79553415061295,217.08471978984238
87.09;232.89673800124663,218.4093081238313,219.21483482235612
87.191;232.4710898502496,217.86917637271213,218.53577371048252
87.258;232.6320230500103,218.52500514509157,219.28565548466761
87.391;233.0080313014827,218.94233937397036,219.78397858319605
87.525;232.80457637600495,218.48258091115233,219.06679035250463
87.635;233.04300634855622,218.69752201515462,219.1304525906205
87.772;232.83441690369767,218.65704997968305,219.01869158878506
87.873;233.30177392739273,219.2710396039604,219.59921617161717
88.006;233.23744385463453,218.95732952225399,219.84340547162108
88.139;233.0045379537954,218.5016501650165,219.38015676567656
88.207;233.3073241781107,219.26404494382024,220.1949646275489
88.376;233.686230248307,219.42006977221425,220.4691155345783
88.509;233.43148567896148,219.41974036678343,220.34926849371521
88.61;233.37997115186482,219.29940243148567,220.22192458273233
88.685;233.52495874587459,219.59220297029702,220.4789603960396
88.815;233.3328547990156,219.6097210828548,220.1644790812141
88.981;233.25372208436724,219.1672870140612,219.76612903225808
89.115;233.17949765162345,219.14743720645293,219.80089850929141
89.216;233.22571250260037,219.07905138339922,220.02225920532555
89.317;233.16618437370815,218.9888383629599,219.97995039272428
89.418;233.25558105570624,219.12559983308992,219.82307531817233
89.519;233.03025876460768,218.65922370617696,219.3576794657763
89.62;232.9115489415217,218.45525047159924,219.0884510584783
89.725;233.17108282912582,218.67160442311703,219.33382015439182
89.86;232.84593023255815,218.86212624584718,219.2844684385382
89.96;232.95480928689884,219.13930348258705,219.4900497512438
90.094;232.7307129416684,218.99874555718168,219.59146978883547
90.194;232.83033472803348,218.62405857740586,219.48514644351465
90.328;232.81537176274017,218.73475355054302,219.54260651629073
90.43;233.12610340479193,219.0592686002522,219.74043715846994
90.531;233.05236593059936,218.68180862250261,219.74700315457414
90.633;232.9917704156995,218.70078075543364,219.36315678413166
90.705;232.95333614864865,218.93116554054055,219.5221706081081
90.872;233.10256410256412,219.19104665825978,219.9153005464481
90.973;233.04523356584232,218.95370957514268,219.4576199534982
91.106;233.0243799915931,218.86233711643547,219.9703656998739
91.206;232.99832390530065,218.71254975906137,219.37272155876806
91.307;233.08761583824767,218.8527801179444,219.4677759056445
91.408;233.00483498002944,218.69056127811646,219.45091444187514
91.515;233.01000208376746,218.78370493852887,219.48926859762452
91.615;232.72079291438212,218.69970476592155,219.24799662589623
91.683;233.1368899917287,219.29735318444995,220.00889164598843
91.816;233.14005426841996,219.1686495512419,219.73387601753288
91.982;233.50942224062953,219.34251397804928,220.37461172085318
92.087;232.99298100743187,219.329686209744,219.79975227085055
92.188;233.29700103412617,219.01158221302998,219.79296794208892
92.289;232.88269191191603,218.88763119983537,219.67874048158058
92.364;233.08531295186944,218.81305515389383,219.6494525924396
92.5;232.97568578553617,218.63965087281795,219.4129260182876
92.57;233.0731807874665,219.1098742527314,219.414553700268
92.67;232.9415047540306,218.986151302191,219.43778420835056
92.769;233.02061640982924,218.9546022490629,219.5551853394419
92.87;233.326875,219.32395833333334,219.86291666666668
92.943;233.16584056175134,218.88331268071045,219.54935976869064
93.115;232.87489660876759,218.82133995037222,219.64557485525228
93.249;233.17380405264257,218.8623354919574,219.78880300814706
93.319;233.29637348895372,218.9506044185077,220.09649854105876
93.453;233.15543071161048,218.84290470245526,219.64398668331253
93.554;233.04883672186125,219.06204150073359,219.75036679941311
93.654;233.34328986116955,219.24211190576358,220.08182583087927
93.79;233.1251309997904,219.51016558373507,219.8675330119472
93.89;233.08124076809455,219.29331082506857,219.91601603713863
93.992;233.14226375908618,219.1889927310488,219.75140186915888
94.127;232.93221043876065,218.50717404865875,219.32064878353088
94.268;233.08057070919008,219.01489718841796,219.71674360050358
94.401;233.03422370617696,219.29883138564273,219.9893572621035
94.502;233.2367088607595,219.05864978902954,219.92067510548523
94.571;233.18997086974616,219.23761964211403,220.23449854348732
94.671;233.6232394366197,220.06731565865783,220.726801988401
94.771;233.6363448418441,220.06491627041555,220.84081041968162
94.872;233.60337379140094,220.0841390660358,220.5920592470685
94.973;233.6427392739274,219.944100660066,220.3838696369637
95.082;233.75415896487985,219.91805298829328,221.03368248100227
95.25;233.63807574206754,220.12835209825997,221.0329580348004
95.35;233.11717627744716,219.51467268623026,219.96901292838086
95.452;232.93000821018063,218.92364532019704,219.8134236453202
95.554;233.01624695369617,219.1610479285134,220.0091389114541
95.688;232.971853966959,218.83663063430552,219.79726697940038
95.79;233.1665294359819,218.82153149444216,219.95286125977768
95.89;233.06952754281,218.94594594594594,219.48875593150402
95.991;233.17322192785815,218.96617077644183,219.75565518646832
96.131;233.2507689153168,219.09165470576173,220.09965142505638
96.266;232.9718222953517,218.7696421225833,219.65981077745784
96.34;233.31612769485903,219.16127694859037,220.1455223880597
96.441;233.33073929961088,219.10260086012698,220.16076182674584
96.544;233.03581039122335,218.9068515835231,219.75098323328504
96.679;233.1216909501334,218.71352349681922,219.7120870100554
96.746;232.97726803058484,218.86257491217194,219.99359371771027
96.849;233.0710156895128,218.86044591246903,219.93909991742362
96.949;233.14906832298138,218.87142857142857,219.7175983436853
97.083;233.05383663366337,219.08230198019803,219.93543729372936
97.218;233.22909317285743,219.16995227225564,220.09192778584767
97.32;233.51860272840017,219.55704836709384,220.16804464654817
97.422;233.34395833333335,219.27458333333334,220.01125
97.533;233.07196339434276,218.9178452579035,219.8028286189684
97.704;232.91170945522856,218.35504070131498,219.678355249426
97.883;233.11639104040194,218.44337450282603,219.64957086037262
98.018;232.64202415660142,218.438983756768,219.33590170762182
98.151;232.65535193669305,218.3856726364015,219.42628071636818
98.219;232.94052587646075,218.85893155258765,219.68447412353925
98.32;233.26643021072397,218.9307323179637,219.99269768412267
98.422;233.12591202835105,218.94996873045653,219.91994996873046
98.522;233.49821615949634,219.02014690451207,220.36705141657922
98.658;233.16971333610303,218.81055255504776,219.94245949314498
98.76;232.93278722957362,218.6864104179794,219.7513127494224
98.828;233.29793016934977,219.16558645201755,220.28434037215138
98.929;233.05133040016761,219.0802430337314,219.8952440812906
99.064;233.18380062305295,219.17611630321912,220.1017653167186
99.197;233.3096976016684,219.34264859228364,220.30135557872785
99.266;233.44051313883716,219.5460376577695,220.4678253672667
99.366;233.42015050167225,219.41534280936455,220.41304347826087
99.482;233.30506014102033,219.29966818747408,220.4303193695562
99.662;233.0813227953411,218.90536605657238,220.05740432612313
99.795;233.32761116856256,219.29576008273008,220.4620475698035
99.895;233.25966386554623,219.31617647058823,220.5237394957983
99.973;233.35347494328727,219.51206434316353,220.77665498040832
100.141;233.46379853095488,219.41846799580273,220.5878279118573
100.245;233.8423339540658,219.9459962756052,220.97848127457067
100.344;233.26222684703433,219.23163371488033,220.2913631633715
100.446;233.29705638474294,219.60157545605307,220.69485903814262
100.547;233.34307628524047,219.36401326699834,220.74419568822555
100.651;233.36408771203972,219.25362019031857,220.2587918907737
100.753;233.04034761018002,219.3347817090834,220.17711566314918
100.854;232.98008298755187,219.0265560165975,220.2485477178423
100.923;233.01580698835275,219.33340266222962,220.25790349417636
101.032;233.66735665493687,219.66590767956944,220.98261229559097
101.177;233.54137214137214,219.8981288981289,221.13035343035344
101.283;233.65784029788995,219.79582126603228,220.75837815473727
101.384;233.3737813731591,219.63596764156813,220.41837792989006
101.485;233.4342810053564,219.49505562422743,220.59703337453647
101.597;233.2010813058848,219.32231233104596,220.6126013724267
101.776;233.30923362941542,219.38979549679817,220.61578186325139
101.877;233.1154004954583,219.04954582989265,220.27890173410404
101.978;233.21655656482247,218.94921552436003,220.59991742361686
102.09;233.26720396776193,219.31163463525522,220.33436660467038
102.198;233.36683417085428,219.51507537688443,220.67190117252932
102.332;233.44862309905466,219.89560213727907,220.90916563912864
102.402;233.49218912726516,219.63465944594876,220.74192876484065
102.503;233.70455952135342,219.9632762533526,221.1644316071797
102.638;233.8383647798742,219.93333333333334,221.42893081761005
102.769;233.3773934527486,219.47313156269303,220.64463660695904
102.905;233.54051239325142,219.76817329722974,220.98104561549678
103.006;233.7971522905489,219.8850598431696,221.32645480808915
103.141;233.44034978138663,219.91963356235686,221.07141369977097
103.286;233.42907727556758,219.87335971672567,220.87919183503436
103.421;233.49958437240232,219.50207813798835,220.77805486284288
103.554;232.61521972132905,218.21093247588425,219.49281886387996
103.656;232.69865355845266,218.72194913443045,220.01602906603975
103.757;233.2810650887574,219.2975486052409,220.43596787827556
103.892;233.34875444839858,219.27444002512036,220.69960226083316
103.993;233.35742636306665,219.3072905786505,220.7587215374974
104.095;233.46893004115228,219.75493827160494,220.68683127572015
104.2;233.2439435432905,219.59132083421107,220.95112702759639
104.333;233.52988624612203,219.88086866597726,221.43123061013443
104.435;233.13798096814233,219.57674803475382,220.95407529995862
104.509;233.10275947281713,219.30333607907744,220.6849258649094
104.61;233.24296357615893,219.09830298013244,220.8137417218543
104.784;233.4121789560895,218.96851698425849,220.81545153272577
104.921;233.0283392373411,219.00770993957073,220.39174828089185
105.055;233.1891891891892,219.08741554054055,220.28885135135135
105.19;233.21712982165076,219.49357113231025,220.85172127747822
105.348;233.11654373024237,219.37239199157008,220.56585879873552
105.515;232.8220625528318,218.77430262045647,220.041842772612
105.628;232.10118152524169,217.58646616541353,218.95230934479054
105.793;232.38166775527978,217.65948182016112,219.1639451338994
105.927;232.47684279191128,217.84083496412265,219.11980865405522
106.064;232.28389644580957,217.64523913997368,218.92957437472575
106.198;232.30197802197802,217.6578021978022,218.65582417582416
106.299;232.61960096470074,218.3332602499452,219.2990572242929
106.432;232.63630304376804,218.07976005332148,219.15129971117528
106.58;233.18668076109935,219.35771670190275,220.92367864693446
106.719;233.22860169491526,219.24724576271186,220.6927966101695
106.819;233.2798833819242,219.69262807163682,221.01624323198666
106.921;233.02026018340797,219.14928556195352,220.2806568564726
107.026;233.1532375598584,219.4634603372892,220.59754320216533
107.131;233.4499894714677,219.51652979574646,220.89829437776373
107.266;233.07692307692307,219.37242538881884,220.78730559058428
107.37;233.0777683854607,219.23732037193577,220.7183009298394
107.504;232.80195495112622,218.81045473863153,220.32554186145347
107.671;233.159644293881,219.31759474910015,220.75037052720728
107.874;233.15446466356326,219.18154887854422,220.38044858231063
107.976;233.08693808312128,219.3539016115352,220.4749787955895
108.144;233.5428027901078,219.88120904671317,221.21771295709152
108.258;233.4542163543441,219.86669505962521,221.18164395229982
108.426;233.5207451312447,219.7279847586791,221.45681625740897
108.56;233.40744614097468,219.66178623718886,220.99811754863
108.66;233.6856430500727,220.34718470808227,221.7816330770829
108.732;233.4388353581902,219.6654796816087,221.02094679514033
108.869;233.57363049364716,219.80358258696106,221.17621328889814
108.969;233.73219846377413,219.96782229603488,221.40730745277145
109.071;233.5393281869393,220.0242019611934,221.2084289588984
109.203;233.42596858638743,219.81549738219894,221.28670157068063
109.305;233.54744983277592,220.1208193979933,221.74832775919734
109.406;233.52504715992455,219.94990568015092,221.51540557535108
109.547;233.59640317858637,219.7818904224174,221.46089502300293
109.715;233.6892737896494,220.19115191986646,221.65776293823038
109.882;233.5446353730092,219.86022632020118,221.43126571668063
109.984;233.64459346186086,220.2376362112322,221.49979044425817
110.085;233.14220975399223,219.10854553301684,220.50949503668537
110.219;233.33448053344804,219.67993116799312,220.9696708969671
110.387;233.32351043235104,219.48010324801032,220.86362658636267
110.521;233.29354838709676,219.45978494623657,220.76860215053765
110.659;233.3816300129366,219.45062526951273,220.82643380767573
110.759;233.34915474642392,219.7767663632423,221.13415691374078
110.893;232.96033129904097,218.93853530950304,220.1469049694856
110.994;232.9249890972525,219.1040122110772,220.25861317051897
111.095;233.80407989800256,220.6302592435189,222.08266043348917
111.196;233.61180984864635,220.15199317842678,221.15220635259007
111.364;233.76981610653138,220.1879095328683,221.92454026632848
111.464;233.48197064989517,220.31823899371068,221.54800838574423
111.575;233.78302877546733,220.44969544213401,221.85108170552405
111.708;233.38639744952178,220.1806588735388,221.40892667375132
111.817;233.38076109936574,220.07758985200846,221.20190274841437
111.918;233.7066808059385,220.29077412513254,221.52810180275716
112.036;233.58410428931876,220.62405382674515,221.65727502102607
112.171;233.4876138047851,220.20813042557697,221.61655727291975
112.278;233.4850652082457,220.19856962557847,221.44026083298274
112.411;233.11598812553012,220.00848176420695,221.15860899067005
112.517;233.60602205258695,219.87468193384223,221.3553859202714
112.618;233.30433866891323,220.07961246840776,221.2259898904802
112.718;233.26682332834864,219.68724631489,220.99038666951506
112.854;233.41911922663803,220.0358754027927,221.05520945220192
112.956;233.32485816347972,220.15633536457239,220.96785038873713
113.056;233.21572840567254,219.92780403953589,221.08573270305115
113.124;233.25176319726438,219.9245565291729,221.288309467835
113.231;233.36944444444444,219.9311965811966,221.64316239316238
113.389;233.1960404562083,219.5926404131698,221.08952012050784
113.527;233.43205128205128,219.96944444444443,221.17115384615386
113.661;233.48617710583153,219.72375809935204,220.88920086393088
113.795;233.18508345658145,219.37756180012676,220.70019015423622
113.894;233.2560923471569,219.9687900812313,221.04873877725524
114;233.67102163204112,220.0152066823731,221.19661597772543
114.13;233.19400086318515,219.48942598187313,220.66724212343547
114.231;233.29187009127574,219.69390787518574,221.07132243684993
114.332;233.14089641861463,219.2856530130817,220.59961398241475
114.434;233.1802374893978,219.45822731128075,220.94359626802375
114.539;233.2293891499359,219.54720205040582,220.95173002990174
114.654;232.77803688785244,219.29001483994065,220.29086283654865
114.788;232.77789653698161,219.09448482257375,220.27896536981615
