time;interpolated Pixel forehead
14.439;209.92579066367423
14.469;209.86377258562322
14.499;209.85136897001303
14.529;209.85136897001303
14.559;209.810623364147
14.589;209.77979647471173
14.619;209.83181225554108
14.649;209.84122406218168
14.679;210.1235782614
14.709;210.40593246061832
14.739;210.37997711586328
14.769;210.2601884316381
14.799;210.20428704566635
14.829;210.1184947742761
14.859;209.90401409580042
14.889;209.7181308411215
14.919;209.7174216602529
14.949;209.6961462341946
14.979;209.54017957574828
15.009;209.49459761549926
15.039;209.49088524039558
15.069;209.4816043026364
15.099;209.45853599278178
15.129;209.36653082244987
15.159;209.27452565211794
15.189;209.48905347493945
15.219;209.56362958822433
15.249;209.56362958822433
15.279;209.7068531157572
15.309;209.99330017082295
15.339;210.14078686619763
15.369;209.9061325724219
15.399;209.6714782786462
15.429;209.55773548235766
15.459;209.44816204805147
15.489;209.58615610516824
15.519;209.61895848776874
15.549;209.54723869532987
15.579;209.47551890289103
15.609;209.5958121738828
15.639;209.7227265849928
15.669;209.8040059902658
15.699;209.87139648071883
15.729;210.02625668630918
15.759;210.25009992874647
15.789;210.45317252046368
15.819;210.65366772227503
15.849;210.81807946540414
15.879;210.98249120853322
15.909;211.14690295166233
15.939;210.97890049789686
15.969;210.7871541729246
15.999;210.73602181959868
16.029;210.6036717805505
16.059;210.29824861351625
16.089;210.22307397580713
16.119;210.2179749774578
16.149;210.20171991781862
16.179;210.17570330455078
16.209;210.17944785276075
16.239;210.24271472392638
16.269;210.30572597982191
16.299;210.36132439288417
16.329;210.4169228059464
16.359;210.53400204301687
16.389;210.67343794336304
16.419;210.6264074072675
16.449;210.4551762940735
16.479;210.46519759973785
16.509;210.76583676966834
16.539;211.06647593959883
16.569;211.1179526893833
16.599;211.10713883413123
16.629;211.03169286864517
16.659;210.90682234827426
16.689;210.8027635812985
16.719;210.8027635812985
16.749;210.80765467203113
16.779;210.8146419445063
16.809;210.9248029951515
16.839;211.1528769351339
16.869;211.36573584132728
16.899;211.51773461236473
16.929;211.6697333834022
16.959;211.57416845122935
16.989;211.48178901679563
17.019;211.48178901679563
17.049;211.54150219205695
17.079;211.64714857905778
17.109;211.57252804251942
17.139;210.82632267713592
17.169;210.82632267713592
17.199;210.90330910814149
17.229;210.99569282534813
17.259;210.97994557479402
17.289;210.90159618501
17.319;210.85458655113956
17.349;210.85702414324177
17.379;210.8789775187402
17.409;210.98421152748716
17.439;210.98421152748716
17.469;211.18204299029867
17.499;211.14817615051757
17.529;211.09219457013575
17.559;211.0282631647525
17.589;210.75427142739582
17.619;210.74513836948393
17.649;210.7228238836365
17.679;210.6331134373045
17.709;210.48279839574582
17.739;210.41141339814598
17.769;210.5570860214329
17.799;210.69336349385472
17.829;210.55718159118877
17.859;210.51449640957142
17.889;210.50677200902933
17.919;210.33008007514582
17.949;210.05457301946083
17.979;210.02549203373945
18.009;210.02549203373945
18.039;210.31220911682408
18.069;210.59892619990868
18.099;210.72317026924534
18.129;210.7026320410832
18.159;210.64661869155012
18.189;210.68746768957175
18.219;210.75528869484882
18.249;210.8317039579021
18.279;210.87245876486384
18.309;210.58344217590712
18.339;209.97110462678833
18.369;209.9366897588783
18.399;209.9109930664281
18.429;210.13812346231268
18.459;210.17616567083107
18.489;210.1931980807532
18.519;210.28089177489176
18.549;210.43924675324675
18.579;210.55009523809522
18.609;210.55009523809522
18.639;210.5796666418699
18.669;210.87538067961643
18.699;210.91480921798262
18.729;210.91480921798262
18.759;210.55144061903215
18.789;210.0716062028738
18.819;209.83008599174136
18.849;209.81482755692588
18.879;209.7887020080578
18.909;209.6919402178481
18.939;209.64678471575024
18.969;209.67801497063923
18.999;209.76318839306367
19.029;209.8398444732457
19.059;209.8398444732457
19.089;209.83787217533416
19.119;209.92086769881132
19.149;210.04638113811924
19.179;210.05671018297738
19.209;209.89426263616082
19.239;209.75347476225312
19.269;209.76831247093875
19.299;210.21344373150816
19.329;210.31730769230768
19.359;210.39479492125628
19.389;210.26671228550373
19.419;209.99578911400917
19.449;209.94004665500506
19.479;209.8890249697259
19.509;209.90409411659599
19.539;209.9191632634661
19.569;209.92167478794443
19.599;209.87599541080237
19.629;209.81073915774232
19.659;209.74548290468223
19.689;209.71938040345822
19.719;209.71938040345822
19.749;209.76097242775919
19.779;209.8805766726354
19.809;210.0717109992811
19.839;210.0717109992811
19.869;210.40850193841845
19.899;210.5566899516389
19.929;210.62128122709635
19.959;210.6573223339026
19.989;210.3207976642743
20.019;209.98427299464595
20.049;209.76672834829276
20.079;209.68846632308512
20.109;209.70822904122053
20.139;209.75383531384068
20.169;209.78727991376212
20.199;209.7812804142028
20.229;209.72128541860948
20.259;209.71928558542305
20.289;209.71928558542305
20.319;209.74539975381958
20.349;209.90343567251463
20.379;210.18033625730993
20.409;210.45723684210526
20.439;210.64209134931934
20.469;210.6653670253019
20.499;210.6530310735819
20.529;210.84912216532553
20.559;210.84912216532553
20.589;210.7614589452268
20.619;210.36164402423353
20.649;210.2985242690531
20.679;210.3315841399757
20.709;210.41695360756998
20.739;210.4945789886009
20.769;210.45209700316155
20.799;210.41140984708454
20.829;210.38687615526803
20.859;210.3623424634515
20.889;210.35988909426987
20.919;210.1136901306391
20.949;210.1023492988527
20.979;210.48671448553824
21.009;210.85157116451018
21.039;210.85157116451018
21.069;210.45031403174747
21.099;210.04905689898476
21.129;209.95543023467346
21.159;209.73156399932796
21.189;209.37809099615086
21.219;209.1660071942446
21.249;209.15191093144207
21.279;209.09149837657415
21.309;208.9082272808747
21.339;209.00937121841935
21.369;209.07917570498915
21.399;209.14768359700602
21.429;209.29448622275643
21.459;209.44128884850684
21.489;209.5097967405237
21.519;209.4593459347672
21.549;209.27015541318033
21.579;209.2575427117412
21.609;209.2575427117412
21.639;209.2233881287125
21.669;209.03267047966597
21.699;208.71776811648965
21.729;208.486839716827
21.759;208.486839716827
21.789;208.45706985656167
21.819;208.42399223404468
21.849;208.4118637724551
21.879;208.8604862137853
21.909;209.4664598768187
21.939;209.4852048558422
21.969;209.4852048558422
21.999;209.4852048558422
22.029;209.2429020494879
22.059;209.20112570356474
22.089;209.20112570356474
22.119;209.1897680388256
22.149;209.08519509714714
22.179;209.0099919566648
22.209;209.05293676371292
22.239;209.08729260935144
22.269;209.0615459123694
22.299;208.67534545763905
22.329;208.63672541216602
22.359;208.4437527078546
22.389;208.1806081110663
22.419;208.04903581267217
22.449;208.1632866488374
22.479;208.3917883211679
22.509;208.41879025332761
22.539;208.68880957492487
22.569;208.52145769008155
22.599;208.3390240394989
22.629;208.44721375697512
22.659;208.88754446651868
22.689;209.2398090341535
22.719;209.2398090341535
22.749;208.9310111262775
22.779;208.62221321840147
22.809;208.53986710963454
22.839;208.5259491923752
22.869;208.3950583515682
22.899;208.15950367466732
22.929;208.18350973271325
22.959;208.05347666971636
22.989;207.90632814882585
23.019;207.81982208991806
23.049;207.8051660516605
23.079;207.8051660516605
23.109;207.87299082325333
23.139;208.27993945281037
23.169;208.68688808236737
23.199;208.7140179910045
23.229;208.32782363562055
23.259;208.1431219873934
23.289;208.1756849353612
23.319;208.33849967520013
23.349;208.50131441503908
23.379;208.59139678343246
23.409;208.58934266203883
23.439;208.58334871700202
23.469;208.4210352599935
23.499;208.01525161747216
23.529;207.65004633920296
23.559;207.65004633920296
23.589;207.93358459259412
23.619;208.21712284598527
23.649;208.2927330468896
23.679;208.2927330468896
23.709;208.4147189963521
23.739;208.64430734493098
23.769;208.8102754643998
23.799;208.96854385915415
23.829;209.08831363033605
23.859;209.20808340151794
23.889;209.09303976068458
23.919;208.97550541460507
23.949;208.87046753968613
23.979;208.7654296647672
24.009;208.91624473239165
24.039;208.95806813927368
24.069;208.67697276548867
24.099;208.4661512351499
24.129;208.4626222172294
24.159;208.45415257422022
24.189;208.4706877113867
24.219;208.6360390830515
24.249;208.80139045471626
24.279;208.9908475801213
24.309;209.21646333613674
24.339;209.41199699135012
24.369;209.41199699135012
24.399;209.57458705012868
24.429;209.51893038114122
24.459;209.50493144881116
24.489;209.5154600301659
24.519;209.5154600301659
24.549;209.46656829535755
24.579;209.25703228903595
24.609;209.2500477554919
24.639;209.2500477554919
24.669;209.39229415896799
24.699;209.48475432122743
24.729;209.47890285819503
24.759;209.46294432265216
24.789;209.44698578710927
24.819;209.78099902056806
24.849;209.9232125367287
24.879;210.0383145222266
24.909;210.32606948597135
24.939;210.565865289092
24.969;210.56815685753335
24.999;210.636903910774
25.029;210.2445015709797
25.059;209.8191599888258
25.089;209.43739675392828
25.119;209.06434918848208
25.149;208.95627710504084
25.179;208.98069276260208
25.209;208.7110948549448
25.239;208.2532408252693
25.269;208.2840979983046
25.299;208.4692410365163
25.329;208.65438407472803
25.359;208.66672694394214
25.389;209.2591503682264
25.419;209.60954399813502
25.449;209.76486980282027
25.479;209.85288775880858
25.509;209.8445643165775
25.539;209.80889242130144
25.569;209.77322052602537
25.599;209.77322052602537
25.629;209.79010527131777
25.659;209.8142263360212
25.689;209.84371561135262
25.719;209.87588899199804
