time;interpolated Pixel forehead
34.052;246.0892118390405,236.40251066127146,239.00684458965137
34.082;246.22925439499602,236.71728405679934,239.2887676776336
34.112;246.20500036114046,236.7106234395918,239.27201016697444
34.142;246.05510775860586,236.45816034205717,239.02684984558957
34.172;245.90521515607122,236.2056972445225,238.78168952420467
34.202;245.78928544743667,236.00382818754295,238.5844973694113
34.232;245.97902178390248,236.25730549555928,238.8190187139417
34.262;246.16875812036832,236.51078280357558,239.05354005847207
34.292;246.06678759418784,236.35691294583262,238.89413377830806
34.322;245.8189636366842,235.99936950521007,238.53776368579688
34.352;245.5711396791806,235.6418260645875,238.18139359328572
34.382;245.32331572167695,235.2842826239649,237.82502350077453
34.412;245.07549176417334,234.92673918334233,237.46865340826335
34.442;244.8276678066697,234.56919574271978,237.11228331575217
34.472;245.03186969007223,234.86013838396886,237.40833817652708
34.502;245.25165867143704,235.17344261424802,237.7268904494843
34.532;245.47144765280186,235.48674684452718,238.0454427224415
34.562;245.43608143703375,235.33783778353782,237.9022545089342
34.592;245.2055965411052,234.83547149981376,237.40597062930698
34.622;244.97511164517664,234.3331052160897,236.9096867496798
34.652;244.86944729870046,234.07428857566754,236.66596984951917
34.682;245.2630651500338,234.78967050845296,237.4325208672249
34.712;245.65668300136718,235.50505244123838,238.19907188493062
34.742;245.6605941611579,235.5564507215799,238.22057903165773
34.772;245.5865639826401,235.4750522714326,238.09307740418916
34.802;245.51253380412226,235.3936538212853,237.96557577672056
34.832;245.43850362560445,235.31225537113804,237.83807414925198
34.862;245.4702119914925,235.3672684074384,237.87243644545293
34.892;245.68455966135434,235.65790128396642,238.18638188253766
34.922;245.83177458003493,235.8587634776747,238.40136401909152
34.952;245.54262661603755,235.4761162330545,237.97308470219485
34.982;245.25347865204017,235.09346898843435,237.54480538529816
35.012;244.9643306880428,234.71082174381417,237.11652606840147
35.042;244.6751827240454,234.32817449919398,236.68824675150478
35.072;244.91629376806833,234.6448254047805,237.05645570066977
35.102;245.31878798844525,235.17430618216906,237.66707412211446
35.132;245.72128220882215,235.70378695955765,238.2776925435591
35.162;246.00926862423083,236.06104518346572,238.7117647291045
35.192;245.9210151090297,235.85242930308067,238.56575642526658
35.222;245.83276159382856,235.64381342269564,238.41974812142868
35.252;245.7445080786274,235.43519754231062,238.27373981759078
35.282;245.82672840001726,235.64104072319702,238.44446554190426
35.312;245.93517546549802,235.91064683658675,238.6639195782411
35.342;246.04362253097878,236.18025294997648,238.8833736145779
35.372;246.12651629230217,236.3597371556723,239.04851973066732
35.402;246.17108009738953,236.40403849982718,239.13220396638573
35.432;246.21564390247687,236.44833984398207,239.21588820210414
35.462;246.25862420494065,236.49023159207727,239.2962546714726
35.492;246.2556829313209,236.4622450544406,239.28040591669298
35.522;246.25274165770114,236.43425851680394,239.2645571619134
35.552;246.2498003840814,236.40627197916726,239.24870840713376
35.582;246.2471643059203,236.3820027677975,239.20922515458233
35.612;246.24468082548856,236.35959221956122,239.15792465314496
35.642;246.24219734505678,236.33718167132494,239.1066241517076
35.672;246.23971386462503,236.31477112308863,239.05532365027022
35.702;246.23723038419328,236.29236057485235,239.00402314883286
35.732;246.2317240658069,236.27013104721007,238.95321058619845
35.762;246.13855544673632,236.25315111679413,238.91654824884952
35.792;246.0453868276657,236.2361711863782,238.87988591150062
35.822;245.95221820859513,236.21919125596227,238.84322357415172
35.852;245.92485471043506,236.22940399142055,238.8215427429347
35.882;245.94136129288202,236.25774517079498,238.80984958247222
35.912;245.957867875329,236.2860863501694,238.79815642200975
35.942;245.9741139282853,236.30844698203435,238.79140243341305
35.972;245.98964352514236,236.31436110824833,238.79823116744717
36.002;246.00517312199938,236.32027523446231,238.8050599014813
36.032;246.02070271885643,236.32618936067627,238.8118886355154
36.062;246.03623231571348,236.33210348689025,238.81871736954952
36.092;245.97660739721314,236.25518862584167,238.7603627457925
36.122;245.8941093653432,236.15306494258277,238.68216970879467
36.152;245.81161133347328,236.05094125932388,238.60397667179686
36.182;245.7531064211526,235.94094308563828,238.5028431658647
36.212;245.73059118815578,235.81913317631262,238.36729895653107
36.242;245.708075955159,235.69732326698696,238.23175474719744
36.272;245.75448450991274,235.86382349804626,238.3985497041803
36.302;245.80089306466652,236.03032372910553,238.56534466116318
36.332;245.84730161942028,236.19682396016483,238.73213961814602
36.362;245.82650542704337,236.15403677609663,238.70867708322967
36.392;245.77210686110115,236.00660588446468,238.59008580236372
36.422;245.71770829515893,235.85917499283275,238.47149452149776
36.452;245.66330972921668,235.7117441012008,238.35290324063183
36.482;245.78941012954039,235.8772725524885,238.55608158123704
36.512;245.9432796015973,236.0909485949946,238.80876294053016
36.542;246.0971490736542,236.3046246375007,239.06144429982325
36.572;246.13123040214447,236.36064717084008,239.1330767568238
36.602;246.06049710501392,236.2787228836586,239.04629142431844
36.632;245.98976380788338,236.1967985964771,238.95950609181307
36.662;245.91903051075283,236.1148743092956,238.87272075930767
36.692;245.8482972136223,236.0329500221141,238.7859354268023
36.722;245.75109739416334,235.94194597847587,238.62739510192702
36.752;245.6538975747044,235.85094193483764,238.46885477705172
36.782;245.5566977552454,235.75993789119937,238.31031445217644
36.812;245.58316713276224,235.84519392224055,238.3697929055482
36.842;245.67147110876698,236.01857999062142,238.5382807480435
36.872;245.75977508477172,236.19196605900228,238.70676859053876
36.902;245.8038096888157,236.28789633308108,238.79419368927927
36.932;245.74454909161798,236.20309642045515,238.69247238592533
36.962;245.68528849442026,236.1182965078292,238.59075108257136
36.992;245.62602789722254,236.03349659520325,238.48902977921742
37.022;245.63771020051172,236.00502211291558,238.51395776951844
37.052;245.65727504829943,235.9828060117766,238.5529579035589
37.082;245.67683989608713,235.96058991063762,238.5919580375994
37.112;245.69640474387487,235.93837380949864,238.63095817163986
37.142;245.65393053349086,235.88860691424094,238.56813461566892
37.172;245.59904851147257,235.83332986015952,238.4849463216957
37.202;245.54416648945426,235.77805280607808,238.40175802772248
37.232;245.48928446743594,235.72277575199664,238.31856973374923
37.262;245.45620425517498,235.67555043728137,238.2633127438703
37.292;245.4739949323479,235.64711251442057,238.2732287968781
37.322;245.4917856095208,235.61867459155977,238.28314484988587
37.352;245.50957628669372,235.59023666869894,238.29306090289364
37.382;245.5135466225593,235.52709521644462,238.23100911827734
37.412;245.51652979118862,235.46147494066219,238.16381677383075
37.442;245.51951295981794,235.39585466487978,238.09662442938415
37.472;245.65905349868058,235.60698561831848,238.321602395926
37.502;245.90302026183926,236.029749864691,238.77000471792962
37.532;246.14698702499797,236.45251411106355,239.21840703993323
37.562;246.30344469458203,236.7283101005553,239.5153051928561
37.592;246.02235689629296,236.2692648056431,239.0546825003752
37.622;245.7412690980039,235.8102195107309,238.59405980789435
37.652;245.46018129971483,235.3511742158187,238.13343711541347
37.682;245.4098474945534,235.27815250544663,238.00045751633988
37.712;245.40566448801744,235.28233551198258,237.93300653594773
37.742;245.40148148148148,235.2865185185185,237.86555555555557
37.772;245.4563511390359,235.41540196942975,237.95648529541447
37.802;245.5884435111699,235.70735523221634,238.25452828483245
37.832;245.72053588330394,235.99930849500294,238.55257127425045
37.862;245.852628255438,236.29126175778956,238.85061426366843
37.892;245.98472062757202,236.58321502057615,239.1486572530864
37.922;245.7306682040366,236.14169016083255,238.6774805660675
37.952;245.4490340093819,235.6477740066225,238.15135961644592
37.982;245.16739981472722,235.15385785241247,237.62523866682434
38.012;245.23032976767607,235.26991337638412,237.75456874828868
38.042;245.52296915236062,235.7926166858102,238.32086618381027
38.072;245.81560853704516,236.31531999523628,238.88716361933186
38.102;246.04978390860694,236.71889261107552,239.33152522085484
38.132;246.05010322767757,236.64594245256743,239.28814348638338
38.162;246.0504225467482,236.57299229405933,239.24476175191188
38.192;246.05074186581882,236.50004213555124,239.2013800174404
38.222;245.94516905853803,236.3000443595261,239.0524402882903
38.252;245.8131232196694,236.06828467912177,238.87711106047055
38.282;245.68107738080076,235.8365249987174,238.70178183265082
38.312;245.49349909539131,235.55768405698612,238.4179133924006
38.342;245.23330145681308,235.21727531198118,237.99210905897212
38.372;245.03463367637215,234.96049192625648,237.66215562671852
38.402;245.23590997382357,235.24727337585333,237.95523305210185
38.432;245.43718627127498,235.53405482545014,238.24831047748518
38.462;245.6384625687264,235.820836275047,238.5413879028685
38.492;245.83973886617778,236.1076177246438,238.83446532825187
38.522;246.0410151636292,236.39439917424065,239.1275427536352
38.552;246.01175018557367,236.35314045053457,239.0998998794892
38.582;245.84901394275096,236.12196373175837,238.88657683193145
38.612;245.68627769992827,235.8907870129822,238.6732537843737
38.642;245.5873047571498,235.73550061178491,238.5323039372307
38.672;245.6636808894931,235.78891258392954,238.59038039122805
38.702;245.73264899233178,235.8361753998005,238.6384929761512
38.732;245.58678423953762,235.7051126837354,238.39765335792225
38.762;245.44091948674347,235.57404996767028,238.15681373969326
38.792;245.47282018423758,235.60783391771042,238.19202372278664
38.822;245.55882341008027,235.6917885922174,238.31124880193462
38.852;245.64482663592295,235.7757432667244,238.43047388108263
38.882;245.6619351158788,235.78160718038265,238.4581299658768
38.912;245.57570147700437,235.6703349527679,238.3484325591402
38.942;245.48946783812994,235.5590627251531,238.23873515240365
38.972;245.4032341992555,235.44779049753834,238.12903774566706
39.002;245.31700056038108,235.33651826992354,238.01934033893048
39.032;245.23076692150664,235.22524604230878,237.9096429321939
39.062;245.22028832113213,235.20572134183988,237.9271219827713
39.092;245.2214643420653,235.2003116455473,237.96416664216625
39.122;245.22264036299848,235.1949019492547,238.00121130156117
39.152;245.23991224848234,235.21298830935058,238.05753353056883
39.182;245.40204691492258,235.4425391769428,238.2873538860909
39.212;245.56418158136282,235.67209004453503,238.51717424161296
39.242;245.72631624780306,235.90164091212728,238.74699459713503
39.272;245.88845091424326,236.1311917797195,238.97681495265712
39.302;245.83891749695348,236.04594849462154,238.89058836141362
39.332;245.6668393996095,235.77845596322928,238.62138722204264
39.362;245.49476130226552,235.510963431837,238.35218608267172
39.392;245.41974694894637,235.38871297533387,238.22947290613664
39.422;245.57121466501857,235.605360693572,238.44856497621856
39.452;245.72268238109078,235.82200841181015,238.66765704630052
39.482;245.87415009716298,236.03865613004828,238.88674911638245
39.512;245.76372112130733,235.88084900057115,238.74157052895154
39.542;245.6345852388854,235.6962950962572,238.57037260884113
39.572;245.5054493564635,235.51174119194323,238.39917468873074
39.602;245.50684794584103,235.51688402013764,238.3808197551539
39.632;245.60806701365348,235.6670890555443,238.47934475245566
39.662;245.70928608146593,235.81729409095095,238.57786974975744
39.692;245.75725873624512,235.88645966201207,238.60360232827475
39.722;245.59224573889134,235.631467375691,238.3381652316543
39.752;245.42723274153755,235.37647508936988,238.07272813503386
39.782;245.26221974418377,235.12148280304876,237.8072910384134
39.812;245.09720674682998,234.86649051672765,237.54185394179297
39.842;245.18198937610958,234.99615101798912,237.68325870992697
39.872;245.3576067787104,235.26568526018966,237.97260597433538
39.902;245.5332241813112,235.53521950239022,238.26195323874376
39.932;245.708841583912,235.80475374459078,238.55130050315216
39.962;245.82866513931523,236.00000132541606,238.76526366828537
39.992;245.66951945873058,235.82381559936496,238.60230633704282
40.022;245.51037377814592,235.64762987331383,238.43934900580024
40.052;245.35122809756126,235.47144414726273,238.2763916745577
40.082;245.42899026648482,235.53728793054685,238.32220645110462
40.112;245.55413400531,235.65153761569803,238.40977564920945
40.142;245.6792777441352,235.7657873008492,238.49734484731428
40.172;245.66877287098401,235.73289096681134,238.46026059180687
40.202;245.50324101271693,235.5318277537003,238.28071524645688
40.232;245.33770915444987,235.33076454058926,238.10116990110689
40.262;245.22107141129064,235.18365996436424,237.98310623818594
40.292;245.54448070410209,235.52218312011343,238.41837771712616
40.322;245.86788999691353,235.86070627586264,238.8536491960664
40.352;245.7406314458395,235.8360542722462,238.71913396371994
40.382;245.5440393803216,235.75552916718885,238.49695923732938
40.412;245.42848095417327,235.66002844309017,238.3132098094854
40.442;245.45288972329968,235.53866074064726,238.19583135185815
40.472;245.47729849242606,235.41729303820435,238.07845289423094
40.502;245.50170726155247,235.29592533576144,237.9610744366037
40.532;245.40080722777105,235.20212952711026,237.8162989178402
40.562;245.2999071939896,235.10833371845908,237.67152339907668
40.592;245.1990071602082,235.0145379098079,237.52674788031317
40.622;245.09810712642678,234.92074210115672,237.38197236154966
40.652;245.1421398670792,235.0295301166369,237.48627091079783
40.682;245.37570008199128,235.40323544059657,237.91628170283047
40.712;245.60926029690336,235.77694076455626,238.34629249486312
40.742;245.82828057825307,236.13055086427568,238.75540949219584
40.772;245.62564278629392,235.90139946102772,238.5586064432307
40.802;245.42300499433478,235.67224805777977,238.36180339426556
40.832;245.3515279184642,235.57854613795413,238.2709317643805
40.862;245.30022941429954,235.50568260019344,238.1963572758923
40.892;245.2489309101349,235.43281906243277,238.12178278740413
40.922;245.19763240597024,235.35995552467207,238.04720829891596
40.952;245.22533279339405,235.3999705221807,238.0987723204739
40.982;245.37153151820056,235.6093033225933,238.33954410710098
41.012;245.51773024300704,235.81863612300586,238.58031589372808
41.042;245.66392896781355,236.02796892341843,238.82108768035516
41.072;245.5862864667996,235.90386991663215,238.6654124859417
41.102;245.50864396578567,235.7797709098459,238.5097372915282
41.132;245.43100146477173,235.6556719030596,238.35406209711473
41.162;245.35335896375778,235.53157289627333,238.19838690270126
41.192;245.48431508645547,235.69003552932443,238.3735285024704
41.222;245.63844883401,235.87989390013527,238.5854275238154
41.252;245.79258258156455,236.06975227094608,238.79732654516042
41.282;245.83463826138617,236.12218896676453,238.8599331198552
41.312;245.65253780574199,235.89978231259826,238.62395480124965
41.342;245.4704373500978,235.677375658432,238.38797648264406
41.372;245.2883368944536,235.4549690042657,238.1519981640385
41.402;245.1062364388094,235.23256235009944,237.91601984543294
41.432;245.2404515767217,235.4354715920926,238.08382231815082
41.462;245.42333065210426,235.7038140488795,238.3137449126108
41.492;245.6062097274868,235.9721565056664,238.54366750707072
41.522;245.71564381486536,236.1370516535525,238.71317219522712
41.552;245.74114077309656,236.18372130555196,238.81362784760805
41.582;245.76663773132776,236.2303909575514,238.91408349998898
41.612;245.79213468955894,236.27706060955086,239.01453915236988
41.642;245.75344986856797,236.24929436781994,238.9592741570837
41.672;245.70763373877455,236.2132574712301,238.8867068676123
41.702;245.66181760898112,236.17722057464024,238.8141395781409
41.732;245.42796994815265,235.73598944700132,238.3777229432494
41.762;244.97922910899842,234.83167919816344,237.5254784850207
41.792;244.59720450572667,234.05982213763298,236.7991770547198
41.822;244.6488354356908,234.14891080110056,236.89150530594983
41.852;244.700466365655,234.23799946456813,236.98383355717985
41.882;244.75209729561914,234.3270881280357,237.0761618084099
41.912;245.0043734890904,234.7907157767756,237.5418005248444
41.942;245.31771563232468,235.36833355146794,238.12105546981942
41.972;245.63105777555893,235.9459513261603,238.70031041479444
42.002;245.7895751655231,236.23592833700482,238.98920100128996
42.032;245.586834797857,235.85474356553777,238.60057475133326
42.062;245.3840944301909,235.47355879407073,238.21194850137655
42.092;245.18135406252483,235.09237402260365,237.82332225141985
42.122;245.2233004212623,235.2014999536455,237.9163373168768
42.152;245.27368425332403,235.32753315029112,238.0259607035549
42.182;245.3240680853858,235.45356634693673,238.13558409023298
42.212;245.37445191744754,235.5795995435823,238.24520747691108
42.242;245.42515940520454,235.659839397533,238.3109751277286
42.272;245.4762367851847,235.68774400268956,238.32662193756255
42.302;245.5242097669332,235.72222972911524,238.34797968621194
42.332;245.5287211734384,235.84885115330894,238.44929057827704
42.362;245.53323257994361,235.97547257750264,238.55060147034217
42.392;245.5377439864488,236.10209400169632,238.65191236240727
42.422;245.49945667831443,236.00396310837453,238.55692683944542
42.452;245.442827063906,235.80950979326036,238.37781428147207
42.482;245.38619744949756,235.61505647814622,238.1987017234987
42.512;245.35836304835033,235.51724410020364,238.10188969139907
42.542;245.39771747814598,235.64492724232812,238.19711221967157
42.572;245.43707190794163,235.77261038445258,238.29233474794407
42.602;245.47642633773725,235.90029352657703,238.38755727621657
42.632;245.4689313429203,235.86147397200506,238.37998249426064
42.662;245.458089960631,235.81076136766907,238.3650650472884
42.692;245.44724857834174,235.76004876333306,238.35014760031615
42.722;245.43640719605244,235.70933615899708,238.3352301533439
42.752;245.42487844001238,235.67497924955785,238.32026525630022
42.782;245.41245081060592,235.6620105565221,238.30523830916312
42.812;245.40002318119946,235.64904186348633,238.290211362026
42.842;245.39284884078228,235.64089541728003,238.2840230418465
42.872;245.53801988105474,235.77259412912878,238.53415490343696
42.902;245.68319092132722,235.90429284097752,238.78428676502742
42.932;245.87261712142816,236.1568536309859,239.1410730126806
42.962;246.08766472985087,236.4793872030867,239.5596065364754
42.992;246.22247490988508,236.69460027130512,239.82651324612073
43.022;246.03633537636526,236.4805313239939,239.48691269916836
43.052;245.85019584284544,236.26646237668268,239.147312152216
43.082;245.93447630080718,236.39977574093288,239.27696975122527
43.112;246.10105849530677,236.6388141565279,239.54944504683155
43.142;246.2676406898064,236.8778525721229,239.82192034243783
43.172;246.434222884306,237.11689098771788,240.09439563804415
43.202;246.6008050788056,237.3559294033129,240.36687093365043
43.232;246.7432064708618,237.5742792530527,240.60515225445846
43.262;246.72843264703587,237.65815342473388,240.62117273907774
43.292;246.71365882320995,237.74202759641506,240.63719322369704
43.322;246.69888499938403,237.8259017680962,240.65321370831634
43.352;246.68411117555812,237.90977593977738,240.66923419293562
43.382;246.28090524658145,237.2839060468123,239.98601028827002
43.412;245.7112284153974,236.35386012614165,239.00311021676805
43.442;245.45038704273622,235.89880094100317,238.51885581675668
43.472;245.59340742352813,236.06487825617603,238.68667652561766
43.502;245.73642780432004,236.23095557134886,238.85449723447863
43.532;245.87618158027277,236.39337188677158,239.01956938910476
43.562;245.98653591267282,236.52283920444313,239.1599045556174
43.592;246.0968902450729,236.65230652211469,239.30023972213004
43.622;246.20724457747295,236.78177383978624,239.4405748886427
43.652;246.09440749202963,236.59103762992945,239.29716173962433
43.682;245.88591694179624,236.26307133684622,239.0321421696641
43.712;245.74090093909865,236.0409434435229,238.84414122044046
43.742;245.7439922139845,236.0657718163061,238.83585038626882
43.772;245.7470834888704,236.0906001890893,238.82755955209717
43.802;245.75017476375626,236.11542856187248,238.81926871792555
43.832;245.69366030485284,235.97848276338883,238.8035184132747
43.862;245.6328882935359,235.82998166695754,238.7872352893039
43.892;245.67375879844752,235.88932596551345,238.90551541483347
43.922;245.7581903817428,236.03774686192102,239.08146550443462
43.952;245.8426219650381,236.1861677583286,239.25741559403576
43.982;245.92745266888681,236.32925451809797,239.4113527939053
44.012;246.01297276278245,236.46312776912868,239.52726772969297
44.042;246.0984928566781,236.59700102015938,239.64318266548065
44.072;246.1840129505737,236.73087427119012,239.75909760126834
44.102;246.26953304446934,236.86474752222082,239.87501253705602
44.132;246.24170048758978,236.84385730498593,239.81880771724104
44.162;246.1964290613602,236.79915732340248,239.73612293502563
44.192;246.1511576351306,236.75445734181903,239.65343815281022
44.222;246.105886208901,236.70975736023559,239.57075337059484
44.252;246.1180414521925,236.72223315618183,239.58201281331193
44.282;246.19582717493665,236.80005269787625,239.7006370845233
44.312;246.27361289768083,236.87787223957068,239.81926135573465
44.342;246.33953433056615,236.94110593798533,239.91024137981714
44.372;246.298677154722,236.8730670468821,239.75242317973968
44.402;246.25781997887782,236.8050281557789,239.5946049796622
44.432;246.21696280303365,236.73698926467569,239.4367867795847
44.462;246.10690650500803,236.5811655208887,239.27875590316418
44.492;245.93630097507358,236.3485300310034,239.1205389349435
44.522;245.76569544513916,236.1158945411181,238.96232196672284
44.552;245.61780453126033,235.9147046291334,238.8093353881706
44.582;245.58348669765945,235.8707426066518,238.68250075796075
44.612;245.5491688640586,235.82678058417014,238.55566612775087
44.642;245.5331674574738,235.79523007137885,238.55621189622818
44.672;245.5263242643971,235.76988531343272,238.62044786404905
44.702;245.51948107132034,235.74454055548662,238.68468383186996
44.732;245.51263787824362,235.7191957975405,238.74891979969084
44.762;245.50695739868414,235.7012620351833,238.7879773063934
44.792;245.50592777319358,235.71297225518185,238.7263209686227
44.822;245.504898147703,235.72468247518043,238.66466463085203
44.852;245.50386852221243,235.73639269517898,238.60300829308133
44.882;245.42476124091044,235.49015591062184,238.454760488682
44.912;245.3261345456556,235.17943237492577,238.2848648176255
44.942;245.3494827672677,235.190914199985,238.35393121446455
44.972;245.53233664939808,235.6237414968012,238.7354864693208
45.002;245.71519053152844,236.05656879361737,239.11704172417703
45.032;245.86926894358058,236.40760474286756,239.41965010066096
45.062;245.87947000524167,236.3496839542877,239.32752408528336
45.092;245.88967106690274,236.29176316570783,239.23539806990576
45.122;245.89987212856383,236.23384237712798,239.14327205452818
45.152;245.86938005680832,236.15686779815016,239.03921602613755
45.182;245.74393734041413,236.0354343749104,238.90732330071648
45.212;245.61849462401992,235.9140009516707,238.77543057529542
45.242;245.49305190762573,235.79256752843094,238.64353784987435
45.272;245.36760919123154,235.6711341051912,238.51164512445328
45.302;245.24216647483735,235.54970068195146,238.3797523990322
45.332;245.26442564633297,235.55101767878946,238.368750435545
45.362;245.34039459524308,235.5969711920194,238.40170874912465
45.392;245.41636354415317,235.6429247052493,238.43466706270428
45.422;245.4795187109099,235.64773116343633,238.4593820301576
45.452;245.52054098121988,235.58146543564015,238.46985849066544
45.482;245.55076163447268,235.51783514377496,238.4737656937954
45.512;245.48376773421074,235.47792377528842,238.41854958052463
45.542;245.4167738339488,235.43801240680187,238.36333346725385
45.572;245.34977993368688,235.39810103831533,238.30811735398308
45.602;245.34648003653942,235.43496640537515,238.33775559059032
45.632;245.36634159506994,235.49975058536089,238.39824995442592
45.662;245.3862031536005,235.56453476534665,238.4587443182615
45.692;245.4052960001405,235.6256595007481,238.51643000263476
45.722;245.4136268788132,235.63555201196945,238.53479417453508
45.752;245.42195775748593,235.6454445231908,238.55315834643542
45.782;245.43028863615862,235.65533703441216,238.57152251833577
45.812;245.52536760874005,235.7208907311421,238.64583615610255
45.842;245.66382062827583,235.81427502062635,238.7481245268025
45.872;245.68673223111978,235.7973090343934,238.7378004981196
45.902;245.5585512121359,235.63603884145337,238.58021410101296
45.932;245.43037019315207,235.47476864851333,238.42262770390627
45.962;245.3021891741682,235.3134984555733,238.2650413067996
45.992;245.17400815518434,235.15222826263326,238.1074549096929
46.022;245.34702453682522,235.3688872880181,238.3689291239972
46.052;245.55350729631326,235.62753844877236,238.67696562845825
46.082;245.7599900558013,235.8861896095266,238.98500213291928
46.112;245.74885544211512,235.89915294470146,238.97407236711987
46.142;245.54730562690145,235.69713943249437,238.68404711484257
46.172;245.3457558116878,235.49512592028725,238.39402186256527
46.202;245.17465726916674,235.3133352647304,238.14714813004642
46.232;245.15581509010852,235.23265889242487,238.11603199632003
46.262;245.13697291105032,235.15198252011933,238.08491586259365
46.292;245.11813073199212,235.0713061478138,238.05379972886723
46.322;245.33363602335766,235.41736976435675,238.3106073503187
46.352;245.60772818232914,235.8701183781118,238.6393959105646
46.382;245.78267951218533,236.19153782824355,238.94057374018175
46.412;245.8818172668357,236.41252909442807,239.22063748167105
46.442;245.98095502148604,236.63352036061255,239.50070122316038
46.472;246.0285277216949,236.71979257025455,239.64092459361245
46.502;245.90667238588162,236.36341645125688,239.32167245922784
46.532;245.78481705006837,236.00704033225924,239.00242032484326
46.562;245.66296171425512,235.65066421326156,238.68316819045864
46.592;245.5992745635745,235.51182456820925,238.5784233246488
46.622;245.56051663509362,235.4662148405621,238.565610145371
46.652;245.52175870661273,235.42060511291493,238.5527969660932
46.682;245.48300077813184,235.37499538526777,238.5399837868154
46.712;245.44424284965095,235.3293856576206,238.52717060753758
46.742;245.40673822263813,235.28424734479174,238.5070333846057
46.772;245.38677981617806,235.2457088394193,238.38435955051668
46.802;245.366821409718,235.20717033404685,238.26168571642765
46.832;245.51034010942857,235.46752264044008,238.4824438821398
46.862;245.72392042606938,235.85597100901856,238.8503871906239
46.892;245.74794710230387,235.98514829780228,238.93700636046972
46.922;245.5240959410839,235.77527878993126,238.65574011825012
46.952;245.30024477986393,235.56540928206022,238.3744738760305
46.982;245.09155813930124,235.36874746750877,238.11031113224544
47.012;245.0951747879405,235.35699335943124,238.085597366544
47.042;245.09879143657972,235.34523925135372,238.06088360084254
47.072;245.08742654221217,235.2728382298854,238.00271528500016
47.102;245.07306533924324,235.18830782573892,237.9378560591296
47.132;245.09248670231852,235.16249761986091,237.91422342401304
47.162;245.13442977608992,235.1758342128286,237.91807518273248
47.192;245.1763728498613,235.18917080579627,237.92192694145191
47.222;245.2183159236327,235.20250739876394,237.92577870017138
47.252;245.26881808469662,235.23229796136155,237.95498455618662
47.282;245.39635203139332,235.41017425062847,238.21237728786394
47.312;245.52388597809,235.5880505398954,238.4697700195413
47.342;245.51455637987988,235.59724572562826,238.47159379030612
47.372;245.4841708516841,235.5804899723559,238.4340992593921
47.402;245.4537853234883,235.56373421908353,238.39660472847808
47.432;245.37776351541785,235.418602967105,238.27674307314126
47.462;245.25610542747273,235.1450962164203,238.07451429338167
47.492;245.13444733952764,234.8715894657356,237.87228551362207
47.522;245.04893952752505,234.68491905468392,237.74044908656325
47.552;245.1080328192925,234.8455940021643,237.89018207030762
47.582;245.16712611105996,235.00626894964464,238.03991505405196
47.612;245.2262194028274,235.16694389712498,238.18964803779633
47.642;245.28531269459486,235.32761884460533,238.33938102154067
47.672;245.34440598636235,235.48829379208567,238.48911400528505
47.702;245.32295979158403,235.4631673064632,238.43631948395563
47.732;245.23104154607816,235.27546456687574,238.20631339568666
47.762;245.13912330057232,235.0877618272883,237.9763073074177
47.792;245.1028474288892,235.001333699682,237.8801492131377
47.822;245.2891410524971,235.32000402000043,238.31938309481347
47.852;245.47543467610495,235.63867434031886,238.75861697648926
47.882;245.38882694571276,235.49226630104386,238.55546636313073
47.912;245.28272626146344,235.31263837894073,238.30643114298402
47.942;245.1766255772141,235.1330104568376,238.05739592283732
47.972;245.16862502407085,235.11515556224603,238.05288477586336
48.002;245.2260245583316,235.20514935266212,238.21138967767126
48.032;245.28342409259236,235.29514314307823,238.36989457947914
48.062;245.29239331821964,235.33634756997907,238.34363202874005
48.092;245.29790323608742,235.3740670423431,238.30417180281904
48.122;245.30341315395518,235.41178651470716,238.26471157689804
48.152;245.30892307182296,235.44950598707118,238.22525135097703
48.182;245.31443298969072,235.48722545943522,238.18579112505603
48.212;245.3261660558441,235.4950035594695,238.28314920768844
48.242;245.3378991219975,235.5027816595038,238.38050729032088
48.272;245.3496321881509,235.51055975953807,238.4778653729533
48.302;245.41188243653554,235.60717580608343,238.58176029100895
48.332;245.5078108064076,235.76301715030286,238.69001309934674
48.362;245.5135660328535,235.7775505515805,238.67249974171415
48.392;245.30891725797164,235.46236541932737,238.36153199681743
48.422;245.10426848308978,235.14718028707424,238.0505642519207
48.452;244.89961970820792,234.8319951548211,237.73959650702395
48.482;244.90666114245917,234.85254966716076,237.73200619159505
48.512;244.978130031664,234.97528581046348,237.8167481373085
48.542;245.0495989208688,235.0980219537662,237.901490083022
48.572;245.02604139201344,235.0619658094277,237.85818191242294
48.602;244.8383473228723,234.7516320773454,237.59369626819313
48.632;244.65065325373115,234.44129834526305,237.32921062396335
48.662;244.46295918459003,234.13096461318074,237.06472497973357
48.692;244.53069775177138,234.22014188008077,237.16786736556378
48.722;244.6268177229886,234.35370925797886,237.31185731028953
48.752;244.72293769420577,234.48727663587695,237.4558472550153
48.782;244.7527602810761,234.50324030719068,237.48034053591348
48.812;244.71628548359956,234.40160027192007,237.3853371529841
48.842;244.67981068612303,234.29996023664947,237.29033377005473
48.872;244.6433358886465,234.19832020137886,237.19533038712535
48.902;244.61241296475444,234.11012809383146,237.11282488009428
48.932;244.65921627104507,234.21020697440932,237.20528963563984
48.962;244.70601957733567,234.31028585498717,237.29775439118538
48.992;244.75282288362627,234.41036473556503,237.3902191467309
49.022;244.73840451242253,234.32735170342437,237.32678286981093
