time;interpolated Pixel rightCheek
49.532;187.93786380256267,168.03488868500787,170.23289342723234
49.562;189.3328397049359,169.35127151407949,171.60196116964804
49.592;189.29873956677457,169.32823040734885,171.6228152010564
49.622;188.65217826838412,168.73115047098872,171.06586335631874
49.652;188.00561696999367,168.13407053462856,170.5089115115811
49.682;187.56805102660857,167.7286948908466,170.12290692826528
49.712;187.9664665032448,168.09013641737747,170.42069139063668
49.742;188.364881979881,168.45157794390832,170.71847585300807
49.772;188.76329745651722,168.81301947043917,171.01626031537947
49.802;188.753582127604,168.80490469477382,170.95477325222538
49.832;188.5954555966728,168.66240580921897,170.76264199797112
49.862;188.43732906574158,168.51990692366414,170.57051074371688
49.892;188.27920253481037,168.37740803810928,170.37837948946262
49.922;188.12107600387918,168.23490915255442,170.18624823520835
49.952;188.0154531087865,168.14690329955468,170.05482554878552
49.982;188.25110384664433,168.41310215816296,170.31800855326682
50.012;188.48675458450217,168.67930101677123,170.58119155774813
50.042;188.72240532236,168.94549987537954,170.84437456222943
50.072;188.37955123284033,168.5902277158927,170.5803403122554
50.102;187.89207093647627,168.07958780188204,170.18450174866757
50.132;187.4045906401122,167.56894788787142,169.7886631850797
50.162;187.3361064252189,167.48035591843114,169.74781448255226
50.192;187.81554016301808,167.94367279958286,170.17118329064226
50.222;188.2949739008173,168.4069896807346,170.59455209873224
50.252;188.77440763861648,168.8703065618863,171.0179209068222
50.282;188.4204582862525,168.59742373242437,170.6987547514263
50.312;188.00698157030544,168.27195520934717,170.3265503843528
50.342;187.59350485435837,167.94648668626996,169.95434601727928
50.372;187.42224845698303,167.80770727621737,169.80808119174415
50.402;187.61432253746528,167.94896153570167,170.00072567851652
50.432;187.8063966179475,168.09021579518597,170.1933701652889
50.462;187.99847069842977,168.23147005467027,170.3860146520613
50.492;188.19054477891203,168.37272431415457,170.5786591388337
50.522;188.38261885939426,168.51397857363887,170.7713036256061
50.552;188.4418400828621,168.62352101291626,170.7998914601626
50.582;188.46784809207628,168.72513549714188,170.78746513166516
50.612;188.49385610129048,168.8267499813675,170.77503880316772
50.642;188.3234103096696,168.70898868158727,170.61151078334973
50.672;187.85828381679622,168.26216370579823,170.22133022655086
50.702;187.39315732392282,167.81533873000922,169.831149669752
50.732;186.92803083104943,167.36851375422017,169.44096911295316
50.762;187.59872588482415,167.9465348809881,170.0876072467214
50.792;188.3085871988281,168.55989552853384,170.7699977491299
50.822;189.01844851283207,169.17325617607958,171.45238825153842
50.852;188.97034646071268,169.1882909574076,171.4545264688053
50.882;188.4169354978444,168.80444182792377,171.00316316264443
50.912;187.8635245349761,168.42059269843992,170.55179985648357
50.942;187.37111346332287,168.08047133933016,170.14669475887825
50.972;187.73270086867996,168.35253876545715,170.38920458105068
51.002;188.09428827403704,168.62460619158418,170.6317144032231
51.032;188.45587567939415,168.89667361771117,170.87422422539552
51.062;188.81746308475124,169.1687410438382,171.11673404756795
51.092;188.30881584137265,168.73467448286624,170.6953068464463
51.122;187.42721089139303,167.99797907028042,169.98933520677002
51.152;186.5456059414134,167.2612836576946,169.28336356709377
51.182;186.2951816356061,167.03844391654928,169.1229599750389
51.212;187.51751216620076,168.01460074209834,170.23554849410056
51.242;188.73984269679542,168.99075756764742,171.3481370131622
51.272;189.9621732273901,169.9669143931965,172.46072553222382
51.302;188.90295450050442,168.99561104921165,171.2580369115584
51.332;187.76506166129184,167.9571539062773,169.9755111481438
51.362;187.9593471343342,168.1159144734228,170.14194605374266
51.392;188.55907818067158,168.63904564798392,170.74936898904133
51.422;189.15880922700893,169.162176822545,171.35679192433997
51.452;189.75854027334628,169.6853079971061,171.96421485963862
51.482;189.9412275636108,169.87240156184703,172.18812578005085
51.512;189.15081275637192,169.27540737034087,171.51717533239474
51.542;188.36039794913307,168.67841317883472,170.84622488473863
51.572;187.56998314189423,168.0814189873286,170.17527443708255
51.602;186.77956833465535,167.48442479582243,169.50432398942644
51.632;186.9477640225082,167.66460626248733,169.6834313374746
51.662;187.46454534493984,168.12739705939626,170.1716506112334
51.692;187.98132666737146,168.5901878563052,170.65986988499222
51.722;188.13338873709935,168.70997771971977,170.77549927590803
51.752;187.43443921718514,168.02943207164753,170.02175227352356
51.782;186.73548969727096,167.34888642357532,169.2680052711391
51.812;186.03654017735678,166.6683407755031,168.5142582687546
51.842;187.49137051301767,167.93533968300352,169.85152208928423
51.872;189.1000422669339,169.341448915902,171.33814382573632
51.902;190.70871402085015,170.74755814880044,172.8247655621884
51.932;190.5660882665925,170.6609011373867,172.71409843787856
51.962;189.2559308402189,169.57906662976484,171.5385720730608
51.992;187.9457734138453,168.49723212214295,170.36304570824308
52.022;186.77604325106316,167.53047459660655,169.3171092333573
52.052;187.57229477856126,168.17479482026687,170.08543121751907
52.082;188.3685463060594,168.8191150439272,170.85375320168086
52.112;189.1647978335575,169.46343526758753,171.62207518584262
52.142;189.35053155999904,169.59889319013897,171.8005473086706
52.172;189.31425881332913,169.5493102759235,171.76452857283167
52.202;189.27798606665922,169.49972736170804,171.72850983699277
52.232;189.21527201070577,169.43208586740386,171.666161251648
52.262;189.0467927176182,169.29221005274468,171.49849326827973
52.292;188.8783134245306,169.15233423808553,171.33082528491147
52.322;188.70983413144302,169.01245842342635,171.1631573015432
52.352;188.54135483835543,168.8725826087672,170.99548931817495
52.382;188.59043176027254,168.94011554738296,171.03972326004862
52.412;188.7654622803503,169.12772723789473,171.20663726390444
52.442;188.94049280042805,169.31533892840648,171.3735512677603
52.472;189.0535394754559,169.45133242878526,171.48795522117578
52.502;188.9629249453198,169.4177233044414,171.42982615171576
52.532;188.8723104151837,169.38411418009755,171.3716970822557
52.562;188.7816958850476,169.35050505575373,171.31356801279568
52.592;188.9517425772719,169.48346086896802,171.4701933891861
52.622;189.1618909960131,169.64204205719125,171.659857911092
52.652;189.37203941475434,169.8006232454145,171.84952243299787
52.682;189.33848827711688,169.77188607228138,171.79887903509237
52.712;189.06123758310076,169.55583053779188,171.50792771737542
52.742;188.78398688908467,169.33977500330235,171.2169763996585
52.772;188.5938986560993,169.19302362446282,171.0152401810967
52.802;189.18827257239053,169.6700096464732,171.61643985493083
52.832;189.7826464886818,170.14699566848358,172.217639528765
52.862;190.37702040497305,170.62398169049396,172.81883920259915
52.892;190.00549242915596,170.2741692961188,172.481269892181
52.922;189.28272740166315,169.62370293214886,171.80233004203473
52.952;188.55996237417034,168.97323656817892,171.12339019188846
52.982;187.83719734667753,168.32277020420898,170.4444503417422
53.012;187.11443231918471,167.67230384023904,169.7655104915959
53.042;187.7148971276831,168.17441984625341,170.28939536812533
53.072;188.4623874735138,168.8046005600438,170.94692743650756
53.102;189.2098778193445,169.43478127383423,171.60445950488983
53.132;189.29637459431547,169.4781832203012,171.65687534861965
53.162;188.80450199478415,169.00815374536018,171.17981449577863
53.192;188.3126293952528,168.53812427041916,170.70275364293758
53.222;188.04350251261909,168.27374987334298,170.44412527641686
53.252;188.88810421447343,169.037650865591,171.27765934149767
53.282;189.73270591632777,169.801551857839,172.1111934065785
53.312;190.57730761818212,170.56545285008704,172.94472747165935
53.342;189.98210785288816,170.01080451222174,172.27360820180056
53.372;189.02695772080713,169.1265188418281,171.22632559820687
53.402;189.11638814791286,169.20624932780038,171.2387612462732
53.432;190.11982656430695,170.1294939505928,172.17845036454216
53.462;190.80648393666547,170.77402627000004,172.84706642019702
53.492;190.62199343792616,170.6520997550979,172.77023155366322
53.522;190.43750293918686,170.53017324019578,172.69339668712945
53.552;190.25301244044755,170.40824672529365,172.61656182059565
53.582;189.27117598807666,169.49966210879825,171.64276908266203
53.612;188.2007455408578,168.5036710365702,170.5693143590173
53.642;187.13031509363896,167.50767996434223,169.4958596353726
53.672;186.0598846464201,166.5116888921142,168.42240491172788
53.702;186.24388100916278,166.6321849137432,168.55733853715842
53.732;188.06828166185514,168.2127025196468,170.2724723113797
53.762;189.8926823145475,169.79322012555036,171.98760608560093
53.792;191.71708296723986,171.37373773145393,173.7027398598222
53.822;190.87539250925695,170.56005986874584,172.89985148119555
53.852;189.8432669719401,169.57536804399408,171.91710437736552
53.882;188.81114143462324,168.5906762192423,170.93435727353545
53.912;189.19605738355912,168.97042431817806,171.34530839844635
53.942;190.82088463296614,170.54405735034038,172.97574547350553
53.972;191.87804144759167,171.57659084897088,174.04608480184274
54.002;190.6645165230913,170.444726213474,172.87603314329215
54.032;189.45099159859092,169.31286157797715,171.70598148474156
54.062;188.2374666740905,168.18099694248028,170.53592982619097
54.092;188.8409487926793,168.665661650136,171.09203764374453
54.122;189.80783231988593,169.47363222642227,171.99337735651895
54.152;190.77471584709255,170.2816028027085,172.89471706929336
54.182;191.30200995535412,170.78841843842753,173.45419788849577
54.212;191.3269161562499,170.95105699921257,173.62298282933017
54.242;191.35182235714566,171.11369555999758,173.7917677701646
54.272;191.33303500249934,171.23185192166068,173.9061344687222
54.302;190.70253787026402,170.72725749561647,173.25864577540435
54.332;190.07204073802868,170.22266306957226,172.6111570820865
54.362;189.44154360579336,169.71806864352806,171.96366838876867
54.392;189.43164459840654,169.64354341098158,171.8544676329817
54.422;189.68771621595482,169.75333354707698,171.97596170756512
54.452;189.72205416166983,169.72840670248482,171.9050954559415
54.482;189.46643269037207,169.52731149853204,171.58268108543174
54.512;189.26583242824245,169.36542810459733,171.31654260254874
54.542;189.83552909446684,169.7525100509156,171.83826654643988
54.572;190.4052257606912,170.13959199723388,172.35999049033103
54.602;190.97492242691558,170.52667394355217,172.88171443422218
54.632;190.92331468400772,170.5300029263793,172.9427908937153
54.662;190.64577806505181,170.39378537702785,172.83635917706377
54.692;190.36824144609588,170.2575678276764,172.7299274604122
54.722;190.21155229139526,170.1957436934185,172.6865479417172
54.752;190.2965580652053,170.28270638934777,172.7692728189354
54.782;190.38156383901534,170.369669085277,172.8519976961536
54.812;190.46656961282537,170.45663178120626,172.9347225733718
54.842;190.28393547479325,170.31632810543414,172.7627355978031
54.872;190.0198457114179,170.10685640349203,172.5132276235601
54.902;189.75575594804252,169.89738470154992,172.2637196493171
54.932;189.49166618466717,169.68791299960782,172.0142116750741
54.962;189.35073096984897,169.54937599670538,171.8621035888348
54.992;189.61444641457575,169.64391014779036,172.03002370603616
55.022;189.87816185930254,169.73844429887532,172.19794382323752
55.052;190.14187730402932,169.8329784499603,172.36586394043889
55.082;190.45139622163012,170.09874263613526,172.60451680446138
55.112;190.77485532662737,170.41662031125065,172.86469702621207
55.142;191.09831443162463,170.73449798636602,173.12487724796276
55.172;191.27983167945686,170.92343868177363,173.2694739362518
55.202;191.1301512605708,170.81152642452972,173.14437571313033
55.232;190.98047084168476,170.69961416728577,173.01927749000885
55.262;190.8307904227987,170.58770191004186,172.89417926688736
55.292;190.68111000391266,170.47578965279794,172.76908104376588
55.322;190.72071505589986,170.58199729689483,172.78354938645217
55.352;190.78944094955986,170.72176184889028,172.8194895084935
55.382;190.632644246622,170.6088756000636,172.69871735308044
55.412;190.21810743328658,170.20724557886876,172.39884545200525
55.442;189.8035706199512,169.80561555767395,172.09897355093005
55.472;189.42999171499585,169.44393771892936,171.82678549393987
55.502;189.3226392145111,169.3419490661113,171.73454242350223
55.532;189.21528671402635,169.2399604132933,171.64229935306457
55.562;190.27562236657278,170.22882983701285,172.6915067575415
55.592;191.69134137004175,171.54969954489604,174.0881121326446
55.622;192.28201220939508,172.0867485843732,174.68661070741632
55.652;192.04763488463277,171.83997695544437,174.48700248185668
55.682;191.8132575598705,171.59320532651554,174.28739425629703
55.712;191.5788802351082,171.3464336975867,174.0877860307374
55.742;191.34450291034588,171.09966206865786,173.88817780517775
55.772;191.11012558558357,170.85289043972904,173.6885695796181
55.802;190.93432345252424,170.67311006567078,173.42970989939423
55.832;190.76502967409857,170.50077316437597,173.16426672420766
55.862;190.5957358956729,170.32843626308113,172.89882354902107
55.892;190.6912609874598,170.37359596473905,172.95577343661265
55.922;190.96333199272175,170.56375340169885,173.22765203272297
55.952;191.2354029979837,170.75391083865864,173.49953062883333
55.982;191.42269554462163,170.92224083069667,173.69857541980267
56.012;191.3314302986378,171.01885207513462,173.65830913673736
56.042;191.24016505265396,171.11546331957257,173.61804285367202
56.072;191.14889980667016,171.21207456401052,173.57777657060672
56.102;190.83235432178205,170.88338172603278,173.18913100000063
56.132;190.481150338601,170.48925749076037,172.74688861592676
56.162;190.12994635541995,170.09513325548792,172.3046462318529
56.192;189.88287847947282,169.8586009496947,172.0261315795482
56.222;189.73994671075963,169.77966057338068,171.91134465901274
56.252;189.59701494204643,169.70072019706666,171.79655773847728
56.282;189.45408317333326,169.62177982075264,171.6817708179418
56.312;189.31115140462006,169.5428394444386,171.56698389740632
56.342;189.16821963590687,169.46389906812462,171.45219697687085
56.372;189.02528786719367,169.3849586918106,171.3374100563354
56.402;189.46950280947416,169.7504560473687,171.83136289328402
56.432;190.12722564666143,170.27756712360753,172.54667564204505
56.462;190.78494848384872,170.80467819984636,173.2619883908061
56.492;191.06137345165337,170.97951442213824,173.54041490211213
56.522;190.57520268069274,170.44980093653618,172.94506893850826
56.552;190.0890319097321,169.9200874509341,172.34972297490435
56.582;189.6028611387715,169.39037396533203,171.75437701130048
56.612;189.19620219707846,169.08283634621927,171.44526089893742
56.642;188.79522267176168,168.79116843185577,171.15658977594873
56.672;189.13935902854692,169.10346200747935,171.50323426313292
56.702;189.85605332638315,169.71773632809646,172.16753655540356
56.732;190.5727476242194,170.33201064871358,172.8318388476742
56.762;191.19179984224965,170.86735186148047,173.40807227126513
56.792;191.32264166124992,171.00802753499627,173.54396135145754
56.822;191.45348348025018,171.14870320851207,173.67985043164992
56.852;191.58432529925045,171.28937888202788,173.81573951184234
56.882;191.75832255125187,171.38337546976263,173.94403095541378
56.912;191.94801268798096,171.46039784448604,174.0695596220321
56.942;192.13770282471006,171.53742021920948,174.19508828865045
56.972;192.22622882931898,171.5701135860708,174.25336756102612
57.002;191.91009830544732,171.42549092148366,174.0426492564311
57.032;191.59396778157566,171.2808682568965,173.83193095183606
57.062;191.277837257704,171.13624559230934,173.62121264724104
57.092;190.9617067338323,170.99162292772218,173.41049434264602
57.122;190.81011076161533,170.85483706919337,173.24934571599528
57.152;190.72902959725036,170.72140984183238,173.10944123703493
57.182;190.64794843288536,170.58798261447143,172.96953675807458
57.212;190.3889994023479,170.32456506972807,172.65598219742554
57.242;189.71502535074129,169.75783678442568,171.93724411283617
57.272;189.16156649990032,169.30110486042233,171.35128508663502
57.302;189.6927444559501,169.83434018811008,171.96033758592804
57.332;190.2239224119999,170.36757551579785,172.56939008522107
57.362;190.75510036804965,170.9008108434856,173.1784425845141
57.392;191.11543614966143,171.13434855396258,173.4760882829345
57.422;191.41364750420482,171.2589053127265,173.66049514467397
57.452;191.71185885874823,171.38346207149047,173.84490200641343
57.482;191.8762467288148,171.46849677873652,173.97605509954562
57.512;191.7729876299278,171.47448738294676,174.0007006554632
57.542;191.6697285310408,171.48047798715697,174.02534621138074
57.572;191.56646943215378,171.4864685913672,174.0499917672983
57.602;191.28960022241938,171.15519268208888,173.64475865462282
57.632;191.00033029048163,170.79982630756137,173.20881992276207
57.662;190.7171294231583,170.49130099698883,172.88208504133738
57.692;190.43652958352686,170.20285042811125,172.60215181009954
57.722;190.15592974389543,169.91439985923367,172.3222185788617
57.752;190.00048919774926,169.77286168586772,172.19699009325547
57.782;190.13708700306867,169.97411910202896,172.43273934745633
57.812;190.27368480838808,170.1753765181902,172.6684886016572
57.842;190.41028261370747,170.37663393435147,172.90423785585804
57.872;190.61353318455764,170.5343900163727,173.01161241790604
57.902;190.82418961824456,170.68731261682282,173.1047231252704
57.932;190.89014899249693,170.75554317643045,173.17449986193884
57.962;190.8294984397441,170.74966820030085,173.22385937424838
57.992;190.76884788699124,170.74379322417124,173.27321888655794
58.022;190.73547046150713,170.74856498702056,173.32314422519252
58.052;190.87936836326963,170.8225405532328,173.37674743493992
58.082;191.02326626503213,170.89651611944507,173.4303506446873
58.112;191.16716416679463,170.97049168565735,173.48395385443467
58.142;191.31106206855713,171.0444672518696,173.53755706418207
58.172;191.3503503600185,171.04222698270507,173.53486514802123
58.202;191.208949324596,170.90834117970786,173.43493619620065
58.232;191.06754828917354,170.7744553767107,173.3350072443801
58.262;190.92614725375105,170.6405695737135,173.23507829255954
58.292;190.7847462183286,170.50668377071634,173.135149340739
58.322;190.83502867299455,170.52709897291822,173.1323305081093
58.352;190.9066092932259,170.5646587312534,173.14030168872304
58.382;190.97818991345724,170.60221848958852,173.14827286933678
58.412;191.0677084108044,170.67328687475325,173.19411340343584
58.442;191.17292255062793,170.77367530839385,173.27308962183454
58.472;191.27813669045145,170.87406374203442,173.35206584023325
58.502;191.33581167931746,170.94000323558222,173.40289757087697
58.532;191.0844821869597,170.7820246185268,173.27079013111327
58.562;190.83315269460192,170.62404600147136,173.13868269134957
58.592;190.58182320224415,170.4660673844159,173.00657525158587
58.622;190.89185466216676,170.7202859359135,173.21509181924134
58.652;191.34222636015951,171.0775537795493,173.5087643887516
58.682;191.65925661981422,171.33807873420415,173.71929790355998
58.712;191.53816501064398,171.28073419649283,173.65666023863366
58.742;191.41707340147374,171.22338965878149,173.59402257370738
58.772;191.29598179230348,171.16604512107017,173.5313849087811
58.802;191.17489018313324,171.10870058335885,173.4687472438548
58.832;191.053798573963,171.05135604564754,173.40610957892852
58.862;191.00690616621984,170.96307774798927,173.31864164432528
58.892;191.0094798927614,170.85417694369974,173.2146201966041
58.922;191.01205361930295,170.7452761394102,173.11059874888292
58.952;190.95482882121695,170.61785928888955,172.9800563794306
58.982;190.7331580804051,170.43952331123333,172.77658147521763
59.012;190.5270384656589,170.27296539947932,172.58967110205887
59.042;190.77190150681574,170.4479713988892,172.88313212947259
59.072;191.01676454797257,170.62297739829904,173.1765931568863
59.102;191.26162758912943,170.7979833977089,173.47005418429998
59.132;191.1912804805586,170.72941979385038,173.4222623521104
59.162;190.9633282971239,170.5390713883577,173.20384409011916
59.192;190.73537611368917,170.34872298286504,172.98542582812794
59.222;190.5801828856918,170.19664525236425,172.81574187039783
59.252;190.5705075685691,170.12110887184727,172.74352652118992
59.282;190.52648230081343,170.029978936837,172.65130054666955
59.312;190.17330747736128,169.7985070113872,172.37897894433726
59.342;189.8201326539091,169.56703508593733,172.10665734200495
59.372;189.46695783045692,169.33556316048748,171.83433573967264
59.402;189.6935793831542,169.48784773655058,172.01502240803478
59.432;190.131035981724,169.77968013134563,172.36043935664944
59.462;190.51333796995317,170.0471597396546,172.6627213318784
59.492;190.67502151681978,170.21722820201924,172.7924634135646
59.522;190.83670506368637,170.38729666438385,172.92220549525084
59.552;190.99838861055298,170.55736512674846,173.05194757693707
59.582;191.1600721574196,170.7274335891131,173.18168965862327
59.612;191.32175570428618,170.89750205147772,173.3114317403095
59.642;191.3525929167856,170.93143109981398,173.337505607749
59.672;191.157422824469,170.73021025119212,173.1845161960351
59.702;190.96225273215236,170.5289894025703,173.03152678432122
59.732;190.77152894954256,170.3316007930089,172.87788141943446
59.762;190.70974814843,170.24534711620035,172.7052134125352
59.792;190.6479673473175,170.1590934393918,172.53254540563594
59.822;190.58618654620494,170.07283976258324,172.35987739873667
59.852;190.64886358927657,170.19396648804175,172.49887823246448
59.882;190.7737695544403,170.4187834146338,172.7937134865058
59.912;190.81907521641793,170.53604156378555,172.96295919294354
59.942;190.64548004463379,170.3575130749765,172.78683364347145
59.972;190.47188487284964,170.17898458616747,172.6107080939994
60.002;190.29828970106547,170.00045609735847,172.43458254452733
60.032;190.154088280422,169.85601495680413,172.26682149426316
60.062;190.0144089753386,169.7168180236736,172.10034729003098
60.092;189.8747296702552,169.57762109054306,171.93387308579878
60.122;189.85398003677932,169.56266746903444,171.91339952338598
60.152;190.0116249107147,169.73407881495868,172.11192692370224
60.182;190.16926978465006,169.90549016088292,172.3104543240185
60.212;190.32691465858545,170.07690150680713,172.50898172433477
60.242;190.48455953252082,170.24831285273137,172.70750912465104
60.272;190.6422044064562,170.41972419865562,172.9060365249673
60.302;190.33581744964638,170.172323611532,172.6246610763262
60.332;189.91342253515026,169.82022004114643,172.22330991544572
60.362;189.74476050010335,169.6677901684982,172.03363927800245
60.392;189.86607889871263,169.7435588075497,172.08588923877312
60.422;189.9873972973219,169.81932744660125,172.1381391995438
60.452;190.09976349435118,169.8868114225731,172.18315284177783
60.482;190.08679886926006,169.83831011542932,172.1268580244989
60.512;190.07383424416895,169.78980880828558,172.07056320721995
60.542;190.06086961907783,169.74130750114182,172.014268389941
60.572;190.04790499398672,169.69280619399805,171.9579735726621
60.602;190.08007637928856,169.760146807542,172.00566805387942
60.632;190.13837913902842,169.8945537962209,172.1135668658051
60.662;190.19668189876828,170.0289607848998,172.22146567773078
60.692;190.25498465850816,170.1633677735787,172.32936448965646
60.722;190.38825476748858,170.21112207964342,172.39053448862595
60.752;190.52985458194016,170.24924830986214,172.44651239726696
60.782;190.67145439639174,170.28737454008083,172.502490305908
60.812;190.81305421084335,170.32550077029953,172.558468214549
60.842;190.85454965285152,170.29763208032796,172.56634117354636
60.872;190.69583634997286,170.13777354997583,172.4780042332564
60.902;190.53712304709418,169.9779150196237,172.38966729296644
60.932;190.37840974421553,169.81805648927158,172.3013303526765
60.962;190.21969644133688,169.65819795891946,172.21299341238654
60.992;190.63777284350462,170.0565283700726,172.604922711749
61.022;191.14458612337182,170.5407340029958,173.07073912490412
61.052;191.651399403239,171.02493963591897,173.53655553805928
61.082;191.85489750675052,171.23859234327477,173.75720579905862
61.112;191.71174969442703,171.14304170712495,173.69766617187992
61.142;191.5686018821035,171.04749107097516,173.6381265447012
61.172;191.4468301451435,170.96399980239983,173.5888900921002
61.202;191.62432346327262,171.04933967986713,173.68389808358694
61.232;191.8018167814017,171.1346795573344,173.77890607507365
61.262;191.9793100995308,171.2200194348017,173.8739140665604
61.292;191.78936730330867,171.0827083281257,173.6946195345264
61.322;191.46581137459518,170.86443322721576,173.41557863030303
61.352;191.14225544588166,170.64615812630583,173.1365377260797
61.382;190.81869951716817,170.4278830253959,172.85749682185633
61.412;190.70267477260302,170.33121664615044,172.7301689348687
61.442;191.15736078444584,170.56897425148236,173.02005184527923
61.472;191.61204679628867,170.80673185681428,173.30993475568974
61.502;192.0667328081315,171.04448946214623,173.59981766610025
61.532;191.8813433182537,171.00223304523286,173.5076429972342
61.562;191.59748067426503,170.91689754797403,173.35669023924868
61.592;191.31361803027636,170.83156205071523,173.20573748126313
61.622;191.39465296373263,170.9740402215005,173.32139342411995
61.652;191.9528616523092,171.41442857357418,173.78569151423216
61.682;192.51107034088577,171.85481692564787,174.24998960434434
61.712;193.06927902946234,172.29520527772152,174.71428769445652
61.742;192.71950987438035,171.9581284873614,174.41600061780807
61.772;192.33843113848255,171.5942425541587,174.0914175009265
61.802;191.95735240258475,171.23035662095603,173.76683438404493
61.832;191.57627366668697,170.86647068775335,173.44225126716336
61.862;191.18381504704467,170.5940817688217,173.1204357965209
61.892;190.77835084598013,170.4262608661998,172.80178335015168
61.922;190.37288664491558,170.2584399635779,172.48313090378247
61.952;189.99918556002024,170.09784708889114,172.18938507331288
61.982;190.070168101494,170.0384466052961,172.24433186543757
62.012;190.14115064296777,169.97904612170106,172.29927865756227
62.042;190.27072170770415,170.00526659623594,172.4042614582082
62.072;190.42958703407183,170.0742975498358,172.53426226311473
62.102;190.5884523604395,170.14332850343564,172.66426306802126
62.132;190.68630264527653,170.169670522206,172.7117940392369
62.162;190.6417844998753,170.0964050263741,172.56689539850726
62.192;190.5972663544741,170.02313953054224,172.4219967577776
62.222;190.5527482090729,169.94987403471038,172.27709811704793
62.252;190.50823006367168,169.87660853887851,172.13219947631828
62.282;190.95090083841396,170.30197414185128,172.61563251356247
62.312;191.49100939718494,170.827065964585,173.22473188640143
62.342;192.03111795595592,171.3521577873187,173.83383125924038
62.372;192.17035860479407,171.51504872727887,174.0246951456749
62.402;191.8514644994233,171.26399580121213,173.73757561907578
62.432;191.5325703940525,171.01294287514543,173.45045609247666
62.462;191.2136762886817,170.7618899490787,173.16333656587756
62.492;190.89478218331092,170.51083702301196,172.87621703927843
62.522;191.1175903429736,170.66458980843768,173.08043739527486
62.552;191.47582406889467,170.9195440217365,173.40749272192022
62.582;191.83405779481572,171.17449823503532,173.73454804856556
62.612;191.90261424914468,171.30462391258928,173.8432690489234
62.642;191.64011096451122,171.29208840643489,173.70246510495264
62.672;191.37760767987777,171.2795529002805,173.56166116098188
62.702;191.19961640237284,171.29173886356554,173.4844127249726
62.732;191.7822331890243,171.52641805180565,173.9791638606167
62.762;192.36484997567578,171.76109724004576,174.47391499626076
62.792;192.04410746512627,171.38662323286275,174.07414310542268
62.822;191.65883929049096,170.96863828314955,173.610476712693
62.852;191.27357111585567,170.55065333343632,173.14681031996332
62.882;191.12446234692567,170.44036970849822,173.06590543388117
62.912;191.1559460647115,170.56538709662348,173.27770052347063
62.942;191.1874297824973,170.6904044847487,173.48949561306011
62.972;191.21891350028312,170.81542187287397,173.70129070264957
63.002;191.2432349432622,170.91980700938026,173.8731400008332
63.032;191.20309591298047,170.8385018813158,173.68547717636406
63.062;191.16295688269872,170.75719675325132,173.49781435189496
63.092;191.122817852417,170.67589162518686,173.31015152742586
63.122;191.08267882213525,170.5945864971224,173.12248870295673
63.152;191.2190691272533,170.73572453537844,173.19359319059063
63.182;191.50992260084612,171.07150034416492,173.49111907631467
63.212;191.80077607443894,171.4072761529514,173.78864496203872
63.242;191.99928447420638,171.6349161511164,173.99956829995338
63.272;191.73606750484691,171.32187709617412,173.77747889882116
63.302;191.47285053548745,171.00883804123183,173.55538949768896
63.332;191.228871021106,170.8094839997238,173.33352737760092
63.362;190.98555486724098,170.61405013109282,173.11167309479023
63.392;190.742238713376,170.41861626246185,172.88981881197958
63.422;190.8242121484243,170.4892724955797,172.9252425100453
63.452;191.15493644558273,170.76340939474082,173.1574081934871
63.482;191.48566074274115,171.0375462939019,173.38957387692886
63.512;191.70965899336767,171.21131578168215,173.54540412607312
63.542;191.58298594824637,171.05530663206818,173.4504179482397
63.572;191.4563129031251,170.89929748245422,173.35543177040628
63.602;191.32963985800384,170.74328833284022,173.26044559257286
63.632;191.51670376600478,170.9819174588031,173.48747564083288
63.662;191.76651506463017,171.29947423988136,173.77890893431163
63.692;191.5806908417374,171.16147717832592,173.66026160764508
63.722;191.10444293783254,170.71977755501473,173.26822720088168
63.752;190.87277809137566,170.46639545313076,173.10433034242052
63.782;191.21180704563065,170.65242090124366,173.47275442999785
63.812;191.55083599988566,170.83844634935656,173.84117851757517
63.842;191.88986495414068,171.0244717974695,174.20960260515253
63.872;191.79806769211336,171.00226778053627,174.0791583528822
63.902;191.6914143536625,170.97288343722215,173.93151174406538
63.932;191.58476101521165,170.94349909390806,173.78386513524856
63.962;191.4781076767608,170.91411475059394,173.63621852643178
63.992;191.37145433830995,170.88473040727982,173.48857191761496
64.022;191.36651489280013,170.9131855840928,173.4714818538202
64.052;191.56500323317235,171.0573198011599,173.71550488006952
64.082;191.76349157354457,171.201454018227,173.95952790631884
64.112;191.9619799139168,171.34558823529412,174.20355093256816
64.142;191.9426589113082,171.23337982401995,174.0339790786043
64.172;191.92333790869964,171.12117141274575,173.8644072246404
64.202;191.90534491010183,171.1693726957349,173.87055235363906
64.232;191.88812075593128,171.31044274908703,173.9784283675108
64.262;191.87089660176076,171.45151280243917,174.0863043813825
64.292;191.83464375347708,171.5511990704585,174.15802343689964
64.322;191.7222761287407,171.48535019714663,174.08511465899844
64.352;191.60990850400435,171.41950132383474,174.01220588109726
64.382;191.49754087926797,171.35365245052287,173.93929710319605
64.412;191.38517325453162,171.28780357721098,173.86638832529488
64.442;191.3320526551254,171.25191818224266,173.83097051644572
64.472;191.38126782674402,171.2677878862314,173.86030983595919
64.502;191.43048299836263,171.28365759022012,173.88964915547263
