time;Pixel leftCheek
52.769;212.65381373788455,190.88453434471134,197.94732406236832
52.87;212.25575015826124,190.82992192445664,197.5655201519308
53.015;211.74673517448085,189.63262684649968,196.64996788696212
53.116;212.79485544217687,190.66028911564626,197.96428571428572
53.217;212.76119402985074,190.5688699360341,197.8319829424307
53.318;212.4893662271374,190.30284985112718,197.50127605274352
53.386;212.47516059957172,190.41948608137045,197.50256959314774
53.454;211.83444816053512,190.01964882943145,196.8561872909699
53.555;212.13795986622074,190.40614548494983,197.27153010033445
53.689;213.82494107563747,191.74566102421255,199.1718448682237
53.794;212.9004438807863,190.94610019023463,198.143098710632
53.896;212.7765567765568,190.57552251669898,197.52467140702436
53.966;211.93844856661045,190.20151770657674,197.23756323777403
54.067;212.298459563543,190.42896876337184,197.62644415917845
54.168;211.88412197686645,189.82628811777076,196.85047318611987
54.27;211.54174553101998,189.77749737118822,197.05930599369086
54.371;212.1511652768869,190.64036775710926,197.11738293778063
54.439;211.97764312578354,190.51776013372336,197.35562055996658
54.51;212.3216411564626,190.6639030612245,197.50680272108843
54.61;212.4432328415651,190.78127004490057,198.0076972418217
54.712;211.52022019902606,189.8613169595596,196.97395723057377
54.819;211.27755362072628,189.65279252495222,196.33574007220216
54.955;212.02874175005323,190.0300191611667,197.1232701724505
55.059;211.82881536819636,189.98697972251867,197.0751334044824
55.163;211.52442376823853,190.13322055402833,196.89871008669908
55.296;211.92982081911262,190.38118600682594,197.3884385665529
55.368;211.35867282654348,190.43406131877362,196.8292734145317
55.468;213.11305460750853,191.30588737201364,198.4810153583618
55.539;213.01941126279863,191.23144197952217,198.4810153583618
55.607;211.61587436332766,190.37924448217316,197.07236842105263
55.775;211.99281183932348,190.05116279069767,197.35708245243129
55.874;212.28723858301322,190.25842936406318,197.4641485275288
55.975;210.16920509075734,188.75798038806593,195.78280826204883
56.076;211.18763235916984,189.50762388818296,196.19631512071157
56.177;211.10366624525918,189.566793088917,196.37062789717658
56.38;211.76843874763605,190.15549485185963,197.28367304055473
56.482;211.1836648328396,189.47524333474396,196.52983495556495
56.584;210.33895802573298,188.77262180974478,195.84539126766504
56.652;212.33860286263618,190.26084170049134,197.4048280281991
56.757;211.5420918367347,190.1050170068027,197.02317176870747
56.86;210.42715161767816,189.2277437090294,195.55360541340664
56.966;210.57983905124948,189.12198221092757,195.76387124099958
57.101;210.54524263615173,189.25196016105107,195.85802076711167
57.203;211.3508622525016,190.10325739833937,196.72705982542047
57.269;211.5090214391849,190.21715134790915,196.88070473360222
57.37;211.40264448709746,190.33056088718277,196.7150778417573
57.472;210.07107685720402,188.74266752301435,195.49004495825304
57.574;210.09120102761722,188.78056090772853,195.29008777563692
57.641;211.20953602736796,189.70857387214025,196.27325208466965
57.743;211.42204186245195,189.92033319094404,196.92545920546775
57.845;212.0443539747161,190.47289479322905,197.49517891579174
57.916;211.78851063829788,190.06574468085105,197.14170212765958
58.018;211.78932764140876,190.21664887940236,197.51995731056564
58.161;211.423984690623,190.21284286625558,196.7956623431852
58.295;211.39696775571215,189.60153747597693,196.59726670937434
58.396;211.60353642948445,190.12633148700468,197.03003834682573
58.498;211.69578121687513,189.93534025863897,197.07568369726522
58.598;211.88893635198633,190.09077317385731,197.28641606151217
58.675;211.43162393162393,190.20491452991453,197.23354700854702
58.844;211.15971039182284,189.74488926746167,196.78066439523
58.944;211.64863713798977,190.20655877342418,197.12244463373082
59.011;211.9489970123773,190.4991463935126,197.4110115236876
59.112;211.1496264674493,189.7282817502668,196.6700106723586
59.212;211.52668659265586,190.08112724167378,197.07002561912896
59.279;211.9653854321512,190.08282013166277,197.57337014228074
59.38;212.00191815856778,190.2306052855925,197.3348252344416
59.456;211.53075608714224,189.77317385732593,197.079239641179
59.631;211.13650929288613,189.58256782738732,196.35248878444776
59.731;211.17364636209814,189.67343485617596,196.59433164128595
59.832;211.3329073482428,190.2496272630458,196.94376996805113
59.904;210.83410819949282,189.79057480980558,196.49894336432797
60.006;210.73940042826553,189.18201284796575,196.1796573875803
60.11;211.76630901287552,189.82768240343347,196.86759656652362
60.278;211.1976817702845,189.26849315068492,196.39283456269757
60.348;211.32388924661944,189.39686628031765,196.61622665808113
60.45;211.24300847457627,189.59555084745762,196.61610169491524
60.583;211.28324439701174,189.68794023479188,196.81131270010673
60.695;211.90141448778397,190.49378482640378,197.446206600943
60.832;211.91005741016372,190.0588985753774,197.44843716776526
60.966;210.96997641003645,189.03881621273857,196.27021230967188
61.068;210.88810289389068,189.03408360128617,196.27931404072882
61.17;211.93292815281094,190.01302365964835,197.0722813110484
61.27;212.48582105957354,190.13783249065727,197.6779511980655
61.404;212.50249945663987,190.29276244294718,197.8422082156053
61.506;212.1172383847156,190.63634389926185,197.31741207121146
61.609;212.50699912510936,190.3954505686789,197.68635170603673
61.713;212.90187527256867,191.45573484518098,198.3959877889228
61.848;211.20867325032202,189.05538857878918,196.71446972949764
61.95;210.5757967269595,188.78574504737296,195.87187769164512
62.022;211.36878512753998,189.69130998702983,196.77691309987028
62.123;210.86523143164692,189.319052744887,196.5717976318622
62.257;210.96415461023537,189.40077736989852,196.4061757719715
62.358;210.13276414087514,188.5641408751334,195.6503735325507
62.498;209.75408075601374,188.45017182130584,195.12392611683848
62.598;209.67564700890964,188.72952906236742,195.73058973271108
62.699;210.26525369299935,189.22393491757654,195.91393705844573
62.764;209.7673478075777,188.26756066411238,195.25053214133675
62.865;210.18450342465752,188.31121575342465,195.56635273972603
62.999;208.97248677248677,187.77269841269842,194.87259259259258
63.136;209.5366631243358,188.37832093517534,194.9912858660999
63.237;210.0244320617231,188.3885555079297,195.59087012430348
63.303;209.62037430880477,188.25988940876223,195.1509995746491
63.405;210.04949022939678,188.81138487680545,195.57370433305013
63.505;210.43292812966519,189.23224568138195,196.0938366389422
63.607;210.08217419216777,188.46008987802267,195.67515514658677
63.674;209.98483230079043,188.46464430677204,195.6225165562914
63.743;209.39897370109045,187.9835364549925,195.15693820825317
63.843;210.37701100762067,188.75338696020322,195.9792548687553
64.012;208.92679293466696,187.88316663119812,194.6309853160247
64.112;209.9187687045746,188.124412141941,195.40316374519026
64.183;209.65083440308086,188.19169875909284,195.01797175866494
64.286;209.27123287671233,187.86554267650158,194.76290832455217
64.431;210.46078221842274,189.41867920495832,195.87390468048727
64.569;209.55640050697085,188.29024081115335,195.00866075200676
64.672;209.63632469479546,188.03469693724566,195.55686442493038
64.744;210.14071535660742,188.30263439708716,195.48168772756478
64.844;210.65717344753747,188.86145610278373,195.9899357601713
64.914;209.27900021362956,188.0373851741081,194.98632770775475
65.019;209.84086067319984,188.34043459735832,195.44908393694078
65.122;209.40913921360254,187.85738575982998,194.60658873538787
65.223;209.7763242547716,188.32489813424834,195.47694617199227
65.391;209.82251908396947,188.43235793044954,195.61386768447838
65.492;209.07964791756118,187.4456848432804,194.42979819665092
65.596;208.86996181586764,187.59758167161647,194.4338141705558
65.704;211.31002581755592,189.62693631669535,196.6419965576592
65.805;209.91765453005928,188.73624047417442,195.43543607112616
65.88;209.72976445396145,188.310278372591,195.12633832976445
66.049;208.71697713801862,187.516299745978,194.23137171888231
66.159;210.94182052382996,189.3480034349506,196.46371833404893
66.26;211.43607257203843,189.87043756670224,197.25955176093916
66.332;210.3551642688426,188.78763152243934,195.81447283659008
66.434;210.32149691686158,188.42483521156709,195.8184137784393
66.567;209.80908506535246,188.47739447182343,195.2112706235269
66.669;209.94294803817604,188.34846235418877,195.3580063626723
66.769;210.80004277159966,189.62082976903335,196.27587681779298
66.87;210.99935828877005,189.37561497326203,196.2855614973262
66.972;210.18823781927452,188.94676969306718,195.65743721828719
67.143;209.34158415841586,187.61687473095137,194.792294446836
67.242;208.99658630253893,187.6946874333262,194.55515254960528
67.308;209.83376233376234,188.07636207636207,195.2076362076362
67.42;209.5411889596603,187.9104033970276,195.07027600849256
67.523;210.10830479452054,188.14019691780823,195.41909246575344
67.628;209.87994018372143,188.47212134159366,195.25144199957273
67.796;210.04873377314323,188.53160246861034,195.40114918067675
67.896;209.31133276740238,187.86056876061122,194.87330220713073
67.962;209.20903473258045,187.55891753675687,194.82718943106755
68.064;209.86775631500743,188.02271279983017,195.41562300997666
68.165;209.17780606832167,187.55272650116697,194.66518141311266
68.279;209.33163481953292,187.8072186836518,194.6507430997877
68.38;209.83386513507764,187.90193575834928,195.15273346096575
68.516;209.86153846153846,188.2482905982906,195.3275641025641
68.686;209.95107882930998,188.16150395214697,195.24289681691945
68.92;209.78170212765957,187.96893617021277,195.1404255319149
69.024;210.64617021276595,188.82936170212767,196.01106382978725
69.192;209.59365011719584,187.8808864265928,194.8923929256339
69.293;210.30064377682405,188.84141630901289,195.7502145922747
69.358;210.71278421278421,188.83483483483482,195.70806520806522
69.46;210.81279418057338,189.18421052631578,196.18870346598203
69.665;210.59987071751777,188.75350140056022,195.93126481361776
69.773;210.61764071598017,188.6780245848609,195.69786499892172
69.867;210.31060282171867,188.73621205643437,195.8373236425823
69.969;209.63728013728013,188.05276705276705,194.91570141570142
70.042;209.2103448275862,187.72995689655173,194.74978448275863
70.117;209.84685269305646,188.20008652390223,195.0923642656284
70.287;208.97757847533632,187.68567157804827,194.5293615203929
70.394;209.96788793103448,188.60258620689655,195.4592672413793
70.497;209.44257703081232,188.0071105365223,195.2689075630252
70.597;209.3348445595855,187.96977547495683,194.87802245250433
70.697;208.88877096157927,187.54935257907027,194.49501167480366
70.8;209.4689640410959,187.65667808219177,194.7699058219178
70.901;208.95226883561645,187.67337328767124,194.8330479452055
70.968;209.2102773597076,187.94323801333047,194.94732315631046
71.035;210.10309944037883,188.59857942315972,195.73719328454584
71.136;208.4864406779661,187.70148305084746,194.38686440677967
71.209;209.80567497850387,188.60382631126396,195.29858125537405
71.31;209.4599527592871,188.62765729010093,195.14064848614987
71.447;209.56753274640326,188.08503328322954,195.40669959201202
71.585;209.32019704433498,187.895909188263,195.0064253587492
71.923;209.36946337308348,188.0666524701874,195.12947189097105
72.064;210.07062327164434,188.5626462454797,195.53903424803232
72.234;210.52981700753497,189.25920344456404,196.00086114101185
72.461;210.3334772285776,188.57651629613642,196.0066911288582
72.605;210.72601853847812,188.88165552920887,196.33045915067902
72.74;210.5699805908993,188.92818632736683,196.3418158291999
72.84;210.32457264957264,188.7767094017094,195.92713675213676
72.993;210.6999356084997,189.2270873578021,196.23223867782787
73.161;211.01479099678457,189.60986066452304,196.8036441586281
73.261;210.40257787325456,188.5952738990333,196.2861439312567
73.362;209.53356282271946,188.42512908777968,195.10886402753871
73.496;208.78399828399827,187.514586014586,194.6119691119691
73.731;209.43370641411968,187.81554024967716,194.96125699526473
73.865;208.95295640914975,187.3597324126025,194.53754855416486
74.1;208.61888485366376,187.28519547105319,194.4396496475112
74.235;208.79016605563942,187.72740996333837,194.30817338796635
74.335;208.80362147014444,187.34080620823454,194.52101746065964
74.436;208.40524280189084,187.1751181779115,194.1581435324452
74.539;208.70877944325483,187.17130620985012,194.39635974304068
74.673;208.62051942476927,187.12427559562138,194.23910710452887
74.774;209.17228627365674,187.2804002610398,194.6206221448771
74.876;209.0336787564767,187.53022452504317,194.77741796200345
75.019;208.91218676376099,187.91325765688583,194.85714285714286
75.14;210.81355200690547,189.3864911523522,196.71579628830384
75.245;210.4881003894418,188.8753786239723,196.40804846386845
75.347;208.48590488487196,187.27630729502906,194.20120507854529
75.446;209.5972282373322,187.94824599393678,195.06929406669553
75.551;210.38323998276604,188.63464024127532,196.06462731581215
75.656;210.01612903225808,188.21182795698925,195.64967741935484
75.865;209.55655913978495,188.09763440860215,195.31763440860215
75.98;210.02828151986182,188.779792746114,195.86247841105353
76.13;209.86926406926406,187.8896103896104,195.28571428571428
76.269;209.01775276033774,187.2524355921195,194.57826369344014
76.403;209.7566925734024,187.77202072538861,195.27914507772022
76.504;209.92069339111592,188.01863488624053,195.2881906825569
76.574;209.66222317781123,187.8260589120619,194.78047731670608
76.682;210.0041089965398,188.1200259515571,195.4496107266436
76.783;211.26044386422976,189.54025239338554,196.7713228894691
76.883;212.60691477648095,189.28231667033694,195.34661968729355
76.984;212.79337016574587,189.02254143646408,194.71734806629834
77.085;211.92403677758318,188.03371278458843,194.2629159369527
77.185;212.14840529399,188.32414840529398,194.42590583640703
77.354;212.42200043393362,188.568669993491,194.49425037969192
77.454;218.4177826564215,195.42832052689351,201.2046103183315
77.554;215.93087362171332,193.47031382527567,198.8708651399491
77.656;217.38504875406284,194.44702058504876,200.1382448537378
77.755;218.30486744893525,195.60864841373316,200.82746631899175
77.832;216.34730538922156,194.1120615911035,199.09473909324208
77.999;215.9273356401384,193.72253460207614,198.87867647058823
78.1;217.93154567255286,194.8323522999782,200.7242206235012
78.201;217.34562811889782,194.5801692341072,200.15144282924712
78.273;217.26989995650283,194.26924749891256,199.75076120052196
78.372;217.13077423552375,194.3426588592496,199.78377792235958
78.473;217.27687937062936,194.81162587412587,200.11909965034965
78.539;217.05277958035907,194.49318624269955,199.77893142980747
78.64;217.25627044711015,194.79411123227916,199.9328244274809
78.739;216.88254450716457,194.66283108988276,200.28115501519756
78.81;216.4149880875027,194.1472817847087,199.68334416287632
78.877;216.19053876478318,193.75821287779237,199.32084975908893
78.944;216.98226406831617,194.4263192467703,199.96912634114298
79.086;217.20939800779558,194.82698137721957,200.1626245127761
79.245;216.56769699608185,194.19438397910318,199.81301697866783
79.315;216.07783783783785,193.84194594594595,199.2183783783784
79.387;215.9265279583875,193.6332899869961,199.0069354139575
79.488;216.82051282051282,194.5593220338983,199.66927422859627
79.589;217.24743841290604,194.77349029867017,200.05515587529976
80.059;215.8388564002599,193.96816114359973,198.96664500758067
80.193;215.9912778020061,193.84561709550806,199.12712603576102
80.3;216.05219660722054,194.3123096998695,199.43105698129622
80.402;216.4022491349481,194.6059688581315,199.40873702422147
80.505;216.01810344827587,194.44418103448277,199.32133620689655
80.605;215.78072805139186,193.937687366167,199.0017130620985
80.739;215.0058102001291,192.92339143533462,198.2233699160749
80.842;215.3575915096383,193.7359757418237,198.8938704786658
80.942;215.81243278124327,193.70853947085394,199.22929662292967
81.145;214.86748545572075,193.02585649644473,198.1833656539539
81.28;215.25409482758621,193.3959051724138,198.71293103448275
81.381;215.60648049456407,193.70539330633127,198.99637603922406
81.482;215.64135842526497,194.1576898118105,198.99048237075493
81.6;215.62297209604154,194.02747133895738,199.10685701925158
81.718;215.09590792838875,193.10976129582266,198.43968456947997
81.828;215.42175986129172,193.21218032076288,198.74750758560901
82.031;215.96889746889747,193.55855855855856,199.16602316602317
82.14;214.9296320206585,192.88401119001506,198.27781364321066
82.273;215.48380129589634,193.41555075593953,198.96414686825054
82.375;215.58097908130256,193.4634461936597,198.7545827043347
82.481;216.04681404421328,193.93259644560035,199.32314694408322
82.623;215.34176941380056,193.19705818732425,198.3458792991564
82.79;214.95361941915908,192.8571738188123,198.37971391417426
82.925;215.56236371565635,193.06040122110772,198.39729611862188
83.029;216.08214676889375,193.4065717415115,199.36210295728367
83.133;216.7703654777631,194.00264200792603,199.59995596653457
83.235;216.54513430206958,194.24306472919417,199.46917657419638
83.369;216.65260869565216,194.6478260869565,199.94608695652173
83.47;216.543063773833,194.19175980714442,199.67367959675653
83.571;216.7958960925562,193.82034490285963,199.76249727133813
83.673;216.65466520307353,194.0555433589462,199.7418221734358
83.755;217.17073697860386,194.5854765506808,200.1547438945321
83.921;216.6053431798436,194.01846220677672,199.64096437880104
84.028;216.77280625543005,194.00521285838403,199.9463509991312
84.102;216.53592487442674,193.91242629395063,199.6927276697969
84.202;216.64576048951048,194.2930506993007,199.76901223776224
84.304;216.94348202685146,194.14919878735384,200.20571676050238
84.406;216.44117009750812,193.55882990249188,199.5100758396533
84.574;216.6974716652136,193.87532693984306,199.67589363557104
84.71;216.9642009920207,193.5999568686651,199.54345481992667
84.842;216.73981259533667,193.89649161037264,199.85007626933972
84.944;216.366869037294,193.81678230702516,199.50672159583695
85.014;216.07632263660017,193.4618386816999,198.86816999132697
85.117;216.80608695652174,194.17065217391306,199.96434782608696
85.183;217.16241552212776,194.69544364508394,200.17331589274036
85.287;216.51563178462874,193.5620929222753,199.45961788970908
85.455;216.29077090119435,193.33094462540717,199.3470141150923
85.558;216.40856957368536,193.45574550962996,199.32698550097382
85.63;215.99739921976592,193.08842652795838,198.69224100563503
85.73;216.0178805058875,192.97819450501527,199.05647623201045
85.83;215.75956756756756,192.75654054054053,198.6131891891892
85.938;216.04383680555554,193.52669270833334,199.02061631944446
86.076;217.0920938314509,194.41594265855778,200.28735881841877
86.177;216.23114930182598,193.60837808807733,199.10247046186896
86.248;215.95825179386824,193.13742117851706,199.04870624048706
86.316;216.63113330438557,193.64220581849762,199.55297438124185
86.388;216.46263191901787,193.50592289468017,199.4815851819944
86.562;216.97098310957125,193.9311390212213,200.0054135989606
86.697;215.9961356805496,193.42636324602833,199.26084156290253
86.801;216.28351075385618,193.92048663914838,199.26721703237018
86.907;216.86617100371748,194.38617975071068,200.2527881040892
87.041;216.45739619377161,194.36440311418684,199.782223183391
87.142;215.63727411278032,193.4445895928587,198.8615284128021
87.243;216.4290076335878,193.54918211559433,199.2813522355507
87.417;217.48248095756256,194.4487486398259,200.79912948857455
87.551;215.815224324899,193.29109079311078,198.59153731660643
87.685;214.3490648107873,192.1646367986081,197.44889082209656
87.752;215.08107522219814,193.133969217429,198.68198569260784
87.859;215.72444348389885,193.46466392911174,198.69872487572943
87.968;215.88966267682264,193.90554951033732,198.94450489662677
88.138;214.6723285314986,192.4973124059342,197.70887981079338
88.206;215.32755974566982,193.35825476869107,198.43893882920412
88.307;215.79870550161812,193.8517799352751,198.92470334412081
88.377;215.7214997832683,193.56220199393152,198.7522756827048
88.446;215.219469795741,192.98174706649283,198.55388961321165
88.55;214.96252166377818,192.95862218370883,198.2456672443674
88.693;214.7928725701944,193.24730021598273,197.85637149028076
88.828;216.14845271586236,194.4276130707639,199.5635143908245
88.962;215.4356542358267,193.58697995257597,198.71761155421427
89.035;215.01804347826086,193.09369565217392,198.37217391304347
89.169;215.69399739016964,193.8477598956068,199.0622009569378
89.237;215.65991379310344,193.79568965517242,199.26443965517242
89.338;215.15020531661983,192.94899502917656,198.375189107413
89.508;214.99142918362975,193.0747803728305,198.10713520462824
89.641;215.13477321814256,193.41209503239742,198.07537796976243
89.712;215.6750321750322,193.7998712998713,199.06370656370657
89.784;215.8598698481562,194.12082429501083,198.93926247288502
89.886;215.08072133963074,193.57234864748818,198.5519536281666
89.986;214.82202662086732,193.16852726492056,198.1341777586947
90.153;215.2368364496024,193.2729421878358,198.53406404470235
90.22;215.28885535675792,193.3082560896745,198.5011856003449
90.322;215.68004362050164,193.3681570338059,198.90229007633587
90.389;215.60944675267876,193.48195932648153,198.63590640717254
90.49;215.5911286780852,193.70048309178745,198.54325867369346
90.591;216.19085312225153,193.77286719437114,199.01341248900616
90.694;216.41523557904006,194.59202994275648,199.9156759136944
90.834;215.69332452081957,194.0035250055078,198.92377175589337
90.967;215.81722319859404,193.48330404217927,198.7273725834798
91.037;215.50867302688638,193.29921942758023,198.51192541196878
91.106;214.134235395189,192.05713058419244,197.50236254295532
91.176;214.65226689478186,192.41295979469632,197.77651839178785
91.28;214.66075675675677,192.66443243243242,197.88864864864865
91.381;214.9694705380017,193.1090947907771,198.2062339880444
91.549;214.8228253900406,193.14682624492414,198.0143192989955
91.657;214.92504846004738,193.30282145164765,198.2082705147534
91.758;215.03714773697695,193.37467976088814,198.33432963279247
91.861;213.97420464316423,192.00322441960446,197.15778159931213
91.962;215.5188862508094,193.41571336067344,198.480250377725
92.063;214.65118279569893,192.57440860215053,197.85354838709677
92.13;214.29665587918015,192.2487594390507,197.11197411003235
92.236;214.5210934136892,192.64851485148515,197.6517434352131
92.404;214.42592592592592,192.49233716475095,197.5446998722861
92.505;214.94880103694103,193.05206308057896,198.24648952257508
92.613;215.9229616948427,193.43441044297026,198.83672159212497
92.749;215.3161875945537,192.9965420358764,198.69980548951804
92.85;216.30648911435213,193.9300359332065,199.55125766222787
92.95;216.69612068965517,194.31594827586207,199.8426724137931
93.056;216.1662768445673,193.7348500956836,199.184775675101
93.23;216.18408066938426,193.53765286419224,199.1499678180648
93.33;216.49175412293854,194.47312058256585,199.7639751552795
93.402;216.83713425129088,194.77753872633392,200.2435456110155
93.503;216.5239418554938,194.0523728088927,199.84309533988883
93.605;215.737293587819,193.3298305811709,198.88119236542997
93.707;216.31824941576374,193.31102613129383,199.0792436796261
93.842;216.5684665226782,194.12656587473003,199.60647948164146
93.978;216.5563829787234,193.84851063829788,199.49234042553192
94.08;216.24811706477297,193.7056165267915,199.14138153647514
94.181;216.4344665383793,193.6572589266624,199.42612785973915
94.283;216.8895086891225,194.24994636344132,199.96889079596653
94.351;216.1898078168862,193.76009501187647,199.17102137767222
94.451;214.3609166136219,192.20135794610653,197.4744324209633
94.52;214.8319541693189,192.06662423085083,197.93422448546573
94.59;215.66623628147192,192.72046481601032,198.3378523778782
94.694;214.81996169397743,192.55841668440092,197.8752926154501
94.838;215.557278208441,192.8985788113695,198.4801894918174
95.109;215.4027807486631,193.20705882352942,198.50117647058823
95.243;214.90366088631984,192.10875615499893,198.04902590451724
95.344;215.7483329748333,192.8773929877393,198.3570660357066
95.415;215.95074209507422,192.8431920843192,198.80296838029685
95.481;216.3914537255744,193.4316083315439,199.22138715911532
95.581;215.67164816396243,192.6725021349274,198.29035012809564
95.69;215.73495019488956,192.6379385015158,198.5459073191858
95.858;214.88523188715538,192.50908313742252,198.08719811925624
95.991;216.55105137654454,194.01083893344895,199.01062215477998
96.093;216.27745540511498,193.63163550397593,199.18353750268645
96.194;215.64496024070493,192.91661293788954,198.11519449817322
96.26;215.125269048644,192.43349117520447,198.11665949203615
96.327;217.67915024091107,194.51226456416995,200.29369250985545
96.402;217.71460030830212,194.9491301475446,200.21735300594582
96.569;217.6056616194865,194.8240070221637,200.1768707482993
96.671;217.57076617354824,194.69198498564805,199.94170898653124
96.743;217.11899563318778,194.46943231441048,199.6764192139738
96.811;217.292576419214,194.53711790393012,199.97576419213974
96.878;217.5295271300937,195.00479407278274,200.04597951623447
96.978;217.29163966299416,194.77122488658458,200.03218837761935
97.049;216.08934782608696,193.6695652173913,198.56521739130434
97.122;215.79042045947116,193.28695275249243,198.38383181621154
97.222;215.124064171123,192.92342245989306,198.22181818181818
97.357;215.4649502379922,193.1246213760277,198.35958459541325
97.459;215.42454642475988,193.02006403415155,198.3368196371398
97.533;215.41201624973274,193.1488133418858,198.1231558691469
97.635;214.93587819000643,193.14690113660734,197.78533133176066
97.769;216.10075349838536,193.93196986006458,198.76727664155004
97.903;215.8049095607235,193.8148148148148,198.69982773471145
98.044;214.8167988000857,192.47653739018642,197.7765159631455
98.145;214.8425112491965,192.6293121919863,197.3160488536533
98.28;216.0088533793997,193.70416756640034,198.6525588425826
98.353;217.46043956043957,194.9210989010989,200.40571428571428
98.526;217.5061541783632,195.41589289570288,200.4329518462535
98.599;217.83961845607809,195.50732031943213,200.37688553682344
98.7;217.67832469775476,195.71610535405873,200.21545768566494
98.801;219.18051575931233,197.08199250606128,202.32422305488208
98.908;219.25255601479225,196.95344790080486,201.93648031324776
99.012;217.58839050131925,194.94349164467897,200.3084872471416
99.145;216.82771372634326,194.44616053948226,199.7291711986078
99.323;215.62453612748308,193.6686313032089,198.39860292512552
99.493;215.41756815231503,193.25703158805712,198.30679359584596
99.594;214.47369555843036,192.79430789133247,197.14790858128504
99.732;212.65523932729624,190.86502802932299,195.234368262182
99.834;212.84626802374893,190.5860899067006,195.25699745547072
99.968;216.62051282051283,194.07628205128205,199.22371794871796
100.07;216.7386339606682,194.2220342567139,199.44089659547473
100.274;216.37160311775858,194.2805982725932,198.67031809563935
100.408;216.78840457046127,194.5814642403724,199.2120186203978
100.509;217.22869860110217,194.70983467571006,199.31369224247564
100.577;217.64279606669515,195.11757161179992,199.82150491663103
100.679;216.66969568892645,194.38757396449705,199.20646661031276
100.779;216.97751855779427,194.47826086956522,199.69098621420997
100.886;219.25330490405116,196.20341151385927,201.7319829424307
100.96;218.46326616288832,195.5472292191436,200.7924013434089
101.163;219.83966695132366,196.9197267292912,202.67292912040992
101.273;218.42225085910653,195.7865120274914,200.90807560137458
101.382;217.39006024096386,195.02302065404476,199.7581755593804
101.483;219.03779628443306,196.07174887892376,201.34102071321803
101.583;217.0694152292806,194.25410180900295,199.07867059318468
101.651;217.24331836647423,194.32841565105838,199.44088090656405
101.756;218.61111111111111,195.37547892720306,200.63793103448276
101.898;218.70667793744718,195.56043956043956,200.76225697379544
102.064;219.06745612180165,196.26749841404103,201.36963417212942
102.241;219.05484075089643,196.20417633410673,201.21809744779583
102.348;218.43313038001259,195.59479319756457,200.80894394289314
102.451;218.84475465313028,195.64636209813875,200.86209813874788
102.559;219.54928087986463,196.46171742808798,202.0086717428088
102.659;219.72700359484034,196.59716641996195,202.011418904631
102.762;218.0173105340933,195.04116529449018,200.1467173316445
102.896;217.28966397277753,194.5854955338154,199.72543598468738
103.095;219.45071308724832,196.62730704697987,201.92932046979865
103.264;218.19384288747347,195.1212314225053,200.35859872611465
103.399;217.02723242558582,194.40848638378722,199.27211315178383
103.533;218.3161811609611,195.32681267276206,200.3935785668722
103.667;217.42164883574574,194.88630165722677,199.7998741346759
103.803;218.95445839540326,195.86337518620982,200.72653756118322
103.98;218.167188478397,195.83907326236695,201.06073888541013
104.222;217.6564966929806,194.87817367185832,199.6569234051632
104.364;218.17364765312567,195.126499684277,200.0313618185645
104.498;218.04414871144908,195.2429235318969,200.14279678918462
104.602;218.14879696074294,195.3615449556775,200.36070071760236
104.743;217.56854499579478,195.27312867956266,200.28700588730024
104.845;218.1497043918919,195.78188344594594,200.48458614864865
104.945;217.35312631137222,194.78640369282417,199.56231640788923
105.049;217.5134051087186,194.8045176271902,199.44690732531137
105.152;217.62444585180495,195.44838505383154,199.9024699176694
105.253;218.73725242309314,196.04677623261693,200.97682258744206
105.319;217.5872982158029,194.95050977060322,199.73831775700936
105.435;217.50862619808308,195.1427050053248,199.50649627263047
105.605;218.22966708807417,195.70185419300464,200.71639275179098
105.749;218.0931278098908,195.90152001712696,200.47420252622564
105.886;216.59278897136798,194.33785790031814,198.91770943796394
106.052;217.8191148171905,194.97754971135342,199.8661535172119
106.222;217.5774200381275,195.04808303325566,199.85871637364966
106.421;216.97051336444633,194.5519728468392,199.2549851506152
106.593;217.29308149405773,195.18230050933786,199.57449066213923
106.795;216.27407094594594,193.890625,198.62732263513513
106.896;217.36705882352942,194.4731550802139,199.60877005347592
106.997;217.45689839572194,194.99935828877005,200.27101604278076
107.098;218.15665190807505,195.2393000210837,200.50621969217795
107.199;217.07815161839864,194.17866269165248,199.34028960817716
107.266;216.64255228339735,194.06743491250535,199.10734101579172
107.366;216.88080593849418,194.38515376458113,198.97836691410393
107.531;217.7988517967255,195.27025302998086,199.88879438656176
107.6;217.16776525621944,194.7673825217946,199.6489474803317
107.7;217.18796512864128,194.6053582819477,199.58664682117796
107.771;217.5880077369439,194.58886739737804,199.67461852568235
107.974;218.28953513054554,195.19528762470813,200.33793249840798
108.107;216.61979944527417,193.93898015788352,199.06592703221676
108.177;216.05460750853243,193.3530290102389,198.50127986348122
108.248;217.5139278773483,194.7659252861153,199.76052688404232
108.317;217.15865589111016,194.43428328370905,199.23670778392173
108.421;217.1616333475117,194.30327520204168,199.32262866865165
108.535;215.57073067119796,193.21028037383178,198.1448598130841
108.703;216.1389066156137,193.57604764943628,198.8555626462455
108.774;216.65345049292756,193.76939562794686,198.79832833261895
108.844;217.04211201368105,193.7984181274049,199.01325352714835
108.945;216.63503649635035,193.70717045942465,199.05989695148133
109.054;216.28458413512936,193.15672439598032,198.61022022664102
109.157;216.44378194207837,193.63735093696764,198.89246166950596
109.259;216.53592108084925,193.79155050396741,198.96504396311389
