time;Pixel rightCheek
52.769;188.53446126447017,169.1453250222618,170.95512021371326
52.87;190.53552011598404,170.75117796303007,172.9791591156216
53.015;187.04215581643544,167.60725720384204,169.69761650658128
53.116;189.55870664739885,169.7288656069364,171.91130780346822
53.217;187.90273556231003,168.14643304130163,170.3052029322367
53.318;190.746227958553,170.71823304853663,173.1114342846755
53.386;188.58122099250267,168.71385219564442,170.7375937165298
53.454;190.85568140299597,170.80654000730726,172.86755571793935
53.555;190.2345633905736,170.39605407380344,172.60887833394227
53.689;185.4533073929961,165.947293951185,167.81411390166255
53.794;191.83870967741936,171.4791055718475,173.81708211143695
53.896;188.32948285054204,168.1311533676915,170.47574195841477
53.966;192.12074643249176,171.80296377607024,174.28009513355286
54.067;188.03521252000712,167.99235283656412,170.34092121643252
54.168;191.29038706160276,170.7125204433945,173.37543158277305
54.27;191.37506814464837,171.26549155006362,173.94930038161004
54.371;189.25239446612275,169.5666903157148,171.7694217807733
54.439;189.83282346589885,169.81554795753104,172.04480834982905
54.51;189.22785265049416,169.33962264150944,171.28176100628932
54.61;191.12684153790875,170.6298957959037,173.0208408192598
54.712;190.1832170334586,170.16675612810877,172.65897298264449
54.819;190.48640429338104,170.47692307692307,172.95402504472273
54.955;189.28919736607938,169.52731802811888,171.82292222815448
55.059;190.2034109077989,169.8550364185468,172.4050453011192
55.163;191.32473580512269,170.9570123589468,173.30700340318825
55.296;190.66115261472785,170.46086801849876,172.75240128068302
55.368;190.82609475951185,170.79630294328786,172.8386575735822
55.468;189.44430538172716,169.45753620597176,171.83908456999822
55.539;189.19023779724657,169.21616306096908,171.62077596996247
55.607;192.39920087177623,172.21013439883762,174.78641482019614
55.775;191.08668785310735,170.82821327683615,173.66860875706215
55.874;190.52801838430264,170.25950150256318,172.79264627894645
55.975;191.44399076868453,170.8996982069945,173.70797088585124
56.076;191.13673110720563,171.2249560632689,173.57240773286466
56.177;189.95434436382942,169.8980711378517,172.08352503981595
56.38;188.98717272887015,169.36390792479352,171.30680021085925
56.482;191.22343037530692,171.1560855840056,173.73886355664678
56.584;189.57044975404077,169.35505973295855,171.71468728039355
56.652;188.66156282998944,168.6939457937346,171.06036606828582
56.757;191.16999287241626,170.8439059158945,173.38542409123306
56.86;191.61921645098386,171.32689239496543,173.85197659989365
56.966;192.28945493409333,171.59903811898823,174.29551122194513
57.101;190.8668675766708,170.94823612834602,173.3472788512675
57.203;190.59119161782988,170.49458355531877,172.87160362280235
57.269;189.10844870429534,169.24778132765354,171.2903798367057
57.37;190.89674782299628,171.043006930869,173.34085658432556
57.472;191.91066642844382,171.46649991066644,173.96783991423976
57.574;191.55958549222797,171.48686796498123,174.05163480435948
57.641;190.9135493109003,170.69321639520314,173.07803830320387
57.743;189.95950985615343,169.71248446101936,172.12626531699522
57.845;190.42394239423942,170.3967596759676,172.92781278127813
57.916;190.92249595396513,170.7586764970329,173.14817478870708
58.018;190.71628407460545,170.73870157819226,173.31599713055954
58.161;191.40219740634006,171.09131844380403,173.57150576368875
58.295;190.77060611478635,170.4932951904166,173.12515644555694
58.396;191.01159420289855,170.6197463768116,173.15199275362318
58.498;191.36932227829848,170.96106705118962,173.4205118961788
58.598;190.5315573037726,170.43447166100484,172.98015376363313
58.675;191.68751132862062,171.35145912633678,173.73391335870943
58.844;191.0053619302949,171.028418230563,173.381054512958
58.944;191.01394101876676,170.66541554959787,173.0343163538874
59.011;190.518876364287,170.26713186616567,172.57988906781176
59.112;191.34324860284838,170.85631873084552,173.56787452677122
59.212;190.58340799139938,170.2218240458699,172.83981365346713
59.279;190.56179978315865,170.053126129382,172.67853270690279
59.38;189.37277787753635,169.27383731370085,171.76171664571737
59.456;190.48100126057986,170.0131460471817,172.63677291554114
59.631;191.42415528396836,171.00521207764197,173.39360172537744
59.731;190.77358830957965,170.3344759155692,172.88363701966443
59.832;190.56559294583408,170.04408853698038,172.30232139643692
59.904;190.86536726222704,170.5836491608013,173.00992600613608
60.006;190.27514367816093,169.97665229885058,172.41109913793105
60.11;189.79092208720516,169.49410293066475,171.83398856325948
60.278;190.67373338124327,170.45400646784046,172.94574200503055
60.348;189.68814524741902,169.63243147027413,172.00925596297614
60.45;190.10062780269058,169.89004484304934,172.1869058295964
60.583;190.04315129811997,169.67502238137868,171.93733213965982
60.695;190.26081493448214,170.1768084724466,172.34015437084904
60.832;190.9074540871444,170.350918257112,172.59578682030968
60.966;190.19853466761973,169.63688348820585,172.2012151536812
61.068;191.92169981916817,171.28318264014467,173.78499095840868
61.17;191.43499725726824,170.95831047723533,173.5825562260011
61.27;192.0266416510319,171.24277673545967,173.89924953095684
61.404;190.58142516944494,170.26781461806192,172.6528668254259
61.506;192.12735760971054,171.07619047619048,173.63846872082166
61.609;191.1527625320161,170.78320526893523,173.12019758507134
61.713;193.08788598574822,172.30988488945732,174.72976429746026
61.848;191.37303167420814,170.67239819004524,173.2691402714932
61.95;189.99445339058866,170.1018071211308,172.18572195383788
62.022;190.1648114901257,169.9592459605027,172.31759425493718
62.123;190.69965808889688,170.19165017095554,172.75526363145582
62.257;190.50081037277147,169.86439762290652,172.10804970286333
62.358;192.3191758539671,171.63220675944333,174.15868425808785
62.498;190.83100336223677,170.46062643779862,172.8187931339586
62.598;192.02511578197362,171.31047381546134,173.90897755610973
62.699;191.14135472370768,171.26827094474154,173.4349376114082
62.764;192.40369109478587,171.77674251926177,174.5068984053037
62.865;191.1066215735137,170.3695265218939,172.94588821644714
62.999;191.24724884629038,170.9279375221867,173.8919062832801
63.136;191.06394727467045,170.55664410402565,173.03491271820448
63.237;192.04315396909962,171.68708932694014,174.03658320014208
63.303;191.4640766365088,170.99840340606707,173.54798651765122
63.405;190.63680171336784,170.33392825272176,172.79368195609496
63.505;191.73921603722928,171.24771791659208,173.56756756756758
63.607;191.30852768381698,170.71728680790457,173.24461456293395
63.674;191.86643958408033,171.42649695231265,173.89548225170313
63.743;190.77106940509915,170.41058781869688,172.99380311614732
63.843;191.9011659192825,171.0306726457399,174.22188340807176
64.012;191.30035211267605,170.8651408450704,173.39014084507042
64.112;191.9619799139168,171.34558823529412,174.20355093256816
64.183;191.9162535410765,171.0800283286119,173.80223087818698
64.286;191.85711727842434,171.56436884512087,174.17260519247986
64.431;191.31400709219858,171.24609929078014,173.82021276595745
64.569;191.54039688164423,171.31909992912827,173.95517363571935
64.672;190.7873959992919,170.29545052221633,173.2511949017525
64.744;190.6902106567534,170.34183041246237,172.91095769162683
64.844;191.8775877587759,171.1958595859586,174.12853285328532
64.914;191.01430842607314,170.4465642112701,173.02384737678855
65.019;191.83900594273365,171.12461732396903,173.67278948316226
65.122;191.50258420958832,171.2167171627161,173.7282124398503
65.223;190.66814709539884,170.53455320660862,173.1668147095399
65.391;191.9326750448833,171.2958707360862,173.96229802513466
65.492;191.57321428571427,171.01410714285714,173.64285714285714
65.596;191.61629153269024,171.24205073240444,173.47981421936404
65.704;190.38637168141594,169.78159292035397,172.33132743362833
65.805;191.9426601342769,171.2026855380149,173.8495735801125
65.88;191.33741134751773,170.97836879432623,173.55975177304964
66.049;192.4632667617689,171.85485021398003,174.65317403708988
66.159;189.866239772323,169.91230878690857,172.15546069014584
66.26;190.41274438812454,170.00162925416365,172.55992034757423
66.332;190.7342857142857,170.6380357142857,173.09625
66.434;192.2306436990027,171.60398912058022,174.24043517679058
66.567;191.60569395017794,171.14252669039146,173.68683274021353
66.669;191.192632524708,170.61221922731357,173.02569631626235
66.769;190.50752148997134,170.05068051575932,172.55820200573066
66.87;190.21191458819308,170.01794365691728,172.39404270590347
66.972;191.3206463195691,170.90502692998206,173.30377019748653
67.143;191.902658045977,171.0308908045977,173.98563218390805
67.242;191.27598502406846,170.68782314137994,173.69406311285434
67.308;191.9670032455824,171.03263613415075,173.92751532636134
67.42;191.49240664641772,170.82061818831517,173.4818652849741
67.523;191.29133297739813,170.45737675743015,173.4233849439402
67.628;191.33958221746116,170.81771112301374,173.35029459025174
67.796;191.04398931433659,170.6080142475512,173.06162065894924
67.896;190.22255934320899,169.740853114403,172.1008388363377
67.962;190.230056980057,170.04950142450141,173.00890313390315
68.064;191.69700233351284,170.79806138933765,173.69700233351284
68.165;190.50334860768416,170.22559041240748,172.70179767359886
68.279;191.2787824529991,170.49955237242614,173.055684870188
68.38;191.65099715099714,171.1269586894587,173.8301282051282
68.516;190.80885490753911,170.75284495021336,173.12535561877667
68.686;191.27803406671399,171.00656493967352,173.36195883605393
68.92;190.84187122020634,170.16773390252578,172.67235859124867
69.024;190.01498929336188,169.7002141327623,172.6158101356174
69.192;191.43490005402487,170.9418332432919,173.4883846569422
69.293;190.82186162624822,170.45684736091297,172.929029957204
69.358;190.2881477496862,169.82302313071543,172.3365608750224
69.46;189.71108321377332,169.4479913916786,171.87679340028694
69.665;191.56257947320617,171.0724795640327,173.93987284287013
69.773;190.4052499101043,170.245055735347,172.7517080186983
69.867;190.77530109653065,170.0271436275391,172.77530109653065
69.969;191.29626959812578,170.71994954045775,173.22724815282032
70.042;191.80456260104185,171.16454104544638,173.74492545356566
70.117;191.31225437656306,170.71364773133263,173.64219364058593
70.287;192.12113541854998,171.60676188754294,174.156391249322
70.394;191.07287234042553,170.69343971631207,173.39858156028367
70.497;192.02599032084603,171.5793152894784,174.31654418354543
70.597;191.50852878464818,171.26616915422886,173.6355721393035
70.697;192.4586372531578,171.81195516811954,174.60594200320227
70.8;191.40084685956245,170.8032815808045,173.2214184897671
70.901;191.45077628793226,170.817925194072,173.56016231474948
70.968;192.00249643366618,171.57079172610557,173.9598787446505
71.035;191.86543253826986,171.55322178711285,174.0749377002492
71.136;191.80413646809262,171.62612692239702,174.12108891638678
71.209;191.71603622802346,171.27614988456756,173.61836263541113
71.31;192.58305024137314,172.14267834793492,174.71285535490793
71.447;191.2599715099715,170.82977207977208,173.2962962962963
71.585;191.6688241639698,170.95379359942467,173.7267170082704
71.923;191.82290922087205,171.45389563974268,173.78591851322372
72.064;190.61914856032504,170.36301006889244,172.842783960431
72.234;191.03424166367873,170.99426317676586,173.42721405521692
72.461;190.98741912293315,170.77803738317758,173.2997843278217
72.605;190.43387096774194,169.9252688172043,172.57222222222222
72.74;191.393699369937,170.8093609360936,173.53627362736273
72.84;191.34798994974875,170.99300071787508,173.3978822684853
72.993;189.62132616487455,169.70304659498208,172.3127240143369
73.161;189.91161616161617,169.73250360750362,172.0508658008658
73.261;191.0231926073564,170.40061605363292,172.87062873709004
73.362;191.61360765204836,171.428262046562,173.81736148709618
73.496;189.35238603988603,169.2476851851852,171.66951566951568
73.731;191.14211000901713,170.43697024346258,173.0517583408476
73.865;191.8137943453989,171.5047721952098,174.21105708625967
74.1;190.34795790975565,170.3410023185304,172.95969324059212
74.235;190.52746466273035,170.32689210950082,173.02844873859365
74.335;191.4121548942273,170.86482610254572,173.75385442811043
74.436;190.83756254467477,170.3765189421015,173.10293066476055
74.539;190.13231098430813,170.09183309557775,172.93562767475035
74.673;190.90827820489898,170.27713212944752,173.07151796888968
74.774;191.16666666666666,170.95281664872624,173.54574811625403
74.876;192.02943275062432,171.5995362112023,174.38405280057083
75.019;190.55949185900877,170.4102701735552,172.7919126856325
75.14;189.24254937163374,169.3912028725314,171.6996409335727
75.245;190.55565627266134,169.92494561276288,172.72951414068166
75.347;191.57800971747346,170.8009717473457,173.70001799532122
75.446;190.5047195013357,169.92217275155832,172.75102404274264
75.551;190.13754713593104,169.68629915604237,172.49542108098402
75.656;190.23702112423916,169.82474042248478,172.71160042964553
75.865;190.46652345148587,170.0345506623702,172.94718940207662
75.98;190.05481164077844,169.79021603285128,172.08712729869666
76.13;190.64299873851144,169.75455036943595,172.61038024869345
76.269;190.9452201933405,170.13533834586465,173.33387039026138
76.403;190.2913175254056,169.26225708682475,172.1567124264575
76.504;190.54248248607868,169.68600682593856,172.75714029100052
76.574;190.53125,169.753591954023,172.53717672413794
76.682;189.53065576683846,168.60778389905812,171.6410165274569
76.783;190.5982508373651,169.768701153703,172.6315593598809
76.883;192.20353656290294,169.30484435439308,170.5056179775281
76.984;191.92735277930655,169.08292056503393,170.778939644102
77.085;193.06128912071534,169.6371087928465,171.00279433681072
77.185;191.84171597633136,168.95062869822485,170.17474112426035
77.354;192.17400147928993,168.9896449704142,170.29363905325442
77.454;199.04228486646883,176.09421364985164,177.6442878338279
77.554;197.5015318075329,175.18525860515408,176.43989908091547
77.656;196.33439603258944,174.0262132483174,175.18969181721573
77.755;196.877969762419,174.940784737221,176.16828653707702
77.832;197.5079079798706,174.91139468008626,176.14719626168224
77.999;196.7002845962291,174.69032372821061,175.95268587691214
78.1;196.5968117499552,174.19183234819988,175.5778255418234
78.201;198.27351979658553,175.57428260079914,177.00835452233926
78.273;197.42655215602076,174.85292538915726,176.28824476650564
78.372;197.91907410730306,175.58944912973263,176.90220706980082
78.473;197.9468372679762,175.5042349972968,176.58262750045054
78.539;197.35679655234333,174.8256419464895,175.98563476387145
78.64;198.3232014388489,175.66007194244605,176.79280575539568
78.739;198.97761328759705,176.72702653908647,177.6235782632244
78.81;198.5813577586207,176.18408764367817,177.4233117816092
78.877;198.19673014732302,175.59593963348905,176.9626302551204
78.944;198.5074653714697,175.96438208310846,177.35060262637165
79.086;198.44669316949765,175.96006505240334,176.95789663895917
79.245;198.96682804375112,176.2766720459028,177.45795230410616
79.315;199.32486943994238,176.82892130379975,178.26130019809113
79.387;198.92057826164555,176.48509726932,177.6325182937712
79.488;198.44240042864797,176.19735667083407,177.3311305590284
79.589;199.30733452593918,176.76923076923077,177.93237924865832
80.059;199.8265215063359,177.28520435480993,178.52668213457076
80.193;199.4949225013362,176.95100659184038,178.1851060039195
80.3;198.66476360392505,176.635682426405,177.8508474576271
80.402;199.5011655011655,177.24260355029585,178.30267168728707
80.505;199.04697267369173,177.07662082514736,178.14145383104125
80.605;200.24577793747756,178.04401724757457,179.200862378728
80.739;199.06349206349208,176.78553791887126,178.01269841269843
80.842;199.01426533523536,176.9484664764622,178.12232524964335
80.942;199.19039942683145,176.8559914024718,178.0370768404084
81.145;199.55816018469187,177.25288581069083,178.5011543242763
81.28;199.52465729036854,177.21061064625243,178.5299982196902
81.381;198.47210300429185,176.73140200286122,177.59746065808298
81.482;199.43479033404407,176.97512437810946,177.98098791755507
81.6;199.33066808813078,177.56894100923952,178.52967306325516
81.718;199.46928879310346,176.89260057471265,178.17241379310346
81.828;197.86471111111112,175.78577777777778,177.07715555555555
82.031;197.95538765965102,175.85123223601366,177.08472746896925
82.14;198.70575654963466,176.64017109249687,177.7424701479237
82.273;198.47814403439628,176.18362594052311,177.22035112862773
82.375;198.67570479439755,176.47064104866223,177.56006464356258
82.481;198.9270046745775,176.75044947860482,177.76033800791083
82.623;199.46464646464648,177.04635642135642,178.3068181818182
82.79;198.56686518678939,176.26403176321963,177.5163327919148
82.925;199.27117424923574,176.91206617514837,178.3342923934544
83.029;198.90904207699194,176.61128021486124,177.7806624888093
83.133;198.74111130963016,176.57745220653922,177.74647132392354
83.235;198.56494550652135,176.47293192781848,177.57834554225477
83.369;199.39035008162526,177.18937057863232,178.2851442046073
83.47;198.17730245713275,176.25808732543751,177.5923634435213
83.571;199.01765447667086,176.62547288776798,177.77301387137453
83.673;197.9866143137605,175.87435302516508,176.94502944850973
83.755;198.04626462646266,175.56669666966695,177.03618361836183
83.921;198.9546191247974,176.36556816135422,177.51467675130561
84.028;198.96920583468395,176.60399783900596,177.7790383576445
84.102;198.96646942800788,176.39609108839878,177.61448807602653
84.202;198.07618369526523,175.86525453898184,176.94660021359914
84.304;198.28003597122301,176.02535971223023,177.431654676259
84.406;197.92754662840747,175.45462697274033,176.717718794835
84.574;197.1345029239766,174.7010455431508,176.00283537125642
84.71;197.72820236813777,175.31054897739506,176.67258701112308
84.842;197.57476802284083,175.21306209850107,176.6745182012848
84.944;199.49451734675534,176.7220923961891,178.18281502786266
85.014;197.85998578535893,175.41737739872067,176.87420042643924
85.117;197.31197572728894,175.23594502944852,176.29734071033374
85.183;198.3203813635546,176.12700125921927,177.17988846914912
85.287;198.06430234640874,175.68027941966685,177.28425577646428
85.455;197.5517611299839,175.01895226175577,176.49740747362776
85.558;198.214259992798,175.38836874324812,176.95336694274397
85.63;198.0386404293381,175.31914132379248,176.71377459749553
85.73;198.73863840488593,176.1176576252919,177.68385126639123
85.83;198.48,175.76144144144143,177.47783783783782
85.938;197.71027201145313,175.3815318539728,176.70418754473872
86.076;197.53068527464663,175.21900161030595,176.6339237788513
86.177;197.85880458124552,175.02487473156765,176.68987115246958
86.248;198.21543985637342,175.31436265709155,176.91903052064632
86.316;196.97463379778492,174.60878885316185,176.17756341550555
86.388;196.93286913051242,174.672737011248,175.91430101767543
86.562;198.15488155061018,175.51938262742283,176.95926058865757
86.697;197.7772800573374,174.9725855581437,176.09209819028848
86.801;197.1544483985765,174.62775800711745,176.02081850533807
86.907;197.1219512195122,174.78814313690583,176.26063735089906
87.041;198.83690130624092,176.3454281567489,177.505442670537
87.142;197.9776626161544,175.35900643316654,176.4801644031451
87.243;197.49812130971551,174.89926641617464,176.51225621757024
87.417;197.0550969131371,174.63173007896626,176.02817659727208
87.551;199.03702359346642,176.16188747731397,177.27676950998185
87.685;198.72379932154973,176.01749687555792,177.32922692376363
87.752;197.65989304812834,175.09732620320855,176.58467023172906
87.859;197.96236559139786,175.63297491039427,176.82078853046596
87.968;198.82274847506278,176.43702906350916,177.89504843918192
88.138;199.8700452488688,177.13140271493214,178.76036199095023
88.206;198.40711603790453,176.04541391024495,177.36742356517075
88.307;198.52268244575936,176.15635646404877,177.48664156356463
88.377;198.4278785701455,176.05388898868333,177.24842823783007
88.446;199.375,176.93193247126436,178.07183908045977
88.55;199.88465684513116,177.12127200862378,178.6581027667984
88.693;198.16861081654295,175.79833863556027,176.8425238600212
88.828;198.366506153023,176.386481184234,177.42714464062777
88.962;199.01167175435447,176.64068953133417,177.96534386783983
89.035;198.83684398429133,176.3593359514459,177.8106033559443
89.169;198.37323818019627,176.21391614629795,177.4292595896521
89.237;199.44280575539568,176.7564748201439,177.9892086330935
89.338;199.12359750667855,176.53944790739092,177.86322350845947
89.508;199.95982142857142,177.63535714285715,178.8607142857143
89.641;197.93022434198906,176.06959901077548,177.19660837307896
89.712;198.05438659058487,176.35110556348073,177.3944365192582
89.784;200.19845822875584,177.93492291143778,179.16027249910363
89.886;198.90933286018452,176.70209368346346,178.01046841731724
89.986;198.97019162526615,176.52856635911994,177.82310149041874
90.153;198.7726869117386,176.36441129461906,177.5462617652282
90.22;199.04092071611254,176.51918158567776,177.76196565582754
90.322;200.38439095550692,177.78993435448578,179.46936542669584
90.389;199.6124200913242,177.17607305936073,178.47488584474885
90.49;200.1987167736022,177.68597616865262,178.8005499541705
90.591;199.38268667642754,177.228953147877,178.33308931185945
90.694;199.9565376856776,177.61855859160096,178.794058316523
90.834;200.2940960088284,177.96983630678682,179.01287474710318
90.967;199.2447526920971,176.69720751962038,177.94287278700492
91.037;199.63926446727962,177.25761672976384,178.43987741121327
91.106;198.9696269982238,176.47335701598578,177.98703374777975
91.176;199.15532440056418,176.8457334273625,177.8617771509168
91.28;199.10575236759033,177.06752016836197,178.0143809189758
91.381;198.96638804908412,176.60643784456695,177.81397830339677
91.549;198.15768074951387,175.9996464557186,177.1845501149019
91.657;198.99155821315512,176.71491382342595,177.51934576151953
91.758;200.14285714285714,177.62345789379583,178.73752905417487
91.861;199.0984126984127,176.90705467372135,177.9936507936508
91.962;198.91023114137252,176.8109657767425,177.96953950904856
92.063;199.16860361165743,177.13856606472376,178.4786340067942
92.13;199.8481619605754,177.3621026460664,178.80784940507903
92.236;199.36667853328586,177.04022783908863,178.2995728017088
92.404;200.13542039355994,177.63953488372093,178.98389982110913
92.505;198.37553116147308,176.5014164305949,177.47432719546742
92.613;200.2854302241504,177.81616052060738,179.02783803326102
92.749;197.9720848056537,175.8939929328622,176.85406360424028
92.85;198.4107725788901,176.18897352194415,177.31828073993472
92.95;197.78910838227443,175.58444563089517,176.87755828439225
93.056;198.6434625788999,176.33291253381424,177.5614066726781
93.23;197.705,175.74660714285713,176.6755357142857
93.33;197.83630210188812,175.78357677235482,176.60171001068755
93.402;197.72256097560975,175.76380918220946,176.77690100430416
93.503;198.48786625921267,176.71436275390977,177.64821139672839
93.605;197.00569496351665,175.26962092899092,176.26855312333154
93.707;198.02820697089473,175.95508444125045,177.35357527847646
93.842;197.0459074733096,174.95978647686832,175.99199288256227
93.978;197.59521668764611,175.27890667146195,176.6470059341845
94.08;198.8005400540054,176.38181818181818,177.56993699369937
94.181;197.93410301953818,175.5392539964476,176.68632326820605
94.283;198.5670786315601,176.3326168726491,177.54128604692818
94.351;197.23211107155572,174.9684941260235,176.24830900676398
94.451;198.79341963322545,176.06418554476807,177.54153182308522
94.52;198.618842143114,176.08252427184465,177.44660194174756
94.59;197.86081560283688,175.37198581560284,176.98297872340424
94.694;198.1299535880043,175.43805783648696,176.68779007497324
94.838;197.7337383845604,175.36847748391708,176.54681915654038
95.109;197.85574354407836,175.57025823686553,176.4774710596616
95.243;198.1547767301192,175.45934887030776,176.50738302793098
95.344;197.26671433678942,174.89828387558097,176.05184125849124
95.415;196.95781194136575,174.68734358240974,176.0514837325706
95.481;197.96691837468538,175.37828119381518,176.7378640776699
95.581;197.69622066989075,175.09654307719865,176.34246820705712
95.69;199.08090327169273,176.54836415362732,177.92051920341393
95.858;197.95336879432625,175.6554964539007,176.66666666666666
95.991;197.19677419354838,174.97974910394265,176.08906810035842
96.093;198.054375225063,175.6942743968311,176.73874684911775
96.194;197.80788620813829,175.23064458048253,176.48613611811308
96.26;196.92561983471074,174.25476104922745,175.66133668702838
96.327;198.8735912847483,175.54226145755072,176.95886551465063
96.402;197.71190520274024,174.84558415108313,175.95852619885207
96.569;198.42584269662922,175.59288389513108,176.86048689138576
96.671;199.92976212773928,176.86776549915714,178.06049822064057
96.743;197.43257701531084,174.59915144807232,175.82641579044457
96.811;197.38978048330566,174.72993912562256,175.87474635676074
96.878;199.08148837209302,175.81227906976744,176.70251162790697
96.978;199.2712364105399,176.51262207481113,177.3351759719919
97.049;198.02678733031675,175.80343891402714,176.92036199095023
97.122;197.41908862576247,175.1232508073197,176.2730534625045
97.222;199.07902790279027,176.56885688568858,177.7020702070207
97.357;198.85018593943687,176.15264742341066,177.331326367983
97.459;198.78298176617804,176.13639613872004,177.28691455130496
97.533;199.09530634181297,176.64797563597276,178.05893944822645
97.635;197.4607478291689,175.17774233563708,176.01187311713628
97.769;197.60507959220175,175.34340905025934,175.9184403505634
97.903;198.937881508079,176.4245960502693,177.88240574506284
98.044;198.39607493309546,176.0099910793934,177.18947368421053
98.145;198.63264942016056,176.14522747546835,176.93577163247102
98.28;198.7227264637836,176.10838227442605,177.2206798362698
98.353;196.5398485394879,174.0099170573386,174.81013342949873
98.526;198.18072289156626,175.3572471705002,176.28094194961665
98.599;196.8158844765343,174.42815884476533,175.18790613718411
98.7;197.09022831050228,174.9676712328767,175.64310502283104
98.801;194.9858721246151,172.8518384350661,173.53903278391596
98.908;194.76406533575317,172.65607985480943,173.32431941923775
99.012;197.559927140255,175.1072859744991,175.87322404371585
99.145;199.21463326725535,176.5143269057488,177.44098035682106
99.323;201.974436896675,179.15802645691812,180.24848051483733
99.493;201.58459348870306,178.79701120797012,179.9355986479274
99.594;203.91695006264544,181.21997494182924,182.14426346876678
99.732;202.94717248714767,180.2676830349229,181.16840985640843
99.834;200.1301754385965,177.70894736842106,178.63473684210527
99.968;198.4203844119203,176.32745547522484,177.1498853817669
100.07;197.45284351819146,175.35694101024373,176.2375485694101
100.274;196.74693660095897,174.70697922216303,175.58124667021843
100.408;195.89417613636363,174.12162642045453,174.8185369318182
100.509;195.61902203116605,173.56439190399428,173.99767150277629
100.577;196.25955016065691,174.4875044626919,174.97875758657622
100.679;196.3450553373795,174.25705105319528,174.88521956444126
100.779;194.65997156061144,173.09438322076076,173.4680056878777
100.886;194.7820581416087,172.6060281790619,173.41965400392365
100.96;195.56689054274824,173.53149391904157,174.21074605191504
101.163;192.8837373916121,171.13944434613342,171.57830472482746
101.273;196.4894851341552,174.46174764321972,175.32976794778824
101.382;195.23019405376536,173.6092220046288,174.13672779063558
101.483;195.5231182795699,173.89659498207885,174.57168458781362
101.583;196.2514398848092,174.6366090712743,175.1025917926566
101.651;194.16434981523844,172.48407531233502,173.3047686081295
101.756;194.9393666786614,172.907520690896,173.58600215905003
101.898;193.9050279329609,172.11623715984862,172.51270499189044
102.064;194.5452427880308,172.75076151227378,173.63913277190468
102.241;194.83696631237615,173.12105926860025,173.7665285534138
102.348;195.25979863358504,173.52121539014743,173.96494066882417
102.451;194.72321748477248,172.7778573987818,173.38301683984236
102.559;193.64690075241847,172.0732712289502,172.56915084199213
102.659;193.07267857142858,171.18410714285713,171.54517857142858
102.762;197.51361227845788,175.06760460442172,175.62269322126804
102.896;195.52731758900248,173.7329925978146,174.19122312301727
103.095;191.45039682539684,169.57539682539684,169.8001443001443
103.264;195.88413190016396,173.88394971761704,174.44543632719984
103.399;195.72841694734976,173.99379542634284,174.40400638184718
103.533;194.99502487562188,173.02061122956644,173.65191897654583
103.667;196.98623188405796,174.60307971014493,175.45235507246377
103.803;193.9511165816775,172.049235097591,172.36961491120098
103.98;196.27779803135255,174.15822092599345,174.65986146554866
104.222;194.92721851981761,172.91353910908452,173.28603998596984
104.364;195.94330365255314,173.88024713792475,174.3788842449573
104.498;195.16068254532527,173.36509065055102,173.92303590472804
104.602;194.9059397003069,173.0534392489619,173.24246253836432
104.743;194.68240574506282,172.94649910233395,173.39748653500897
104.845;194.90752688172043,173.30107526881721,173.25913978494623
104.945;194.82866379310346,173.02640086206895,173.29705459770116
105.049;193.86413140510624,172.05748973397607,172.52062131762185
105.152;193.40314229601856,171.55400821281913,171.9758971612212
105.253;194.09048389998202,172.22845835581938,172.47868321640584
105.319;195.54656818591243,173.50567465321564,174.0212574310935
105.435;195.124485780719,173.16383473439456,173.57735646574852
105.605;196.1475144092219,174.27197406340056,174.64157060518733
105.749;196.5054280121018,174.87524470546361,175.06246663107314
105.886;196.70703971119133,174.60595667870035,175.02851985559568
106.052;195.25695552011342,173.44036859826335,173.70334928229664
106.222;196.25172163827474,174.25987676694456,174.88401594780717
106.421;196.92285714285714,175.17464285714286,175.42785714285714
106.593;194.8582116138226,173.07160669754185,173.81759885999287
106.795;196.11393546060933,174.33333333333334,175.17721290787813
106.896;195.89340913128441,173.85645763012968,174.31675253153313
106.997;195.37413394919167,173.33167525315332,174.23236809379998
107.098;194.99113924050633,172.7634719710669,173.60632911392406
107.199;196.59821109123433,174.24347048300535,175.25134168157425
107.266;196.13691010227885,174.22052754351336,174.84801722591064
107.366;195.28118317890235,173.29971489665004,173.91500356379188
107.531;194.5432915921288,172.67406082289804,173.39570661896244
107.6;197.59804983748646,175.13019140483928,175.80516431924883
107.7;197.04694835680752,174.94167569519684,175.64788732394365
107.771;195.6706576125804,173.3632952108649,174.08291636883487
107.974;193.76704133430022,171.7231689630167,172.18618564176938
108.107;196.3013131858248,174.51915812196438,174.8363014930743
108.177;197.43306379155436,174.98077268643306,176.23324348607366
108.248;195.55215379138482,173.25364898540406,174.15254538981844
108.317;196.21237337192474,173.61107091172215,174.63440665701881
108.421;196.24656295224312,173.67908827785817,174.43125904486251
108.535;196.92731829573935,174.54135338345864,175.2388113139993
108.703;195.68389876144317,173.3125112188117,174.11506013283073
108.774;195.75305755395684,173.35593525179857,174.14118705035972
108.844;196.29866377753703,173.6148429035753,174.00487540628384
108.945;197.1586094513851,174.16349809885932,175.20912547528516
109.054;196.02461372619476,173.36363636363637,174.1793029105282
109.157;196.32679856115107,174.16061151079137,175.17787769784172
109.259;196.3118856121537,173.42520107238605,174.34906166219838
